,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2009-06-30,$859,$249,$212,$461,$-383,-,$266,$-222,$-828,$492,$-151,-,$-400,-,$217,$217,-,$-334,-,-,-,$-805,$-805,$-36,$43,$-798,$-640,$85,$-36
2009-03-31,$984,$234,$89,$323,$-337,-,$504,$-575,$-195,"$1,112",$-160,-,-,-,$4,$4,-,$-156,$-939,-,$-939,$-516,$-516,-,$960,$-495,$461,$95,-
2008-12-31,$726,$259,$-147,$112,$-52,-,$-111,$242,$763,"$1,601",$-8,-,$-53,-,$339,$339,-,$278,$-486,-,$-486,$-56,$-56,-,$8,$-534,"$1,345",$74,-
2008-09-30,$920,$254,$92,$346,$476,-,$-82,$613,$491,"$1,757",$-183,-,$-48,-,$-49,$-49,-,$-280,$-441,-,$-441,$-371,$-371,-,$143,$-669,$808,$84,-
2008-06-30,$337,$243,$-197,$46,$-394,-,$152,$-210,$217,$600,$-203,-,$-447,-,$-650,$-650,-,"$-1,300",$204,-,$204,$-561,$-561,$-37,$92,$-302,"$-1,002",$75,$-37
2008-03-31,$994,$225,$99,$324,$-249,-,-,$-660,"$-1,038",$280,$-212,-,"$-3,265",-,$-293,$-293,-,"$-3,770","$1,858",-,"$1,858","$-1,397","$-1,397",-,$439,$900,"$-2,590",$72,-
2007-12-31,"$1,216",$207,$404,$611,$194,-,$-69,$-261,$-757,"$1,070",$-185,-,$-57,-,"$-1,598","$-1,598",-,"$-1,840","$2,895",-,"$2,895","$-1,992","$-1,992",-,"$-1,618",$-715,"$-1,485",$60,-
2007-09-30,"$1,283",$202,$82,$284,$369,-,$-72,"$-1,640","$-1,051",$516,$-223,-,$-62,-,$-147,$-147,-,$-432,$-291,-,$-291,"$-1,879","$-1,879",-,$-596,"$-2,766","$-2,682",$95,-
2007-06-30,"$1,228",$196,$-44,$152,$-426,-,$-121,$-28,$323,"$1,703",$-239,-,$-89,-,$-735,$-735,-,"$-1,063","$1,373",-,"$1,373","$-1,248","$-1,248",$-40,$248,$333,$973,$90,$-40
2007-03-31,$927,$191,$124,$315,$-331,-,$411,"$1,566","$1,346","$2,588",$-224,-,$-54,-,$-534,$-534,-,$-812,$-398,-,$-398,$-768,$-768,-,"$1,129",$-37,"$1,739",$260,-
2006-12-31,"$1,175",$177,$494,$671,$416,-,$-199,$-368,$-246,"$1,600",$-210,-,$48,-,$-456,$-456,-,$-618,$32,-,$32,$46,$46,-,$8,$86,"$1,068",$127,-
2006-09-30,"$1,112",$168,$89,$257,$361,-,$65,"$-1,532","$-1,055",$314,$-137,-,$-71,-,$-152,$-152,-,$-360,$-28,-,$-28,$105,$105,-,$-251,$-174,$-220,$93,-
2006-06-30,$981,$168,$28,$196,$-199,-,$11,$107,$545,"$1,722",$-158,-,$-92,-,$203,$203,-,$-47,$-143,-,$-143,$-490,$-490,$-41,$627,$-47,"$1,628",$94,$-41
2006-03-31,$891,$157,$-137,$20,$-606,-,$720,"$1,500","$1,979","$2,890",$-171,-,$-555,-,$-350,$-350,-,"$-1,076",$716,-,$716,"$-1,609","$-1,609",-,"$1,502",$609,"$2,423",$90,-
2005-12-31,$778,$120,$88,$208,$-47,-,$41,$-348,$-425,$561,$-142,-,"$-2,639",-,$294,$294,-,"$-2,487","$2,198",-,"$2,198",$-86,$-86,-,$58,"$2,170",$244,$81,-
2005-09-30,$800,$116,$-8,$108,$3,-,$-108,$299,$231,"$1,139",$-145,-,$-171,-,$122,$122,-,$-194,$231,-,$231,$-134,$-134,-,$93,$190,"$1,135",$81,-
2005-06-30,$762,$108,$74,$182,$-54,-,$-1,$-38,$304,"$1,248",$-109,-,$-96,-,$-204,$-204,-,$-409,-,-,-,$-946,$-946,$-19,$95,$-870,$-31,$88,$-19
2005-03-31,$743,$109,$-19,$90,$12,-,$264,$-213,$302,"$1,135",$-113,-,$-19,-,$-267,$-267,-,$-399,$227,-,$227,$-968,$-968,-,$87,$-654,$82,$56,-
