,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$311,$51.2,$-6.7,$44.5,$-113.8,$201.8,$118.7,$-21.5,$300.8,$656.3,$-23.7,-,-,-,$-0.1,$-0.1,-,$-23.8,$-0.2,$-511.5,$-511.7,$6.2,$6.2,-,$-5,$-510.5,$128.7,$14.9,-
2020-09-30,$231.7,$51.2,$-111.7,$-60.5,$-29.4,$-57.5,$135.1,$-68.2,$-81.2,$90,$-2.1,-,-,-,$0.1,$0.1,-,$-2,$-0.2,-,$-0.2,-,-,-,$-8.2,$-8.4,$87.6,$14,-
2020-06-30,$-293.8,$53.4,$117,$170.4,$-13.3,$113,$-73.2,$19,$84.3,$-39.1,$-32.5,-,-,-,$146,$146,-,$113.5,$699.8,-,$699.8,$2.6,$2.6,$-93.2,$-0.2,$609,$683.7,$6.1,$-93.2
2020-03-31,$-677.1,$69.9,$639.3,$709.2,$153.9,$-191.1,$-37.8,$21.8,$-147.7,$-115.6,$-50.7,-,-,-,$109.4,$109.4,-,$58.7,$-0.2,-,$-0.2,-,-,$-93.1,$-3.3,$-96.6,$-154.3,$13.2,$-93.1
2019-12-31,$298.8,$60.8,$54.7,$115.5,$-40.6,$136.2,$-17.8,$-13.5,$141.7,$556,$-50.3,-,-,-,$-4,$-4,-,$-54.3,$-0.2,-,$-0.2,$-31.4,$-31.4,$-97.2,$-0.3,$-129.1,$374.8,$16.7,$-97.2
2019-09-30,$20,$64.2,$80.1,$144.3,$-38.1,$-116.7,$37.1,$-26.8,$-158.6,$5.7,$-71.9,-,-,-,$-1.7,$-1.7,-,$-73.6,$-0.2,-,$-0.2,$-266.9,$-266.9,$-96.8,$-13.5,$-377.4,$-447.1,$17.1,$-96.8
2019-06-30,$148.9,$78.4,$32.6,$111,$-25.2,$18.4,$3.7,$-9.3,$-70.3,$189.6,$-90,-,$-4.1,-,$-2.4,$-2.4,-,$-96.5,$-0.1,-,$-0.1,$-96.3,$-96.3,$-97.9,$-3.4,$-197.7,$-106.1,$19.4,$-97.9
2019-03-31,$117.4,$63.5,$41.1,$104.6,$85.1,$-81,$-56.1,$-100.1,$-218.5,$3.5,$-67.8,-,$-1.7,-,$-2.7,$-2.7,-,$-72.2,$-0.3,-,$-0.3,$0.8,$0.8,$-97.9,$-2.4,$-99.8,$-161.7,$22.3,$-97.9
2018-12-31,$254.8,$65.3,$30.9,$96.2,$-59.7,$108.6,$-10.8,$68.1,$267.4,$618.4,$-61.2,-,$-22,-,$-99.3,$-99.3,-,$-182.5,$-0.1,-,$-0.1,$4.6,$4.6,$-97.7,$-0.6,$-93.8,$332.3,$21.1,$-97.7
2018-09-30,$122.3,$61,$48.8,$109.8,$25.5,$-150.7,$23.4,$-83.7,$-251.2,$-19.1,$-55.2,-,$-15.7,-,$-152.1,$-152.1,-,$-223,$-0.2,-,$-0.2,$26.2,$26.2,$-97.2,$-23.1,$-94.3,$-338.7,$22,$-97.2
2018-06-30,$211.7,$71.7,$22,$93.7,$-84.2,$18.4,$59.4,$88.1,$105.6,$411,$-80.8,-,$-2.6,-,$-0.3,$-0.3,-,$-83.7,$-0.8,-,$-0.8,$5.8,$5.8,$-97,$-0.3,$-92.3,$211.7,$20.4,$-97
2018-03-31,$140.3,$62.3,$89.7,$152,$64.6,$-0.5,$-44.7,$-111.3,$-136.8,$155.5,$-60.1,-,$-53,-,$20.5,$20.5,-,$-92.6,"$-1,100",-,"$-1,100",$99.6,$99.6,$-96.1,$-1.9,"$-1,098.4","$-1,033.3",$22.4,$-96.1
2017-12-31,$63.2,$60.8,$-30.1,$30.7,$-17.6,$168.5,$-68.2,$307.6,$440.9,$534.8,$-77.6,-,-,-,$310.7,$310.7,-,$233.1,-,-,-,$16.8,$16.8,$-95.9,$-3.3,$-82.4,$691.7,$18.5,$-95.9
2017-09-30,$-17.7,$65.5,$88.1,$153.6,$31.6,$-156,$-23.8,$-45.8,$-239.7,$-103.8,$-48.9,-,"$-2,320.2",-,$147.5,$147.5,-,"$-2,221.6","$1,100",-,"$1,100",$43.5,$43.5,$-95.1,$-26,"$1,022.4","$-1,299.6",$20,$-95.1
2017-06-30,$151.7,$64.1,$3.9,$68,$-65.3,$11.1,$60.3,$46.4,$104.1,$323.8,$-91,$6.3,-,-,$115.2,$115.2,-,$30.5,$997.2,-,$997.2,$29.7,$29.7,$-94.8,$-12.4,$919.7,"$1,278.4",$18.5,$-94.8
2017-03-31,$122.2,$48.5,$75.3,$123.8,$71,$-4.2,$-24.3,$-34.2,$-44.1,$201.9,$-70.4,$-0.3,-,-,$33.4,$33.4,-,$-37.3,-,-,-,$14,$14,$-94.7,$-2.5,$-83.2,$84.8,$18.9,$-94.7
2016-12-31,$199.7,$47.9,$40.5,$88.4,$-35.7,$59.2,$-19.6,$9.2,$78.1,$366.2,$71.9,$2.6,-,-,$-30.3,$-30.3,-,$44.2,-,-,-,$6,$6,$-94.5,$-1.1,$-89.6,$309.7,$20.2,$-94.5
2016-09-30,$117.4,$52.3,$26.8,$79.1,$0.6,$-86.1,$-8,$-26.8,$-234.6,$-38.1,$-67.6,$-6.8,-,-,$630,$630,-,$555.6,$-285,-,$-285,$20.7,$20.7,$-94,$-19.1,$-377.4,$141,$16,$-94
2016-06-30,$81.5,$54,$-49,$5,$18.9,$19.6,$0.6,$55.4,$162.9,$249.4,$-120,$-0.6,$-47.8,-,$33.3,$33.3,-,$-135.1,$-7.5,-,$-7.5,$30.6,$30.6,$-93.8,$-9.6,$-80.3,$37.4,$21.1,$-93.8
2016-03-31,$112.5,$49.5,$32.3,$81.8,$40.7,$-17.8,$26.6,$-55.7,$4.9,$199.2,$-100.9,$-8.3,$-31.5,-,$11.5,$11.5,-,$-129.2,$-3.8,-,$-3.8,$-6.2,$-6.2,$-93.7,$8,$-95.7,$-22.2,$21.2,$-93.7
2015-12-31,$170.1,$52.7,$15.1,$67.8,$-58.6,$134.4,$-68.6,$41.3,$64.1,$302,$-106,-,$-35.2,-,$-184.1,$-184.1,-,$-325.3,$-3.7,-,$-3.7,$1.8,$1.8,$-93.7,$-2.6,$-98.2,$-122.2,$21.6,$-93.7
2015-09-30,$96.4,$54.4,$51.8,$106.2,$-29.3,$-95.5,$-7,$2.2,$-194.6,$8,$-69.5,-,$-51.4,-,$-99.5,$-99.5,-,$-220.4,-,-,-,$2.9,$2.9,$-93.3,$-20.3,$-110.7,$-325.8,$22.9,$-93.3
2015-06-30,$11.7,$54.6,$51.8,$106.4,$10.3,$-2.2,$49.5,$-29.9,$68.5,$186.6,$-74.8,$1.1,$-561.3,-,$40.3,$40.3,-,$-594.7,-,-,-,$19.5,$19.5,$-93.2,$-6.3,$-80,$-490.2,$21.9,$-93.2
2015-03-31,$88.1,$47.4,$37.7,$85.1,$32.1,$-17.3,$4.2,$-18.6,$-6,$167.2,$-44.9,$-11.6,$-32.6,-,$84,$84,-,$-5.1,$896.7,$-20,$876.7,$4.6,$4.6,$-93,$-4.3,$784,$945.7,$22.7,$-93
2014-12-31,$183.5,$46.5,$25.2,$71.7,$-28,$141.4,$-10.9,$30.4,$189.5,$444.7,$-39.2,-,$-35.9,-,$56,$56,-,$-19.1,-,$-150,$-150,$3.4,$3.4,$-93,$-3.6,$-243.2,$175.4,$22.4,$-93
2014-09-30,$119.1,$43.3,$59.5,$102.8,$-14.1,$-92.7,$21.6,$30,$-83,$138.9,$-40.4,-,$-28.9,-,$75.3,$75.3,-,$6,$-0.5,$30,$29.5,$9,$9,$-92.6,$-17.4,$-71.5,$69,$21.9,$-92.6
2014-06-30,$75.2,$51.3,$76.4,$127.7,$0.2,$-8.6,$43.6,$-15.6,$113.2,$316.1,$-62,-,$-26.1,-,$54.3,$54.3,-,$-33.8,-,$-70,$-70,$3.1,$3.1,$-92.8,$4.8,$-154.9,$128.4,$26.3,$-92.8
2014-03-31,$190.8,$45.2,$39.5,$84.7,$31.4,$-34.5,$-25.8,$-11.8,$-170.7,$104.8,$-50.9,-,$-21.6,-,$-78.4,$-78.4,-,$-150.9,-,$210,$210,$-171.5,$-171.5,$-93.9,$-1.7,$-57.1,$-104.7,$25.8,$-93.9
2013-12-31,$297.4,$47.9,$31,$78.9,$-54.7,$83.8,$-28.1,$-8.2,$24.1,$400.4,$-60.8,-,$-23.1,-,$-207.7,$-207.7,-,$-291.6,$-0.5,-,$-0.5,$-157.4,$-157.4,$-94.8,$-1.9,$-254.6,$-146.4,$25.5,$-94.8
2013-09-30,$217.9,$45,$30.2,$75.2,$-0.6,$-104.8,$-19.9,$-22.9,$-129,$164.1,$-45.9,-,$-20.2,-,$-165.3,$-165.3,-,$-231.4,-,-,-,$-150.5,$-150.5,$-95,$-36,$-281.5,$-348.2,$17.5,$-95
2013-06-30,$221.323,$47.334,$25.738,$73.072,$-3.658,$-29.233,$45.027,$9.084,$80.198,$374.593,$-81.469,-,$-93.863,-,$-20.618,$-20.618,-,$-195.95,$-21.547,-,$-21.547,$20.868,$20.868,$0.024,$9.007,$8.352,$186.456,$31.291,$0.024
2013-03-31,$238.932,$39.834,$35.002,$74.836,$42.631,$-35.642,$-13.904,$13.664,$-104.373,$209.395,$-42.832,-,$-7.893,-,$-55.37,$-55.37,-,$-106.095,$-0.103,-,$-0.103,$5.006,$5.006,$-84.271,$-1.109,$-80.477,$17.702,$30.183,$-84.271
2012-12-31,$352.764,$39.728,$23.494,$63.222,$-48.896,$97.798,$22.241,$11.567,$211.852,$627.838,$-60.809,-,-,-,$-105.912,$-105.912,-,$-166.721,$-0.554,-,$-0.554,$-193.777,$-193.777,$-169.687,$4.728,$-359.29,$97.902,$30.493,$-169.687
2012-09-30,$221.381,$36.104,$29.366,$65.47,$-4.277,$-71.523,$-22.964,$-7.815,$-84.677,$202.174,$-56.29,-,$-45.444,-,-,-,-,$-101.734,$-0.096,-,$-0.096,$-151.697,$-151.697,$-85.766,$-20.126,$-257.685,$-156.46,$28.533,$-85.766
2012-06-30,$251.43,$34.176,$38.437,$72.613,$-0.321,$-7.405,$47.171,$-72.114,$-41.221,$282.822,$-72.733,-,-,-,$-13.901,$-13.901,-,$-86.634,$-0.094,-,$-0.094,$-160.833,$-160.833,$-64.698,$14.355,$-211.27,$-12.455,$28.425,$-64.698
2012-03-31,$225.002,$33.651,$-29.335,$4.316,$44.575,$-48.23,$-27.698,$12.331,$-126.521,$102.797,$-41.391,-,$-45.64,-,$-3.418,$-3.418,-,$-90.449,$-0.516,-,$-0.516,$-119.107,$-119.107,$-65.014,$23.497,$-161.14,$-155.925,$27.494,$-65.014
2011-12-31,$347.495,$33.028,$11.723,$44.751,$-60.003,$85.972,$-7.625,$1.517,$218.858,$611.104,$-39.29,-,-,-,$-4.563,$-4.563,-,$-43.853,$-0.094,-,$-0.094,$-267.208,$-267.208,$-65.311,$5.649,$-326.964,$239.876,$26.986,$-65.311
2011-09-30,$214.983,$32.054,$47.009,$79.063,$-10.816,$-102.017,$24.646,$17.873,$-69.08,$224.966,$-30.895,-,$-7.595,-,-,-,-,$-38.49,$-0.091,-,$-0.091,$32.219,$32.219,$-65.253,$-9.382,$-42.507,$145.937,$24.606,$-65.253
2011-06-30,$202.481,$31.257,$42.793,$74.05,$-7.756,$-32.827,$25.043,$-41.357,$-55.885,$220.646,$-56.766,-,$-1.629,-,$71.162,$71.162,-,$12.767,$-0.09,-,$-0.09,$-303.439,$-303.439,$-44.229,$-0.699,$-348.457,$-112.958,$24.463,$-44.229
