,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$114.518,$100.894,$27.917,$128.811,$13.413,$9.801,-,$19.788,$36.835,$292.433,$-91.184,-,$-37.238,-,-,-,$0.655,$-127.767,-,$-0.007,$-0.007,-,-,$-45.055,$-6.321,$-51.383,$113.283,$9.752,$-45.055
2020-09-30,$199.788,$100.961,$27.857,$128.818,-,-,-,$27.68,$27.68,$352.335,$-39.465,-,-,-,-,-,$5.244,$-34.221,-,$-0.006,$-0.006,-,-,$-45.033,$-5.544,$-50.583,$267.531,$8.019,$-45.033
2020-06-30,$209.916,$99.471,$32.596,$132.067,-,-,-,$1.133,$1.133,$343.116,$-79.97,-,$-5.017,-,-,-,$-4.297,$-89.284,$750.006,$-250.012,$499.994,-,-,$-45.028,$-11.872,$443.094,$696.926,$8.504,$-45.028
2020-03-31,$60.258,$95.48,$32.095,$127.575,-,-,-,$-105.358,$-105.358,$82.475,$-140.114,-,-,-,-,-,$9.872,$-130.242,$-0.006,-,$-0.006,$-26.132,$-26.132,$-45.1,$-35.228,$-106.466,$-154.233,$6.716,$-45.1
2019-12-31,$141.093,$95.671,$14.917,$110.588,$-29.734,$-28.273,-,$114.646,$73.783,$337.993,$-66.652,-,$-45.273,-,-,-,$-0.655,$-112.58,-,$-0.006,$-0.006,-,-,$-41.03,$-0.973,$-42.009,$183.404,$7.028,$-41.03
2019-09-30,$215.712,$96.248,$44.298,$140.546,-,-,-,$-28.034,$-28.034,$344.213,$-80.144,-,-,-,-,-,$-6.765,$-86.909,-,$-137.006,$-137.006,$-2.602,$-2.602,$-41.016,$-12.1,$-192.724,$64.58,$10.445,$-41.016
2019-06-30,$197.558,$93.496,$45.751,$139.247,-,-,-,$-151.053,$-151.053,$185.752,$-99.13,-,-,-,-,-,$2.66,$-96.47,$0.006,$-41.511,$-41.505,-,-,$-40.988,$-11.375,$-93.868,$-4.586,$8.646,$-40.988
2019-03-31,$63.299,$89.181,$5.598,$94.779,-,-,-,$-41.914,$-41.914,$116.164,$-115.507,-,$2.866,-,-,-,$-7.237,$-119.878,$-0.006,$45.5,$45.494,-,-,$-40.939,$-14.137,$-9.582,$-13.296,$5.724,$-40.939
2018-12-31,$124.022,$89.783,$-17.574,$72.209,$63.23,$-34.976,-,$-22.167,$58.416,$260.146,$-111.478,-,$-8.281,-,-,-,$-0.634,$-120.393,-,$-67.006,$-67.006,$-34.067,$-34.067,$-36.917,$-0.428,$-138.418,$1.335,$3.565,$-36.917
2018-09-30,$179.152,$89.391,$38.605,$127.996,-,-,-,$-9.975,$-9.975,$296.871,$-96.757,-,$5.858,-,-,-,$-1.99,$-92.889,-,$-160.005,$-160.005,$-24.995,$-24.995,$-36.996,$-0.032,$-222.028,$-18.046,$6.887,$-36.996
