,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-30,$416,$259,$675,$-62,$-33,$-15,$2,$-108,$537,$-326,-,-,-,-,-,-,$-326,-,$-173,$-173,$1,$1,$-91,$162,$-101,$110,-,$-91
2020-09-30,$-20,$416,$78,$494,$-97,$-21,$149,$-113,$-82,$392,$-236,-,-,-,-,-,-,$-236,"$1,091",-,"$1,091",$4,$4,$-91,$-18,$986,"$1,142",-,$-91
2020-06-30,$-439,$436,$351,$787,$-11,$18,$-29,$3,$-19,$329,$-424,-,-,-,$-1,$-1,-,$-425,$462,$-800,$-338,$-50,$-50,$-91,$-34,$-513,$-609,-,$-91
2020-03-31,$289,$452,$-21,$431,$479,$16,$-284,$-106,$105,$825,$-681,-,-,-,-,-,-,$-681,$-450,$800,$350,$-122,$-122,$-73,$-146,$9,$153,-,$-73
2019-12-31,$361,$462,$188,$650,$-180,$35,$-8,$-30,$-183,$828,$-589,-,-,-,$56,$56,-,$-533,-,$-14,$-14,$-26,$-26,$-73,$10,$-103,$192,-,$-73
2019-09-30,$231,$459,$201,$660,$-64,$3,$70,$-6,$3,$894,$-894,-,-,-,-,-,-,$-894,-,-,-,$-197,$-197,-,$-8,$-205,$-205,-,-
2019-06-30,$-169,$452,$459,$911,$86,$-22,$5,$-22,$47,$789,$-781,-,-,-,$456,$456,-,$-325,-,-,-,$-202,$-202,$-54,$-1,$-257,$207,-,$-54
2019-03-31,$350,$448,$51,$499,$-69,$-36,$-74,$-66,$-245,$604,$-807,-,-,-,$112,$112,-,$-695,-,-,-,$-222,$-222,-,$-1,$-223,$-314,-,-
2018-12-31,$323,$429,$250,$679,$181,-,$16,$-285,$-88,$914,"$-1,015",-,-,-,$182,$182,-,$-833,-,$-23,$-23,$-128,$-128,$-28,$4,$-175,$-94,-,$-28
2018-09-30,$411,$420,$-242,$178,$-19,$-35,$87,$252,$285,$874,$-706,-,-,-,$-47,$-47,-,$-753,-,$7,$7,$7,$7,-,$-8,$6,$127,-,-
2018-06-30,$63,$406,$271,$677,$-33,$-29,$227,$-5,$159,$899,$-728,-,-,-,$109,$109,-,$-619,$-450,$-7,$-457,$-5,$-5,$-27,-,$-489,$-209,-,$-27
2018-03-31,$178,$378,$213,$591,$-181,$-6,$-9,$-19,$-214,$555,$-865,-,-,-,$460,$460,-,$-405,-,-,-,$-45,$-45,-,-,$-45,$105,-,-
2017-12-31,$665,$390,$-302,$88,$11,$-26,$52,$10,$45,$798,$-747,-,-,-,$217,$217,-,$-530,-,-,-,$-1,$-1,$-7,-,$-8,$260,-,$-7
2017-09-30,$-23,$377,$167,$544,$-158,$2,$124,$-35,$-67,$454,$-703,-,-,-,$218,$218,-,$-485,-,-,-,$7,$7,-,-,$7,$-24,-,-
2017-06-30,$233,$367,$-161,$206,$-65,$8,$111,$-12,$44,$483,$-464,-,-,-,$-15,$-15,-,$-479,-,-,-,-,-,$-7,-,$-7,$-3,-,$-7
2017-03-31,$-42,$364,$142,$506,$92,$-19,$-153,$-20,$-100,$364,$-441,-,-,-,$143,$143,-,$-298,$-485,-,$-485,$-36,$-36,-,-,$-521,$-455,-,-
2016-12-31,$-43,$384,$190,$574,$-77,$-25,$66,$21,$10,$541,$-517,-,$1,-,$209,$209,-,$-307,-,-,-,$-1,$-1,$-6,-,$-7,$227,-,$-6
2016-09-30,$22,$413,$56,$469,$-13,$5,$52,$-73,$-51,$440,$55,-,$-429,-,$-551,$-551,-,$-925,$-455,-,$-455,$6,$6,-,-,$-449,$-934,-,-
2016-06-30,$-268,$411,$238,$649,$-84,$-12,$109,$18,$28,$409,$-546,-,-,-,$-580,$-580,-,"$-1,126",-,-,-,$937,$937,$-7,-,$930,$213,-,$-7
2016-03-31,$-267,$379,$130,$509,$33,-,$-169,$-36,$-132,$110,$-549,-,-,-,$-914,$-914,-,"$-1,463",-,-,-,"$1,574","$1,574",-,-,"$1,574",$221,-,-
2015-12-31,$-623,$405,$648,"$1,053",$28,$37,$8,$32,$36,$466,$-632,-,-,-,-,-,-,$-632,$998,-,$998,-,-,$-6,$-16,$976,$810,-,$-6
2015-09-30,$646,$390,$-692,$-302,$-23,$15,$9,$-37,$13,$357,$-2,-,-,-,-,-,-,$-2,-,-,-,$6,$6,-,$1,$7,$362,-,-
2015-06-30,$-218,$357,$233,$590,$-47,$-10,$-25,$39,$-44,$328,$-489,-,-,-,-,-,-,$-489,-,-,-,$-1,$-1,$-6,$4,$-3,$-164,-,$-6
2015-03-31,$-78,$335,$77,$412,$96,$-34,$-250,$-43,$-230,$104,$-717,-,-,-,-,-,-,$-717,-,-,-,$-30,$-30,-,$1,$-29,$-642,-,-
2014-12-31,$431,$337,$-251,$86,$48,$-10,$8,$6,$51,$568,"$-1,071",-,-,-,-,-,-,"$-1,071",-,-,-,$979,$979,$-6,$5,$978,$475,-,$-6
