,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2011-09-30,$95,$122,$53,$175,$-114,$-299,$152,$409,$75,$360,$-174,-,-,$-1,-,$-1,$2,$-173,$-271,-,$-271,$-46,$-46,$-14,$-110,$-441,$-265,-,$-14
2011-06-30,$188,$128,$-9,$119,-,-,-,$182,$182,$483,$-150,-,-,$1,-,$1,$1,$-148,$-49,-,$-49,$-89,$-89,$-15,$7,$-146,$187,-,$-15
2011-03-31,$156,$128,$21,$149,-,-,-,$-493,$-493,$-168,$-161,-,-,$-1,-,$-1,$53,$-109,$-64,-,$-64,$-14,$-14,$-15,$35,$-58,$-328,-,$-15
2010-12-31,$294,$128,$39,$167,-,-,-,$-110,$-110,$371,$-158,-,-,$-79,-,$-79,$23,$-214,$-1,-,$-1,$-7,$-7,$-15,$10,$-13,$144,-,$-15
2010-09-30,$208,$154,$58,$212,$-79,$-239,$101,$239,$-31,$349,$-146,-,-,$1,-,$1,$9,$-136,$-58,-,$-58,$-6,$-6,$-15,$10,$-69,$144,-,$-15
2010-06-30,$242,$125,$-5,$120,-,-,-,$166,$166,$597,$-140,-,-,$-1,-,$-1,$4,$-137,$-436,-,$-436,$-11,$-11,$-14,$17,$-444,$22,-,$-14
2010-03-31,$156,$124,$-2,$122,-,-,-,$-381,$-381,$-61,$-151,-,-,$-3,-,$-3,$23,$-131,$-473,-,$-473,$-14,$-14,$-15,$152,$-350,$-552,-,$-15
2009-12-31,$159,$123,$3,$126,-,-,-,$257,$257,$547,$-113,-,-,$-1,-,$-1,$18,$-96,$-67,-,$-67,$-17,$-17,$-15,$3,$-96,$360,-,$-15
2009-09-30,$-458,$690,$25,$715,$137,$493,$-216,$-403,$44,$276,$-120,-,$-22,$4,-,$4,$9,$-129,$-72,-,$-72,$-8,$-8,$-16,$117,$21,$159,-,$-16
2009-06-30,$130,$130,$52,$182,-,-,-,$-44,$-44,$277,$-88,-,$37,$3,-,$3,$-13,$-61,$-241,$2,$-239,$-11,$-11,$-14,$72,$-192,$28,-,$-14
2009-03-31,$-119,$131,$-19,$112,-,-,-,$223,$223,$264,$-76,-,$19,$-3,-,$-3,$24,$-36,$742,$-2,$740,$1,$1,$-15,$-309,$417,$651,-,$-15
2008-12-31,$-104,$122,$-59,$63,-,-,-,$144,$144,$143,$-84,-,$-52,$15,-,$15,$-80,$-201,$58,-,$58,$-1,$-1,$-15,$-73,$-31,$-84,-,$-15
2008-09-30,$48,$119,$144,$263,$-59,$-376,$165,$329,$37,$320,$-118,-,-,$11,$-22,$-11,$45,$-84,$177,$-378,$-201,$257,$257,$-14,$-74,$-32,$195,-,$-14
2008-06-30,$9,$123,$-51,$72,-,-,-,$-210,$-210,$-109,$-116,-,$-17,$6,$1,$7,$1,$-125,$-60,$183,$123,$-1,$-1,$-14,$124,$232,$2,-,$-14
2008-03-31,$-5,$124,$17,$141,-,-,-,$-228,$-228,$-42,$-101,-,-,$-21,-,$-21,$4,$-118,$-20,$261,$241,$-10,$-10,$-14,$-60,$157,$-2,-,$-14
2007-12-31,$34,$127,$-18,$109,-,-,-,$59,$59,$186,$-90,-,-,$1,$21,$22,$-4,$-72,$-8,$-66,$-74,$-2,$-2,$-14,$-13,$-103,$13,-,$-14
2007-09-30,$32,$128,$-6,$122,$-66,$-166,$91,$351,$234,$373,$-110,-,-,$14,-,$14,$-6,$-102,$-126,$-78,$-204,$7,$7,$-14,$-71,$-282,$-6,-,$-14
2007-06-30,$111,$130,$-27,$103,-,-,-,$-252,$-252,$-38,$-13,-,-,$2,-,$2,$2,$-9,$-135,$172,$37,$11,$11,$-14,$26,$60,$14,-,$-14
2007-03-31,$68,$128,$-23,$105,-,-,-,$-155,$-155,$18,$-45,-,-,$-4,-,$-4,$-1,$-50,$-39,$14,$-25,$7,$7,$-14,$50,$18,$-11,-,$-14
2006-12-31,$57,$128,$75,$203,-,-,-,$65,$65,$325,$-41,-,-,$774,-,$774,$7,$740,$-910,$-108,"$-1,018",$-12,$-12,$-14,$-4,"$-1,048",$17,-,$-14
2006-09-30,$-56,$134,$-38,$96,$43,$8,$38,$230,$187,$257,$-54,-,-,$12,-,$12,$2,$-40,"$1,104","$-1,237",$-133,-,-,$-14,$-87,$-234,$-16,-,$-14
2006-06-30,$-52,$130,$4,$134,-,-,-,$-139,$-139,$-57,$-112,-,-,$50,-,$50,$1,$-61,$-119,$245,$126,$-5,$-5,$-14,$7,$114,$5,-,$-14
2006-03-31,$-127,$128,$-20,$108,-,-,-,$-3,$-3,$-22,$-166,-,-,$-792,-,$-792,$5,$-953,$6,$992,$998,$4,$4,$-13,$5,$994,$9,-,$-13
2005-12-31,$39,$125,$-49,$76,-,-,-,$79,$79,$194,$-178,-,-,$3,-,$3,$5,$-170,$-7,-,$-7,$-9,$-9,$-14,-,$-30,$-10,-,$-14
2005-09-30,$117,$124,$-93,$31,$24,$13,$37,$-282,$-76,$105,$-144,-,-,$3,$-8,$-5,$-14,$-163,$100,-,$100,$-2,$-2,$-14,$-26,$58,$8,-,$-14
2005-06-30,$131,$126,$24,$150,-,-,-,$183,$183,$464,$-156,-,-,$-8,-,$-8,$14,$-150,$-307,-,$-307,$2,$2,$-14,-,$-319,$-3,-,$-14
2005-03-31,$124,$251,$-24,$227,-,-,-,$106,$106,$457,$-224,-,-,$-34,$8,$-26,$2,$-248,$-160,-,$-160,$-22,$-22,$-27,-,$-209,$2,-,$-27
