,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2007-12-31,$418,$261,$-185,$76,$475,$14,$74,$-226,$18,$512,$-845,-,$-5,$271,$-7,$264,$-2,$-588,$-191,$432,$241,$34,$34,$-176,$-40,$59,$-17,$9,$-176
2007-09-30,$461,$340,$131,$471,$-278,$-6,$73,$538,$488,"$1,420",$-644,-,$-5,$-34,$-48,$-82,$-1,$-732,$-71,$-237,$-308,$-7,$-7,$-138,$4,$-449,$239,$9,$-138
2007-06-30,$93,$347,$202,$549,$-266,$41,$119,$104,$-63,$579,$-644,-,$-19,$157,$-18,$139,$-175,$-699,$6,$1,$7,$-44,$-44,$-103,$-222,$-362,$-482,$13,$-103
2007-03-31,$333,$344,$-207,$137,$77,$-90,$-238,$248,$263,$733,$-691,-,$-4,$83,$-18,$65,$-21,$-651,$-66,$58,$-8,$-67,$-67,$-118,$17,$-176,$-94,$6,$-118
2006-12-31,$288,$209,$883,"$1,092",$494,$-5,$98,$-462,$-560,$820,$-733,-,-,$-190,$-60,$-250,$-22,"$-1,005",$317,$-156,$161,$-28,$-28,$-136,$-27,$-30,$-215,$47,$-136
2006-09-30,$458,$321,$-358,$-37,$-208,$-16,$98,"$1,023","$1,463","$1,884",$-551,-,-,$-80,$32,$-48,$-54,$-653,$-74,$-546,$-620,$-11,$-11,$-139,$-115,$-885,$346,-,$-139
2006-06-30,$177,$361,$163,$524,$-425,$-4,$-75,$293,$-251,$450,$-653,-,-,$-31,$-50,$-81,$20,$-714,$75,$288,$363,$-12,$-12,$-110,$-16,$225,$-39,-,$-110
2006-03-31,$258,$313,$67,$380,$347,$-43,$-258,$-112,$-30,$608,$-510,-,$-18,$-45,$-37,$-82,$19,$-591,$-78,$50,$-28,$-56,$140,$-129,$4,$-13,$4,-,$-129
2005-12-31,$273,$291,$457,$748,$239,$-40,$64,$-323,$-501,$520,$-521,-,$-154,$-211,$24,$-187,$-51,$-913,$-6,$-83,$-89,$-40,$-41,$-134,$-25,$-289,$-682,$48,$-134
2005-09-30,$461,$303,$-36,$267,$-292,$-6,$236,$32,$165,$893,$-528,-,-,$-68,$76,$8,$131,$-389,$128,$-200,$-72,$-28,$169,$-145,-,$-48,$458,-,$-145
2005-06-30,$202,$293,$-247,$46,$-282,$78,-,$214,$271,$519,$-432,-,-,$41,$-36,$5,$-23,$-450,$-300,$-128,$-428,$-28,$223,$-111,-,$-316,$-247,-,$-111
2005-03-31,$201,$281,$-21,$260,$14,$-79,$-97,$-5,$-146,$315,$-377,-,$124,$167,$-24,$143,$63,$-47,$-568,$102,$-466,$-11,$-15,$-110,-,$-591,$-323,-,$-110
