,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$267.074,$46.144,$-96.592,$-50.448,$33.25,-,$-63.985,$58.199,$-104.112,$112.618,$-16.766,-,$-173.012,-,$-3.43,$-3.43,-,$-193.208,$102.673,$-7.675,$94.998,$-15.26,$-15.26,$-35.718,$-25.335,$18.685,$-25.412,$11.841,$-35.718
2020-09-30,$92.35,$209.803,$5.533,$215.336,$27.831,-,$22.242,$-47.182,$89.099,$432.373,$-29.448,-,$-7.046,$0.08,-,$0.08,-,$-36.414,$-491.244,-,$-491.244,$-42.987,$-42.987,-,$-46.58,$-580.811,$-162.386,$11.942,-
2020-06-30,$254.051,$45.411,$-219.804,$-174.393,$78.07,-,$37.585,$182.187,$272.546,$359.508,$-27.426,-,-,$-12.358,$12.358,-,-,$-27.426,$-954.863,-,$-954.863,$9.873,$9.873,$63.53,$-100.434,$-981.894,$-631.069,$12.373,$63.53
2020-03-31,$-85.801,$44.66,$336.753,$381.413,$-117.61,-,$-117.285,$-132.205,$-184.577,$152.154,$-39.039,-,$-291.595,-,$-0.358,$-0.358,-,$-330.992,"$1,700.757",$-200.002,"$1,500.755",$-273.103,$-273.103,$-37.912,$-2.215,"$1,187.525","$1,036.667",$9.556,$-37.912
2019-12-31,$263.267,$43.997,$-48.524,$-4.527,$-96.075,-,$-35.38,$-30.08,$-397.625,$-137.186,$-22.26,-,-,-,$-12,$-12,-,$-34.26,$210.544,$0.072,$210.616,$6.201,$6.201,$-25.618,$-24.334,$166.865,$-11.856,$14.279,$-25.618
2019-09-30,$149.792,$43.26,$-46.047,$-2.787,$-85.04,-,$227.368,$-19.116,$-316.32,$-146.123,$-29.43,-,$4.691,$59.851,$-64.708,$-4.857,-,$-29.596,$179.71,$-22.664,$157.046,$-310.243,$-310.243,-,$-24.767,$-177.964,$-367.174,$21.796,-
2019-06-30,$531.064,$44.234,$-941.746,$-897.512,$211.996,-,$74.532,$7.027,$190.139,$-165.081,$-45.13,-,"$2,221.624",$-3.904,$68.612,$64.708,-,"$2,241.202","$-2,094.214",$198.255,"$-1,895.959",$-15.985,$-15.985,$56.39,$-88.127,"$-1,943.681",$147.604,$18.425,$56.39
2019-03-31,$62.772,$42.169,$57.419,$99.588,$104.211,-,$-25.645,$-159.867,$30.884,$169.469,$-33.724,-,-,-,$-2.938,$-2.938,-,$-36.662,$172.413,$-3.899,$168.514,$-328.273,$-328.273,$-27.787,$-5.546,$-193.092,$-36.069,$13.322,$-27.787
2018-12-31,$129.591,$39.606,$-95.727,$-56.121,$-299.061,-,$18.891,$158.839,$-291.279,$-224.701,$-20.516,-,-,-,$-0.966,$-0.966,$-1.113,$-22.595,$527.314,$-0.257,$527.057,$-134.217,$-134.217,$-28.603,$-18.512,$345.725,$93.349,$15.594,$-28.603
2018-09-30,$-31.423,$51.377,$290.838,$342.215,$-112.544,-,$44.344,$-59.449,$-104.508,$212.202,$-28.611,-,$4.543,$-5.416,$-7.614,$-13.03,-,$-37.098,$-189.052,$-3.841,$-192.893,$19.997,$19.997,$65.232,$-89.702,$-197.366,$-27.834,$17.421,$65.232
2018-06-30,$150.072,$52.023,$-6.164,$45.859,$-144.474,-,$120.741,$9.077,$14.052,$214.746,$-18.563,-,$-3.729,-,$15.31,$15.31,-,$-6.982,$-160.976,$1.162,$-159.814,$6.921,$6.921,$-20.999,$-10.835,$-184.727,$-172.711,$14.632,$-20.999
2018-03-31,$51.932,$55.66,$26.04,$81.7,$-187.661,-,$56.847,$-38.799,$-80.098,$7.318,$-22.071,-,$-115.605,-,$-7.089,$-7.089,-,$-144.765,$-80.945,-,$-80.945,$9.231,$9.231,$-26.09,$-3.36,$-101.164,$-224.424,$22.57,$-26.09
