,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$360.2,$90.1,$56.1,$146.2,$-146.3,$-102,$204.3,$-124.5,$-65.4,$441,$-70.1,-,$-0.1,$-0.2,-,$-0.2,$-0.6,$-71,$-1.4,-,$-1.4,$-53,$-53,$-74.6,$-3.4,$-132.4,$281.5,$19.5,$-74.6
2020-09-30,$349.4,$74.4,$8.1,$82.5,-,-,-,$-33.3,$-33.3,$398.6,$-67.6,-,$-33.8,$-9.4,-,$-9.4,-,$-110.8,$-2.3,-,$-2.3,$-97.9,$-97.9,$-74.6,$-18,$-192.8,$132.2,$19,$-74.6
2020-06-30,$260.5,$71.5,$8.3,$79.8,-,-,-,$27.8,$27.8,$368.1,$-66.8,-,-,$-14.5,-,$-14.5,-,$-81.3,$7.2,"$-1,353.1","$-1,345.9",$122.5,$122.5,$-74,$-81.4,"$-1,378.8","$-1,084",$16.6,$-74
2020-03-31,$243.2,$72.1,$28.8,$100.9,-,-,-,$40.2,$40.2,$384.3,$-59.6,-,$-16.5,$5.7,-,$5.7,-,$-70.4,$148.6,"$1,352.4","$1,501",$-227.2,$-227.2,$-74.4,$-12,"$1,187.4","$1,481.1",$15.4,$-74.4
2019-12-31,$320.8,$76.7,$69.3,$146,$117.3,$-3.4,$-60.2,$25.7,$-42.7,$424.1,$-71.7,-,$-46.2,$0.1,-,$0.1,-,$-117.8,$-366.5,-,$-366.5,$56.8,$56.8,$-74,$-18.3,$-402,$-78.1,$16.6,$-74
2019-09-30,$282.4,$72,$17,$89,-,-,-,$40.8,$40.8,$412.2,$-71.5,-,$-135,$-1.4,-,$-1.4,-,$-207.9,$15.6,-,$15.6,$-117.2,$-117.2,$-68.3,$-21.5,$-191.4,$-13,$16.6,$-68.3
2019-06-30,$290.9,$77.8,$-7.5,$70.3,-,-,-,$-38.8,$-38.8,$322.4,$-74.2,-,$-356.9,$3.1,-,$3.1,-,$-428,$399.5,-,$399.5,$-182.7,$-182.7,$-68.5,$-21.7,$126.6,$12.6,$15.4,$-68.5
2019-03-31,$269.9,$85.6,$13.7,$99.3,-,-,-,$-25.6,$-25.6,$343.6,$-70.2,-,$-399.3,$-5.6,-,$-5.6,-,$-475.1,$9.7,-,$9.7,$-112.5,$-112.5,$-68.7,$-10.1,$-181.6,$-309.6,$14.4,$-68.7
2018-12-31,$341.2,$105.2,$44.7,$149.9,$-237.9,$-173.3,$48.8,$201.4,$-112.9,$378.2,$-101.2,-,-,$9.7,-,$9.7,-,$-91.5,$320.7,-,$320.7,$-247.3,$-247.3,$-69.3,$-5.6,$-1.5,$281,$15.2,$-69.3
2018-09-30,$319.6,$72.3,$9.8,$82.1,-,-,-,$-64.4,$-62.5,$339.2,$-71.8,-,$-0.1,$4.7,-,$4.7,-,$-67.2,$-180.2,-,$-180.2,$37.5,$37.5,$-68.9,$-11.1,$-222.7,$33.9,$14.4,$-68.9
