,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$236.3,$288,$243.9,$531.9,$10.4,-,-,$-229.7,$-205.6,$562.6,$-300.3,-,$-579.2,$-16,$11.2,$-4.8,$-5.6,$-889.9,$156,-,$156,$2.6,$2.6,$-135.4,$-70.9,$-47.7,$-375,$8.3,$-135.4
2020-09-30,$260.2,$291.4,$108.8,$400.2,$-42.1,-,-,$-43.2,$-84.9,$575.5,$-221.8,-,$-89.1,$-0.7,$-5.6,$-6.3,$6.1,$-311.1,$31.6,-,$31.6,$8,$8,$-129.2,$-36.3,$-125.9,$138.5,$9.6,$-129.2
2020-06-30,$226.3,$289.9,$67.3,$357.2,$17.5,-,-,$160.3,$180.5,$764,$-301.6,-,$-7.1,$-2.2,$5.6,$3.4,$18.9,$-286.4,$-339.2,-,$-339.2,$2.8,$2.8,$-128.7,$-5.2,$-470.3,$7.3,$9.5,$-128.7
2020-03-31,$246.8,$289.5,$64.5,$354,$28,-,-,$4.2,$-31.3,$569.5,$-340.8,-,$-61.2,$-14,-,$-14,$-19.4,$-435.4,$271.8,-,$271.8,$-108.3,$-108.3,$-129.2,$-2.4,$31.9,$166,$9.9,$-129.2
2019-12-31,$290,$277.9,$214.6,$492.5,$27,-,-,$-260,$-217.3,$565.2,$-288.8,-,$-118,$-5.6,$13.5,$7.9,$-3.5,$-402.4,$58.9,-,$58.9,$-41.6,$-41.6,$-129.3,$-2,$-114,$48.8,$10.3,$-129.3
2019-09-30,$298,$287.8,$43.3,$331.1,$-12.3,-,-,$56.6,$22.2,$651.3,$-315.8,-,$-235.2,$-0.9,$-7.8,$-8.7,$5.7,$-554,$160.8,-,$160.8,$-142.9,$-142.9,$-120.2,$-10.1,$-112.4,$-15.1,$9.1,$-120.2
2019-06-30,$250.9,$284.7,$51.5,$336.2,$-76.2,-,-,$12.6,$-5.2,$581.9,$-285.6,-,$-116.4,$-3.2,$7.8,$4.6,$-6.1,$-403.5,$37.7,-,$37.7,$-85,$-85,$-120.7,$-3.2,$-171.2,$7.2,$9,$-120.7
2019-03-31,$234.9,$272,$59.9,$331.9,$23.2,-,-,$9.3,$-13.1,$553.7,$-295.2,-,$-62.7,$-5,-,$-5,$3.8,$-359.1,$52.3,-,$52.3,$-120.6,$-120.6,$-121,$-2.1,$-191.4,$3.2,$11.1,$-121
2018-12-31,$301.1,$272.4,$20.3,$292.7,$42.5,-,-,$-167.7,$-97.9,$495.9,$-227.6,-,$-68.2,$-2.8,$37.7,$34.9,$-36.5,$-297.4,$82.6,-,$82.6,$-158.7,$-158.7,$-121.8,$-4.2,$-202.1,$-3.6,$9.6,$-121.8
2018-09-30,$262.9,$282.5,$105,$387.5,$-54.4,-,-,$-68,$-94.5,$555.9,$-274.8,-,$-51.7,$-3.3,-,$-3.3,$4.1,$-325.7,$-20.7,-,$-20.7,$-89.2,$-89.2,$-112.3,$-3.8,$-226,$4.2,$9.5,$-112.3
2018-06-30,$235.7,$275.7,$59.9,$335.6,$-65.2,-,-,$69.6,$38.3,$609.6,$-278.1,-,$-50.2,$-1.9,-,$-1.9,$0.9,$-329.3,$46.3,-,$46.3,$-212.6,$-212.6,$-113.3,$-2.2,$-281.8,$-1.5,$8.8,$-113.3
2018-03-31,$237.9,$283.5,$64.7,$348.2,$47.5,-,-,$-49,$-4.7,$581.4,$-259.7,-,$-18,$-30.2,-,$-30.2,$31.2,$-276.7,$20.5,-,$20.5,$-253.2,$-253.2,$-114.4,$-2.5,$-349.6,$-44.9,$11.1,$-114.4
2017-12-31,$664.5,$287.2,$-394.7,$-107.5,$30.1,-,-,$-49.9,$-28.4,$528.6,$-218.9,-,$-200.1,$-8.9,$8.9,-,$0.4,$-418.6,$320.6,-,$320.6,$-247.2,$-247.2,$-115.7,$-3.7,$-46,$64,$7.3,$-115.7
2017-09-30,$223.3,$280.8,$59,$339.8,$-57.4,-,-,$-24.5,$-60.2,$502.9,$-270.4,-,$-51,$-2.9,$9.2,$6.3,$-6,$-321.1,$74,-,$74,$-115.7,$-115.7,$-107.8,$-1.4,$-150.9,$30.9,$9.6,$-107.8
2017-06-30,$203.4,$278.2,$46.9,$325.1,$-65.5,-,-,$-55,$-93.7,$434.8,$-271.8,-,$-26.8,$-3.8,-,$-3.8,$3.2,$-299.2,$106.1,-,$106.1,$-125.5,$-125.5,$-108.4,$-2.7,$-130.5,$5.1,$8.1,$-108.4
2017-03-31,$187.8,$269.9,$35.3,$305.2,$-26.1,-,-,$-4.3,$-48.6,$444.4,$-222.6,-,$-69.2,$-2.9,-,$-2.9,$3.4,$-291.3,$9.1,-,$9.1,$-85.4,$-85.4,$-108.6,$-2.1,$-187,$-33.9,$9.6,$-108.6
2016-12-31,$189.6,$265.2,$19.5,$284.7,$18.5,-,-,$-14.3,$13.9,$488.2,$-186.7,-,$-16.7,$-29.9,$32.1,$2.2,$-10.9,$-212.1,$-85.4,-,$-85.4,$-82.9,$-82.9,$-109,$5.1,$-272.2,$3.9,$5.5,$-109
2016-09-30,$85.7,$272.1,$272.3,$544.4,$-31.6,-,-,$-91.1,$-114.8,$515.3,$-224.8,-,$-16.8,-,-,-,$6.4,$-235.2,$119.3,-,$119.3,$-101.8,$-101.8,$-102.8,$-181.8,$-267.1,$13,$5.6,$-102.8
2016-06-30,$181,$269.9,$45.9,$315.8,$-61.8,-,-,$-34.5,$-84,$412.8,$-237.9,-,$-7.9,-,-,-,$-1.2,$-247,$46.4,-,$46.4,$-96.4,$-96.4,$-103.4,$-3.8,$-157.2,$8.6,$5.6,$-103.4
2016-03-31,$156.9,$263,$31.9,$294.9,$22.6,-,-,$-3.2,$-20.3,$431.5,$-268.6,-,$-6,-,-,-,$4.4,$-270.2,$13.4,-,$13.4,$-73,$-73,$-103.7,$3,$-160.3,$1,$6.5,$-103.7
2015-12-31,$172.4,$264.5,$150.6,$415.1,$24.1,-,-,$-280.3,$-232.3,$355.2,$-209.5,-,$-36.8,-,-,-,$6.7,$-239.6,$16.2,-,$16.2,$-97.8,$-97.8,$-104.3,$0.2,$-185.7,$-70.1,$3.8,$-104.3
2015-09-30,$215.1,$266.8,$21.7,$288.5,$-25.4,-,-,$-62.3,$-80.3,$423.3,$-223.8,-,$-23.3,-,-,-,$2.1,$-245,$-3.2,-,$-3.2,$-74.5,$-74.5,$-97.8,$-0.2,$-175.7,$2.6,$3.5,$-97.8
2015-06-30,$190.4,$265.6,$18.8,$284.4,$-45.7,-,-,$-62.3,$-69.7,$405.1,$-224.7,-,$-3.2,$-2.9,-,$-2.9,$6,$-224.8,$-7.5,-,$-7.5,$-106.6,$-106.6,$-98.5,$-2.1,$-214.7,$-34.4,$4.4,$-98.5
2015-03-31,$172.5,$253.1,$4.9,$258,$31.3,-,-,$68.3,$65.6,$496.1,$-266.4,-,$-509.4,$2.9,-,$2.9,$-0.5,$-773.4,$495.1,-,$495.1,$-59.9,$-59.9,$-98.7,$-0.1,$336.4,$59.1,$7.2,$-98.7
2014-12-31,$50.5,$247.5,$201.8,$449.3,$23.5,-,-,$-100.7,$-71.6,$428.2,$-157.6,-,$-122.2,-,-,-,$31,$-248.8,$-3.9,-,$-3.9,$-114,$-114,$-99.5,$0.2,$-217.2,$-37.8,$3.2,$-99.5
2014-09-30,$185.8,$255.1,$40.2,$295.3,$-29,-,-,$-74.6,$-101.8,$379.3,$-203,-,$-27.2,-,-,-,$41.8,$-188.4,$-28.8,-,$-28.8,$-7.3,$-7.3,$-92.5,$1.2,$-127.4,$63.5,$3.6,$-92.5
2014-06-30,$179,$249.7,$13.5,$263.2,$-62.8,-,-,$-71.5,$-116.3,$325.9,$-255,-,$-40.1,-,-,-,$-17.4,$-312.5,$31.4,-,$31.4,$-74.4,$-74.4,$-92.9,$-3.8,$-139.7,$-126.3,$3.9,$-92.9
2014-03-31,$132.6,$232.6,$37.1,$269.7,$14,-,-,$2.2,$-5.9,$396.4,$-211.2,-,$-6.2,-,-,-,$7.3,$-210.1,$-13.8,-,$-13.8,$-116.3,$-116.3,$-93.7,-,$-223.8,$-37.5,$6.7,$-93.7
2013-12-31,$236.7,$245.4,$156.7,$402.1,$9.2,-,-,$-256.5,$-227.8,$411,$-180.2,-,$-19.7,-,-,-,$2.6,$-197.3,$-16.5,-,$-16.5,$12,$12,$-93.6,$0.4,$-97.7,$116,$3.4,$-93.6
2013-09-30,$171.1,$243.6,$20.2,$263.8,$-30.7,-,-,$-6.8,$-59.2,$375.7,$-222.3,-,$-20.5,-,-,-,$8.1,$-234.7,$6.4,-,$6.4,$-62.6,$-62.6,$-85.1,$0.9,$-140.4,$0.6,$3.7,$-85.1
2013-06-30,$56.4,$236.2,$70.7,$306.9,$-58.9,-,-,$-14.7,$-21.6,$341.7,$-242.8,-,$-16.6,-,-,-,$-20.8,$-280.2,$-6.2,-,$-6.2,$-5.4,$-5.4,$-84.9,$1.6,$-94.9,$-33.4,$4.4,$-84.9
2013-03-31,$124.9,$228.8,$14.1,$242.9,$18.8,-,-,$45.1,$52,$419.8,$-211.6,-,$-9.2,-,-,-,$-0.9,$-221.7,$-42.6,-,$-42.6,$-7.3,$-7.3,$-84.9,$-0.8,$-135.6,$62.5,$7.7,$-84.9
2012-12-31,$127,$235.7,$189.2,$424.9,$10.1,-,-,$-92.5,$-94.8,$457.1,$-191.9,-,$-22.2,-,-,-,$-31.2,$-245.3,$-35.7,-,$-35.7,$-96.4,$-96.4,$-85.7,$-0.4,$-218.2,$-6.4,$4,$-85.7
2012-09-30,$152.8,$223.2,$52.1,$275.3,$-16.8,-,-,$-40.7,$-66.4,$361.7,$-241.8,-,$-1.3,-,-,-,$3.8,$-239.3,$-12.9,-,$-12.9,$-23.9,$-23.9,$-80.4,$-0.5,$-117.7,$4.7,$4.5,$-80.4
2012-06-30,$149.5,$234.6,$101.1,$335.7,$-41,-,-,$-99.2,$-124.4,$360.8,$-171.7,-,$-52,-,-,-,$13.1,$-210.6,$121.8,-,$121.8,$-152.9,$-152.9,$-81.6,$-41.7,$-154.4,$-4.2,$4.7,$-81.6
2012-03-31,$142.8,$233.4,$18.7,$252.1,$10.5,-,-,$-27.1,$-60.7,$334.2,$-269.4,-,$-10.2,-,-,-,$37.3,$-242.3,$-22.4,-,$-22.4,$18,$18,$-81.4,$1.1,$-84.7,$7.2,$8,$-81.4
2011-12-31,$191,$233.6,$387.3,$620.9,$64.7,-,-,$-402.3,$-332,$479.9,$-229.2,-,$-1.8,$-12.3,-,$-12.3,$-17.7,$-261,$-118,-,$-118,$-25.7,$-25.7,$-81.6,$0.1,$-225.2,$-6.3,$4.2,$-81.6
2011-09-30,$193.6,$234.4,$71.6,$306,$-33.1,-,-,$-14.7,$-8.4,$491.2,$-207.3,-,$-9,$12.3,-,$12.3,$-13,$-217,$-281.3,-,$-281.3,$-162.8,$-162.8,$-75.3,$-2.7,$-522.1,$-247.9,$4.3,$-75.3
2011-06-30,$46.2,$228.1,$166.7,$394.8,$-36.2,-,-,$-55.7,$-79.1,$361.9,$-175.1,-,$-6,-,-,-,$3.2,$-177.9,$380.7,-,$380.7,$-93.9,$-93.9,$-75.8,$-142.4,$68.6,$252.6,$4.5,$-75.8
2011-03-31,$158.1,$225.5,$37.5,$263,$-11.4,-,-,$69.9,$12.6,$433.7,$-290.3,-,$-11.6,-,-,-,$7.6,$-294.3,$55.4,-,$55.4,$-137.6,$-137.6,$-76.7,$-0.9,$-159.8,$-20.4,$7.6,$-76.7
2010-12-31,$147.9,$225.3,$115.7,$341,$57.4,-,-,$-122.5,$-18.9,$470,$-203.3,-,$-28.1,-,-,-,$33.3,$-198.1,$-203,-,$-203,$-22.3,$-22.3,$-76.9,$-1.9,$-304.1,$-32.2,$6.2,$-76.9
2010-09-30,$134.5,$231.7,$146,$377.7,$-4.7,-,-,$-120.3,$-143.3,$368.9,$-181.2,-,$30,-,-,-,$108.3,$-42.9,$-219.2,-,$-219.2,$32.8,$32.8,$-72.8,$-2.3,$-261.5,$64.5,$6.3,$-72.8
2010-06-30,$159.9,$234,$14.2,$248.2,$-55.8,-,-,$-93,$-112.4,$295.7,$-170.3,-,-,-,-,-,$-95.1,$-265.4,$-7.7,-,$-7.7,$23.5,$23.5,$-72.5,$1,$-55.7,$-25.4,$5.8,$-72.5
2010-03-31,$65.2,$223.2,$114.9,$338.1,$11.9,-,-,$-16.9,$-104.2,$299.1,$-202.5,-,$-0.8,-,-,-,$19.2,$-184.1,$32.5,-,$32.5,$9.4,$9.4,$-72.4,$-51.1,$-81.6,$33.4,$6.2,$-72.4
2009-12-31,$35.9,$232.4,$132.4,$364.8,$52.1,-,-,$-125.8,$-16.6,$384.1,$-274.8,-,$37.8,-,-,-,$13.9,$-223.1,$-135.8,-,$-135.8,$21.2,$21.2,$-72.2,$-33.5,$-220.3,$-59.3,$3.4,$-72.2
2009-09-30,$121.1,$240.4,$82.9,$323.3,$-23.6,-,-,$-99.5,$-119.6,$324.8,$-181.3,-,$55,-,-,-,$4.4,$-121.9,$-76.1,-,$-76.1,$11.1,$11.1,$-72.1,$-26.1,$-163.2,$39.7,$3.6,$-72.1
2009-06-30,$226.1,$240.6,$-123.3,$117.3,$-38,-,-,$-28.9,$-168.2,$175.2,$-149.9,-,$418,$-19.2,-,$-19.2,$22.7,$271.6,$-503.8,-,$-503.8,$2.9,$2.9,$-72,$0.2,$-572.7,$-125.9,$3.3,$-72
2009-03-31,$113.4,$245.1,$101.4,$346.5,$62.6,-,-,$-43.9,$52.5,$512.4,$-188.5,-,$0.2,$19.2,-,$19.2,-,$-169.1,$-150.2,-,$-150.2,$3.4,$3.4,$-72,$0.3,$-218.5,$124.8,$4.7,$-72
2008-12-31,$-131.6,$137.6,$96,$233.6,$55,-,-,$52.5,$-64,$38,$-120.4,-,$-537.1,$1.1,-,$1.1,-,$-656.4,$682.6,-,$682.6,$4.4,$4.4,$-34.6,$-5.2,$647.2,$28.8,$14.5,$-34.6
2008-09-30,$88.7,$81.9,$16.2,$98.1,$-9.5,-,-,$-31.3,$-24.1,$162.7,$-96.2,-,$-1.2,$-6.4,-,$-6.4,$12.8,$-91,$-20.3,-,$-20.3,$5.3,$5.3,$-31,$1.1,$-44.9,$26.8,$2.8,$-31
2008-06-30,$40.7,$80.7,$11.2,$91.9,$-15.5,-,-,$18.3,$30.9,$163.5,$-81.5,-,$-0.5,$25,-,$25,$-13,$-70,$-70.3,-,$-70.3,$-31,$-31,$-31.1,$1.6,$-130.8,$-37.3,$2.8,$-31.1
2008-03-31,$76.1,$77.8,$15.8,$93.6,$-8.9,-,-,$25,$-21.7,$148,$-80.6,-,$-11.7,$-25,-,$-25,-,$-117.3,$120.8,-,$120.8,$-92.5,$-92.5,$-31.6,$1.2,$-2.1,$28.6,$3.9,$-31.6
2007-12-31,$82.1,$76.1,$3.9,$80,$13.9,-,-,$-25.2,$28.6,$190.7,$-75.1,-,$34.7,-,-,-,$37.2,$-3.2,$-94.3,-,$-94.3,$-64,$-64,$-31.9,$1.9,$-188.3,$-0.8,$2.6,$-31.9
2007-09-30,$67,$82.3,$19.4,$101.7,$-9.8,-,-,$19.2,$-42,$126.7,$-66.7,-,$-1.9,-,-,-,$-72.7,$-141.3,$152.1,-,$152.1,$-121.7,$-121.7,$-20.4,$1.3,$11.3,$-3.3,$2.5,$-20.4
2007-06-30,$87.2,$81.1,$-1.1,$80,$-12.7,-,-,$7.6,$37.5,$204.7,$-61.5,-,$4.6,-,-,-,$12.6,$-44.3,$-50.3,-,$-50.3,$-85.8,$-85.8,$-20.8,$2.1,$-154.8,$5.6,$2.7,$-20.8
2007-03-31,$53.9,$83.1,$16.2,$99.3,$-5,-,-,$19.2,$-14,$139.2,$-83.1,-,$0.3,-,-,-,$11.3,$-71.5,$3.6,-,$3.6,$-60,$-60,$-20.8,$0.7,$-76.5,$-8.8,$3.1,$-20.8
2006-12-31,$66.9,$75.7,$19.1,$94.8,$16.4,-,-,$-104.4,$26.5,$188.2,$-61.4,-,$0.6,$0.3,-,$0.3,$54.6,$-5.9,$-120.8,-,$-120.8,$-62.9,$-62.9,$-21.1,$2.3,$-202.5,$-20.2,$1,$-21.1
2006-09-30,$77.3,$80.9,$11.4,$92.3,$-12.3,-,-,$-7.5,$6.6,$176.2,$-77.2,-,$1.1,$-0.3,-,$-0.3,$24.4,$-52,$-0.5,-,$-0.5,$-87.3,$-87.3,$-18.7,$0.9,$-105.6,$18.6,$2.3,$-18.7
2006-06-30,$70.8,$78.2,$6.6,$84.8,$-25.5,-,-,$9.3,$-13,$142.6,$-86.6,-,$1.3,-,-,-,$36.7,$-48.6,$109.6,-,$109.6,$-171.6,$-171.6,$-19.3,$3.1,$-78.2,$15.8,$0.7,$-19.3
2006-03-31,$64.6,$76.9,$13.4,$90.3,$-0.6,-,-,$0.9,$-150.7,$4.2,$-83,-,$-0.8,-,-,-,$-14.2,$-98,$83.7,-,$83.7,$-94.9,$-94.9,$-19.4,$7.5,$-23.1,$-116.9,$5,$-19.4
