,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$333.8,$265.4,$29.7,$295.1,$-83.6,$67.8,-,$11.8,$-203.8,$425.1,$-96.6,$-0.4,$-235.5,-,-,-,$16.6,$-315.9,$-250,-,$-250,$32.1,$32.1,$-49.8,$-18.6,$-286.3,$-165.2,$17.7,$-49.8
2020-09-30,$246.1,$258.6,$23.7,$282.3,$-259.1,$14,-,$4.4,$-147.1,$381.3,$-94.1,-,-,-,-,-,$2.7,$-91.4,-,-,-,$36,$36,$-49.6,$-29,$-42.6,$253.9,$23.7,$-49.6
2020-06-30,$-208.2,$288.7,$21.8,$310.5,$-17,$-26.6,-,$27.3,$-155.1,$-52.8,$-92.6,-,-,-,-,-,$7.3,$-85.3,"$-1,500",-,"$-1,500",$7.2,$7.2,$-49.6,$-43.3,"$-1,585.7","$-1,720.2",$21.8,$-49.6
2020-03-31,$-509.1,$865,$16.5,$881.5,$289.7,$-96,-,$26,$78.5,$450.9,$-125.9,-,-,-,-,-,$4.7,$-121.2,"$1,497.1",-,"$1,497.1",$54.5,$54.5,$-49.5,$-9.3,"$1,492.8","$1,815.7",$16.5,$-49.5
2019-12-31,$321.4,$253.9,$-516,$-262.1,$-203.3,$-19.2,-,$-1.9,$364,$423.3,$-128.2,-,$-37.1,-,-,-,$27.3,$-138,$-161.1,-,$-161.1,$32.3,$32.3,$-49.4,$-4.5,$-182.7,$105.4,$22.7,$-49.4
2019-09-30,$432,$251.5,$21.6,$273.1,$80.2,$-23,-,$20.6,$-127.2,$577.9,$-153.3,-,-,-,-,-,$-10.3,$-163.6,$-330,-,$-330,$71.1,$71.1,$-49.2,$9.7,$-298.4,$109.4,$21.6,$-49.2
2019-06-30,$131.9,$323.1,$19.7,$342.8,$-21.4,$-32.3,-,$-12.9,$-173.7,$301,$-140,$-197.6,-,-,-,-,$15.4,$-322.2,$-115,-,$-115,$10.4,$10.4,$-49.1,$-9.9,$-163.6,$-183.7,$19.7,$-49.1
2019-03-31,$246.2,$247.7,$20.3,$268,$50.7,$-50.7,-,$-23.7,$-230.6,$283.6,$-101.5,-,-,-,-,-,$-4,$-105.5,$-110,-,$-110,$44.4,$44.4,$-49,$-20.6,$-135.2,$44,$20.3,$-49
2018-12-31,$-902.5,"$1,230.7",$33.6,"$1,264.3",$-23.8,$-34.3,-,$36,$17.7,$379.5,$-120.1,-,$-15.3,-,-,-,$53,$-82.4,$-250,-,$-250,$4.5,$4.5,$-49,$19,$-275.5,$18.2,$20.2,$-49
2018-09-30,$162.1,$264.4,$19.3,$283.7,$59.7,$-65.9,-,$9.7,$38.3,$484.1,$-139.1,-,-,-,-,-,$0.2,$-138.9,$-303.7,-,$-303.7,$47,$47,$-48.8,$7.8,$-297.7,$43.4,$19.3,$-48.8
2018-06-30,$184.9,$261.6,$12.1,$273.7,$31.5,$-59.7,-,$13.3,$-65.3,$393.3,$-92.7,-,-,-,-,-,$-0.9,$-93.6,"$-1,525",-,"$-1,525",$8.5,$8.5,$-48.8,$-5.5,"$-1,570.8","$-1,284.2",$12.1,$-48.8
2018-03-31,$176.2,$263.5,$13.9,$277.4,$146.2,$-39.6,-,$-50.6,$36.9,$490.5,$-87.1,-,-,-,-,-,$-14.6,$-101.7,$924.3,-,$924.3,$47.9,$47.9,$-48.6,$-81.8,$841.8,"$1,241",$13.9,$-48.6
2017-12-31,"$1,231.2",$536.5,"$-1,761.8","$-1,225.3",$-185,$3.8,-,$145.3,$397,$402.9,$-127.5,-,-,-,-,-,$-0.7,$-128.2,$-300,-,$-300,$12.9,$12.9,$-48.6,$102.8,$-232.9,$43.6,$13.6,$-48.6
2017-09-30,$98.8,$299.2,$13.7,$312.9,$120.4,$-54.2,-,$-10,$51.8,$463.5,$-119.1,-,-,-,-,-,$-1.4,$-120.5,$-297.5,-,$-297.5,$27.1,$27.1,$-48.5,$-1.8,$-320.7,$30.8,$12.4,$-48.5
2017-06-30,$184.1,$290.9,$30,$320.9,$199.3,$-56.4,-,$-19.9,$-64.5,$440.5,$-116.9,-,$-4,-,-,-,$-8.1,$-129,$-900,-,$-900,$39.4,$39.4,$-48.4,$-4,$-913,$-589.5,$13.7,$-48.4
2017-03-31,$299.3,$267.6,$28.6,$296.2,$27,$-13.3,-,$-109.7,$-320.1,$275.4,$-129.5,-,-,-,-,-,$-3.6,$-133.1,$249.3,-,$249.3,$66.1,$66.1,$-48.1,$-11.2,$256.1,$405.4,$14,$-48.1
2016-12-31,$69.7,$255.1,$-66.1,$189,$-61.3,$33.7,-,$173,$368.5,$627.2,$-148.8,-,-,$-0.1,$12.9,$12.8,$-10.8,$-146.8,$-276.5,-,$-276.5,$23.1,$23.1,$-48.1,$-7.6,$-309.1,$158.8,$11.4,$-48.1
2016-09-30,$157.9,$288.1,$29.7,$317.8,$40.5,$-16,-,$-74.5,$-123.1,$352.6,$-150.4,-,"$-1,258.9",$-0.2,-,$-0.2,$35.2,"$-1,374.3",$535.7,-,$535.7,$34.9,$34.9,$-47.9,$-3.5,$519.2,$-501,$15.2,$-47.9
2016-06-30,$-31.7,$280.3,$150.7,$431,$-37.4,$21.9,-,$-25.9,$-19.7,$379.6,$-118.3,-,$-184.1,$-0.9,$49.8,$48.9,$-12.7,$-266.2,$-119.1,-,$-119.1,$47.3,$47.3,$-47.8,$-0.8,$-120.4,$-20.5,$18,$-47.8
2016-03-31,$108.7,$246.9,$166.4,$413.3,$-83.4,$38.3,-,$-54.1,$-249.2,$272.8,$-112.7,-,-,$-0.3,$223.5,$223.2,$-14.7,$95.8,$-399.7,-,$-399.7,$-384.2,$-384.2,$-44.6,$-4.4,$-832.9,$-462.5,$12.7,$-44.6
2015-12-31,$126.7,$284.3,$-112.6,$171.7,$-85.5,$-8.9,-,$1.9,$164.1,$462.5,$-117.5,-,-,$-35.8,$224.1,$188.3,$-2.1,$68.7,$-372.7,-,$-372.7,$-121.8,$-121.8,$-44.8,$0.9,$-538.4,$-7.6,$11.7,$-44.8
2015-09-30,$22.2,$239.5,$204.3,$443.8,$88.7,$-55.7,-,$61.8,$-367.4,$98.6,$-102,-,$52.8,$-26.4,$179.9,$153.5,$-10.2,$94.1,$-150.101,-,$-150.101,$42.4,$42.4,$-37.6,$1.1,$-144.2,$42.3,$13.5,$-37.6
2015-06-30,$-173.8,$99.6,$168.2,$267.8,$-65.9,$-82.9,-,$-110.3,$103.2,$197.2,$-47.9,-,"$-7,812.9",$-320.3,$398.9,$78.6,$-6.4,"$-7,788.6",$260.101,-,$260.101,$7.1,$7.1,$-37.4,$-9.1,$220.7,"$-7,368.9",$8.3,$-37.4
