,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$177,$57,$-462,$-405,$-432,-,$223,$-704,$-788,"$-1,016",$-40,-,-,-,$-411,$-411,$-22,$-473,$-403,-,$-403,$-404,$-404,$-122,"$1,088",$159,"$-1,316",$39,$-122
2020-09-30,$-140,$54,$-297,$-243,$-85,-,$111,"$1,011","$1,319",$936,$-45,-,-,-,"$-1,481","$-1,481",$1,"$-1,525",$1,-,$1,$-320,$-320,$-125,"$1,120",$676,$100,$35,$-125
2020-06-30,$-539,$49,$-698,$-649,$-118,-,$227,$190,$998,$-190,$-33,-,-,-,$-793,$-793,$-30,$-856,$144,-,$144,$-235,$-235,$-128,$-292,$-511,"$-1,558",$36,$-128
2020-03-31,"$2,036",$47,"$1,347","$1,394",$-13,-,$-432,"$2,989","$1,463","$4,893",$-29,-,-,-,$37,$37,$-48,$-40,"$-1,182",-,"$-1,182",$-479,$-479,$-122,"$2,411",$628,"$5,464",$36,$-122
2019-12-31,$463,$51,$-306,$-255,$119,-,$89,$-624,$-441,$-233,$-43,-,$934,-,"$-2,297","$-2,297",$-92,"$-1,498",$-478,-,$-478,$-550,$-550,$-124,"$1,302",$150,"$-1,353",$35,$-124
2019-09-30,$543,$41,$-103,$-62,$85,-,$48,$744,$941,"$1,422",$-33,-,-,-,$27,$27,$-101,$-107,$-439,-,$-439,$-564,$-564,$-127,$698,$-432,$828,$36,$-127
2019-06-30,$492,$45,$-12,$33,$-5,-,$86,$414,$455,$980,$-36,-,-,-,"$-1,063","$-1,063",$-49,"$-1,148",$-802,-,$-802,$-442,$-442,$-129,"$2,578","$1,205",$977,$34,$-129
2019-03-31,$395,$46,$35,$81,$125,-,$-177,$-285,$-304,$172,$-31,-,-,-,$-188,$-188,$-262,$-481,$5,-,$5,$-384,$-384,$-124,$794,$291,$-122,$30,$-124
2018-12-31,$539,$46,$61,$107,$-134,-,$-2,"$1,035",$842,"$1,488",$-45,-,-,-,$264,$264,$-457,$-238,$-514,-,$-514,$-438,$-438,$-126,"$1,019",$-59,"$1,186",$39,$-126
2018-09-30,$503,$45,$1,$46,$-143,-,$122,$83,$62,$611,$-48,-,-,-,"$-1,038","$-1,038",$458,$-628,$-510,-,$-510,$-363,$-363,$-127,$943,$-57,$-77,$36,$-127
2018-06-30,$462,$51,$-38,$13,$-43,-,$153,$101,$211,$686,$-36,-,-,-,$304,$304,$-56,$212,$-976,-,$-976,$-404,$-404,$-131,$928,$-583,$303,$37,$-131
2018-03-31,$594,$56,$140,$196,$-78,-,$-373,$-527,$-978,$-188,$-33,-,-,-,$101,$101,$-1,$67,$-584,-,$-584,$-423,$-423,$-122,$565,$-564,$-673,$32,$-122
2017-12-31,$177,$58,$290,$348,$-12,$139,$225,$-533,$-181,$344,$-37,-,-,-,$-144,$-144,$116,$-65,$-579,-,$-579,$-322,$-322,$-123,$525,$-499,$-217,$30,$-123
2017-09-30,$507,$55,$-17,$38,$-277,$-32,$118,$89,$-102,$443,$-53,-,-,-,$-499,$-499,$219,$-333,$-513,-,$-513,$-368,$-368,$-124,$585,$-420,$-299,$30,$-124
2017-06-30,$393,$58,$-13,$45,$-109,$-9,$122,$288,$292,$730,$-39,-,-,-,$289,$289,$-234,$16,$-555,-,$-555,$-350,$-350,$-127,$600,$-432,$330,$30,$-127
2017-03-31,$403,$63,$65,$128,$-59,$-98,$-259,$-109,$-525,$6,$-33,-,-,-,$237,$237,$7,$211,$-532,-,$-532,$-430,$-430,$-117,$645,$-434,$-212,$31,$-117
2016-12-31,$399,$61,-,$61,$27,$-9,$198,$-367,$-151,$309,$-26,-,-,-,"$-1,232","$-1,232",$842,$-416,$-855,$-1,$-856,$-385,$-385,$-118,$790,$-569,$-698,$33,$-118
2016-09-30,$215,$60,$57,$117,$-151,$21,$172,$131,$173,$505,$-30,-,-,-,$-427,$-427,$27,$-430,$-11,-,$-11,$-416,$-416,$-122,$889,$340,$400,$33,$-122
2016-06-30,$335,$62,$-52,$10,$36,$-8,$99,$429,$556,$901,$-8,-,-,-,$12,$12,$58,$62,$-708,-,$-708,$-418,$-418,$-124,$659,$-591,$346,$34,$-124
2016-03-31,$364,$65,$93,$158,$-62,$-4,$-295,$455,$94,$616,$-28,-,-,-,$45,$45,$-16,$1,$-509,-,$-509,$-479,$-479,$-115,$781,$-322,$-63,$34,$-115
2015-12-31,$380,$25,$-128,$-103,$17,$20,$123,$351,$511,$788,$-24,-,-,-,"$-1,083","$-1,083","$1,045",$-62,"$-1,190",$-1,"$-1,191",$-446,$-446,$225,$318,"$-1,094",$-377,$37,$225
2015-09-30,$352,$100,$-16,$84,$-16,$8,$103,$-160,$-65,$371,$-42,-,-,-,$207,$207,$-430,$-265,$-12,-,$-12,$-464,$-464,$-461,"$1,056",$119,$210,$38,$-461
2015-06-30,$476,$57,$-56,$1,$-94,$108,$52,$76,$142,$619,$-86,-,-,-,$-304,$-304,$26,$-364,$-324,-,$-324,$-427,$-427,$-122,$357,$-516,$-239,$35,$-122
2015-03-31,$479,$66,$84,$150,$-184,$-55,$-196,$719,$284,$913,$19,-,-,-,$157,$157,$6,$182,$-837,-,$-837,$-388,$-388,$-107,$427,$-905,$171,$35,$-107
2014-12-31,$453,$61,$267,$328,$-77,$115,$85,$-486,$-363,$418,$-24,-,-,-,$-557,$-557,$38,$-543,$457,-,$457,$-921,$-921,$-107,$472,$-99,$-238,$33,$-107
