,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2016-06-30,"$2,736","$2,299","$1,506","$3,805",-,-,-,$-414,$-414,"$6,127",$-658,-,$-283,$-273,"$-5,034","$-5,307",$549,"$-5,699","$4,443","$-1,032","$3,411",-,-,$-600,$789,"$3,600","$3,931",-,$-600
2016-03-31,"$1,931","$2,292","$-1,699",$593,-,-,-,"$-2,632","$-2,632",$-108,"$-2,285",-,$-516,"$-2,475","$-5,111","$-7,586","$3,747","$-6,640","$6,684",$738,"$7,422",$-300,$-300,$-588,$-107,"$6,427",$-169,-,$-588
2015-12-31,"$6,201","$1,579","$-4,348","$-2,769",$-16,"$-1,209","$1,658",$-426,$-762,"$2,300","$-15,490",-,$1,$-959,"$11,036","$10,077","$-2,119","$-7,531","$5,585",$-548,"$5,037",$-632,$-632,$-564,"$1,423","$5,264",$-336,-,$-564
2015-09-30,"$1,341","$1,894",$-478,"$1,416",-,-,-,$551,$551,"$3,308","$-1,835",-,-,"$-5,619","$-4,532","$-10,151","$3,130","$-8,856","$4,412",$689,"$5,101",$-889,$-889,$-592,$-30,"$3,590","$-2,194",-,$-592
2015-06-30,"$1,140","$2,257","$1,418","$3,675",-,-,-,$971,$971,"$5,786","$-1,805",-,$123,"$-3,082","$-4,252","$-7,334","$3,161","$-5,855","$5,035",$-300,"$4,735","$-1,699","$-1,699",$-598,$-43,"$2,395","$1,851",-,$-598
2015-03-31,$908,"$1,757",$-322,"$1,435",-,-,-,"$-1,968","$-1,968",$375,"$-1,684",-,"$-1,051","$-3,370","$-2,252","$-5,622","$2,889","$-5,468","$3,046",$98,"$3,144",$-300,$-300,$-488,$3,"$2,359","$-3,178",-,$-488
2014-12-31,"$4,018","$7,238","$-1,516","$5,722","$-1,248",$-309,$19,"$-4,159",$247,"$3,167","$-6,245",-,$-2,"$-3,628","$3,169",$-459,"$2,772","$-3,934","$5,527","$1,327","$6,854","$-3,109","$-3,109","$-1,384",$-46,"$2,315","$1,108",-,"$-1,384"
2014-09-30,-,-,-,-,-,-,-,-,-,"$1,088","$-1,664",-,$-1,"$-3,736","$-1,367","$-5,103","$2,943","$-3,825","$3,349","$-1,195","$2,154",$-168,$-168,$-588,$-56,"$1,342","$-1,804",-,$-588
2014-06-30,-,-,-,-,-,-,-,-,-,"$3,830","$-1,666",-,$-50,"$-4,673","$-1,182","$-5,855","$2,808","$-4,763","$2,054",$-125,"$1,929",-,-,$-622,$-7,"$1,300",$438,-,$-622
2014-03-31,-,-,-,-,-,-,-,-,-,"$1,976","$-1,759",-,-,"$-3,106",$-620,"$-3,726","$2,648","$-2,837",$919,$384,"$1,303",-,-,$-571,$-14,$718,$-595,-,$-571
2013-12-31,"$5,331","$8,041","$1,325","$9,366",$8,$59,$-485,"$-1,531","$-1,326","$3,058","$-1,785",-,$-512,"$-4,363",$440,"$-3,923","$2,447","$-3,773",$496,$87,$583,-,-,$-168,$-3,$412,$-334,-,$-168
2013-09-30,-,-,-,-,-,-,-,-,-,"$3,860","$-1,947",-,-,"$-4,550",$-591,"$-5,141","$2,300","$-4,788","$5,012",$-29,"$4,983","$-2,438","$-2,438","$-1,045",$-34,"$1,466",$658,-,"$-1,045"
2013-06-30,-,-,-,-,-,-,-,-,-,"$4,893","$-1,893",-,"$-2,111","$-2,555",$-647,"$-3,202","$1,915","$-5,291",$484,$-452,$32,-,-,$-256,$-90,$-314,$-946,-,$-256
2013-03-31,-,-,-,-,-,-,-,-,-,$819,"$-1,940",-,-,$766,$-560,$206,"$1,224",$-510,"$1,858",$550,"$2,408",-,-,$-218,$-23,"$2,167","$2,221",-,$-218
2012-12-31,"$6,136","$38,762","$-35,712","$3,050",$-460,$-326,$162,$58,$630,$781,"$-2,064",-,$-10,$170,$-213,$-43,"$2,893",$776,"$-1,004",$-26,"$-1,030","$-5,098","$-5,098",$-260,$-76,"$-6,464","$-4,898",-,$-260
2012-09-30,-,-,-,-,-,-,-,-,-,"$3,383","$-1,945",-,$-88,$-808,$-212,"$-1,020",$-403,"$-3,456","$1,462",$-65,"$1,397",-,-,$-220,$-20,"$1,157","$1,136",-,$-220
2012-06-30,-,-,-,-,-,-,-,-,-,"$3,942","$-2,065",-,$-2,"$1,632",$-303,"$1,329","$1,205",$467,$864,$-10,$854,-,-,$-242,$-18,$594,"$4,806",-,$-242
2012-03-31,-,-,-,-,-,-,-,-,-,"$2,499","$-1,994",-,$56,$-214,$-304,$-518,"$1,164","$-1,292",$337,$-146,$191,-,-,$-217,$-2,$-28,"$1,307",-,$-217
2011-12-31,"$9,287","$7,587","$-5,252","$2,335","$-1,572","$-2,760","$2,139",$-842,"$-4,122","$1,442","$-2,178",-,$-28,"$-8,923","$2,960","$-5,963","$1,933","$-6,236",$581,$-38,$543,-,-,$-267,$22,$298,"$-4,533",-,$-267
2011-09-30,-,-,-,-,-,-,-,-,-,"$2,037","$-1,573",-,$-17,"$2,428","$-3,344",$-916,"$1,189","$-1,317",$-311,$-47,$-358,-,-,$-214,$-4,$-576,$-393,-,$-214
2011-06-30,-,-,-,-,-,-,-,-,-,"$5,064","$-1,176",-,$-7,"$-4,980",$-117,"$-5,097","$1,054","$-5,226",$-131,$97,$-34,-,-,$-214,$-39,$-287,$-311,-,$-214
2011-03-31,-,-,-,-,-,-,-,-,-,$-377,"$-1,322",-,$-1,"$-4,158","$4,485",$327,"$1,035",$39,$427,$119,$546,-,-,$-221,$-118,$207,$52,-,$-221
2010-12-31,"$6,589","$7,086","$-5,933","$7,086",$-641,"$-2,229","$2,257",$-324,$-966,"$-1,539",$-900,-,"$-3,521",$-491,$355,$-125,"$1,633","$-2,913","$-3,073","$-1,014","$-2,990","$3,395","$3,395",$-964,$-165,"$-1,821","$-6,210",-,$-964
2010-09-30,-,-,-,-,-,-,-,-,-,"$2,624","$-1,261",-,$-9,"$-1,236",$55,"$-1,181",$187,"$-2,264",$-95,$140,$45,-,-,$-203,-,$-158,$693,-,$-203
2010-06-30,-,-,-,-,-,-,-,-,-,"$3,845","$-1,011",-,-,"$-4,624",$-1,"$-4,625","$11,595","$5,959","$-5,702",$-143,"$-5,845",-,-,$-202,$-6,"$-6,053","$3,463",-,$-202
2010-03-31,-,-,-,-,-,-,-,-,-,"$1,850",$-840,-,$-50,$-12,$-103,$-115,"$1,456",$451,"$-1,455",$-80,"$-1,535",-,-,$-203,-,"$-1,738",$631,-,$-203
2009-12-31,"$136,268","$-3,492",-,"$-3,492",-,-,-,-,"$-8,207","$13,129","$1,909",-,"$-2,126",-,-,"$-3,143","$-13,854","$3,920",-,"$1,384","$40,545",-,-,$186,"$-1,384","$-3,498","$19,781",-,-
2008-12-31,"$-31,051","$18,913",-,"$18,913",-,-,-,-,"$-1,289","$-12,065","$-7,183",-,$-1,-,-,"$2,327","$3,093","$-1,764",-,"$-4,100","$8,226",-,-,$-283,-,"$3,843","$-10,764",-,-
