,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$76.131,$58.513,$4.264,$62.777,$9.202,$32.599,-,$-13.716,$67.68,$195.655,$-28.725,-,$-499.587,-,-,-,$9.355,$-518.957,$350,-,$350,$18.994,$18.994,$-15.837,$-14.212,$338.945,$28.4,$5.98,$-15.837
2020-09-30,$116.587,$58.086,$-21.477,$36.609,$-10.297,$-3.221,-,$-2.426,$-48.995,$107.479,$-23.317,-,$-0.948,-,-,-,-,$-24.265,$-285,-,$-285,-,-,$-15.826,$4.608,$-296.218,$-206.055,$6.277,$-15.826
2020-06-30,$11.456,$58.385,$16.943,$75.328,$68.988,$-22.529,-,$5.416,$59.52,$145.466,$-19.368,-,$-0.735,-,-,-,$9.986,$-10.117,$25,-,$25,-,-,$-15.791,$-2.103,$7.106,$147.058,$4.96,$-15.791
2020-03-31,$131.15,$56.698,$-125.237,$-68.539,$-23.145,$-12.346,-,$6.403,$-55.925,$-11.457,$-19.284,-,$-265.16,-,-,-,-,$-284.444,$485,-,$485,-,-,$-15.767,$-63.903,$405.33,$105.394,$3.522,$-15.767
2019-12-31,$108.265,$55.109,$-6.584,$48.525,$-18.572,$0.089,-,$-17.839,$-10.231,$147.901,$-22.033,-,$12.148,-,-,-,$10.001,$0.116,$-93,-,$-93,$21.206,$21.206,$-15.757,$-20.758,$-108.309,$43.539,$6.903,$-15.757
2019-09-30,$228.929,$53.76,$-118.803,$-65.043,$-21.474,$-19.289,-,$-6.803,$-20.589,$131.883,$-25.733,-,$-0.24,-,-,-,-,$-25.973,$-133,-,$-133,-,-,$-15.724,$5.846,$-142.878,$-46.352,$7.337,$-15.724
2019-06-30,$83.375,$54.925,$9.98,$64.905,$-5.645,$-14.77,-,$5.143,$-50.898,$97.118,$-32.426,-,-,-,-,-,$8.33,$-24.096,$-27.5,-,$-27.5,-,-,$-15.697,$-0.091,$-43.288,$32.684,$6.919,$-15.697
2019-03-31,$40.897,$54.575,$-7.064,$47.511,$-14.102,$-19.2,-,$-11.524,$-32.778,$60.166,$-22.503,-,$-1.025,-,-,-,-,$-23.528,-,-,-,-,-,$-15.65,$-108.711,$-124.361,$-85.949,$5.781,$-15.65
2018-12-31,$90.59,$54.675,$-10.901,$43.774,$6.418,$-17.533,-,$-3.883,$0.276,$132.142,$-25.044,-,$-94.597,-,-,-,$1.548,$-118.093,$5,-,$5,$22.655,$22.655,$-15.639,$-18.749,$-6.733,$0.885,$5.969,$-15.639
2018-09-30,$56.524,$53.136,$37.462,$90.598,$-13.944,$-4.648,-,$-2.857,$-18.503,$121.36,$-17.747,-,$-0.1,-,-,-,-,$-17.847,$-80,-,$-80,-,-,$-15.588,$-1.712,$-97.3,$9.972,$5.732,$-15.588
