,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,"$11,519","$2,665","$2,218","$4,883",$233,"$1,693","$1,594","$-5,434","$-1,914","$14,488","$-3,267",-,$-126,"$9,394","$-1,315","$8,079",$-739,"$3,947","$-6,000",$-10,"$-6,010","$-20,782","$-20,782","$-3,653","$-1,078","$-31,523","$-13,088","$1,351","$-3,653"
2018-03-31,"$13,822","$2,739",$710,"$3,449","$9,093","$-3,241","$-24,606","$16,613","$-2,141","$15,130","$-4,195",-,$-132,"$32,800",$-22,"$32,778",$259,"$28,710",$-500,$-2,$-502,"$-22,429","$-22,429","$-3,190",$-151,"$-26,272","$17,568","$1,348","$-3,190"
2017-12-31,"$20,065","$2,745","$-32,452","$-29,707","$-5,570",$434,"$12,602","$30,469","$37,935","$28,293","$-2,810",-,$-173,"$-10,423",$-141,"$-10,564",$-43,"$-13,590","$6,969",$2,"$6,971","$-10,095","$-10,095","$-3,339","$-1,038","$-7,501","$7,202","$1,296","$-3,339"
2017-09-30,"$10,714","$2,484","$2,352","$4,836","$-5,474","$-1,709","$14,178","$-6,796",$199,"$15,749","$-3,865",-,$-81,"$-5,460",$-308,"$-5,768",$-228,"$-9,942","$6,937",$-14,"$6,923","$-7,514","$-7,514","$-3,270",$-228,"$-4,089","$1,718","$1,174","$-3,270"
2017-06-30,"$8,717","$2,354","$3,202","$5,556",$-802,$-236,"$1,650","$-6,213","$-5,601","$8,672","$-2,277",-,$-181,$-749,$-87,$-836,$114,"$-3,180","$7,250","$1,987","$9,237","$-7,092","$-7,092","$-3,365",$-858,"$-2,078","$3,414","$1,193","$-3,365"
2017-03-31,"$11,029","$2,332","$2,652","$4,984","$2,486",$-198,"$-9,322","$3,591","$-3,443","$12,570","$-2,975",$86,$-50,"$-11,357",-,"$-11,357",$94,"$-14,202","$10,975",$-506,"$10,469","$-6,888","$-6,888","$-3,004",$-159,$418,"$-1,214","$1,217","$-3,004"
2016-12-31,"$17,891","$2,987","$2,434","$5,421","$1,697",$-580,"$2,460",$345,"$3,922","$27,234","$-3,334",$-86,$-17,"$-15,581",-,"$-15,581",$-104,"$-19,122",-,"$2,385","$2,385","$-10,851","$-10,851","$-3,130",$-629,"$-12,225","$-4,113","$1,256","$-3,130"
2016-09-30,"$9,014","$2,548",$844,"$3,392","$-4,096",$-301,"$11,684","$-3,160","$4,127","$16,533","$-3,977",$456,$146,"$-3,407",$-12,"$-3,419",$-603,"$-7,397","$6,970","$-4,389","$2,581","$-7,348","$-7,348","$-3,092",$970,"$-6,889","$2,247","$1,030","$-3,092"
2016-06-30,"$7,796","$2,526","$3,264","$5,790",$85,$450,$-179,"$-3,308","$-2,952","$10,634","$-2,809",$-96,$-6,$-184,"$-1,250","$-1,434",$-125,"$-4,470",$-100,"$4,495","$4,395","$-10,166","$-10,166","$-3,187",$-483,"$-9,441","$-3,277","$1,054","$-3,187"
2016-03-31,"$10,516","$2,477","$2,746","$5,223",$642,$170,"$-8,536","$3,586","$-4,138","$11,601","$-2,336",$-263,$-54,"$-10,983",-,"$-10,983",$-24,"$-13,660","$15,584",$737,"$16,321","$-6,421","$-6,421","$-2,902",$-114,"$6,884","$4,825","$1,048","$-2,902"
2015-12-31,"$18,361","$2,954","$2,780","$5,734","$3,896",$-102,$-852,$426,"$3,368","$27,463","$-3,612",$-394,$-86,"$-16,060",$-126,"$-16,186",$-172,"$-20,450",-,"$-1,240","$-1,240","$-6,862","$-6,862","$-2,969",$-373,"$-11,444","$-4,431","$1,078","$-2,969"
2015-09-30,"$11,124","$3,119",$-138,"$2,981","$-6,673",$-307,"$8,264","$-1,914",$-630,"$13,475","$-3,618",$-40,$-113,"$2,556",-,"$2,556",$-160,"$-1,375","$5,802","$3,999","$9,801","$-13,034","$-13,034","$-2,964",$-102,"$-6,299","$5,801",$915,"$-2,964"
2015-06-30,"$10,677","$3,084","$1,797","$4,881",$535,$354,"$2,165","$-3,624",$-570,"$14,988","$-2,043",$-46,$-115,"$-9,245",-,"$-9,245",$46,"$-11,403","$9,980",$700,"$10,680","$-9,985","$-9,985","$-3,053",$-397,"$-2,755",$830,$856,"$-3,053"
2015-03-31,"$13,569","$2,479",$609,"$3,088","$5,804",$-113,"$-14,431","$11,164","$2,424","$19,081","$-2,369",$-107,$-92,"$-19,786",-,"$-19,786",$23,"$-22,331","$7,847",$-99,"$7,748","$-6,741","$-6,741","$-2,743",$-3,"$-1,739","$-4,989",$927,"$-2,743"
2014-12-31,"$18,024","$2,575","$3,085","$5,660",$751,$-172,"$9,003",$456,"$10,038","$33,722","$-3,217",$-48,$-23,"$-17,942",-,"$-17,942",$65,"$-21,165","$3,485","$-2,409","$1,076","$-4,950","$-4,950","$-2,801",$-248,"$-6,923","$5,634",$888,"$-2,801"
2014-09-30,"$8,467","$1,969",$-45,"$1,924","$-6,546",$-246,"$8,469","$1,182","$2,859","$13,250","$-3,826",$-26,"$-2,867","$9,707",$-10,"$9,697",$19,"$2,997",-,"$4,296","$4,296","$-16,705","$-16,705","$-2,829",$-142,"$-15,380",$867,$762,"$-2,829"
2014-06-30,"$7,748","$1,946","$1,819","$3,765","$-1,087",$235,$-156,$-250,"$-1,258","$10,255","$-2,378",$-53,$-339,"$-19,474",-,"$-19,474",$30,"$-22,214","$11,960","$2,010","$13,970","$-4,906","$-4,906","$-2,867",$-210,"$5,987","$-5,972",$724,"$-2,867"
2014-03-31,"$10,223","$1,887","$1,502","$3,389","$4,499",$293,"$-10,566","$5,700",$-74,"$13,538","$-1,382",$-104,$-34,"$13,289",-,"$13,289",$-28,"$11,741",-,-,-,"$-17,764","$-17,764","$-2,661",$18,"$-20,407","$4,872",$696,"$-2,661"
2013-12-31,"$13,072","$2,144","$1,934","$4,078","$-1,098",$-358,"$8,191","$-1,215","$5,520","$22,670","$-1,985",$-59,$-525,"$-12,539",-,"$-12,539",$5,"$-15,103",-,-,-,"$-4,895","$-4,895","$-2,769",$-85,"$-7,749",$-182,$681,"$-2,769"
2013-09-30,"$7,512","$1,783",$-828,$955,"$-4,263",$-67,"$7,080","$-1,309","$1,441","$9,908","$-1,955",$-351,$-53,"$2,942",-,"$2,942",$28,$611,-,-,-,"$-4,715","$-4,715","$-2,769",$-24,"$-7,508","$3,011",$555,"$-2,769"
2013-06-30,"$6,900","$1,694","$1,145","$2,839","$-1,755",$-452,$-318,$614,"$-1,911","$7,828","$-1,885",$-131,$-144,"$-4,252",-,"$-4,252",$-95,"$-6,507","$16,896",-,"$16,896","$-15,940","$-15,940","$-2,811",$-271,"$-2,126",$-805,$578,"$-2,811"
2013-03-31,"$9,547","$1,692","$1,353","$3,045","$4,514",$210,"$-10,567","$5,755",$-88,"$12,504","$-2,008",$-291,$-15,"$-12,002",-,"$-12,002",$-41,"$-14,357",-,-,-,$199,$199,"$-2,491",$44,"$-2,248","$-4,101",$575,"$-2,491"
2012-12-31,"$13,078","$1,588","$1,724","$3,312",$-668,$-664,"$6,145","$2,223","$7,036","$23,426","$-2,317",$-138,$-284,"$-10,730",-,"$-10,730",$-52,"$-13,521",-,-,-,"$-1,874","$-1,874","$-2,493",$-130,"$-4,497","$5,408",$545,"$-2,493"
2012-09-30,"$8,223",$981,$787,"$1,768","$-3,273",$331,"$2,017",$70,$-855,"$9,136","$-3,461",$-40,-,$-820,-,$-820,$8,"$-4,313",-,-,-,$232,$232,"$-2,488",$234,"$-2,022","$2,801",$448,"$-2,488"
2012-06-30,"$8,824",$835,"$1,599","$2,434",$-615,$-20,$-359,$-75,"$-1,069","$10,189","$-2,056",$-907,-,"$-9,339",-,"$-9,339",$-8,"$-12,310",-,-,-,$56,$56,-,$-111,$-55,"$-2,176",$448,-
2012-03-31,"$11,622",$740,"$1,883","$2,623","$1,898",$134,"$-1,505",$-795,$-268,"$13,977","$-1,457",$-52,$-350,"$-12,603",-,"$-12,603",$-14,"$-14,476",-,-,-,$286,$286,-,$24,$310,$-189,$424,-
2011-12-31,"$13,064",$721,"$1,876","$2,597","$-3,561",$-460,"$4,314","$1,600","$1,893","$17,554","$-1,321",$-108,-,"$-15,665",-,"$-15,665",$-34,"$-17,128",-,-,-,$91,$91,-,$-22,$69,$495,$420,-
2011-09-30,"$6,623",$543,$934,"$1,477",$735,$113,$35,"$1,446","$2,329","$10,429","$-1,645","$-2,926",$-244,"$-8,028",-,"$-8,028",$-293,"$-13,136",-,-,-,$254,$254,-,$177,$431,"$-2,276",$298,-
2011-06-30,"$7,308",$481,$953,"$1,434",$-304,$41,$854,"$1,775","$2,366","$11,108",$-777,$-185,-,"$-14,092",-,"$-14,092",$22,"$-15,032",-,-,-,$83,$83,-,$-46,$37,"$-3,887",$284,-
2011-03-31,"$5,987",$434,"$1,027","$1,461",$229,$-45,$-720,$-693,"$-1,229","$6,219",$-624,$-32,-,$-901,-,$-901,$35,"$-1,522",-,-,-,$286,$286,-,$261,$547,"$5,244",$287,-
2010-12-31,"$6,004",$356,"$1,122","$1,478",$-517,$166,"$2,346",$296,"$2,291","$9,773","$-1,214",$-49,-,"$-9,443",-,"$-9,443",$-23,"$-10,729",-,-,-,$208,$208,-,$221,$429,$-527,$299,-
2010-09-30,"$4,308",$329,$366,$695,"$-2,063",$-109,"$3,495",$-643,$680,"$5,683",$-760,$-53,$-23,"$-3,563",-,"$-3,563",$16,"$-4,383",-,-,-,$179,$179,-,$77,$256,"$1,556",$224,-
2010-06-30,"$3,253",$273,$624,$897,$-561,$-304,"$2,830","$-1,314",$651,"$4,801",$-595,$-31,$-290,"$-4,468",-,"$-4,468",$-46,"$-5,430",-,-,-,$199,$199,-,$117,$316,$-313,$219,-
2010-03-31,"$3,074",$216,$699,$915,$211,$-62,$-974,$-834,"$-1,659","$2,330",$-274,$-27,$-325,$463,-,$463,$80,$-83,-,-,-,$160,$160,-,$2,$162,"$2,409",$231,-
2009-12-31,"$3,378",$209,$630,$839,$271,$-121,$956,$458,"$1,564","$5,781",$-376,$-5,-,"$-3,507",-,"$-3,507",$-70,"$-3,958",-,-,-,$374,$374,-,$149,$523,"$2,346",$205,-
2009-09-30,"$2,532",$203,$430,$633,$-675,$-75,$740,$-45,$-55,"$3,110",$-459,$-13,-,"$-3,247",$61,"$-3,186",$-113,"$-3,771",-,-,-,$187,$187,-,$132,$319,$-342,$180,-
2009-06-30,"$1,828",$182,$391,$573,$-754,$-68,$879,$-188,$-131,"$2,270",$-246,$-26,-,"$-1,053",$-7,"$-1,060",$-7,"$-1,339",-,-,-,$166,$166,-,$42,$208,"$1,139",$179,-
2009-03-31,"$1,620",$181,$476,$657,$264,$84,$-760,"$-1,024","$-1,436",$841,$-100,$-16,-,"$-3,558",$-16,"$-3,574",$5,"$-3,685",-,-,-,$45,$45,-,$29,$74,"$-2,770",$181,-
2008-12-31,"$2,255",$168,$453,$621,$226,$113,$-767,"$1,490","$1,062","$3,938",$-339,$-14,-,"$-8,188",$-38,"$-8,226",$-60,"$-8,639",-,-,-,$77,$77,-,$-15,$62,"$-4,639",$170,-
2008-09-30,"$2,421",$157,$505,$662,$-819,$36,"$1,822",$173,"$1,212","$4,295",$-403,$-19,$-220,"$-1,314",$-7,"$-1,321",$-30,"$-1,993",-,-,-,$72,$72,-,$128,$200,"$2,502",$141,-
2008-06-30,"$1,072",$117,$173,$290,$-10,$-181,$-486,$636,$-41,"$1,321",$-304,$-26,-,"$-1,027",$-14,"$-1,041",$-1,"$-1,372",-,-,-,$178,$178,-,$176,$354,$303,$133,-
2008-03-31,"$1,045",$116,$112,$228,$346,$95,"$-1,224",$703,$-80,"$1,193",$-160,$-55,-,"$-1,141",$-8,"$-1,149",$2,"$-1,362",-,-,-,$54,$54,-,$23,$77,$-92,$132,-
2007-12-31,"$1,581",$106,$146,$252,$-302,$-113,$484,$885,$954,"$2,787",$-224,$-8,-,"$-3,240",$-9,"$-3,249",$19,"$-3,462",-,-,-,$179,$179,-,$306,$485,$-190,$110,-
2007-09-30,$903,$103,$-60,$43,$-227,$-95,"$1,224",$-152,$750,"$1,696",$-205,$-29,-,$626,$-11,$615,$15,$396,-,-,-,$71,$71,-,$71,$142,"$2,234",$68,-
2007-06-30,$818,$81,$150,$231,$-482,$-43,"$1,257",$-554,$178,"$1,227",$-283,$-6,-,"$-1,164",$-1,"$-1,165",$21,"$-1,433",-,-,-,$118,$118,-,$111,$229,$23,$65,-
2007-03-31,$770,$69,$113,$182,$693,$95,"$-1,482",$476,$-218,$734,$-105,$-101,-,$-110,$-660,$-770,$-2,$-978,-,-,-,$75,$75,-,$105,$180,$-64,$63,-
2006-12-31,"$1,004",$74,$124,$198,$-369,$-33,$495,$518,$611,"$1,813",$-142,$-115,-,"$-1,647",$655,$-992,$15,"$-1,234",-,-,-,$101,$101,-,$87,$188,$767,$46,-
2006-09-30,$542,$66,$-94,$-28,$-163,$-57,$877,$-116,$541,"$1,055",$-145,$-28,-,"$-2,552",$-13,"$-2,565",$9,"$-2,729",-,-,-,$386,$386,-,$-333,$53,"$-1,621",$40,-
2006-06-30,$472,$57,$153,$210,$-228,$-9,$405,$157,$325,"$1,007",$-237,-,-,$718,$-12,$706,$62,$531,-,-,-,$73,$73,-,$56,$129,"$1,667",$37,-
2006-03-31,$410,$50,$58,$108,$470,$40,$-788,$-365,$-643,$-125,$-193,-,-,"$2,680",-,"$2,680",$-25,"$2,462",-,-,-,$-275,$-275,-,$134,$-141,"$2,196",$42,-
2005-12-31,$565,$52,$114,$166,$-436,$-79,"$1,117","$-1,050",$-448,$283,$-82,-,-,$211,-,$211,$-36,$93,-,-,-,$134,$134,-,$149,$283,$659,$44,-
2005-09-30,$428,$51,$214,$265,$-68,$28,$249,$-150,$59,$752,$-96,-,-,$-927,$586,$-341,$8,$-429,-,-,-,$74,$74,-,-,$74,$397,$12,-
2005-06-30,$315,$46,$10,$56,$61,$-29,$-243,$312,$101,$472,$-63,-,-,$378,-,$378,$-10,$305,-,-,-,$63,$63,-,-,$63,$840,$17,-
2005-03-31,$585,$82,$312,$394,$-114,$-63,$322,$187,$332,"$1,311",$-101,-,-,"$-2,312",-,"$-2,312",$-19,"$-2,432",-,-,-,$406,$406,-,-,$406,$-715,$20,-
