,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$297,$483,$-112,$371,$16,$-17,$-78,$-258,$-298,$370,$58,-,-,-,$-1,$-1,$6,$63,$-407,-,$-407,$-5,$-5,-,-,$-412,$28,$24,-
2020-09-30,$208,$496,$80,$576,$-95,-,$223,$32,$43,$827,$-265,-,-,-,$-1,$-1,$21,$-245,$-518,-,$-518,$-5,$-5,-,$-13,$-536,$47,$18,-
2020-06-30,$212,$493,$-125,$368,$192,$7,$-168,$28,$237,$817,$-7,-,$-2,-,-,-,$7,$-2,"$-1,202",-,"$-1,202",-,-,-,$-1,"$-1,203",$-386,$15,-
2020-03-31,$173,$530,$-74,$456,$105,$5,$33,$-30,$15,$644,$-44,-,-,-,$-1,$-1,$6,$-39,$142,-,$142,$-275,$-275,-,$-9,$-142,$461,$13,-
2019-12-31,$338,$520,$36,$556,$69,$9,$-387,$-38,$-452,$442,$36,-,$-2,-,$-1,$-1,$6,$39,$-274,-,$-274,$-205,$-205,-,$-10,$-489,$-8,$16,-
2019-09-30,$391,$522,$2,$524,$-69,$8,$90,$2,$77,$992,$-696,-,$-52,-,$-1,$-1,$6,$-743,$-55,-,$-55,$-210,$-210,-,$1,$-264,$-15,$14,-
2019-06-30,$270,$508,$-5,$503,$-34,$-16,$193,$-35,$150,$923,$-723,-,$-22,-,$-1,$-1,$5,$-741,$56,-,$56,$-205,$-205,-,$-10,$-159,$23,$16,-
2019-03-31,$175,$503,$-31,$472,$73,$-9,$18,$12,$20,$667,$-99,-,$-173,-,-,-,$7,$-265,$-145,-,$-145,$-239,$-239,-,$-9,$-393,$9,$15,-
2018-12-31,$310,$473,$46,$519,$16,$3,$-189,$44,$-99,$730,$1,-,"$-2,161",-,$-2,$-2,$4,"$-2,158","$1,638",-,"$1,638",$-211,$-211,-,$-23,"$1,404",$-22,$29,-
2018-09-30,$333,$421,$85,$506,$-160,$-4,$-213,$6,$-365,$474,$-645,-,$-747,-,-,-,$4,"$-1,388","$1,074",-,"$1,074",$-211,$-211,-,-,$863,$-52,$30,-
2018-06-30,$270,$393,$7,$400,$-51,$-10,$348,$-17,$337,"$1,007",$-832,-,$-6,-,$-1,$-1,$12,$-827,$-169,-,$-169,$-168,$-168,-,$-1,$-338,$-161,$24,-
2018-03-31,$183,$396,$-18,$378,$80,$-9,$103,$42,$81,$642,$-128,-,$-52,-,-,-,$2,$-178,$-307,-,$-307,$-225,$-225,-,-,$-532,$-74,$19,-
2017-12-31,$897,$393,$-634,$-241,$-12,$10,$-209,$-19,$-203,$453,$-139,-,"$-1,314",-,-,-,$11,"$-1,442","$1,048",-,"$1,048",$-28,$-28,-,-,"$1,020",$28,$23,-
2017-09-30,$199,$355,$79,$434,$-156,$-4,$-79,$6,$-206,$427,$-461,-,$-98,-,$-1,$-1,$2,$-558,$146,-,$146,$-2,$-2,-,$-37,$107,$-14,$24,-
2017-06-30,$141,$332,$38,$370,$-81,$1,$290,$-16,$196,$707,$-590,-,$-965,-,$-3,$-3,$7,"$-1,551",$837,-,$837,$-1,$-1,-,-,$836,$1,$24,-
2017-03-31,$109,$312,$-20,$292,$65,$-6,$139,$9,$221,$622,$-133,-,-,-,$-1,$-1,$1,$-133,$-437,-,$-437,$-22,$-22,-,$-7,$-466,$25,$16,-
2016-12-31,$153,$320,$40,$360,$8,$4,$-166,$2,$-202,$311,$8,-,-,-,$-2,$-2,$12,$18,$-262,-,$-262,$-39,$-39,-,$-7,$-308,$15,$12,-
2016-09-30,$187,$314,-,$314,$-61,$-1,$-200,$11,$-118,$383,$-329,-,$-14,-,-,-,-,$-343,$147,-,$147,$-152,$-152,-,-,$-5,$32,$11,-
2016-06-30,$134,$308,$4,$312,$-35,$2,$281,-,$197,$643,$-504,-,$-1,-,-,-,-,$-505,$67,-,$67,$-172,$-172,-,$14,$-91,$46,$13,-
2016-03-31,$92,$312,$-39,$273,$103,$-4,$56,$64,$239,$604,$-4,-,$-13,-,-,-,-,$-17,$-423,-,$-423,$-164,$-164,-,$27,$-560,$40,$9,-
2015-12-31,$169,$320,$246,$566,$61,$8,$-203,$-55,$-297,$438,$25,-,-,-,$-3,$-3,-,$22,$-276,-,$-276,$-122,$-122,-,$-49,$-447,$8,$12,-
2015-09-30,$215,$318,$-79,$239,$-109,$3,$-206,$20,$-147,$307,$-288,-,$-28,-,-,-,-,$-316,$100,-,$100,$-166,$-166,-,$56,$-10,$-29,$12,-
2015-06-30,$86,$309,$106,$415,$-44,$1,$217,$-21,$74,$575,$-593,-,$-58,-,-,-,-,$-651,$228,-,$228,$-157,$-157,-,$-54,$17,$-57,$11,-
2015-03-31,$115,$307,$-25,$282,$81,$-4,$184,$18,$278,$675,$-225,-,-,-,-,-,-,$-225,$32,-,$32,$-343,$-343,-,$-24,$-335,$99,$14,-
2014-12-31,$194,$315,$80,$395,$-2,$34,$-220,$-62,$-254,$335,$-90,-,$-4,-,-,-,-,$-94,$-42,-,$-42,$-214,$-214,-,$11,$-245,$-10,$26,-
2014-09-30,$192,$310,$40,$350,$-107,$8,$-118,$15,$-130,$412,$-340,-,$4,-,-,-,-,$-336,$75,-,$75,$-152,$-152,-,$6,$-71,$-2,$17,-
2014-06-30,$94,$304,$64,$368,$-39,$1,$152,$-1,$84,$546,$-584,-,$-755,-,-,-,-,"$-1,339",$899,-,$899,$-185,$-185,-,$16,$730,$-57,$19,-
2014-03-31,$60,$282,$1,$283,$47,$-32,$163,$-4,$165,$508,$-230,-,$-1,-,-,-,-,$-231,$-145,-,$-145,$-60,$-60,-,$-13,$-218,$52,$12,-
