,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$225,$53,$78,$131,$-58,-,$23,$114,$79,$435,$-60,-,-,$-31,$52,$21,$-35,$-74,"$1,881",-,"$1,881",-,-,$-81,$-9,"$1,791","$2,165",$23,$-81
2020-09-30,$264,$51,$5,$56,$18,-,$12,$-354,$-324,$-4,$-60,-,-,$-337,$372,$35,$13,$-12,-,-,-,$-33,$-33,$-81,-,$-114,$-124,$24,$-81
2020-06-30,$241,$50,$9,$59,$47,-,$-58,$152,$141,$441,$-42,-,-,$63,-,$63,$-12,$9,$-272,-,$-272,$-17,$-17,$-80,$-393,$-762,$-303,$23,$-80
2020-03-31,$203,$48,$34,$82,$-174,-,$28,$241,$95,$380,$-26,-,$-157,$22,-,$22,$7,$-154,$730,-,$730,$-122,$-122,$-78,$-62,$468,$682,$17,$-78
2019-12-31,$203,$47,$66,$113,$-35,-,$-13,$71,$23,$339,$-39,-,$11,$-195,$125,$-70,$-11,$-109,-,-,-,$25,$25,$-77,$-156,$-208,$29,$22,$-77
2019-09-30,$150,$47,$13,$60,$13,-,$1,$-123,$-109,$101,$-25,-,-,$-382,$429,$47,$10,$32,-,-,-,$-149,$-149,$-78,$71,$-156,$-30,$21,$-78
2019-06-30,$174,$48,$40,$88,$30,-,$-71,$-35,$-76,$186,$-43,-,-,$-39,-,$-39,$-7,$-89,$-300,-,$-300,$-39,$-39,$-77,$145,$-271,$-176,$20,$-77
2019-03-31,$247,$48,$-72,$-24,$-50,-,$34,$130,$114,$337,$-20,-,$-85,$37,-,$37,$-6,$-74,$-235,-,$-235,-,-,$-73,$6,$-302,$-47,$16,$-73
2018-12-31,$-44,$51,$213,$264,$-24,-,$27,$137,$140,$360,$-39,-,$-75,$-109,$212,$103,$-20,$-31,-,-,-,$7,$7,$-72,$-56,$-121,$210,$18,$-72
2018-09-30,$163,$53,$45,$98,$41,-,$-5,$-283,$-247,$14,$-27,-,$-8,$-220,$331,$111,-,$76,-,-,-,$-54,$-54,$-73,$56,$-71,$20,$18,$-73
2018-06-30,$162,$53,$-8,$45,$75,-,$-54,$51,$72,$279,$-29,-,$294,$-100,-,$-100,$-6,$159,$18,-,$18,$-231,$-231,$-72,$-213,$-498,$-73,$18,$-72
2018-03-31,$177,$53,$7,$60,$-127,-,$65,$200,$138,$375,$-16,-,-,$8,-,$8,-,$-8,$-133,-,$-133,$-99,$-99,$-63,$-42,$-337,$30,$15,$-63
