,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$405.8,$269.5,$-71.9,$197.6,$274.5,$-60.1,-,$-115.2,$191.3,$794.7,$-345.3,-,-,$-219.1,-,$-219.1,$-277.1,$-841.5,$-360.6,$639.1,$278.5,$11.9,$11.9,$-110.9,-,$179.5,$195.3,-,$-110.9
2020-09-30,$385.5,$266.2,$-66.4,$199.8,$-6.6,$27.4,-,-,$246.4,$831.7,$-173.9,-,-,$-37.2,-,$-37.2,$-229.1,$-440.2,$149.8,$-278.5,$-128.7,$30,$30,$-110.9,-,$-209.6,$216.3,-,$-110.9
2020-06-30,$147.7,$443.3,$-191.9,$251.4,$712.5,$153.5,-,-,$535.8,$934.9,$-424.9,-,$280.1,$-28.8,-,$-28.8,$-40.7,$-214.3,$220,"$-1,059",$-839,$4.9,$4.9,$-110.6,-,$-944.7,$-195.1,-,$-110.6
2020-03-31,$359.4,$70,$194,$264,$12.6,$-169,-,-,$-197.5,$425.9,$-92.4,-,$-280.1,$40.5,-,$40.5,$-47.8,$-379.8,$242.4,$-133.5,$108.9,$-35.2,$-35.2,$-907.4,-,$-833.7,$-852,-,$-907.4
2019-12-31,$531.3,$284.9,$28.8,$313.7,$383.7,$159.8,-,$-86.5,$98.7,$943.7,$-354.8,-,-,$-44.5,-,$-44.5,$-251.6,$-650.9,$335.3,$-79.4,$255.9,$27,$27,$-110.8,-,$172.1,$505.6,-,$-110.8
2019-09-30,$607.9,$272.1,$24.8,$296.9,$-218.6,$13.5,-,-,$-177.7,$727.1,$-352.7,-,-,$-2.8,-,$-2.8,$-75.6,$-431.1,$42,$305.9,$347.9,$-43.8,$-43.8,$-110.8,-,$193.3,$450.1,-,$-110.8
2019-06-30,$619.7,$438.9,$-141.6,$297.3,$87.6,$-55.9,-,-,$-90.5,$826.5,$-691.2,-,$287.4,$-31.8,-,$-31.8,$-289.1,$-724.7,$-49.7,$444.5,$394.8,$-15.6,$-15.6,$-110.9,-,$268.3,$376.8,-,$-110.9
2019-03-31,$629,$81.4,$165.1,$246.5,$-845.2,$-92.8,-,-,$-512.5,$363,$66,-,$-287.4,$-56,-,$-56,$-123.3,$-400.7,$386.7,$-113.9,$272.8,$-17,$-17,$-806.1,-,$-550.3,$-593.3,-,$-806.1
2018-12-31,$578.1,$259.7,$40.3,$300,$152.1,$94.5,-,$378.1,$187,"$1,065.1",$-371.1,-,-,$-27.6,-,$-27.6,$-255.5,$-654.2,$-98.4,$526,$427.6,$-195.1,$-195.1,$-97.7,-,$134.8,$521.9,-,$-97.7
2018-09-30,$545.3,$252.6,$12.8,$265.4,$-197.4,$-38.7,-,-,$-82,$728.7,$-332.5,-,-,$26.3,-,$26.3,$-225.1,$-531.3,$499.9,$-130.2,$369.7,$-56.7,$-56.7,$-98.1,-,$214.9,$407.2,-,$-98.1
2018-06-30,$559.6,$268.3,$44.5,$312.8,$-179.4,$-253,-,-,$-199.2,$673.2,$-371.7,-,-,$-3.2,-,$-3.2,$-314.2,$-689.1,$292.6,$-54.2,$238.4,$-79.3,$-79.3,$-98.4,-,$60.7,$2.7,-,$-98.4
2018-03-31,$512.1,$273.5,$-117.4,$156.1,$-586.7,$-135.5,-,-,$-142.9,$525.3,$-223.3,-,-,$320.1,-,$320.1,$-152.9,$-56.1,$-109.5,$284.3,$174.8,$-4,$-4,$-510.1,-,$-339.3,$139.4,-,$-510.1
2017-12-31,$589.2,$293.2,$-175.8,$117.4,$312.2,$57.9,-,$295.6,$186.7,$893.3,$-405.5,-,-,$-156,-,$-156,$-263.6,$-825.1,$-37.9,$90.2,$52.3,$11.1,$11.1,$-87.9,-,$-24.5,$51.4,-,$-87.9
2017-09-30,$402.7,$286.1,$3.7,$289.8,$-176.7,$-81,-,$-7.7,$-55.2,$637.3,$-299.9,-,-,$41.5,-,$41.5,$-110.8,$-369.2,$292,$-75,$217,$9.4,$9.4,$-87.9,-,$138.5,$433.5,-,$-87.9
2017-06-30,$373,$269,$8.5,$277.5,$-240,$-92,-,$46.4,$-75.8,$574.7,$-363.2,-,-,$-16,-,$-16,$-54.1,$-433.3,$-293.4,$318.1,$24.7,$1,$1,$-87.8,-,$-62.1,$115.4,-,$-87.8
2017-03-31,$310.3,$259.2,$-15,$244.2,$-361.2,$-34.8,-,$59.4,$56,$610.5,$-307.3,-,-,$-60.3,-,$-60.3,$30.6,$-337,$-187.6,$18.8,$-168.8,$17.8,$17.8,$-294.7,-,$-445.7,$-151.3,-,$-294.7
2016-12-31,$288.8,$247.5,$-57.7,$189.8,$323.4,$71.5,-,$391.1,$331.7,$810.3,$-403.6,-,-,$-97.8,-,$-97.8,$-141.5,$-642.9,$127.9,$-39.2,$88.7,$3.9,$3.9,$-84.1,-,$8.5,$127.8,-,$-84.1
2016-09-30,$346.2,$250.2,$-825.6,$-575.4,$6.1,$4.9,-,$19.9,$70.3,$-158.9,$-431.2,-,-,$342.2,-,$342.2,$-46.3,$-135.3,$-15.5,$105.6,$90.1,$3.9,$3.9,$-84.2,-,$9.8,$-277,-,$-84.2
2016-06-30,$481.3,$252.9,$-151.4,$101.5,$152,$-1.9,-,$36.6,$270.8,$853.6,$-392,-,-,$14.5,-,$14.5,$-116.4,$-493.9,$231.7,$-271.3,$-39.6,$4.8,$4.8,$-84.1,-,$-118.9,$217.6,-,$-84.1
2016-03-31,$-594.6,$242.5,$928.6,"$1,171.1",$-141.7,$-10.4,-,$49.2,$219.3,$795.8,$-294.8,-,-,$14,-,$14,$-11.4,$-292.2,$25.6,$-117.9,$-92.3,$-53.7,$-53.7,$-576.9,-,$-722.9,$-169.1,-,$-576.9
2015-12-31,$347.2,$227.8,$6.2,$234,$340.1,$89.4,-,$349.2,$123.6,$704.8,$-341.1,-,-,$-78.2,-,$-78.2,$-153.9,$-573.2,$-254.6,$243.3,$-11.3,$-125.3,$-125.3,$-84.8,-,$-221.4,$-109.7,-,$-84.8
2015-09-30,$431.2,$230.9,$29.1,$260,$61.2,$-26.6,-,$-12,$-27.1,$664.1,$-356.6,-,-,$-21.7,-,$-21.7,$-108.7,$-487,$270.9,$-98.9,$172,$-67.2,$-67.2,$-85.2,-,$19.6,$163,-,$-85.2
2015-06-30,$447.2,$227.3,$-49.9,$177.4,$-68.2,$-8.5,-,$-2.1,$86.3,$710.9,$-329.1,-,-,$-148.6,-,$-148.6,$-104.8,$-582.5,$-137.3,$454.2,$316.9,$6.4,$6.4,$-78.1,-,$245.2,$398.4,-,$-78.1
2015-03-31,$378.4,$221.1,$-44.5,$176.6,$-501.2,$10,-,$35.3,$-78.8,$476.2,$-274.3,-,-,$-45.8,-,$-45.8,$-12.1,$-332.2,$534.1,$-347.9,$186.2,$6.3,$6.3,$-432.4,-,$-239.9,$-172.9,-,$-432.4
2014-12-31,$394.3,$-45.1,$230.2,$185.1,$82,$30.1,-,$249.2,$-57.4,$522,$909.4,-,"$-1,239.1",$3.3,-,$3.3,$-123.2,$-449.6,$384,$-246.2,$137.8,$-4.5,$-4.5,$-78,-,$55.3,$89.2,-,$-78
2014-09-30,$371.4,$230.1,$-34.7,$195.4,$-244.4,$-67.6,-,$-31.2,$194,$760.8,$-311.5,-,-,$-58.1,-,$-58.1,$-59.5,$-429.1,$-261.3,$351.6,$90.3,$-22.4,$-22.4,$-78,-,$-10.1,$268.1,-,$-78
2014-06-30,$319.2,$227.7,$-14.2,$213.5,$77.3,$-8.8,-,$-27.8,$22.4,$555.1,$-312.9,-,-,$-82.6,-,$-82.6,$-82.1,$-477.6,$183.8,$-105,$78.8,$1.7,$1.7,$-78.1,-,$2.4,$90.4,-,$-78.1
2014-03-31,$273.9,$219.8,$-19.4,$200.4,$-219,$-143.2,-,$21.5,$-188.6,$285.7,$-186.6,-,-,$12.8,-,$12.8,$-1.8,$-175.6,$-538.7,$348.7,$-190,$11.6,$11.6,$-389.7,-,$-568.1,$-460.2,-,$-389.7
2013-12-31,$334.2,$222,$50.9,$272.9,$195.3,$77.7,-,$288.4,$68.3,$675.4,$-389.6,-,-,$-71.2,-,$-71.2,$-226.1,$-686.9,$246.6,$-127.2,$119.4,$5.3,$5.3,$-70.8,-,$53.9,$39.7,-,$-70.8
2013-09-30,$309.4,$206.4,$44.8,$251.2,$-214.4,$-46.6,-,$-24.7,$-12.9,$547.7,$-433.5,-,-,$13.1,-,$13.1,$-105.7,$-526.1,$539,$-254.4,$284.6,$8.2,$8.2,$-70.9,-,$221.9,$268.5,-,$-70.9
2013-06-30,$291.6,$197.6,$7.5,$205.1,$49.9,$-22.9,-,$-9.2,$271.9,$768.6,$-406.3,-,-,$-24.1,-,$-24.1,$-166.1,$-596.5,$295,$-198.8,$96.2,$9.9,$9.9,$-70.7,-,$35.4,$180.5,-,$-70.7
2013-03-31,$236.1,$184.7,$17.4,$202.1,$-228.3,$-47.8,-,$14.9,$-54.2,$384,$-296.8,-,-,$-19,-,$-19,$-25.7,$-341.5,$484.6,$-458.9,$25.7,$7.6,$7.6,$-70.7,-,$-37.4,$-11,-,$-70.7
2012-12-31,$253.5,$178.5,$35.3,$213.8,$273.9,$139.5,-,$39.2,$135.1,$602.4,"$-1,395.5",-,$962.7,$-227.9,-,$-227.9,$-265.1,$-925.8,$-15.5,$192.1,$176.6,$6.5,$6.5,$-353.6,-,$-170.5,$-478.1,-,$-353.6
2012-09-30,$233.6,$176.2,$41.2,$217.4,$192.7,$-24,-,$14.5,$21.6,$472.6,$-50.1,-,$-334.7,$-21.8,-,$-21.8,$-175.2,$-581.8,$256.6,$-49.7,$206.9,$-20.9,$-20.9,$-70.2,-,$115.8,$30.6,-,$-70.2
2012-06-30,$297.2,$175.6,$24.7,$200.3,$72.4,$-80.8,-,$-49.3,$-179.8,$317.7,$-48.1,-,$-398.7,$-4.6,-,$-4.6,$-263.9,$-715.3,$918.5,$-482.3,$436.2,$-123.1,$-123.1,$-71.3,-,$241.8,$-203.2,-,$-71.3
2012-03-31,$327.3,$170.6,$-86.3,$84.3,$-470.3,$-96.2,-,$-16.4,$-285.3,$126.3,$14.8,-,$-229.3,$-26.3,-,$-26.3,$-124.3,$-365.1,$373.4,$-25.9,$347.5,$-10.7,$-10.7,$-314.4,-,$22.4,$-183.6,-,$-314.4
2011-12-31,$327.7,$168.1,$164.6,$332.7,$-111.3,$10.6,-,$248,$-219.1,$441.3,"$-1,341.2",-,"$1,013.6",$1.3,-,$1.3,$-307.4,$-633.7,$-73.8,$652.8,$579,$-80.9,$-80.9,$-64.3,-,$433.8,$227.1,-,$-64.3
2011-09-30,$281.6,$174.3,$87.8,$262.1,$-294.2,$-20.3,-,$-38.3,$-184.4,$359.3,$-24.6,-,$-295.6,$92.8,-,$92.8,$-156,$-383.4,$483.1,$-17.9,$465.2,$-250.2,$-250.2,$-65.4,-,$149.6,$7,-,$-65.4
2011-06-30,$239.7,$169,$-59.8,$109.2,$-221.1,$-143.4,-,$-12.7,$-16.2,$332.7,$33.9,-,$-422.7,$-40.1,-,$-40.1,$-122.3,$-551.2,$-447.1,$861.3,$414.2,$2.8,$2.8,$-43.9,-,$373.1,$182.9,-,$-43.9
2011-03-31,$193.3,$162.4,$16.1,$178.5,$-332.9,$-34,-,$32.4,$87.5,$459.3,$23.6,-,$-295.3,$-525.8,-,$-525.8,$-53.2,$-850.7,$-114.6,$146.4,$31.8,$1.6,$1.6,$-43.8,-,$-10.4,$-351.1,-,$-43.8
2010-12-31,$169.8,$-278.5,$463.1,$184.6,$-61.3,$-18.6,-,$39.9,$34.2,$388.6,$71.7,-,$-237,$-96.2,-,$-96.2,$-48.8,$-310.3,$-284.1,$326.2,$42.1,$12.2,$12.2,$-153.4,-,$-99.1,$-16.4,-,$-153.4
2010-09-30,$119.9,$151.6,$28.5,$180.1,$1.9,$2.5,-,$12.9,$63.3,$363.3,$332.9,-,$-478.4,$-60.1,-,$-60.1,$61.8,$-143.8,$-0.2,$-156.2,$-156.4,$2.2,$2.2,$-32.8,-,$-187,$159.1,-,$-32.8
2010-06-30,$99.6,$151.4,$16.5,$167.9,$16.5,$112.7,-,$16.3,$246.6,$514.1,$-226.4,-,$163,$-50.5,-,$-50.5,$60.4,$-53.5,$91.7,$-386.5,$-294.8,$4,$4,$-32.7,-,$-323.5,$43.4,-,$-32.7
2010-03-31,$68.3,$165.4,$-19.8,$145.6,$-0.5,-,-,$72,$71.5,$285.4,$53.7,-,$-163,$-26.9,-,$-26.9,$176.7,$40.5,$10,$-331.6,$-321.6,$3.6,$3.6,$-32.8,-,$-350.8,$-57.3,-,$-32.8
2009-12-31,$46.1,$164.5,$293.3,$457.8,$310,$53.4,-,$-86.2,$5.4,$509.3,$239.8,-,$-307.1,$21.4,-,$21.4,$-38.1,$-84,$-18.6,$-267.4,$-286,$6.3,$6.3,$-32.7,-,$-312.4,$112.8,-,$-32.7
2009-09-30,$13,$173,$196.1,$369.1,$81,-,-,$-9.1,$71.9,$454,$-27.6,-,$-237.4,$-74.3,-,$-74.3,$244.1,$-95.2,$-570.6,$107.7,$-462.9,$5.6,$5.6,$-32.7,-,$-490,$-70.5,-,$-32.7
