,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2013-03-31,$23.542,$7.372,$2.914,$10.286,$-0.516,$6.943,$-7.119,$1.481,$-11.349,$24.164,$-1.952,$-0.5,-,-,$-39.313,$-39.313,-,$-41.765,-,-,-,$2.025,$2.025,-,$0.358,$2.383,$-15.148,$2.146,-
2012-12-31,$34.99,$16.385,$-0.83,$15.555,$-2.539,$-0.451,$-3.762,$-3.059,$-1.039,$48.348,$-5.303,$-0.5,$-0.002,-,$-16.949,$-16.949,-,$-22.754,-,-,-,$-13.224,$-13.224,-,$0.086,$-13.138,$12.487,$3.242,-
2012-09-30,$27.097,$6.942,$14.839,$21.781,$-5.451,$-4.618,$-1.249,$12.727,$5.487,$50.328,$-6.541,$-3,$-46.084,-,$-34.695,$-34.695,-,$-90.32,-,-,-,$-13.285,$-13.285,-,$0.134,$-13.151,$-53.115,$3.44,-
2012-06-30,$30.653,$6.005,$3.162,$9.167,$1.205,$9.43,$-6.216,$-8.559,$5.898,$48.102,$-2.945,-,-,-,$33.801,$33.801,-,$30.856,-,-,-,$-16.726,$-16.726,-,$1.292,$-15.434,$63.425,$4.245,-
2012-03-31,$30.164,$5.959,$3.426,$9.385,$-1.862,$7.169,$-3.378,$10.546,$1.729,$36.553,$-7.654,-,$13.79,-,$-29.453,$-29.453,-,$-23.317,-,-,-,$-7.777,$-7.777,-,$0.066,$-7.711,$5.525,$3.8,-
2011-12-31,$35.044,$6.015,$6.133,$12.148,$6.843,$-12.91,$3.054,$0.005,$-7.073,$43.585,$-9.089,$-1.032,-,-,$-35.051,$-35.051,-,$-45.172,-,-,-,$-10.015,$-10.015,-,$0.127,$-9.888,$-8.741,$3.035,-
2011-09-30,$45.001,$5.834,$6.442,$12.276,$-15.974,$-1.931,$-3.798,$-9.8,$-35.56,$27.235,$-6.597,$-0.2,$0.198,-,$-6.306,$-6.306,-,$-12.905,-,-,-,$-62.884,$-62.884,-,$0.031,$-62.853,$-49.175,$3.047,-
2011-06-30,$32.964,$6.219,$3.503,$9.722,$-6.701,$2.432,$2.455,$0.382,$-29.991,$12.657,$-7.31,-,$-3,-,$46.118,$46.118,-,$35.808,-,-,-,$-35.482,$-35.482,-,$0.589,$-34.893,$13.271,$3.525,-
2011-03-31,$61.634,$5.932,$-60.821,$-54.889,$12.563,$-7.136,$-7.15,$-17.439,$-8.55,$-5.169,$-3.922,-,$164.008,-,$-84.597,$-84.597,-,$75.489,-,-,-,$-38.81,$-38.81,-,$0.645,$-38.165,$33.51,$4.488,-
2010-12-31,$28.217,$7.511,$-1,$6.511,$9.86,$-17.912,$-0.128,$3.521,$4.649,$40.099,$-6.969,$-0.615,-,-,$1.717,$1.717,-,$-5.867,-,-,-,$-33.504,$-33.504,-,$0.161,$-33.343,$0.76,$3.716,-
2010-09-30,$26.151,$7.677,$3.18,$10.857,$-12.507,$-10.589,$0.075,$6.279,$0.108,$34.408,$-8.699,$-1.248,-,-,$-0.672,$-0.672,-,$-10.619,-,-,-,$-17.878,$-17.878,-,$0.067,$-17.811,$5.924,$3,-
2010-06-30,$22.677,$8.207,$2.361,$10.568,$-5.946,$-3.603,$5.802,$-7.607,$-0.323,$37.156,$-9.235,$-1.634,-,-,$4.263,$4.263,-,$-6.606,-,-,-,$-25.102,$-25.102,-,$0.013,$-25.089,$5.611,$2.924,-
2010-03-31,$24.733,$7.814,$5.681,$13.495,$3.99,$-1.78,$0.87,$-1.394,$-3.137,$30.174,$-5.818,-,-,-,$-10.706,$-10.706,-,$-16.524,-,-,-,$-16.632,$-16.632,-,$0.003,$-16.629,$-1.991,$2.231,-
2009-12-31,$17.63,$8.504,$12.499,$21.003,$-5.05,$-0.317,$5.111,$1.381,$4.585,$42.715,$-5.391,-,-,-,$-23.654,$-23.654,-,$-29.045,-,-,-,$-14.114,$-14.114,-,$0.002,$-14.112,$1.641,$2.78,-
2009-09-30,$11.111,$8.462,$5.996,$14.458,$-3.715,$12.499,$-6.737,$1.034,$5.926,$30.555,$-6.851,-,-,-,$-21.657,$-21.657,-,$-28.508,-,-,-,$-6.786,$-6.786,-,$0.011,$-6.775,$-5.744,$3.101,-
2009-06-30,$9.011,$7.994,$-0.192,$7.802,$4.494,$11.533,$-7.94,$-0.482,$14.978,$33.642,$-5.846,-,-,-,$-7.536,$-7.536,-,$-13.382,-,-,-,$-12.148,$-12.148,-,-,$-12.148,$10.093,$2.419,-
2009-03-31,$9.352,$7.953,$6.43,$14.383,$13.018,$-1.4,$-6.539,$2.3,$-24.622,$-1.214,$-6.802,$-0.425,-,-,$37.511,$37.511,-,$30.284,-,-,-,$-27.425,$-27.425,-,-,$-27.425,$1.432,$3.167,-
2008-12-31,$-117.361,$10.163,$150.534,$160.697,$7.763,$-3.647,$10.318,$-5.686,$12.889,$57.776,$-12.355,$-0.284,$-0.018,-,$3.732,$3.732,-,$-8.925,-,-,-,$-47.276,$-47.276,-,$0.005,$-47.271,$-13.61,$4.182,-
2008-09-30,$25.77,$9.811,$1.628,$11.439,$0.126,$-7.821,$-5.556,$5.931,$-8.954,$29.954,$-8.285,$-0.63,$-0.583,-,$27.888,$27.888,$14.796,$33.186,-,-,-,$-58.142,$-58.142,-,$0.056,$-58.086,$4.961,$4.244,-
2008-06-30,$25.526,$9.519,$3.407,$12.926,$-8.387,$-10.92,$10.228,$4.277,$-26.501,$18.348,$-14.34,$-0.47,$-17.987,-,$19.53,$19.53,-,$-13.267,-,-,-,$-21.086,$-21.086,-,$0.08,$-21.006,$-14.898,$3.119,-
2008-03-31,$27.644,$9.088,$-0.187,$8.901,$-21.393,$-3.834,$2.901,$4.001,$1.294,$32.204,$-5.909,-,-,-,$16.349,$16.349,-,$10.44,-,-,-,$-23.933,$-23.933,-,$0.051,$-23.882,$18.603,$3.417,-
2007-12-31,$30.803,$7.718,$2.995,$10.713,$5.503,$-0.391,$2.598,$-3.545,$9.056,$48.434,$-6.368,$-2,$-145.484,-,$174.315,$174.315,-,$20.463,-,-,-,$-62.399,$-62.399,-,$0.124,$-62.275,$6.683,$3.734,-
2007-09-30,$26.961,$6.941,$1.7,$8.641,$-7.726,$-3.258,$1.006,$2.278,$4.371,$36.97,$-4.799,$-2.8,$-13.851,-,$-3.32,$-3.32,-,$-24.77,-,-,-,$-41.654,$-41.654,-,$0.107,$-41.547,$-30.261,$4.776,-
2007-06-30,$25.633,$6.39,$2.212,$8.602,$13.741,$0.736,$5.253,$-3.557,$11.482,$45.885,$-5.57,-,$-0.226,-,$-21.313,$-21.313,-,$-27.109,-,-,-,$2.045,$2.045,-,$0.211,$2.256,$21.849,$3.219,-
2007-03-31,$26.716,$5.853,$3.615,$9.468,$-7.065,$2.779,$-12.275,$3.178,$-10.187,$26.831,$-5.333,-,$-127.2,-,$107.208,$107.208,-,$-25.325,-,-,-,$-1.711,$-1.711,-,$0.479,$-1.232,$0.292,$3.338,-
2006-12-31,$21.446,$4.749,$9.475,$14.224,$-3.146,$3.316,$-0.482,$-0.253,$10.129,$47.31,$-4.557,-,$-2.681,-,$22.51,$22.51,-,$15.272,-,-,-,$-62.8,$-62.8,-,$-0.056,$-62.856,$1.27,$2.268,-
2006-09-30,$-4.263,$4.038,$2.653,$6.691,$-0.667,$-4.017,$0.971,$-3.544,$-10.247,$-7.623,$-4.194,$-14.193,-,-,$41.117,$41.117,-,$22.73,-,-,-,$-3.145,$-3.145,-,$0.208,$-2.937,$11.93,$1.787,-
2006-06-30,$27.672,$3.631,$-0.616,$3.015,$3.819,$-9.912,$-0.133,$1.424,$-6.593,$22.755,$-5.61,$-3.898,-,-,$-5.251,$-5.251,-,$-14.759,-,-,-,$1.233,$1.233,-,$0.077,$1.31,$10.084,$1.974,-
2006-03-31,$26.091,$3.669,$-0.999,$2.67,$-4.298,$-2.817,$-2.225,$0.963,$-2.218,$25.623,$-4.836,-,-,-,$-36.933,$-36.933,-,$-41.769,-,-,-,$6.893,$6.893,-,$1.285,$8.178,$-8.078,$1.511,-
2005-12-31,$26.845,$3.545,$1.351,$4.896,$-14.981,$-0.656,$3.656,$-0.814,$-16.353,$17.249,$-5.05,-,$-0.14,-,$-7.344,$-7.344,-,$-12.534,$-0.131,-,$-0.131,$2.501,$2.501,-,$0.456,$2.826,$5.993,$2.095,-
2005-09-30,$28.075,$3.16,$-0.494,$2.666,$6.683,$-0.206,$1.791,$1.041,$10.527,$41.296,$-2.629,$-5.5,$-0.002,-,$42.41,$42.41,-,$34.279,$-0.013,-,$-0.013,$-67.769,$-67.769,-,$0.391,$-67.391,$8.351,$2.094,-
2005-06-30,$25.445,$3.306,$1.998,$5.304,$-6.967,$-0.516,$-1.015,$-3.047,$-22.935,$9.714,$-4.021,$-8.254,$0.045,-,$-5.856,$-5.856,-,$-18.086,$-0.014,-,$-0.014,$2.823,$2.823,-,$0.612,$3.421,$-5.253,$2.02,-
2005-03-31,$25.819,$3.093,$1.017,$4.11,$-5.157,$-4.826,$-0.64,$-5.311,$-8.527,$21.034,$-2.586,-,$-7.7,-,$-17.846,$-17.846,-,$-28.132,$-0.013,-,$-0.013,$3.777,$3.777,-,$0.799,$4.563,$-2.632,$1.974,-
