,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$770,"$1,192",$147,"$1,339",$95,$119,-,$-10,$325,"$2,434","$-1,027",-,$20,-,-,-,-,"$-1,007","$-1,066",$-956,"$-2,022",$-421,$-421,$-505,$-19,"$-2,967","$-1,445",$29,$-505
2020-09-30,$700,"$1,168",$-13,"$1,155",$42,$-19,-,$-9,$29,"$1,884",$-787,-,$55,-,-,-,-,$-732,$-397,$209,$-188,$-186,$-186,$-506,$-53,$-933,$258,$29,$-506
2020-06-30,$458,"$1,124",$78,"$1,202",$-9,$-20,-,$-23,$104,"$1,764",$-783,-,$149,-,-,-,-,$-634,"$1,615","$-1,204",$411,$12,$12,$-506,$-121,$-204,$927,$32,$-506
2020-03-31,$573,"$1,142",$-8,"$1,134",$-109,$-62,-,$-6,$-360,"$1,347",$-803,-,$190,-,-,-,-,$-613,$-37,"$3,149","$3,112","$-1,815","$-1,815",$-511,$-27,$759,"$1,314",$43,$-511
2019-12-31,$511,"$1,162",$-264,$898,$110,$-20,-,$438,$765,"$2,174","$-1,015",-,$72,-,-,-,-,$-943,$29,$455,$484,$-712,$-712,$-469,$-3,$-700,$567,$31,$-469
2019-09-30,$735,"$1,097",$-89,"$1,008",$158,$12,-,$123,$129,"$1,872",$-959,-,$250,-,-,-,-,$-709,$-247,$-220,$-467,$-679,$-679,$-471,$-35,"$-1,652",$-553,$26,$-471
2019-06-30,$522,"$1,195",$-198,$997,$-132,$-41,-,$-125,$-514,"$1,005",$-865,-,"$1,246",-,-,-,-,$381,$-772,$522,$-250,$-498,$-498,$-474,"$-3,212","$-4,434","$-3,105",$22,$-474
2019-03-31,$517,"$1,233",$-235,$998,$-56,$-32,-,$-328,$-447,"$1,068",$-843,-,"$3,303",-,-,-,-,"$2,460",$-494,$-533,"$-1,027",$-697,$-697,$-477,$-10,"$-2,211","$1,325",$16,$-477
2018-12-31,"$2,978","$1,270","$-3,174","$-1,904",$-3,$25,-,$23,$231,"$1,305",$-827,-,"$7,175",-,-,-,-,"$6,348","$-2,613",$330,"$-2,283",$-590,$-590,$-454,$-369,"$-3,696","$3,866",$22,$-454
2018-09-30,$461,$306,$35,$341,$26,$-19,-,$-45,$69,$871,$-380,-,$2,-,-,-,-,$-378,$2,$-135,$-133,$25,$25,$-238,$-11,$-357,$121,$19,$-238
2018-06-30,$480,$311,$30,$341,$-65,$-8,-,$-19,$-31,$790,$-351,-,$62,-,-,-,-,$-289,$-2,$-275,$-277,$14,$14,$-237,$-16,$-516,$-66,$17,$-237
2018-03-31,$462,$311,$35,$346,$-82,$-2,-,$31,$-120,$688,$-325,-,$7,-,-,-,-,$-318,$-503,$288,$-215,$29,$29,$-237,$-6,$-429,$-72,$4,$-237
2017-12-31,$33,$307,$576,$883,$-9,$-11,-,$-71,$-80,$836,$-339,-,$-7,-,-,-,-,$-346,$-423,$154,$-269,$29,$29,$-226,$-7,$-473,$10,$15,$-226
2017-09-30,$419,$298,$8,$306,$12,$-6,-,$28,$69,$794,$-320,-,$-11,-,-,-,-,$-331,$-1,$-196,$-197,$20,$20,$-225,$-1,$-403,$72,$16,$-225
2017-06-30,$406,$292,$64,$356,$-46,$-3,-,$-30,$-61,$701,$-325,-,$12,-,-,-,-,$-313,$1,$-133,$-132,$44,$44,$-225,$-71,$-384,$16,$16,$-225
2017-03-31,$389,$287,$52,$339,$-49,$-2,-,$75,$-18,$710,$-327,-,$3,-,-,-,-,$-324,$-149,$-24,$-173,$15,$15,$-225,$-13,$-396,$-5,$12,$-225
2016-12-31,$406,$285,$-12,$273,$11,$-24,-,$-10,$63,$742,$-409,-,$-1,-,-,-,-,$-410,$-31,$-168,$-199,$-65,$-65,$-214,$51,$-427,$-103,$3,$-214
2016-09-30,$339,$284,$76,$360,$17,$19,-,$-16,$89,$788,$-376,-,$13,-,-,-,-,$-363,$15,$-149,$-134,$-1,$-1,$-214,$-13,$-362,$60,$14,$-214
2016-06-30,$399,$281,$15,$296,$-41,$-1,-,$39,$11,$706,$-357,-,$-256,-,-,-,-,$-613,$10,$585,$595,$-25,$-25,$-214,$-107,$249,$346,$14,$-214
2016-03-31,$356,$272,$25,$297,$-20,$-7,-,$4,$-100,$553,$-323,-,$-61,-,-,-,-,$-384,$172,$-77,$95,$2,$2,$-214,$-2,$-119,$74,$8,$-214
2015-12-31,$422,$275,$-11,$264,$58,$-9,-,$76,$105,$791,$-387,-,$36,-,-,-,-,$-351,-,$-203,$-203,$-7,$-7,$-204,$4,$-410,$11,$5,$-204
2015-09-30,$401,$276,$65,$341,$-13,$1,-,$-97,$-66,$676,$-405,-,$5,-,-,-,-,$-400,$243,$-73,$170,$-222,$-222,$-203,$-5,$-260,-,$8,$-203
2015-06-30,$308,$278,$124,$402,$6,$-9,-,$10,$10,$720,$-352,-,$200,-,-,-,-,$-152,$2,$-91,$-89,$-217,$-217,$-205,$-29,$-540,$19,$10,$-205
2015-03-31,$416,$277,$22,$299,$-50,$-6,-,$-85,$-207,$508,$-397,-,$-3,-,-,-,-,$-400,$252,$38,$290,$-191,$-191,$-207,$8,$-100,$-9,$7,$-207
2014-12-31,$302,$291,$111,$402,$64,$10,-,$-3,$87,$791,$-482,-,$-9,-,-,-,-,$-491,$227,$-32,$195,$-282,$-282,$-189,$-3,$-279,$-42,$9,$-189
2014-09-30,$477,$301,$-22,$279,$25,$-19,-,$-78,$-43,$713,$-430,-,$-6,-,-,-,-,$-436,$5,$25,$30,$-100,$-100,$-189,$-8,$-267,$-5,$14,$-189
2014-06-30,$467,$293,$21,$314,$-33,$-17,-,$32,$66,$847,$-384,-,$-41,-,-,-,-,$-425,$6,$-106,$-100,$-140,$-140,$-190,$33,$-397,$29,$13,$-190
2014-03-31,$448,$285,$52,$337,$-136,$-16,-,$19,$-249,$536,$-393,-,$-58,-,-,-,-,$-451,$544,$-80,$464,$-237,$-237,$-191,$-120,$-84,$6,$15,$-191
2013-12-31,$474,$287,$-53,$234,$55,$9,-,$126,$279,$964,$-516,-,$29,-,-,-,-,$-487,$146,$-355,$-209,$-86,$-86,$-177,$4,$-468,$4,$18,$-177
2013-09-30,$445,$281,$67,$348,$25,$-36,-,$98,$111,$904,$-516,-,$-15,-,-,-,-,$-531,$13,$-98,$-85,$-81,$-81,$-176,-,$-342,$32,$18,$-176
2013-06-30,$430,$275,$103,$378,$-3,$-11,-,$-211,$-231,$577,$-522,-,$-164,-,-,-,-,$-686,$-223,$662,$439,$-152,$-152,$-177,$-2,$108,$-11,$17,$-177
