,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-31,$382,$583,$-129,$454,$186,$110,-,$118,$42,$878,$-258,$-15,$109,-,$405,$405,$5,$246,"$-1,352",$60,"$-1,292",-,-,$-174,$-38,"$-1,504",$-375,$79,$-174
2020-09-30,$-72,$587,$365,$952,$249,$50,-,$71,$-401,$479,$-200,$-25,$24,-,$-526,$-526,$-13,$-740,$111,$23,$134,$61,$61,$-174,-,$21,$-243,$105,$-174
2020-06-30,"$-3,428",$604,"$3,544","$4,148","$1,677",$-32,-,$138,$83,$803,$-549,$-26,$268,-,$-219,$-219,$-21,$-547,$530,$39,$569,-,-,$-694,$-42,$-167,$87,$105,$-694
2020-03-31,"$-7,368",$792,"$7,840","$8,632",$233,$-42,-,$17,$-480,$784,$-109,$-35,-,-,"$-1,104","$-1,104",$-64,"$-1,312","$1,385",$34,"$1,419",$59,$59,$-692,$-9,$777,$238,$108,$-692
2019-12-31,$343,$848,$86,$934,$571,$86,-,$89,$975,"$2,252",$-494,$-50,$346,$238,$-176,$62,$-67,$-203,"$-1,372",-,"$-1,372",-,-,$-692,$-33,"$-2,097",$-46,$76,$-692
2019-09-30,"$-11,373",$900,"$12,097","$12,997",$152,$-68,-,$-69,$121,"$1,745",$-413,$-72,$-4,-,$-420,$-420,$-25,$-934,$-360,$-22,$-382,$34,$34,$-692,$-50,"$-1,090",$-283,$135,$-692
2019-06-30,$493,$938,$54,$992,$-301,$-135,-,$71,$-377,"$1,108",$-404,$-64,$-17,-,$-137,$-137,$-22,$-644,$493,$16,$509,$-102,$-102,$-693,$52,$-234,$236,$86,$-693
2019-03-31,$430,$903,$39,$942,$-280,$-197,-,$-91,"$-1,046",$326,$-413,$-45,-,-,$269,$269,$-41,$-230,$444,$-38,$406,$9,$9,$-692,$-20,$-297,$-203,$108,$-692
2018-12-31,$549,$919,$-225,$694,$544,$58,-,$370,"$1,088","$2,331",$-621,$-37,$577,-,$-241,$-241,$7,$-315,"$-1,283",$18,"$-1,265",$-95,$-95,$-693,$-16,"$-2,069",$-60,$86,$-693
