,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$211,$46,$125,$171,$-348,-,$-77,$826,$742,"$1,124",$-30,-,-,$30,-,$30,-,-,-,-,-,$-313,$-313,$-49,$-67,$-429,$713,$111,$-49
2020-09-30,$185,$40,$71,$111,$83,-,$109,$-397,$-235,$61,$-25,-,-,$-28,-,$-28,-,$-53,-,-,-,$40,$40,-,$-8,$32,$46,$113,-
2020-06-30,$365,$37,$112,$149,$-44,-,$-3,$-23,$-136,$378,$-38,-,-,$30,-,$30,-,$-8,-,-,-,$-75,$-75,-,$-69,$-144,$245,$102,-
2020-03-31,$418,$39,$18,$57,$340,-,$-3,$-169,$23,$498,$-40,-,-,$29,-,$29,-,$-11,-,-,-,$-263,$-263,-,$-37,$-300,$165,$91,-
2019-12-31,$346,$39,$98,$137,$59,-,$-84,$470,$621,"$1,104",$-28,-,-,$-55,-,$-55,-,$-83,-,-,-,$-304,$-304,-,$-57,$-361,$663,$91,-
2019-09-30,$854,$35,$-534,$-499,$-529,-,$91,$-24,$-318,$37,$-27,-,-,$-286,-,$-286,-,$-313,-,-,-,$-276,$-276,-,$-36,$-312,$-593,$92,-
2019-06-30,"$1,421",$37,"$-1,101","$-1,064",$294,-,$-40,$-397,$-199,$158,$-45,-,-,$-905,-,$-905,-,$-950,-,-,-,$-302,$-302,-,$-83,$-385,"$-1,175",$73,-
2019-03-31,$209,$37,$160,$197,$183,-,$24,$106,$193,$599,$-35,-,-,$535,-,$535,-,$500,-,-,-,$-276,$-276,-,$-6,$-282,$821,$73,-
2018-12-31,$262,$34,$80,$114,$151,-,$-97,$376,$578,$954,$-21,-,-,$394,-,$394,-,$373,-,-,-,$-292,$-292,-,$-20,$-312,"$1,006",$75,-
2018-09-30,$255,$36,$-28,$8,$-591,-,$124,$-56,$-389,$-126,$-31,-,$-8,$-562,-,$-562,-,$-601,-,-,-,$-264,$-264,-,$-7,$-271,$-995,$66,-
