,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-02-28,$603.8,$159.4,$15.5,$174.9,-,-,-,$2.4,$2.4,$781.1,$-118.8,-,-,-,-,-,$-1.9,$-120.7,$1.2,$62.7,$63.9,$7.8,$7.8,$-314.7,$-256.1,$-499.1,$171.4,$20.8,$-314.7
2020-11-30,$695.9,$149,$-11.7,$137.3,-,-,-,$10,$10,$843.2,$-109.1,-,-,-,$18.8,$18.8,$2,$-88.3,$376.2,$-38.7,$337.5,$1,$1,$-314.9,$-4.5,$19.1,$786.1,$20.4,$-314.9
2020-08-31,$646.4,$146.1,$-51.1,$95,-,-,-,$-157.8,$-157.8,$583.6,$-116.7,-,-,-,$-0.7,$-0.7,$-5.6,$-123,$40.1,$-120.9,$-80.8,$30,$30,$-302.8,$-19.1,$-372.7,$118.9,$28.3,$-302.8
2020-05-31,$627,$138.3,$48.5,$186.8,$37.9,$103.1,$392.5,$169.1,$702.6,"$1,516.4",$-190.6,-,-,-,$-7.1,$-7.1,$16.1,$-181.6,$770.1,$-875.7,$-105.6,$153.4,$153.4,$-300.4,$2.5,$-250.1,"$1,070.9",$28.9,$-300.4
2020-02-29,$463.9,$148.7,$7,$155.7,-,-,-,$83.6,$83.6,$703.2,$-110.6,-,-,-,$-26.6,$-26.6,$-4.7,$-141.9,$-19.4,$-163.2,$-182.6,$38.1,$38.1,$-299.1,$-68,$-511.6,$46.7,$18.2,$-299.1
2019-11-30,$591.4,$153.6,$47.2,$200.8,-,-,-,$92.3,$92.3,$884.5,$-88.4,-,-,-,$-1.8,$-1.8,$11.2,$-79,$-509.2,$50.3,$-458.9,$12.7,$12.7,$-297.8,$-7.2,$-751.2,$55.4,$19,$-297.8
2019-08-31,$528.5,$154.1,$-25.9,$128.2,-,-,-,$-84.6,$-84.6,$572.1,$-69.5,-,-,-,$-12.5,$-12.5,$-1.7,$-83.7,$-0.1,$-170,$-170.1,$55.8,$55.8,$-298.5,$-15.8,$-428.6,$54.8,$28.8,$-298.5
2019-05-31,$581.2,$155.5,$86.7,$242.2,$-42.7,$53.7,$162.4,$-217.4,$-44,$779.4,$-166.3,-,$26.2,-,$0.1,$0.1,$-8.8,$-148.8,$-1.3,$-496.2,$-497.5,$100.3,$100.3,$-298,$-23.2,$-718.4,$-97.1,$19,$-298
2019-02-28,$457.9,$154.5,$82.2,$236.7,-,-,-,$-63.5,$-63.5,$631.1,$-114.5,-,$0.2,-,$1.5,$1.5,$0.5,$-112.3,"$-1,153",$912,$-241,$53,$53,$-294.5,$-28.2,$-510.7,$14.4,$21.4,$-294.5
2018-11-30,$351.2,$154.9,$197.8,$352.7,-,-,-,$85.2,$85.2,$789.1,$-129.9,-,-,-,$-1.6,$-1.6,$-24.3,$-155.8,$-0.2,$-292.3,$-292.5,$13.8,$13.8,$-295,$49.4,$-524.3,$99.8,$18.4,$-295
