,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,$329,$99,$23,$122,$-177,$35,$135,$-74,$-73,$378,$-100,-,-,$3,-,$3,-,$-97,$-6,-,$-6,$-696,$-696,$-161,$-5,$-868,$-587,$29,$-161
2020-12-31,$280,$96,$47,$143,$66,$5,$-51,$-4,$50,$473,$-159,-,-,-,-,-,-,$-159,$992,-,$992,$-989,$-989,$-167,$-15,$-179,$135,$30,$-167
2020-09-30,$223,$99,$2,$101,$249,$-181,$-24,$17,$-27,$297,$-111,-,-,$7,-,$7,-,$-104,$-13,-,$-13,$-39,$-39,$-167,$-32,$-251,$-58,$28,$-167
2020-06-30,$166,$100,$75,$175,$45,$-40,$-30,$24,$47,$388,$-114,-,-,$64,$-58,$6,-,$-108,$44,-,$44,$-52,$-52,$-168,$-1,$-177,$110,$29,$-168
2020-03-31,$320,$94,$42,$136,$-48,$46,$-34,$-14,$-66,$390,$-130,-,-,$-12,-,$-12,-,$-142,$-40,-,$-40,$-164,$-164,$-170,-,$-374,$-132,$27,$-170
2019-12-31,$318,$93,$38,$131,$-47,$-107,$177,$-3,$31,$480,$-193,-,-,$-41,-,$-41,-,$-234,-,-,-,$-120,$-120,$-165,$-4,$-289,$-40,$27,$-165
2019-09-30,$200,$92,$58,$150,$-77,$-65,$281,$-6,$106,$456,$-147,-,-,$-4,-,$-4,-,$-151,$-147,-,$-147,$-411,$-411,$-170,$-37,$-765,$-465,$26,$-170
2019-06-30,$983,$134,$-707,$-573,$-92,$31,$98,$26,$38,$448,$-37,-,-,$14,"$1,265","$1,279",$-37,"$1,205",$-271,-,$-271,$-349,$-349,$-174,$-1,$-795,$860,$26,$-174
2019-03-31,$195,$135,$17,$152,$161,$96,$-126,$-5,$91,$438,$-123,-,-,$-6,-,$-6,-,$-129,$196,-,$196,$-294,$-294,$-178,-,$-276,$31,$28,$-178
2018-12-31,$384,$138,-,$138,$144,$19,$-359,$33,$-234,$288,$-127,-,-,$2,$5,$7,$66,$-54,$-499,-,$-499,$-133,$-133,$-180,$-3,$-815,$-585,$27,$-180
2018-09-30,$450,$134,$2,$136,$-9,$-66,$119,$-9,$1,$587,$-171,-,-,-,$-5,$-5,-,$-176,-,-,-,$-118,$-118,$-181,$-27,$-326,$88,$18,$-181
2018-06-30,$461,$137,$-9,$128,$-108,$-51,$-9,$4,$-121,$468,$-70,-,-,-,"$-1,277","$-1,277",$-2,"$-1,349",$-5,-,$-5,$3,$3,$-181,$-1,$-184,"$-1,073",$27,$-181
2018-03-31,$381,$143,$37,$180,$-21,$12,$15,$13,$-3,$558,$-26,-,-,-,$-8,$-8,$5,$-29,$-57,-,$-57,$75,$75,$-179,$-1,$-162,$370,$26,$-179
2017-12-31,$159,$157,$236,$393,$155,-,$89,$34,$298,$850,$-75,-,-,-,-,-,$-3,$-78,$-130,-,$-130,$-189,$-189,$-182,$-1,$-502,$271,$27,$-182
2017-09-30,$181,$161,$30,$191,$-10,$-32,$-30,$8,$-135,$237,$-124,-,-,-,-,-,$-8,$-132,$-22,-,$-22,$-137,$-137,$-184,$-20,$-363,$-254,$32,$-184
2017-06-30,$114,$176,$35,$211,$-43,$56,$-3,$-62,$-82,$243,$-104,-,-,-,$-37,$-37,$19,$-122,$-219,-,$-219,$-209,$-209,$-187,$-2,$-617,$-488,$27,$-187
2017-03-31,$194,$182,$71,$253,$55,$-30,$-46,$9,$-21,$426,$-94,-,-,-,-,-,$-9,$-103,"$1,135",-,"$1,135",$36,$36,$-186,$-1,$984,"$1,311",$37,$-186
2016-12-31,$297,$191,$69,$260,$98,$-94,$69,$8,$99,$656,$-96,-,-,$5,-,$5,$-4,$-95,-,-,-,$-135,$-135,$-188,$-1,$-324,$225,$33,$-188
2016-09-30,$167,$200,$34,$234,$12,$-46,$101,$2,$190,$591,$-140,-,-,$1,-,$1,-,$-139,-,-,-,$-66,$-66,-,$-23,$-89,$363,$40,-
2016-06-30,$70,$226,$-4,$222,$-67,$60,$7,$6,$-23,$269,$-146,-,-,-,-,-,-,$-146,-,-,-,$1,$1,$-188,$-1,$-188,$-68,$25,$-188
2016-03-31,$-20,$198,$55,$253,$147,$117,$-288,$-5,$-28,$205,$-95,-,-,-,-,-,$10,$-85,$-7,-,$-7,$8,$8,$-188,$-1,$-188,$-65,$30,$-188
2015-12-31,$164,$209,$33,$242,$171,$73,$-169,$-4,$-24,$382,$-137,-,$-634,-,-,-,-,$-771,-,-,-,$-77,$-77,$-188,$-1,$-266,$-657,$32,$-188
2015-09-30,$34,$208,$43,$251,$213,$-105,$426,$2,$539,$824,$-209,-,-,-,-,-,-,$-209,$-15,-,$-15,$-943,$-943,$-163,$-57,"$-1,178",$-564,$33,$-163
2015-06-30,$137,$212,$59,$271,$34,$90,$-207,$9,$-177,$231,$-201,-,$-3,-,-,-,$-15,$-219,$208,-,$208,$-173,$-173,$-171,-,$-136,$-122,$31,$-171
2015-03-31,$291,$203,$23,$226,$63,$46,$-60,-,$-143,$374,$-159,-,-,-,-,-,$-56,$-215,$-1,-,$-1,$-664,$-664,$-176,-,$-841,$-692,$33,$-176
2014-12-31,$933,$208,$68,$276,$80,$-58,$26,$21,$234,"$1,443",$-215,-,-,$9,-,$9,$-28,$-234,$87,-,$87,$-8,$-8,$-177,-,$-98,"$1,106",$31,$-177
