,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$392.548,$562.846,$-732.771,$-169.925,$61.694,$-26.85,$-36.626,$-48.65,$-52.849,$319.7,"$-1,741.005",-,-,$-12.755,$-29.343,$-42.098,$266.679,"$-1,516.424","$1,682.443",$229.284,"$1,911.727",$0.816,$0.816,$-194.801,$-1.583,"$1,716.159",$519.435,-,$-190.221
2020-09-30,$525.699,$563.692,$458.902,"$1,022.594",$-170,$19.289,$213.137,$-506.472,$-275.068,$921.859,$-990.265,-,-,$-2.262,$-53.207,$-55.469,$-11.955,"$-1,057.689","$1,176.289",$-548.014,$628.275,$0.031,$0.031,$-190.787,$2.507,$440.026,$304.196,-,$-186.207
2020-06-30,$365.112,$562.616,$-59.787,$502.829,$-101.347,$-4.508,$88.673,$322.64,$403.147,$789.247,"$-1,141.686",-,-,$2.262,$-30.559,$-28.297,$17.277,"$-1,152.706",$27.324,$4.403,$31.727,$1.789,$1.789,$-190.73,$-7.692,$-164.906,$-528.365,-,$-186.151
2020-03-31,$123.294,$568.596,$-62.272,$506.324,$70.357,$-15.389,$-127.727,$-455.899,$-577.69,$659.06,"$-1,068.241",-,-,-,$-78.37,$-78.37,$101.124,"$-1,045.487","$1,580.767",$-4.911,"$1,575.856",$39.964,$39.964,$-190.526,$-0.756,"$1,424.538","$1,038.111",-,$-185.763
2019-12-31,$389.605,$547.636,$-158.356,$389.28,$129.778,$-13.774,$103.348,$-45.359,$158.88,$698.68,"$-1,414.282",-,-,$30.319,$-107.01,$-76.691,$5.657,"$-1,485.316",$411.16,$28.939,$440.099,$4.559,$4.261,$-189.275,$1.443,$256.527,$-530.109,-,$-185.165
2019-09-30,$369.459,$565.87,$233.864,$799.734,$-103.746,$-1.053,$-156.414,$63.136,$-164.481,"$1,064.857",$-991.246,-,-,$-51.073,$50.793,$-0.28,$-8.399,$-999.925,$96.805,$282.327,$379.132,$31.506,$64.992,$-185.065,$-4.069,$254.99,$319.922,-,$-180.956
2019-06-30,$240.534,$538.583,$220.968,$759.551,$-166.956,$-8.945,$44.781,$-161.159,$-265.98,$551.901,"$-1,117.05",-,-,$51.073,$-18.846,$32.227,$10.78,"$-1,074.043",$31.677,$-306.86,$-275.183,$629.87,$629.87,$-176.971,$-3.161,$174.555,$-347.587,-,$-172.861
2019-03-31,$258.646,$530.224,$144.066,$674.29,$39.697,$-4.401,$-63.613,$-60.796,$-153.742,$501.189,$-951.629,-,-,-,$4.04,$4.04,$-3.369,$-950.958,"$1,145.375",$-0.017,"$1,145.358",$35.577,$-14.423,$-176.7,$-1.945,$952.29,$502.521,-,$-172.591
2018-12-31,$-62.322,$523.211,$-22.307,$500.904,$252.249,$-3.889,$17.363,$-474.25,$-198.147,$525.743,"$-1,084.122",-,-,$-54.5,$-49.902,$-104.402,$83.018,"$-1,105.506",$-352.513,$-4.339,$-356.852,$577.941,$597.403,$-168.707,$0.913,$72.757,$-507.006,-,$-164.839
2018-09-30,$539.818,$489.735,$125.226,$614.961,$-108.188,$41.216,$-17.515,$-45.773,$-86,$779.581,$-993.876,-,-,$10.769,$-68.172,$-57.403,$-19.51,"$-1,070.789",$632.249,$-37.425,$594.824,$20.955,$20.955,$-164.483,$15.106,$466.402,$175.194,-,$-161.044
2018-06-30,$248.859,$502.428,$37.271,$539.699,$-176.665,$24.773,$166.321,$-451.103,$-380.51,$522.53,$-934.254,-,-,$-10.363,$-19.303,$-29.666,$8.666,$-955.254,$-981.664,"$1,178.972",$197.308,$1.739,$1.739,$-164.373,$5.241,$39.915,$-392.809,-,$-160.934
2018-03-31,$136.2,$525.181,$130.407,$655.588,$131.15,$-16.261,$-68.857,$-137.947,$-158.227,$557.393,$-931.479,-,-,$-0.406,$-35.897,$-36.303,$-6.656,$-974.438,"$1,771.726",$-773.177,$998.549,$1.952,$1.952,$-164.326,$5.193,$841.368,$424.323,-,$-160.887
2017-12-31,$-475.711,$517.013,$748.064,"$1,265.077",$100.392,$-23.789,$177.764,$191.305,$419.483,$910.749,"$-1,028.347",-,-,$1.078,$-133.783,$-132.705,$147.725,"$-1,013.327",$224.018,$225.619,$449.637,$65.608,$59.408,$-164.091,$-7.394,$337.56,$234.982,-,$-160.489
2017-09-30,$401.644,$518.894,$261.97,$780.864,$-204.12,$14.533,$-85.649,$-78.797,$-287.1,$893.068,$-902.392,-,-,$-1.705,$-23.881,$-25.586,$-129.54,"$-1,057.518",$-170.501,$103.72,$-66.781,$7.302,$7.302,$-159.633,$-4.642,$-223.754,$-388.204,-,$-156.187
2017-06-30,$413.369,$511.298,$-268.231,$243.067,$-150.11,$-0.252,$57.369,$-273.464,$-299.853,$290.29,$-920.016,-,-,$12.082,$-60.817,$-48.735,$10.347,$-958.404,$745.684,$-74.421,$671.263,$5.371,$5.371,$-159.582,$2.495,$519.547,$-148.567,-,$-156.136
2017-03-31,$86.051,$531.373,$141.222,$672.595,$156.201,$6.465,$-47.682,$-71.97,$-29.739,$529.393,$-673.539,-,-,$-10.377,$-160.77,$-171.147,$32.886,$-811.8,$-575.492,$908.378,$332.886,$2.448,$2.448,$-159.519,$1.81,$177.625,$-104.782,-,$-156.073
2016-12-31,"$-1,765.538",$574.419,"$1,843.847","$2,418.266",$173.872,$9.31,$74.488,$50.479,$255.909,$746.304,$-755.827,-,-,$-12.374,$-162.584,$-174.958,$63.229,$-867.556,$210.372,$-18.352,$192.02,$-0.006,$-30.006,$-159.684,$-0.668,$1.662,$-119.59,-,$-155.842
2016-09-30,$393.203,$536.119,$311.23,$847.349,$-213.174,$19.314,$54.521,$-162.34,$-283.25,"$1,000.315",$-710.355,-,-,$12.374,$-33.806,$-21.432,$15.533,$-716.254,$842.29,$-591.525,$250.765,$16.265,$-69.018,$-158.545,$4.072,$27.274,$311.335,-,$-152.15
2016-06-30,$572.59,$512.505,$-238.473,$274.032,$-134.205,$18.675,$112.776,$-89.333,$-51.043,$719.259,$-658.612,-,-,$196.509,$-29.715,$166.794,$103.607,$-388.211,$-529.566,$258.81,$-270.756,$11.068,$16.344,$-162.556,$-9.632,$-426.6,$-95.552,-,$-152.004
2016-03-31,$235.242,$500.248,$82.776,$583.024,$76.532,$-9.089,$-67.364,$-15.957,$-59.409,$532.821,"$-1,583.789",-,-,$-196.509,$-95.963,$-292.472,$-1.766,"$-1,878.027",$966.138,$271.73,"$1,237.868",$5.787,$0.511,$-151.839,$-0.644,"$1,085.896",$-259.31,-,$-151.839
2015-12-31,$104.849,$504.546,$-256.312,$248.234,$260.463,$-4.798,$-44.902,$277.643,$485.069,$941.539,$-287.297,-,-,$15.894,$-165.215,$-149.321,$14.21,$-422.408,$129.905,$-287.674,$-157.769,$0.148,$87.816,$-136.781,$-2.034,$-208.768,$310.363,-,$-151.629
2015-09-30,$-718.234,$542.802,"$1,249.391","$1,792.193",$-122.143,$-3.83,$14.286,$-149.625,$-149.44,"$1,011.284",$-605.832,-,$-70.79,$38.699,$-168.523,$-129.824,$-9.837,$-816.283,$429.79,$-157.951,$271.839,$-74.408,$-168.693,$-154.098,$-13.821,$-64.773,$130.228,-,$-149.009
2015-06-30,$153.722,$543.88,$82.94,$626.82,$-122.456,$18.805,$49.105,$-112.936,$-95.001,$727.403,$-562.968,-,$70.79,$-54.3,$-57.975,$-112.275,$-65.759,$-670.212,$-321.831,$131.566,$-190.265,$0.741,$0.741,$-153.882,$16.039,$-327.367,$-270.176,-,$-149.002
2015-03-31,$302.929,$526.008,$97.066,$623.074,$22.288,$-22.553,$-153.7,$47.082,$-217.375,$610.958,$-532.958,-,$-70.79,$0.278,$-107.038,$-106.76,$10.629,$-699.879,$-197.193,$210.012,$12.819,$-1.922,$-1.922,$-154.136,$-9.32,$-152.559,$-241.48,-,$-149.257
2014-12-31,$125.007,$542.345,$-154.348,$387.997,$217.601,$-26.339,$27.171,$909.228,"$1,073.875",$998.072,$-612.58,-,$72,$9.893,$-195.212,$-185.319,$-60.148,$-786.047,$644.835,$-293.038,$351.797,$-58.214,$-58.214,$-154.688,$2.597,$141.492,$353.517,-,$-149.809
2014-09-30,$234.916,$543.577,$512.925,"$1,056.502",$-71.988,$-2.262,$-86.864,$134.948,$27.457,"$1,362.926",$-575.219,-,-,$37.09,$-131.333,$-94.243,$-108.319,$-777.781,$124.493,$-147.899,$-23.406,$6.71,$6.71,$-153.96,$3.952,$-166.704,$418.441,-,$-149.08
2014-06-30,$194.281,$525.528,$124.464,$649.992,$-96.227,$16.185,$13.827,$-82.161,$-81.554,$761.406,$-476.268,-,-,$-18.093,$-107.407,$-125.5,$-133.293,$-735.061,$-10.022,$-165.497,$-175.519,$27.561,$32.434,$-158.705,$17.03,$-284.76,$-258.415,-,$-148.953
2014-03-31,$406.053,$516.442,$237.421,$753.863,$49.107,$15.94,$32.87,$-284.162,$-290.876,$767.157,$-445.024,-,$-72,$18.093,$-152.552,$-134.459,$-4.116,$-655.599,$17.45,$157.959,$175.409,$35.538,$30.665,$-148.275,-,$57.799,$169.357,-,$-148.275
2013-12-31,$151.352,$539.091,$391.76,$930.851,$93.228,$-11.548,$175.062,$-540.64,$-398.455,$989.76,$-375.763,-,$71.736,$43.656,$-213.733,$-170.077,$-69.713,$-543.817,$111.579,$-59.153,$52.426,$3.807,$42.525,$-166.808,-,$-71.857,$373.794,-,$-148.006
2013-09-30,$244.182,$524.035,$306.151,$830.186,$-55.597,$10.231,$-232.619,$185.156,$-63.217,"$1,083.554",$-536.349,-,-,$-43.656,$-196.965,$-240.621,$24.368,$-752.602,$-143.984,$15.919,$-128.065,$301.14,$296.808,$-445.031,-,$-276.288,$53.96,-,$-445.031
2013-06-30,$168.056,$476.017,$-186.825,$289.192,$-188.434,$11.337,$192.854,$157.682,$178.309,$571.916,$-613.002,-,$-71.736,$44.298,$-70.207,$-25.909,$67.233,$-643.414,$248.898,$16.237,$265.135,$-288.522,$-298.659,$153.484,-,$119.96,$48.441,-,$147.902
2013-03-31,$166.982,$472.933,$98.671,$571.604,$-29.845,$-5.147,$-40.861,$-52.257,$-194.328,$543.989,$-631.857,-,-,$-44.298,$-165.733,$-210.031,$180.128,$-661.76,$-285.143,$277.886,$-7.257,$8.102,$8.102,$-153.484,-,$-152.639,$-269.638,-,$-147.902
2012-12-31,$301.85,$477.982,$-120.228,$357.754,$147.813,$-2.541,$-150.375,$99.101,$130.761,$720.497,"$-1,261.671",-,$72,$69.995,$-154.422,$-84.427,$-42.472,"$-1,316.57",$87.65,$439.83,$527.48,$6.284,$6.284,$-154.749,-,$379.015,$-217.15,-,$-147.917
2012-09-30,$342.669,$461.005,$235.673,$696.678,$-109.83,$10.159,$135.257,$63.635,$138.518,"$1,031.869",$-616.413,-,-,$-107.071,$-189.708,$-296.779,$90.171,$-823.021,$135.242,$252.46,$387.702,$315.715,$315.715,$-445.624,-,$257.793,$466.326,-,$-441.292
2012-06-30,$370.584,$382.653,$-180.782,$201.871,$-208.387,$0.991,$153.938,$-107.143,$-58.248,$587.419,$-689.383,-,$-72,$-56.71,$-32.293,$-89.003,$99.455,$-750.931,$-50.061,$-37.397,$-87.458,$-291.939,$-291.939,$141.091,-,$-238.306,$-401.609,-,$146.674
2012-03-31,$-146.74,$450.009,$394.382,$844.391,$156.202,$-20.213,$-145.599,$83.715,$-47.672,$600.5,$-563.539,-,-,$93.786,$-207.84,$-114.054,$-71.682,$-749.275,$175.297,$32.782,$208.079,$32.826,$83.826,$-152.256,-,$139.649,$-9.436,-,$-146.674
2011-12-31,$160.026,$429.725,$-274.05,$155.675,$241.615,$-7.284,$106.909,$633.838,"$1,329.013",$999.061,$-925.906,-,-,$-11.623,$-105.622,$-117.245,$-8.199,"$-1,051.35",$-34.724,$-36.537,$-71.261,$13.296,$-17.012,$-152.202,-,$-240.475,$-292.702,-,$-146.315
2011-09-30,$633.069,$463.702,$-311.1,$152.602,$-45.271,$18.134,$-162.076,$271.798,$316.734,"$1,152.507",$-469.375,-,$6.531,-,$-93.638,$-93.638,$-11.298,$-567.78,$68.993,$14.076,$83.069,$-59.099,$-59.099,$-151.95,-,$-127.98,$457.282,-,$-146.935
2011-06-30,$320.599,$429.617,$132.116,$561.733,$-270.964,$7.051,$77.595,$-141.238,$-237.874,$654.148,$-804.322,-,$72,$21.212,$-148.976,$-127.764,$-70.812,$-930.898,$385.88,$-52.284,$333.596,$48.158,$48.158,$-301.371,-,$80.383,$-196.379,-,$-296.355
2011-03-31,$253.678,$422.411,$173.005,$595.416,$102.711,$-12.508,$-154.398,$-310.911,$-507.002,$323.101,$-486.561,-,$-72,$-21.212,$-321.676,$-342.888,$4.624,$-896.825,$133.36,$68.244,$201.604,$-190.802,$-190.802,$-5.015,-,$5.787,$-568.235,-,-
2010-12-31,$233.306,$445.788,$-547.294,$-101.506,$143.686,$-13.993,$172.287,$742.79,$911.217,$760.992,$-571.472,-,$290.496,$-92.74,$-133.181,$-225.921,$-72.582,$-579.479,$-465.73,$10.42,$-455.31,$-207.552,$-207.552,$-155.186,-,$-818.048,$-636.447,-,$-150.171
2010-09-30,$497.902,$427.758,$953.858,"$1,381.616",$-65.881,$-1.674,$21.254,$-144.575,$-137.949,"$1,697.255",$-484.232,-,-,$62.266,$-107.352,$-45.086,$-292.525,$-821.843,$407.28,$-36.055,$371.225,$-490.828,$-490.828,$-159.902,-,$-279.505,$595.395,-,$-154.887
2010-06-30,$320.283,$408.353,$214.76,$623.113,$-221.275,$11.326,$102.344,$-154.181,$-228.783,$793.569,$-471.106,-,-,$-32.67,$-151.668,$-184.338,$-2.009,$-657.453,$-191.239,$30.491,$-160.748,$-135.111,$-135.111,$-161.922,-,$-457.781,$-321.51,-,$-156.904
2010-03-31,$218.814,$423.432,$97.663,$521.095,$43.83,$-6.324,$-79.25,$-71.603,$-165.061,$674.265,$-447.476,-,$-62.325,$88.1,$-80.123,$7.977,$-13.624,$-515.448,$-57.744,$-13.368,$-71.112,$6.078,$6.078,$-146.907,-,$-211.941,$-52.517,-,$-141.892
2009-12-31,$318.74,$382.746,$380.636,$763.382,$101.588,$9.461,$175.335,$-7.624,$-11.05,$923.827,$-621.319,-,$0.5,$70.353,$-156.846,$-86.493,$60.579,$-646.733,$463.535,$-25,$438.535,$10.983,$10.983,$-146.743,-,$302.775,$578.771,-,$-141.778
2009-09-30,$460.166,$378.91,$258.989,$637.899,$12.968,$13.793,$-131.409,$84.747,$46.704,$992.982,$-377.87,-,$30.4,$12.456,$23.417,$35.873,$-16.583,$-328.18,$-63.749,-,$-63.749,$-598.601,$-600.448,$-151.017,-,$-815.214,$-150.127,-,$-146.019
2009-06-30,$231.811,$348.761,$84.983,$433.744,$-100.54,$13.668,$75.831,$-69.531,$-62.225,$641.73,$-476.319,-,$8.654,$9.772,$-25.579,$-15.807,$10.793,$-472.679,$-514.45,$-25,$-539.45,$1.764,$1.764,$-152.071,-,$-689.757,$-522.051,-,$-147.074
2009-03-31,$240.333,$348.444,$128.046,$476.49,$102.428,$-17.631,$-134.008,$-322.037,$-421.445,$374.619,$-455.737,-,$-72,$7.339,$-118.573,$-111.234,$-7.831,$-646.802,$274.964,$25,$299.964,$0.927,$0.927,$-147.083,-,$153.808,$-117.533,-,$-142.085
2008-12-31,$175.572,$494.744,$-546.279,$-51.535,$344.002,$12.32,$-149.89,$110.242,$446.308,$631.514,$-756.604,-,-,$161.756,$-55.33,$106.426,$2.749,$-647.429,$-459.177,$30,$-429.177,$-45.338,$-45.338,$-147.01,-,$-621.525,$-635.397,-,$-142.013
