,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$181.734,$78.861,$-18.04,$60.821,$122.21,$-102.276,$41.687,$-52.402,$66.674,$309.229,$-58.933,-,$0.279,-,$-0.8,$-0.8,-,$-59.454,$-40.787,$-285.914,$-326.701,$-29.286,$-29.286,-,$-5.781,$-361.768,$-102.758,$6.227,-
2020-09-30,$193.931,$76.327,$-1.914,$74.413,$-23.511,$89.855,$66.421,$-72.885,$-46.755,$221.589,$-25.821,-,$-1.641,-,$-6.917,$-6.917,$3.917,$-30.462,$-8.749,$-247.276,$-256.025,-,-,-,$-4.604,$-260.629,$-55.044,$7.088,-
2020-06-30,$118.77,$72.93,$9.447,$82.377,$58.827,$453.015,$-144.97,$107.93,$517.342,$718.489,$-32.181,-,$4.594,-,-,-,$-3.512,$-31.099,$-114.992,$-436.882,$-551.874,-,-,-,$-3.541,$-555.415,$138.363,$7.795,-
2020-03-31,$145.979,$71.379,$17.749,$89.128,$-63.938,$-7.522,$-27.17,$16.501,$-40.544,$194.563,$-39.01,-,$-5.457,-,-,-,$-0.405,$-44.872,$-551.081,$321.137,$-229.944,$-88.006,$-88.006,-,$-16.789,$-334.739,$-196.794,$7.968,-
2019-12-31,$141.273,$84.167,$14.665,$98.832,$128.8,$-132.777,$-87.167,$-35.164,$-141.243,$98.862,$-90.536,-,$-13.815,-,$-0.7,$-0.7,$0.287,$-104.764,$-2.335,$92.533,$90.198,-,-,-,$-1.173,$89.025,$89.779,$6.858,-
2019-09-30,$152.593,$77.878,$-6.227,$71.651,$46.671,$17.008,$-6.009,$30.109,$102.523,$326.767,$-59.857,-,$19.755,-,$-6.894,$-6.894,$3.677,$-43.319,$-42.343,$-67.112,$-109.455,$-101.051,$-101.051,-,$-7.2,$-217.706,$57.186,$7.178,-
2019-06-30,$152.105,$76.154,$38.277,$114.431,$55.977,$59.418,$73.597,$22.601,$194.643,$461.179,$-47.528,-,$-9.982,-,-,-,$-1.476,$-58.986,$-87.432,$-133.048,$-220.48,$-120.3,$-120.3,-,$1.523,$-339.257,$59.975,$7.986,-
2019-03-31,$99.063,$76.207,$59.937,$136.144,$-205.029,$71.811,$23.291,$9.028,$-57.982,$177.225,$-51.764,-,$-4.785,-,-,-,$-1.235,$-57.784,$-30.935,$-29.886,$-60.821,$-70.462,$-70.462,-,$-1.448,$-132.731,$-15.803,$5.673,-
2018-12-31,$38.059,$83.1,$100.113,$183.213,$71.038,$-56.095,$-5.624,$-31.632,$-31.7,$189.572,$-50.605,-,$-8.928,-,$-49.234,$-49.234,$21.344,$-87.423,$-17.923,$-17.106,$-35.029,$-60,$-60,-,$-1.29,$-96.319,$-4.096,$5.216,-
2018-09-30,$134.48,$81.473,$16.872,$98.345,$41.381,$-58.281,$-46.617,$22.018,$-40.327,$192.498,$-56.342,-,$-70.097,-,$-11.066,$-11.066,$15.206,$-122.299,$-36.251,$-37.59,$-73.841,-,-,-,$-1.188,$-75.029,$-3.856,$5.7,-
2018-06-30,$157.866,$68.438,$13.352,$81.79,$18.342,$-17.793,$-49.304,$23.877,$-56.15,$183.506,$-53.232,-,"$-1,133.004",-,-,-,$1.64,"$-1,184.596","$1,225.247",$-37.488,"$1,187.759",$-2.255,$-2.255,-,$-13.655,"$1,171.849",$99.523,$5.862,-
2018-03-31,$152.763,$61.066,$2.848,$63.914,$-130.52,$5.016,$23.924,$-7.296,$-71.514,$145.163,$-62.189,-,$-2.966,-,-,-,$0.534,$-64.621,$4.409,$-124.261,$-119.852,$2.255,$2.255,-,$0.091,$-117.506,$-34.087,$5.982,-
2017-12-31,$120.655,$63.695,$-37.885,$25.81,$19.465,$-106.273,$2.961,$-10.948,$-85.491,$69.657,$-34.846,-,$-260.421,-,$-0.55,$-0.55,$-4.621,$-300.438,$-1.337,$238.602,$237.265,$-6.465,$-6.465,-,$3.696,$234.496,$-2.427,$5.25,-
2017-09-30,$122.381,$59.902,$-2.103,$57.799,$22.918,$-77.206,$-21.414,$-11.986,$-93.034,$87.146,$-43.992,-,$-151.939,-,$-7.114,$-7.114,$5.152,$-197.893,$8.381,$67.458,$75.839,$1.314,$1.314,-,$-1.14,$76.013,$-28.467,$5.139,-
2017-06-30,$150.914,$56.002,$-0.925,$55.077,$10.531,$-19.633,$39.14,$10.421,$-16.187,$189.804,$-47.147,-,$-23.672,-,-,-,$3.398,$-67.421,$-10.501,$-87.881,$-98.382,$2.687,$2.687,-,$-0.995,$-96.69,$46.046,$5.158,-
2017-03-31,$136.278,$50.604,$17.208,$67.812,$-108.893,$-0.745,$24.449,$-7.672,$-31.797,$172.293,$-44.398,-,$224.241,-,-,-,$1.314,$181.157,$23.163,$-353.369,$-330.206,$2.464,$2.464,-,$1.356,$-326.386,$30.098,$7.285,-
2016-12-31,$86.331,$55.716,$27.268,$82.984,$-4.425,$-91.184,$30.989,$2.069,$-51.741,$110.863,$-50.818,-,$-48.212,-,$-185.671,$-185.671,$-0.537,$-285.238,$219.268,$-80.867,$138.401,$0.438,$0.438,-,$-1.584,$137.255,$-30.625,$5.41,-
2016-09-30,$122.688,$59.488,$5.637,$65.125,$37.139,$-15.478,$-43.416,$9.068,$-25.095,$162.236,$-50.427,-,$-32.286,-,-,-,$-0.472,$-83.185,$8.953,$-91.93,$-82.977,$2.636,$2.636,-,$-2.457,$-82.798,$6.162,$5.637,-
