,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2017-07-31,$641.8,$435.9,$-14.4,$421.5,$-101.6,$-257.6,-,$57.5,$-116.4,$893,$179.5,-,-,$314.2,-,$314.2,"$-1,095.4",$-601.7,$239.5,"$1,465.8","$1,705.3",$105,$105,$-191.8,$-23.2,"$1,595.3","$2,011.6",$18.4,$-191.8
2017-04-30,$808.3,$427.4,$-355.6,$71.8,"$-1,051.4",$-347.3,-,$69.1,$-323.3,$573,$320.4,-,-,$-4.4,-,$-4.4,"$-1,119.9",$-803.9,$-327.5,"$1,248",$920.5,$120.3,$120.3,$-190.6,$-15.3,$834.9,$635.8,$14.1,$-190.6
2017-01-31,$198.4,$415.7,$35.6,$451.3,$61.9,$-743.1,-,$46.5,"$-1,342.3",$-736.7,$213,-,$113.9,$2,-,$2,$775.5,"$1,104.4",$246.9,"$-1,064.9",$-818,$257.1,$257.1,$-188.9,$-24.4,$-774.2,$-445.8,$18.2,$-188.9
2016-10-31,$284.5,$401.4,$202.8,$604.2,$923.3,$274,-,$92.8,"$1,521.7","$2,446",$82.2,-,$0.4,$8.9,-,$8.9,$-906.3,$-814.8,$-334.8,"$-1,079.9","$-1,414.7",$18.5,$18.5,$-188.7,$-11.1,"$-1,596",$14.8,$18.8,$-188.7
2016-07-31,$488.5,$396.6,$38.1,$434.7,$723.4,$25.7,-,$54.7,$779.8,"$1,636.1",$132.1,-,$81.1,$30.1,-,$30.1,$-815.7,$-572.4,$-452.1,$-172,$-624.1,$6.4,$6.4,$-189.4,$-23.7,$-830.8,$187.8,$19.8,$-189.4
2016-04-30,$494.7,$387.6,$-63.9,$323.7,"$-1,356.4",$159.5,-,$68.3,$-373.4,$465.2,$246.7,-,$-198.9,$12.2,-,$12.2,$-701.6,$-641.6,$-60.7,"$1,113.2","$1,052.5",$-89.2,$-89.2,$-190.1,$-9.4,$763.8,$673.3,$14.5,$-190.1
2016-01-31,$253.8,$374.2,$279.3,$653.5,$44.9,$-565.3,-,$22.8,"$-1,608.6",$-777.6,$150.8,-,-,$-53,-,$-53,$753.8,$851.6,$650.7,"$-1,074.9",$-424.2,$-105.1,$-105.1,$-193.1,$-20.5,$-742.9,$-702.3,$17.5,$-193.1
2015-10-31,$351.5,$353.2,$-14,$339.2,"$1,409.6",$250.1,-,$134.1,"$1,823.8","$2,567",$43.1,-,-,$-26.4,-,$-26.4,"$-1,245","$-1,228.3","$1,188.1","$-1,303.6",$-115.5,$-935.1,$-935.1,$-198.4,$-33.7,"$-1,282.7",$31.4,$18.4,$-198.4
2015-07-31,$511.7,$346.3,$-19.5,$326.8,$262.8,$-8.6,-,$106.8,$482.9,"$1,346.5",$84.3,-,$0.4,$-25.8,-,$-25.8,"$-1,041.3",$-982.4,$-399.2,$658.2,$259,$-575.7,$-575.7,$-202.1,$-11,$-529.8,$-224.6,$19,$-202.1
2015-04-30,$690.8,$340,$-34.9,$305.1,"$-1,209.9",$-329,-,$179.1,$-506.4,$355.4,$169.9,-,$148.8,$103.9,-,$103.9,$-655.7,$-233.1,$65.4,$937.2,"$1,002.6",$-527.8,$-527.8,$-205.9,$-11.5,$257.4,$380.6,$10.6,$-205.9
2015-01-31,$386.9,$342.9,$205.3,$548.2,$349.1,$-603.9,-,$340.9,"$-1,541.9",$-510.1,$58.1,-,-,$654.1,-,$654.1,$672.9,"$1,385.1",$-6.5,$209.8,$203.3,$-560,$-560,$-209.9,$-15.9,$-582.5,$187.8,$18.1,$-209.9
2014-10-31,$649.8,$349.1,$40.6,$389.7,$930.3,$805,-,$-63.5,"$1,983.6","$2,843.8",$-119.2,-,$6,$274.7,-,$274.7,"$-1,475.2","$-1,313.7",$430.5,$165.9,$596.4,"$-1,089.3","$-1,089.3",$-217.4,$-10.9,$-721.2,$752.3,$17.9,$-217.4
2014-07-31,$851,$327.1,$-85.6,$241.5,$13.5,$165.3,-,$-62.9,$501.5,"$1,514",$17.7,-,$32.6,$84.7,-,$84.7,"$-1,434.9","$-1,299.9","$1,474.1","$-1,033.4",$440.7,$-507.6,$-507.6,$-186.3,$-13.2,$-266.4,$-43.8,$15.9,$-186.3
2014-04-30,$981.2,$287.2,$-59.6,$227.6,"$-1,819.5",$-431.4,-,$158.1,"$-1,335.1",$-85.7,$119,-,$3.5,$-132.7,-,$-132.7,$-930.5,$-940.7,$-22.8,"$1,693.4","$1,670.6",$-561.7,$-561.7,$-189.8,$-10.3,$908.8,$-110.1,$21.5,$-189.8
2014-01-31,$681.3,$343.1,$46.3,$389.4,$126.7,$-836.8,-,$155.3,"$-1,804.4",$-746.2,$25.7,-,$303.7,$181.2,-,$181.2,$162.7,$673.3,"$1,141.1",$-736.7,$404.4,$-423,$-423,$-192.5,$1.6,$-209.5,$-315.4,$23.2,$-192.5
2013-10-31,$807,$299.1,$102,$401.1,$730.3,$225.8,-,$-104.4,"$1,371.8","$2,666.5",$-118.9,-,$-83.5,$80.6,-,$80.6,"$-1,795.9","$-1,917.7",$-97.6,$736.5,$638.9,$-767.4,$-767.4,$-196.6,$-14.5,$-339.6,$413.7,$18,$-196.6
2013-07-31,$996.6,$286.8,$-21.1,$265.7,$-210.5,$280.9,-,$151,$566.4,"$1,744.2",$-105.6,-,$22,$-330.6,-,$-330.6,"$-1,510","$-1,924.2",$-422.3,$671.3,$249,$-451.2,$-451.2,$-198.7,$-4.2,$-405.1,$-561.1,$17.7,$-198.7
2013-04-30,"$1,084.4",$277.3,$-58,$219.3,"$-2,124.9",$-66.1,-,$44.6,"$-1,321.5",$93,$47.4,-,-,$-22.7,-,$-22.7,"$-1,220.4","$-1,195.7",$797.1,$649.7,"$1,446.8",$-159.5,$-159.5,$-178.9,$-4.9,"$1,103.5",$-20.7,$22.7,$-178.9
2013-01-31,$649.6,$277.1,$16.8,$293.9,$94.9,"$-1,169",-,$434.2,"$-2,032.4","$-1,249.4",$-44.6,-,-,$90.3,-,$90.3,$171.2,$216.9,$-501.7,$691.9,$190.2,$21.2,$21.2,$-178.7,$15,$47.7,$-980.1,$22.3,$-178.7
2012-10-31,$688.9,$261.5,$173.4,$434.9,$139.3,$522,-,$-30,"$1,122.8","$2,303.1",$-294.4,-,$-0.2,$75,-,$75,"$-1,369.2","$-1,588.8","$1,386.6",$-340.5,"$1,046.1",$-338.5,$-338.5,$-181.6,$0.1,$526.1,"$1,254.7",$18.4,$-181.6
2012-07-31,$790.2,$244,$-70.8,$173.2,$-486.8,$-12.3,-,$-291.3,$-434.1,$391.9,$-131,-,$10.2,$-202.4,-,$-202.4,$-763.5,"$-1,086.7","$1,838.2",$-62.2,"$1,776",$-470.8,$-470.8,$-183.3,$-22.3,"$1,099.6",$377.7,$18.4,$-183.3
2012-04-30,"$1,058.1",$255.4,$-70.8,$184.6,"$-1,775.7",$-570.8,-,$-49.6,"$-1,560",$-300.5,$-47.5,-,$13.3,$-219.9,-,$-219.9,"$-1,038.1","$-1,292.2",$926,$815.8,"$1,741.8",$-348.4,$-348.4,$-165.2,$-13.8,"$1,214.4",$-368.5,$18.2,$-165.2
2012-01-31,$534.4,$243.3,$-8.8,$234.5,$221.6,"$-1,449.1",-,$95.7,"$-1,826.2","$-1,226.8",$-46.8,-,$6.9,$-334.6,-,$-334.6,$338.1,$-36.4,"$1,095.2",$481.8,"$1,577",$-369,$-369,$-167.8,$-0.1,"$1,040.1",$-258.9,$19.5,$-167.8
2011-10-31,$672,$237,$180.7,$417.7,$169.9,$44.1,-,$-155.9,$508.1,"$1,690.2",$-214.5,-,$16.7,$-322.9,-,$-322.9,"$-1,033.1","$-1,553.8","$1,714.3","$-1,070.4",$643.9,$-569.7,$-569.7,$-170.9,$-8.9,$-105.6,$28.9,$18.2,$-170.9
2011-07-31,$714.7,$229.2,$4.3,$233.5,$249.6,$-151,-,$130.9,$543.9,"$1,301.4",$-101.1,-,$-13.3,$-216.4,-,$-216.4,$-746.6,"$-1,077.4",$61.4,$41.1,$102.5,$-486.8,$-486.8,$-147.2,$-9.3,$-540.8,$-331.5,$17.7,$-147.2
2011-04-30,$906.8,$229.7,$-105.8,$123.9,"$-1,118.4",$-527.5,-,$126,$-679.3,$235,$-39.2,-,$1.9,$-3.9,-,$-3.9,$-931.1,$-972.3,$783.6,$783.7,"$1,567.3",$-227.2,$-227.2,$-147.8,$18.7,"$1,211",$511.8,$18.1,$-147.8
2011-01-31,$514.3,$219,$-153.6,$65.4,$-110,"$-1,096.1",-,$94.2,"$-1,428.7",$-900.3,$-18.4,-,$845,$-11.3,-,$-11.3,$167.5,$982.8,$-125.1,$19.5,$-105.6,$-213.3,$-213.3,$-127.2,$21.1,$-425,$-352.6,$15,$-127.2
2010-10-31,$459.4,$249.1,$98.5,$347.6,$74.2,$15.2,-,$-370.8,$49.6,"$1,194.1",$-145.8,-,$7.5,$6.5,-,$6.5,$-961.3,"$-1,093.1",$-291.9,$516.1,$224.2,$-194.9,$-194.9,$-127.3,$10.9,$-87.1,$36.9,$9.7,$-127.3
2010-07-31,$619.5,$229.5,$27.3,$256.8,$51.2,$-313,-,$-34.1,$-204.8,$671.5,$-13.7,-,$17.7,$5,-,$5,$-574.9,$-565.9,$-93.3,$317.2,$223.9,$-74.5,$-74.5,$-118.6,$-2.6,$28.2,$138.8,$9.8,$-118.6
2010-04-30,$549.8,$222,$110.6,$332.6,"$-1,014.8",$-406.7,-,$204.2,$-147.5,$734.9,$23.5,-,$-22.8,$-21.5,-,$-21.5,$-801.8,$-822.6,$-542.9,$-648.9,"$-1,191.8",$19,$19,$-119.1,$-4.7,"$-1,296.6","$-1,428.4",$11.6,$-119.1
2010-01-31,$245.6,$241.4,$114,$355.4,$-205.6,$-348.2,-,$46.6,$-919.3,$-318.3,$-3.8,-,$-13,$-15,-,$-15,$404.3,$372.5,$-126.5,$571.6,$445.1,$20.7,$20.7,$-118.5,$-1.5,$345.8,$391.6,$40.1,$-118.5
2009-10-31,$-222.9,$509.3,$355.4,$864.7,$743.7,$540.6,-,$-10.4,$860,"$1,501.8",$-122.2,-,$-2.4,$-7.8,-,$-7.8,$-408.199,$-540.6,$490.5,$-992.1,$-501.6,$7,$7,$-118.5,$-16.8,$-629.9,$336.9,$6.6,$-118.5
2009-07-31,$419.6,$222.5,$48.1,$270.6,$862.7,$538.4,-,$-81.2,$973.7,"$1,663.9",$-84.6,-,$-3.1,$5.3,-,$5.3,$-578.301,$-660.7,$-304.9,"$-1,197","$-1,501.9",$5.4,$5.4,$-0.4,$-7.6,"$-1,504.5",$-482.4,$7.6,$-0.4
2009-04-30,$472.2,$213.8,$-34.3,$179.5,$-841.6,$247.5,-,$124.1,$-217.1,$434.6,$-78.4,-,$-3.4,$41.6,-,$41.6,$-87.3,$-127.5,$77.8,$-352.8,$-275,$1,$1,$-236.3,$-17.4,$-527.7,$-206.9,$10.6,$-236.3
2009-01-31,$204,$216.9,$111.7,$328.6,$-283,$-874,-,$-95.8,"$-2,148.1","$-1,615.5",$-144.2,-,$-40.9,$756.5,-,$756.5,$700.4,"$1,271.8","$2,189.1","$1,157.1","$3,346.2",$-0.1,$-0.1,$-118.2,$-95.5,"$3,132.4","$2,792.7",$45.7,$-118.2
2008-10-31,$346,$204.1,$269.5,$473.6,$228.3,$17.5,-,$-79.5,$186.8,"$1,006.4",$-370.3,-,$-10,$-49.6,-,$-49.6,$-612.801,"$-1,042.7",$366.7,$-473.3,$-106.6,$-317.7,$-317.7,$-120.2,$-11,$-555.5,$-611.4,$6.9,$-120.2
2008-07-31,$575.2,$218.8,$-9.9,$208.9,$613.1,$104.9,-,$-136.2,$681.1,"$1,465.2",$-86.6,-,$-205.1,$37.1,-,$37.1,$-516.6,$-771.2,$346.6,$-70.1,$276.5,$-349.7,$-349.7,$-108.1,$13.1,$-168.2,$535,$9.6,$-108.1
2008-04-30,$763.4,$208.4,$-59.5,$148.9,"$-1,322.8",$-304.8,-,$146.9,$-609.9,$302.4,$-81.8,-,$20.4,$137.2,-,$137.2,$-344.7,$-268.9,"$1,023.7",$246.6,"$1,270.3",$-488.5,$-488.5,$-109.4,$10.5,$682.9,$791.5,$8.6,$-109.4
2008-01-31,$369.1,$199.7,$36.9,$236.6,$53,"$-1,013",-,$-275,"$-1,430.7",$-825,$-107.9,-,$-15.6,$472.4,-,$472.4,$307.9,$656.8,$-2.2,$-116.2,$-118.4,$-412.8,$-412.8,$-110.4,$33.9,$-607.7,$-782.3,$45.5,$-110.4
2007-10-31,$422.2,$190.9,$112.2,$303.1,$705.9,$107.9,-,$8,$748.9,"$1,474.2",$-222.9,-,$32.8,$426.5,-,$426.5,$-845.501,$-609.1,"$1,017.7",$-931.1,$86.6,$-361.5,$-361.5,$-98.3,$25.3,$-347.9,$505.4,$14.3,$-98.3
2007-07-31,$537.2,$186.1,$84.6,$270.7,$594.7,$219.4,-,$-174.1,$637,"$1,444.9",$-84.7,-,$-144.9,$-177.6,-,$-177.6,$-727.401,"$-1,134.6",$10.9,$-13.9,$-3,$-454.2,$-454.2,$-99.6,$17.6,$-539.2,$-210.5,$12.7,$-99.6
2007-04-30,$623.6,$181.7,$-118.3,$63.4,"$-1,138.8",$-104.7,-,$178.9,$-160.7,$526.3,$-130.8,-,-,$-450.6,-,$-450.6,$-160.5,$-741.9,$158.1,"$1,039.5","$1,197.6",$-294.9,$-294.9,$-100.1,$24.8,$827.4,$642.6,$12.4,$-100.1
2007-01-31,$238.7,$185.7,$53.2,$238.9,$-30.7,$-579.8,-,$-154.2,"$-1,163.6",$-686,$-228.9,-,-,$408.6,-,$408.6,$372.6,$552.3,$-39.3,$4.9,$-34.4,$-121.5,$-121.5,$-88.7,$23.3,$-221.3,$-346.4,$42.6,$-88.7
2006-10-31,$277.3,$188.9,$52.5,$241.4,$614.9,$355.3,-,$33.2,$792.4,"$1,311.1",$-174,-,$-0.6,$57.2,-,$57.2,$-617.2,$-734.6,$-124.3,$368.4,$244.1,$-320.9,$-320.9,$-91,$5.4,$-162.4,$401.6,$15.3,$-91
2006-07-31,$436,$170.6,$-59.8,$110.8,$159.5,$224.4,-,$-30.7,$508.2,"$1,055",$-115.3,-,$-37.6,$-86,-,$-86,$-628.7,$-867.6,$-78,$383.9,$305.9,$-352.5,$-352.5,$-91.7,$12.5,$-125.8,$84,$14.4,$-91.7
2006-04-30,$744.6,$170.7,$-226.6,$-55.9,"$-1,300.4",$-28.5,-,$-550.1,"$-1,118.7",$-430,$-75.4,-,$437.2,$228.7,-,$228.7,$-553.3,$37.2,$-214.5,$453.3,$238.8,$-103.8,$-103.8,$-92,$57.3,$100.3,$-275.3,$14.4,$-92
2006-01-31,$235.9,$161.2,$31.8,$193,$-177.9,$-629.2,-,$-65.4,"$-1,391.8",$-962.9,$-90.4,-,$-14.6,$240.5,-,$240.5,$280.6,$416.1,$36.4,$3.1,$39.5,$-194.5,$-194.5,$-73.7,$-0.2,$-228.9,$-781,$46.6,$-73.7
2005-10-31,$232.9,$164.7,$147.8,$312.5,$661,$422.1,-,$-485.7,$798.3,"$1,343.7",$-138,-,$-41.4,$-490.5,-,$-490.5,$-880.8,"$-1,550.7",$568.1,$120.1,$688.2,$-279.5,$-279.5,$-74.8,$-0.5,$333.4,$118.4,$14.5,$-74.8
2005-07-31,$387.1,$158,$-90.9,$67.1,$71.9,$236.2,-,$-158.2,$169.2,$623.4,$6.3,-,$-118.2,"$-1,689.9",-,"$-1,689.9",$-780.2,"$-2,582",$518.2,$717.7,"$1,235.9",$-98,$-98,$-76.3,$-0.7,"$1,060.9",$-916.9,-,$-76.3
2005-04-30,$604,$153.5,$-46.1,$107.4,"$-1,393.5",$-172.3,-,$-147.1,"$-1,056.2",$-344.8,$7.9,-,$46,$-12.8,-,$-12.8,$-955.7,$-914.6,$857.7,$964.1,"$1,821.8",$-296.5,$-296.5,$-69.3,$-0.6,"$1,455.4",$191.2,-,$-69.3
2005-01-31,$222.8,$160.3,$-23.6,$136.7,$192,$-810.1,-,$243.1,$-765.2,$-405.7,$10.3,-,$-6.1,$-18.1,-,$-18.1,$-112,$-125.9,$351.7,$12.4,$364.1,$-91.3,$-91.3,$-69.3,$-0.1,$203.4,$-315.6,-,$-69.3
