,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$438.111,$17.545,$62.338,$79.883,-,$-81.265,-,$-195.59,$-2.277,$515.717,$-11.429,-,-,-,$-0.09,$-0.09,$12.751,$1.232,$108.501,-,$108.501,$-75,$-75,$-32.423,-,$1.078,$518.027,$7.833,$-32.423
2020-09-30,$416.397,$16.998,$49.747,$66.745,-,$-17.513,-,$-17.816,$-22.389,$460.753,$-10.179,-,$0.005,-,$-13.618,$-13.618,$20.063,$-3.729,$-8.2,-,$-8.2,$0.012,$0.012,$-32.424,-,$-40.612,$416.412,$8.328,$-32.424
2020-06-30,$348.62,$16.389,$37.289,$53.678,-,$291.13,-,$-31.212,$200.959,$603.257,$-16.607,-,$-0.056,-,$7.118,$7.118,$-0.109,$-9.654,$-14.502,$-700,$-714.502,$0.049,$0.049,$-32.592,$-0.015,$-747.06,$-153.457,$5.203,$-32.592
2020-03-31,$203.711,$35.339,$40.26,$75.599,-,$-189.364,-,$141.579,$-74.695,$204.615,$-20.139,-,$-83.2,-,$5.837,$5.837,$1.706,$-95.796,$-65.818,$700,$634.182,$-95.626,$-95.626,$-32.74,$-14.838,$490.978,$599.797,$11.479,$-32.74
2019-12-31,$335.798,$13.697,$41.732,$55.429,-,$189.442,-,$-145.888,$101.995,$493.222,$-14.957,-,-,-,$-1,$-1,$1.663,$-14.294,$64.637,-,$64.637,$-29.914,$-29.914,$-30.115,$-0.724,$3.884,$482.812,$6.979,$-30.115
2019-09-30,$273.104,$13.805,$47.021,$60.826,-,$-27.663,-,$-67.608,$-56.857,$277.073,$-13.587,-,-,-,$-3.851,$-3.851,$0.417,$-17.021,$15.066,-,$15.066,$-134.757,$-134.757,$-30.615,$-0.376,$-150.682,$109.37,$4.085,$-30.615
2019-06-30,$241.041,$13.287,$41.587,$54.874,-,$-139.655,-,$-50.183,$-149.113,$146.802,$-13.505,-,$-163.724,-,$-3.375,$-3.375,$4.301,$-176.303,$-281.651,-,$-281.651,$-79.709,$-79.709,$-30.818,-,$-392.178,$-421.679,$8.285,$-30.818
2019-03-31,$166.757,$13.21,$36.649,$49.859,-,$-259.865,-,$198.75,$-57.711,$158.905,$-16.07,-,-,-,$-1.289,$-1.289,$0.291,$-17.068,$-129.878,-,$-129.878,$-23.554,$-23.554,$-30.802,$-10.35,$-194.584,$-52.747,$9.019,$-30.802
2018-12-31,$237.648,$12.712,$224.538,$237.25,-,$213.372,-,$-155.094,$-41.598,$433.3,$-12.51,-,-,-,-,-,$4.019,$-8.491,$97.558,-,$97.558,$-121.413,$-121.413,$-25.736,$-0.53,$-50.121,$374.688,$6.769,$-25.736
2018-09-30,$289.534,$12.556,$116.172,$128.728,-,$17.628,-,$-18.662,$49.136,$467.398,$-13.47,-,-,-,-,-,$8.63,$-4.84,$-13.533,-,$-13.533,$-58.574,$-58.574,$-25.9,$-7.454,$-105.461,$357.097,$5.359,$-25.9
2018-06-30,$324.09,$12.271,$111.635,$123.906,-,$-44.193,-,$39.544,$-69.427,$378.569,$-17.631,-,-,-,-,-,$6.463,$-11.168,$-64.89,-,$-64.89,$-51.256,$-51.256,$-26.037,$-8.09,$-150.273,$217.128,$7.711,$-26.037
2018-03-31,$170.751,$11.89,$34.556,$46.446,-,$-237.169,-,$175.901,$-48.184,$169.013,$-15.428,-,-,-,$-1,$-1,$0.452,$-15.976,$-191.303,-,$-191.303,$-56.768,$-56.768,$-26.347,-,$-274.418,$-121.381,$8.451,$-26.347
2017-12-31,$77.414,$12.309,$361.937,$374.246,-,$188.976,-,$-173.178,$-41.059,$410.601,$-8.503,-,-,-,$-1.03,$-1.03,$-0.942,$-10.475,$64.234,$-83,$-18.766,$-239.564,$-239.564,$-26.73,$-5.995,$-291.055,$109.071,$7.178,$-26.73
2017-09-30,$177.539,$12.666,$54.893,$67.559,-,$-271.613,-,$7.016,$-168.945,$76.153,$-6.656,-,-,-,$-4.175,$-4.175,$2.645,$-8.186,$87.273,$83,$170.273,$-253.194,$-253.194,$-27.804,-,$-110.725,$-42.758,$5.634,$-27.804
