,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$222,$145,$-1,$144,-,-,-,$186,$186,$552,$-103,-,-,-,-,-,-,$-103,-,$-220,$-220,$-72,$-72,$-186,$-7,$-485,$-2,$14,$-186
2020-09-30,$200,$147,$-18,$129,-,-,-,$-439,$-439,$-110,$-111,-,$138,-,-,-,-,$27,$-122,$380,$258,$6,$6,$-188,-,$76,$14,$14,$-188
2020-06-30,$177.2,$156,$0.2,$156.2,$133.3,$25.6,$-48.1,$388.4,$580.5,$913.9,$-78.5,-,-,-,-,-,-,$-78.5,$-140,$-204.9,$-344.901,$-118.6,$-118.6,$-187.3,$4.3,$-646.5,$204.8,$10.4,$-187.3
2020-03-31,$183.4,$168.7,$25.1,$193.8,-,-,-,$-248.9,$-248.9,$128.3,$-104.3,-,$27.9,-,-,-,$-1.2,$-77.6,"$1,174.7",$-883.8,$290.9,$-251,$-251,$-182.8,$-5,$-147.9,$-135.8,$10.6,$-182.8
2019-12-31,$188,$150,$-63,$87,-,-,-,$156,$156,$431,$-91,-,-,-,-,-,$1,$-90,$-937,"$1,352",$415,$-166,$-166,$-390,$5,$-136,$194,$7,$-390
2019-09-30,$68,$185,$6,$191,-,-,-,$-348,$-348,$-89,$-113,-,$397,-,-,-,-,$284,"$-1,131",$893,$-238,$-67,$-67,$-1,-,$-306,$-122,$6,$-1
2019-06-30,$82.9,$183.2,$-166.2,$17,$-83.7,$3.2,$120.5,$547.2,$554.8,$654.7,$-65.3,-,$258.2,-,-,-,$1.1,$194,$202.9,$-583.9,$-381,$-1.7,$-1.7,$-388.2,$3.6,$-767.3,$52.9,$6.7,$-388.2
2019-03-31,$354.5,$268.6,$46.4,$315,-,-,-,$-548.1,$-548.1,$121.4,$-182.2,-,-,-,-,-,$-1.6,$-183.8,$-84.2,$405.5,$321.3,$0.8,$0.8,$-291.5,$-28.2,$2.4,$-72.1,$11.9,$-291.5
2018-12-31,$-101.5,$-85.6,$-27.1,$-112.7,-,-,-,$520,$520,$305.8,$105,-,-,-,-,-,$0.8,$105.8,$-174.5,$-22.7,$-197.2,$12.1,$12.1,$2.1,$28.7,$-154.3,$266.6,$-4.5,$2.1
2018-09-30,$101.5,$85.6,$27.1,$112.7,-,-,-,$-520,$-520,$-305.8,$-105,-,-,-,-,-,$-0.8,$-105.8,$174.5,$22.7,$197.2,$-12.1,$-12.1,$-2.1,$-28.7,$154.3,$-266.6,$4.5,$-2.1
2018-06-30,$46.7,$42.5,$8.7,$51.2,-,-,-,$8.6,$8.6,$106.5,$-35.1,-,-,-,-,-,-,$-35.1,$-3,$-43.4,$-46.4,-,-,$-28.2,-,$-74.6,$-8.7,$4.9,$-28.2
2018-03-31,$47.6,$43.2,$4.8,$48,-,-,-,$-41.3,$-41.3,$54.3,$-46.1,-,-,-,-,-,-,$-46.1,$-0.3,$12.6,$12.3,-,-,$-29.2,$-5.6,$-22.5,$-11.4,$4.8,$-29.2
2017-12-31,$-134.7,$-127.5,$-20.9,$-148.4,-,-,-,$-16.4,$-16.4,$-299.5,$136.5,-,$3.9,-,-,-,-,$140.4,$-2.2,$-0.6,$-2.8,$103.8,$103.8,$84,$8.5,$193.5,$29.5,$-13,$84
2017-09-30,$134.7,$127.5,$20.9,$148.4,-,-,-,$16.4,$16.4,$299.5,$-136.5,-,$-3.9,-,-,-,-,$-140.4,$2.2,$0.6,$2.8,$-103.8,$-103.8,$-84,$-8.5,$-193.5,$-29.5,$13,$-84
2017-06-30,$28,$43.2,$6.4,$49.6,-,-,-,$28.4,$28.4,$106,$-55.1,-,-,-,-,-,-,$-55.1,$2.6,$-22.5,$-19.9,-,-,$-27.6,-,$-47.5,$4.2,$4.4,$-27.6
2017-03-31,$51.1,$41.8,$8,$49.8,-,-,-,$-6.4,$-6.4,$94.5,$-41.6,-,-,-,-,-,-,$-41.6,$-0.4,$7.6,$7.2,$-48.9,$-48.9,$-29.1,$-8.5,$-79.3,$-23.4,$4.4,$-29.1
2016-12-31,$-175.7,$-121.4,$-26.5,$-147.9,-,-,-,$-24.8,$-24.8,$-348.4,$121.7,-,$114.5,-,-,-,-,$236.2,$-273.2,$173.9,$-99.3,$95.4,$95.4,$86.9,$10.2,$93.2,$-19.9,$-13.9,$86.9
2016-09-30,$175.7,$121.4,$26.5,$147.9,-,-,-,$24.8,$24.8,$348.4,$-121.7,-,$-114.5,-,-,-,-,$-236.2,$273.2,$-173.9,$99.3,$-95.4,$-95.4,$-86.9,$-10.2,$-93.2,$19.9,$13.9,$-86.9
2016-06-30,$50.9,$40.5,$8.6,$49.1,-,-,-,$0.4,$0.4,$100.4,$-47.2,-,$-107.3,-,-,-,-,$-154.5,$-0.1,$92.7,$92.6,-,-,$-27.5,$0.1,$65.2,$11.7,$5.2,$-27.5
2016-03-31,$56.2,$40.8,$5.6,$46.4,-,-,-,$-50,$-50,$52.6,$-30.5,-,-,-,-,-,-,$-30.5,$-23.4,$77.8,$54.4,$-44.3,$-44.3,$-32.1,$-10.4,$-32.4,$-9.1,$4.2,$-32.1
2015-12-31,$-182.5,$-118.1,$-7.1,$-125.2,-,-,-,$-104.3,$-104.3,$-412,$138.5,-,$-13.6,-,-,-,-,$124.9,$-2,$51.8,$49.8,$104.3,$104.3,$82.2,$6.7,$243,$-31.5,$-13.7,$82.2
2015-09-30,$182.5,$118.1,$7.1,$125.2,-,-,-,$104.3,$104.3,$412,$-138.5,-,$13.6,-,-,-,-,$-124.9,$2,$-51.8,$-49.8,$-104.3,$-104.3,$-82.2,$-6.7,$-243,$31.5,$13.7,$-82.2
2015-06-30,$65.6,$40.4,$1.5,$41.9,-,-,-,$25.8,$25.8,$133.3,$-53.4,-,$13.6,-,-,-,-,$-39.8,$2,$11.1,$13.1,$-45.9,$-45.9,$-27.2,$-4.4,$-64.4,$27.5,$5.2,$-27.2
2015-03-31,$54.4,$39.7,$5.3,$45,-,-,-,$-14.2,$-14.2,$85.2,$-35.5,-,-,-,-,-,-,$-35.5,-,$31.9,$31.9,$-37.5,$-37.5,$-28,$-2.2,$-35.8,$13.2,$4.3,$-28
2014-12-31,$-132,$-139,$-25.3,$-164.3,-,-,-,$104.8,$104.8,$-191.5,$104.8,-,$-79.8,-,-,-,-,$25,$200.4,$-210.2,$-9.8,$84.1,$84.1,$81.6,$7.5,$163.4,$15.6,$-9.4,$81.6
2014-09-30,$132,$139,$25.3,$164.3,-,-,-,$-104.8,$-104.8,$191.5,$-104.8,-,$79.8,-,-,-,-,$-25,$-200.4,$210.2,$9.8,$-84.1,$-84.1,$-81.6,$-7.5,$-163.4,$-15.6,$9.4,$-81.6
2014-06-30,$65.8,$47.2,$1.9,$49.1,-,-,-,$-57,$-57,$57.9,$-30.5,-,-,-,-,-,-,$-30.5,$-0.2,$19.4,$19.2,$-40.9,$-40.9,$-27.1,$-6.4,$-55.2,$-25,$4.4,$-27.1
2014-03-31,$49.2,$47.6,$-19.2,$28.4,-,-,-,$-65.1,$-65.1,$12.5,$-31,-,$79.8,-,-,-,-,$48.8,-,$18.4,$18.4,$-43.2,$-43.2,$-27.5,$-1.1,$-53.4,$10.5,$3.5,$-27.5
2013-12-31,$-156.4,$-143.5,$-28.1,$-171.6,-,-,-,$65.6,$65.6,$-262.4,$79.6,-,$25.9,-,-,-,-,$105.5,-,$-15.3,$-15.3,$35.6,$35.6,$80.8,$13.5,$114.6,$-41.5,$-15.1,$80.8
2013-09-30,$156.4,$143.5,$28.1,$171.6,-,-,-,$-65.6,$-65.6,$262.4,$-79.6,-,$-25.9,-,-,-,-,$-105.5,-,$15.3,$15.3,$-35.6,$-35.6,$-80.8,$-13.5,$-114.6,$41.5,$15.1,$-80.8
2013-06-30,$53.1,$47.8,$7.4,$55.2,-,-,-,$-14.3,$-14.3,$94,$-22.1,-,$30.4,-,-,-,-,$8.3,-,$-69.6,$-69.6,-,-,$-26.8,-,$-96.4,$-2.5,$6.1,$-26.8
2013-03-31,$49.3,$49.2,$8.2,$57.4,-,-,-,$-98.3,$-98.3,$8.4,$-26.9,-,$0.2,-,-,-,-,$-26.7,-,$129.3,$129.3,$-35.6,$-35.6,$-27.2,$-12.7,$53.8,$38.6,$4.5,$-27.2
2012-12-31,$-133.7,$-157.2,$-34.6,$-191.8,-,-,-,$35.3,$35.3,$-290.2,$88.4,-,$19.1,-,-,-,-,$107.5,$313.6,$-227.6,$86,-,-,$78.3,$4.8,$169.1,$-13.5,$-13.1,$78.3
2012-09-30,$133.7,$157.2,$34.6,$191.8,-,-,-,$-35.3,$-35.3,$290.2,$-88.4,-,$-19.1,-,-,-,-,$-107.5,$-313.6,$227.6,$-86,-,-,$-78.3,$-4.8,$-169.1,$13.5,$13.1,$-78.3
2012-06-30,$42.3,$52,$18.1,$70.1,-,-,-,$-17.9,$-17.9,$94.5,$-32.9,-,-,-,-,-,-,$-32.9,$-301.9,$282.6,$-19.3,-,-,$-26.1,$0.1,$-45.3,$14.2,$3.7,$-26.1
2012-03-31,$44,$55,$6.8,$61.8,-,-,-,$-57,$-57,$48.8,$-22.4,-,-,-,-,-,-,$-22.4,$-1.1,$5.5,$4.4,-,-,$-26.1,$-1.8,$-23.5,$3.2,$4.9,$-26.1
2011-12-31,$-164.6,$-166.7,$-29.7,$-196.4,-,-,-,$110.5,$110.5,$-250.5,$88.5,-,$102.7,-,-,-,-,$191.2,$-2.3,$-317,$-319.3,$250.8,$250.8,$76.8,$2.8,$11.1,$-37.5,$-13.5,$76.8
2011-09-30,$164.6,$166.7,$29.7,$196.4,-,-,-,$-110.5,$-110.5,$250.5,$-88.5,-,$-102.7,-,-,-,-,$-191.2,$2.3,$317,$319.3,$-250.8,$-250.8,$-76.8,$-2.8,$-11.1,$37.5,$13.5,$-76.8
2011-06-30,$55.604,$56.507,$6.778,$63.285,-,-,-,$-28.677,$-28.677,$90.212,$-33.341,-,$0.026,-,-,-,-,$-33.315,$2.691,$57.511,$60.202,$-65.318,$-65.318,$-25.596,$-3.231,$-33.943,$16.639,$4.02,$-25.596
2011-03-31,$52.796,$55.593,$10.622,$66.215,-,-,-,$-127.323,$-127.323,$-8.312,$-27.259,-,$-15.826,-,-,-,-,$-43.085,$-0.091,$133.389,$133.298,$-58.182,$-58.182,$-26.104,$0.431,$49.443,$-4.339,$4.68,$-26.104
2010-12-31,$-156.794,$-156.177,$-6.162,$-162.339,-,-,-,$65.47,$65.47,$-253.663,$62.972,-,"$1,131.03",-,-,-,-,"$1,194.002",$37.994,$-151.32,$-113.326,$45.104,$45.104,$76.65,$11.093,$19.521,$973.189,$-14,$76.65
2010-09-30,$156.794,$156.177,$6.162,$162.339,-,-,-,$-65.47,$-65.47,$253.663,$-62.972,-,"$-1,131.03",-,-,-,-,"$-1,194.002",$-37.994,$151.32,$113.326,$-45.104,$-45.104,$-76.65,$-11.093,$-19.521,$-973.189,$14,$-76.65
2010-06-30,$61.577,$59.067,$5.341,$64.408,-,-,-,$-0.496,$-0.496,$125.489,$-21.092,-,-,-,-,-,-,$-21.092,$-7.21,$-52.385,$-59.595,-,-,$-25.184,$1.551,$-83.228,$16.444,$3.443,$-25.184
2010-03-31,$32.449,$42.717,$1.909,$44.626,-,-,-,$-73.852,$-73.852,$3.223,$-17.345,-,"$-1,222.111",-,-,-,-,"$-1,239.456",$-17.476,$290.147,$272.671,-,-,$-25.921,$-12.003,$234.747,"$-1,001.845",$5.814,$-25.921
2009-12-31,$-125.481,$-118.376,$-23.515,$-141.891,-,-,-,$-128.513,$-128.513,$-395.885,$51.9,-,$30.637,-,-,-,-,$82.537,$-789.59,$177.753,$-611.837,$-202.808,$-202.808,$71.512,$2.458,$-740.675,"$-1,060.558",$-13.898,$71.512
2009-09-30,$125.481,$118.376,$23.515,$141.891,-,-,-,$128.513,$128.513,$395.885,$-51.9,-,$-30.637,-,-,-,-,$-82.537,$789.59,$-177.753,$611.837,$202.808,$202.808,$-71.512,$-2.458,$740.675,"$1,060.558",$13.898,$-71.512
2009-06-30,$49.697,$39.775,$10.114,$49.889,-,-,-,$19.36,$19.36,$118.946,$-22.921,-,$-30.694,-,-,-,-,$-53.615,$0.318,$-42.452,$-42.134,-,-,$-23.236,$-0.412,$-65.782,$6.866,$4.714,$-23.236
2009-03-31,$37.348,$38.365,$7.151,$45.516,-,-,-,$65.443,$65.443,$148.307,$-21.978,-,-,-,-,-,-,$-21.978,$-2.095,$-67.336,$-69.431,-,-,$-23.226,$-2.161,$-94.818,$29.742,$4.86,$-23.226
2008-12-31,$-137.781,$-124.476,$-20.079,$-144.555,-,-,-,$75.796,$75.796,$-206.54,$85.537,-,-,-,-,-,-,$85.537,$251.256,$-242.796,$8.46,$26.771,$26.771,$68.029,$1.263,$104.523,$-1.515,$-13.444,$68.029
2008-09-30,$137.781,$124.476,$20.079,$144.555,-,-,-,$-75.796,$-75.796,$206.54,$-85.537,-,-,-,-,-,-,$-85.537,$-251.256,$242.796,$-8.46,$-26.771,$-26.771,$-68.029,$-1.263,$-104.523,$1.515,$13.444,$-68.029
2008-06-30,$49.241,$41.914,$4.253,$46.167,-,-,-,$-23.058,$-23.058,$72.35,$-29.29,-,-,-,-,-,-,$-29.29,$6.945,$-21.266,$-14.321,$1.364,$1.364,$-22.655,$-1.368,$-36.98,$13.817,$4.129,$-22.655
2008-03-31,$42.333,$41.838,$5.883,$47.721,-,-,-,$-34.461,$-34.461,$55.593,$-28.103,-,-,-,-,-,-,$-28.103,$-8.898,$38.383,$29.485,$-28.135,$-28.135,$-22.714,$0.056,$-21.308,$9.787,$4.677,$-22.714
2007-12-31,$-138.821,$-119.26,$-18.723,$-137.983,-,-,-,$-15.7,$-15.7,$-292.504,$132.092,-,$0.097,-,-,-,-,$132.189,$18.394,$-130.524,$-112.13,$157.066,$157.066,$67.162,$8.972,$121.07,$-53.321,$-12.49,$67.162
2007-09-30,$138.821,$119.26,$18.723,$137.983,-,-,-,$15.7,$15.7,$292.504,$-132.092,-,$-0.097,-,-,-,-,$-132.189,$-18.394,$130.524,$112.13,$-157.066,$-157.066,$-67.162,$-8.972,$-121.07,$53.321,$12.49,$-67.162
2007-06-30,$49.526,$39.449,$7.089,$46.538,-,-,-,$18.811,$18.811,$114.875,$-55.469,-,-,-,-,-,$7.611,$-47.858,$-13.97,$-22.905,$-36.875,$-5.036,$-5.036,$-22.996,$-1.21,$-66.117,$10.468,$4.172,$-22.996
2007-03-31,$48.256,$39.677,$-1.403,$38.274,-,-,-,$-13.421,$-13.421,$73.109,$-39.959,-,$-0.097,-,-,-,-,$-40.056,$8.167,$54.55,$62.717,$-34.15,$-34.15,$-22.729,$-7.955,$-2.117,$30.688,$3.831,$-22.729
2006-12-31,$-134.691,$-118.075,$-9.483,$-127.558,-,-,-,$-26.266,$-26.266,$-288.515,$113.776,-,$10.8,-,-,-,-,$124.576,$47.335,$22.974,$70.309,$17.803,$17.803,$61.612,$-0.915,$148.809,$-14.302,$-8.368,$61.612
2006-09-30,$134.691,$118.075,$9.483,$127.558,-,-,-,$26.266,$26.266,$288.515,$-113.776,-,$-10.8,-,-,-,-,$-124.576,$-47.335,$-22.974,$-70.309,$-17.803,$-17.803,$-61.612,$0.915,$-148.809,$14.302,$8.368,$-61.612
2006-06-30,$48.907,$39.128,$-7.393,$31.735,-,-,-,$38.463,$38.463,$119.105,$-42.622,-,$-10.8,-,-,-,-,$-53.422,$-17.915,$-27.775,$-45.69,-,-,$-21.158,$0.104,$-66.744,$-4.537,$2.761,$-21.158
2006-03-31,$37.803,$38.864,$7.39,$46.254,-,-,-,$-35.019,$-35.019,$49.038,$-36.79,-,-,-,-,-,-,$-36.79,$-9.801,$56.116,$46.315,$-17.804,$-17.804,$-19.927,$0.811,$9.395,$23.857,$2.572,$-19.927
2005-12-31,$-117.628,$-117.551,$-26.434,$-143.985,-,-,-,$7.923,$7.923,$-253.69,$122.215,-,$237.079,-,-,-,$-4.664,$354.63,$-196.518,$-61.872,$-258.39,$48.103,$48.103,$57.68,-,$-152.607,$-56.781,$-10.569,$57.68
2005-09-30,$117.628,$117.551,$26.434,$143.985,-,-,-,$-7.923,$-7.923,$253.69,$-122.215,-,$-237.079,-,-,-,$4.664,$-354.63,$196.518,$61.872,$258.39,$-48.103,$-48.103,$-57.68,-,$152.607,$56.781,$10.569,$-57.68
2005-06-30,$41.236,$39.29,$7.392,$46.682,-,-,-,$-8.099,$-8.099,$79.819,$-41.725,-,$-7.864,-,-,-,-,$-49.589,$-3.462,$-21.887,$-25.349,-,-,$-19.291,-,$-44.64,$-10.556,$3.504,$-19.291
2005-03-31,$32.224,$40.103,$8.829,$48.932,-,-,-,$-51.105,$-51.105,$30.051,$-43.266,-,$-222.411,-,-,-,-,$-265.677,$299.992,$-9.5,$290.492,$1.316,$1.316,$-19.254,-,$272.554,$36.809,$4.122,$-19.254
