,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$534,$84,$118,$202,$-174,-,$377,$-128,$24,$760,$-22,-,-,$145,$13,$158,-,$136,$-25,-,$-25,$-808,$-808,$-105,$-4,$-942,$63,$105,$-105
2020-09-30,$282,$92,$77,$169,"$1,044",-,$132,$-671,$353,$804,$-30,-,-,$210,$-3,$207,-,$177,$-310,-,$-310,$-484,$-484,$-103,$-45,$-942,$64,$67,$-103
2020-06-30,$411,$99,$54,$153,$-551,-,$-48,$871,$317,$881,$-30,-,$-34,$-484,$-6,$-490,-,$-554,$-113,-,$-113,$-45,$-45,$-102,$-26,$-286,$67,$64,$-102
2020-03-31,$791,$138,$46,$184,"$-1,351",-,$-275,$848,$-637,$338,$-59,-,$-304,$-38,$-37,$-75,-,$-438,$719,-,$719,$-575,$-575,$-102,$40,$82,$-100,$76,$-102
2019-12-31,$382,$145,$68,$213,$-787,-,$357,$530,$77,$672,$-58,-,$9,$42,$9,$51,-,$2,$51,-,$51,$-451,$-451,$-103,$-22,$-525,$188,$65,$-103
2019-09-30,$228,$145,$53,$198,"$1,410",-,$194,"$-1,221",$376,$802,$-61,-,$12,$55,$-15,$40,-,$-9,$-271,-,$-271,$-341,$-341,$-104,$-20,$-736,$21,$72,$-104
2019-06-30,$287,$137,$88,$225,$-336,-,$-125,$344,$-225,$287,$-49,-,$1,$-103,$-44,$-147,-,$-195,"$1,154",-,"$1,154","$-1,101","$-1,101",$-107,$-38,$-92,$-19,$91,$-107
2019-03-31,$676,$137,$60,$197,"$-1,067",-,$-454,$604,$-799,$74,$-57,-,$-9,$41,$-2,$39,-,$-27,$177,-,$177,$-198,$-198,$-96,$-23,$-140,$-56,$89,$-96
2018-12-31,$353,$151,$-40,$111,"$-1,561",-,$356,"$1,281",$247,$711,$-61,-,$-10,$-8,$26,$18,-,$-53,$-125,-,$-125,$-208,$-208,$-97,$-14,$-444,$172,$124,$-97
2018-09-30,$153,$140,$37,$177,"$2,009",-,$164,"$-1,948",$232,$562,$-68,-,$-8,$4,$-22,$-18,$-1,$-95,$-63,-,$-63,$-290,$-290,$-98,$-6,$-457,$-3,$67,$-98
2018-06-30,$58,$439,$-160,$279,$-380,-,$-56,$546,$-64,$273,$-66,-,$-20,$-63,$-19,$-82,$1,$-167,$421,-,$421,$-443,$-443,$-98,$-15,$-135,$-110,$-40,$-98
2018-03-31,$610,$39,$208,$247,$-874,-,$-439,$566,$-717,$140,$-45,-,$-30,$415,$6,$421,-,$346,$104,-,$104,$-678,$-678,$-89,-,$-663,$-159,$187,$-89
2017-12-31,$-12,$139,$339,$478,"$-1,213",-,$333,$924,$-85,$381,$-58,-,$-805,"$1,112",$16,"$1,128",-,$265,$2,-,$2,$-514,$-514,$-90,$-15,$-617,$7,$105,$-90
2017-09-30,$192,$141,$88,$229,"$1,145",-,$140,"$-1,093",$-568,$-147,$-43,-,"$4,171","$1,107",$-9,"$1,098","$-4,193","$1,033",$-8,-,$-8,$-767,$-767,$-92,$-11,$-878,$65,$66,$-92
2017-06-30,$778,$557,"$-1,012",$-455,$-390,-,$13,$283,$-63,$260,$-48,-,$-101,"$-2,545",$-19,"$-2,564","$4,189","$1,476",$-381,-,$-381,"$-1,028","$-1,028",$-95,$-8,"$-1,512",$233,$27,$-95
2017-03-31,$305,$54,$139,$193,$375,-,$-390,$-187,$-258,$240,$-34,-,$-48,$94,$16,$110,$-15,$13,$42,-,$42,$-211,$-211,$-87,$-2,$-258,$20,$121,$-87
2016-12-31,$459,$84,$180,$264,"$-1,223",-,$299,"$1,014",$128,$851,$-49,-,$-678,$169,$-5,$164,$-20,$-583,$101,-,$101,$-279,$-279,$-87,$-6,$-271,$-52,$96,$-87
2016-09-30,$326,$81,$118,$199,"$1,571",-,$89,"$-1,456",$186,$711,$-39,-,$89,$-214,$-10,$-224,$-113,$-287,$-3,-,$-3,$-270,$-270,$-89,$-9,$-371,$45,$66,$-89
2016-06-30,$308,$79,$94,$173,$-290,-,$-28,$345,$10,$491,$-31,-,$-167,$333,$-5,$328,$-15,$115,$-446,-,$-446,$-87,$-87,$-87,$-20,$-640,$-27,$65,$-87
2016-03-31,$337,$75,$171,$246,$432,-,$-307,$-390,$-310,$273,$-37,-,$-16,$-227,$-1,$-228,$82,$-199,$870,-,$870,$-750,$-750,$-82,$-42,$-4,$81,$79,$-82
2015-12-31,$590,$-68,$227,$159,$-525,-,$400,$-3,$-35,$714,$25,-,$161,$18,$-66,$-48,$-90,$48,$-381,-,$-381,$-282,$-282,$-83,$-13,$-759,$-14,$81,$-83
2015-09-30,$303,$134,$-33,$101,"$1,084",-,$75,$-929,$313,$717,$-83,-,$-1,$88,$11,$99,-,$15,$85,-,$85,$-587,$-587,$-84,$-3,$-589,$31,$75,$-84
2015-06-30,$188,$136,$82,$218,$-279,-,$-39,$371,$-126,$280,$-80,-,$50,$-139,$7,$-132,$-41,$-203,$365,-,$365,$-347,$-347,$-85,$-17,$-84,$-11,$74,$-85
2015-03-31,$341,$136,$78,$214,$222,-,$-348,$-158,$-257,$298,$-62,-,$-21,$42,$2,$44,$41,$2,$184,-,$184,$-364,$-364,$-71,$-6,$-257,$4,$90,$-71
2014-12-31,$467,$148,$-134,$14,"$-1,252",-,$412,"$1,035",$448,$929,$-77,-,$-15,$-191,-,$-191,-,$-283,$139,-,$139,$-664,$-664,$-54,$-21,$-600,$-8,$81,$-54
2014-09-30,$315,$151,$98,$249,"$1,656",-,$84,"$-1,688",$-14,$550,$-64,-,$-334,$84,$-2,$82,-,$-316,$-397,-,$-397,$-482,$-482,$-81,$706,$-254,$-36,$72,$-81
2014-06-30,$313,$149,$78,$227,$-626,-,$-24,$601,$-196,$344,$-60,-,$-78,$34,$2,$36,-,$-102,"$1,213",-,"$1,213",$-636,$-636,$-85,$-681,$-189,$80,$73,$-85
2014-03-31,$336,$146,$107,$253,$178,-,$-468,$-312,$-600,$-11,$-55,-,$-4,$183,$32,$215,-,$156,$366,-,$366,$-573,$-573,$-53,-,$-260,$-139,$102,$-53
2013-12-31,$360,$162,$-58,$104,$-921,-,$440,$705,$305,$769,$-55,-,$6,$-161,$10,$-151,-,$-200,$-173,-,$-173,$-177,$-177,$-40,$-27,$-417,$108,$93,$-40
2013-09-30,$264,$157,$118,$275,"$1,521",-,$101,"$-1,477",$58,$597,$-52,-,$2,$-42,$51,$9,-,$-41,$93,-,$93,$-479,$-479,$-61,-,$-447,$103,$70,$-61
2013-06-30,$252,$158,$79,$237,$-595,-,$-14,$498,$-156,$333,$-62,-,$-21,$45,$2,$47,-,$-36,$-128,-,$-128,$-203,$-203,$-61,-,$-392,$-142,$68,$-61
2013-03-31,$272,$158,$82,$240,$132,-,$-417,$-108,$-458,$54,$-60,-,$-1,$-16,$15,$-1,-,$-62,$435,-,$435,$-265,$-265,$-50,-,$120,$117,$69,$-50
2012-12-31,$307,$174,$-63,$111,"$-1,089",-,$310,$795,$134,$552,$-68,-,$-65,$374,$4,$378,-,$245,$-250,-,$-250,$-479,$-479,$-61,-,$-790,$1,$52,$-61
2012-09-30,$210,$161,$52,$213,"$1,213",-,$153,"$-1,210",$175,$598,$-72,-,$-14,$-193,$118,$-75,-,$-161,$-121,-,$-121,$-247,$-247,$-62,-,$-430,$4,$55,$-62
2012-06-30,$254,$161,$57,$218,$-837,-,$-49,$691,$-188,$284,$-58,-,$-58,$-24,$11,$-13,-,$-129,$92,-,$92,$-234,$-234,$-58,-,$-200,$-37,$50,$-58
2012-03-31,$249,$159,$71,$230,$-583,-,$-451,$499,$-494,$-15,$-71,-,$-23,$283,$33,$316,-,$222,$-65,-,$-65,$-51,$-51,$-50,-,$-166,$51,$55,$-50
2011-12-31,$280,$145,$197,$342,$-884,-,$227,$318,$-391,$231,$-90,-,$-4,$-184,$85,$-99,-,$-193,$-64,-,$-64,$36,$36,$-59,-,$-87,$-23,$56,$-59
2011-09-30,$208,$144,$44,$188,"$1,074",-,$76,"$-1,228",$-28,$368,$-52,-,$-6,$-114,$-1,$-115,-,$-173,$84,-,$84,$-196,$-196,$-65,-,$-177,$-5,$58,$-65
2011-06-30,$267,$149,$49,$198,$-987,-,$24,$698,$-201,$264,$-43,-,$-84,$72,$65,$137,-,$10,$-385,-,$-385,$-226,$-226,$-55,-,$-666,$-382,$47,$-55
2011-03-31,$255,$144,$85,$229,$289,-,$-327,$-349,$-329,$155,$-56,-,$-3,$218,$11,$229,-,$170,$350,-,$350,$-265,$-265,$-51,-,$34,$336,$74,$-51
