,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$24.905,$168.58,$93.581,$262.161,$4.007,-,-,$78.263,$87.351,$374.417,$-217.591,-,-,$-0.227,-,$-0.227,$-7.49,$-225.308,$-4.373,-,$-4.373,$0.001,$0.001,$-172.332,$-17.865,$-194.569,$-45.46,$7.99,$-172.332
2020-09-30,$118.06,$166.995,$29.807,$196.802,$0.027,-,-,$-109.04,$-86.711,$228.151,$-216.165,-,-,$-0.228,-,$-0.228,$-51.496,$-267.889,$-4.318,-,$-4.318,$0.093,$0.093,$-172.333,$-10.57,$-187.128,$-226.866,$8.253,$-172.333
2020-06-30,$298.58,$178.733,$-185.991,$-7.258,$0.732,-,-,$46.017,$87.753,$379.075,$-74.976,-,-,$-0.195,-,$-0.195,$28.442,$-46.729,"$1,243.86",$-250,$993.86,$-0.166,$-0.166,$-172.275,$-20.688,$800.731,"$1,133.077",$10.374,$-172.275
2020-03-31,$577.146,$171.677,$-375.263,$-203.586,$17.784,-,-,$-159.912,$-198.363,$175.197,$13.003,-,-,$3.201,-,$3.201,$-89.997,$-73.793,$-4.212,$250,$245.788,$3.349,$3.349,$-171.964,$-11.885,$65.288,$166.692,$17.525,$-171.964
2019-12-31,$176.009,$170.488,$14.096,$184.584,$-4.199,-,-,$17.857,$0.78,$361.373,$-260.081,-,-,$-0.195,-,$-0.195,$-18.349,$-278.625,$-30.663,-,$-30.663,$11.148,$11.148,$-166.667,$-9.445,$-195.627,$-112.879,$7.705,$-166.667
2019-09-30,$141.37,$166.47,$54.188,$220.658,$-9.163,-,-,$-107.66,$-107.84,$254.188,$-394.768,-,-,$-0.858,-,$-0.858,$-12.888,$-408.514,$-5.241,-,$-5.241,$0.301,$0.301,$-166.666,$-32.227,$-203.833,$-358.159,$7.809,$-166.666
2019-06-30,$203.461,$178.019,$-33.728,$144.291,$2.486,-,-,$-9.15,$10.618,$358.37,$-186.17,-,-,$-0.194,-,$-0.194,$81.927,$-104.437,$844.213,-,$844.213,$0.469,$0.469,$-166.599,$-201.39,$476.693,$730.626,$10.394,$-166.599
2019-03-31,$131.159,$165.199,$44.908,$210.107,$-14,-,-,$-120.13,$-134.032,$207.234,$-195.635,-,-,$-0.885,-,$-0.885,$-26.995,$-223.515,$-6.115,-,$-6.115,$1.792,$1.792,$-166.362,$-19.927,$-190.612,$-206.893,$15.05,$-166.362
2018-12-31,$185.241,$165.439,$-17.458,$147.981,$27.626,-,-,$27.394,$46.396,$379.618,$-13.956,-,-,$-0.141,-,$-0.141,$-64.712,$-78.809,$291.583,$-170,$121.583,$-0.397,$-0.397,$-166.364,$-40.224,$-85.402,$215.407,$8.417,$-166.364
2018-09-30,$150.445,$157.996,$11.472,$169.468,$-31.434,-,-,$-90.812,$-110.132,$209.781,$-205.203,-,-,$-0.238,-,$-0.238,$-328.825,$-534.266,$-5.485,$170,$164.515,$0.351,$0.351,$-140.51,$-3.147,$21.209,$-303.276,$8.457,$-140.51
2018-06-30,$160.565,$156.417,$-4.971,$151.446,$10.222,-,-,$8.221,$23.057,$335.068,$-285.381,-,-,$-0.205,-,$-0.205,$-16.427,$-302.013,$496.144,$-115,$381.144,$0.039,$0.039,$-140.466,$-1.841,$238.876,$271.931,$8.471,$-140.466
2018-03-31,$216.312,$165.797,$-75.814,$89.983,$22.79,-,-,$-101.793,$-80.517,$225.778,$-134.647,-,-,$-0.318,-,$-0.318,$-48.823,$-183.788,$-5.336,$70,$64.664,$-0.723,$-0.723,$-140.288,$-15.883,$-92.23,$-50.24,$14.772,$-140.288
