,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-94.551,$233.264,$-63.84,$169.424,$-71.112,$125.502,$145.494,$-111.636,$-1.221,$66.881,$-115.598,-,-,-,-,-,$-0.913,$-116.511,$-523.346,$488,$-35.346,$-4.292,$-4.292,$-75.95,$5.607,$-109.981,$-156.57,$9.433,$-75.95
2020-09-30,$23.345,$125.28,$-103.934,$21.346,$44.785,$105.404,$-72.367,$4.699,$53.253,$81.748,$-83.272,-,-,-,$-0.038,$-0.038,$1.325,$-81.985,"$1,270.119",$-569.5,$700.619,$-2.107,$-2.107,$-77.106,$-2.68,$618.726,$622.379,$7.932,$-77.106
2020-06-30,$-150.407,$567.086,$-278.246,$288.84,$-20.524,$49.704,$13.33,$41.616,$0.796,$119.204,$-45.987,-,-,-,$-0.055,$-0.055,$0.47,$-45.572,$-522.933,$507,$-15.933,$-0.181,$-0.181,$-74.272,$6.324,$-84.062,$-6.617,$7.959,$-74.272
2020-03-31,$-293.286,$140.575,$398.866,$539.441,$301.535,$-50.468,$-328.222,$-31.912,$-104.047,$190.098,$-83.749,-,-,-,$-2.345,$-2.345,-,$-86.094,$499.59,$-477.5,$22.09,$-1.062,$-1.062,$-91.166,$-1.319,$-71.457,$23.964,$6.33,$-91.166
2019-12-31,$81.069,$134.58,$186.843,$321.423,$-33.644,$139.008,$-8.743,$-332.492,$-249.998,$137.207,$-98.512,-,-,-,$-17.886,$-17.886,$0.248,$-116.15,$-0.393,$30,$29.607,$-61.107,$-61.107,$-89.335,$1.917,$-118.918,$-96.694,$11.634,$-89.335
2019-09-30,$297.98,$127.016,$34.578,$161.594,$-44.493,$-40.701,$28.644,$3.69,$-2.563,$441.854,$-74.588,-,-,-,-,-,$0.133,$-74.455,$-0.375,$-6,$-6.375,$-204.98,$-204.98,$-87.892,$-0.226,$-299.473,$67.212,$9.073,$-87.892
2019-06-30,$216.817,$279.62,$-13.574,$266.046,$242.806,$-10.675,$22.091,$86.074,$261.547,$752.734,$-56.734,-,$0.72,-,-,-,$0.43,$-55.584,$-0.375,$-0.5,$-0.875,$-189.171,$-189.171,$-89.689,$-0.001,$-279.736,$418.505,$12.188,$-89.689
2019-03-31,$276.486,$121.421,$-169.962,$-48.541,$-315.106,$3.967,$270.802,$-72.054,$-14.648,$216.816,$-63.735,-,$-663.385,-,-,-,$0.395,$-726.725,$-0.408,$19,$18.592,$-77.825,$-77.825,$-90.522,$-0.373,$-150.128,$-658.613,$9.374,$-90.522
2018-12-31,$163.317,$113.719,$407.76,$521.479,$172.557,$170.407,$-288.87,$-213.479,$-271.468,$424.519,$-98.851,-,$-0.091,-,-,-,$-2.411,$-101.353,-,$2,$2,$-185.855,$-185.855,$-90.148,$33.091,$-240.912,$79.075,$16.076,$-90.148
2018-09-30,$362.132,$108.885,$-27.213,$81.672,$-15.62,$-55.111,$-98.585,$68.348,$-45.066,$401.752,$-59.601,-,$-54.088,-,-,-,$0.6,$-113.089,-,$21,$21,$-123.911,$-123.911,$-90.79,-,$-193.701,$95.805,$8.79,$-90.79
