,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,"$1,130",$94,$283,$377,$-81,$-21,-,$359,$-86,"$1,421",$-121,-,$-12,$358,$-441,$-83,-,$-216,-,-,-,-,-,$-201,$-142,$-343,$862,$107,$-201
2020-10-31,"$1,131",$97,$60,$157,$-156,$48,-,$-62,$27,"$1,315",$-162,-,-,$366,$-345,$21,-,$-141,-,-,-,$33,$33,$-200,$-6,$-173,"$1,001",$73,$-200
2020-07-31,$841,$94,$182,$276,$-179,$-217,-,$71,$-250,$867,$-87,-,$-80,$353,$-178,$175,-,$8,"$-1,401",-,"$-1,401",$-200,$-200,$-202,$-3,"$-1,806",$-931,$70,$-202
2020-04-30,$755,$91,$67,$158,$54,$-254,-,$-106,$-278,$635,$-71,-,$-27,$667,$-404,$263,-,$165,"$1,498",-,"$1,498",$-123,$-123,$-193,$-10,"$1,172","$1,972",$71,$-193
2020-01-31,$892,$94,$138,$232,$-146,$2,-,$-10,$-137,$987,$-102,-,-,$368,$-428,$-60,-,$-162,-,-,-,$-185,$-185,$-192,$-153,$-530,$295,$93,$-192
2019-10-31,$698,$92,$58,$150,$-160,$66,-,$-114,$-22,$826,$-97,-,-,$555,$-544,$11,-,$-86,-,-,-,$-428,$-428,$-194,$-3,$-625,$115,$66,$-194
2019-07-31,$571,$89,$65,$154,$-107,$138,-,$-42,$62,$787,$-93,-,$-5,$479,$-543,$-64,-,$-162,-,-,-,$-528,$-528,$-196,$-3,$-727,$-102,$67,$-196
2019-04-30,$666,$94,$63,$157,$181,$26,-,$-40,$-23,$800,$-118,-,$-23,$442,$-430,$12,-,$-129,-,-,-,$-552,$-552,$-189,$-6,$-747,$-76,$65,$-189
2019-01-31,$771,$88,$107,$195,$-121,$18,-,$243,$-132,$834,$-133,-,-,$464,$-397,$67,-,$-66,-,-,-,$-750,$-750,$-192,$-74,"$-1,016",$-248,$65,$-192
2018-10-31,$757,$120,$42,$162,$559,$-155,-,$-327,$158,"$1,077",$-165,-,$-1,$453,$-416,$37,-,$-129,-,-,-,$-683,$-683,$-195,$-4,$-882,$66,$65,$-195
2018-07-31,"$1,016",$110,$79,$189,$-217,$-319,-,$-48,$-572,$633,$-133,-,-,$391,$-932,$-541,-,$-674,-,-,-,"$-1,250","$-1,250",$-199,$-6,"$-1,455","$-1,496",$64,$-199
2018-04-30,"$1,100",$108,$115,$223,$-482,$-329,-,$-184,$-712,$611,$-121,-,-,$488,$-345,$143,-,$22,-,-,-,"$-2,444","$-2,444",$-105,$-13,"$-2,562","$-1,929",$64,$-105
2018-01-31,$165,$119,$97,$216,$156,$-211,-,$460,"$1,085","$1,466",$-203,-,$-5,"$1,944",$-384,"$1,560",-,"$1,352",-,-,-,$-782,$-782,$-106,$-141,"$-1,029","$1,789",$65,$-106
2017-10-31,"$1,067",$105,$16,$121,$-63,$16,-,$-639,$-479,$709,$-124,-,$-12,$921,"$-1,314",$-393,-,$-529,-,-,-,$-335,$-335,$-107,$-6,$-448,$-268,$58,$-107
2017-07-31,$925,$102,$58,$160,$124,$-266,-,$259,$292,"$1,377",$-80,-,$-30,$935,"$-1,174",$-239,-,$-349,$-205,-,$-205,$-374,$-374,$-107,$-8,$-694,$334,$55,$-107
2017-04-30,$824,$103,$37,$140,$-9,$-328,-,$133,$-53,$911,$-77,-,$-26,$601,"$-1,779","$-1,178",-,"$-1,281","$2,176",-,"$2,176",$-236,$-236,$-108,$-9,"$1,823","$1,453",$53,$-108
2017-01-31,$703,$97,$88,$185,$-89,$-231,-,$265,$-96,$792,$-64,-,-,$286,$-589,$-303,-,$-367,-,-,-,$-130,$-130,$-108,$-102,$-340,$85,$54,$-108
2016-10-31,$610,$100,$94,$194,$-430,$-24,-,$144,$93,$897,$-88,-,$-11,$553,$-443,$110,-,$11,-,-,-,$-127,$-127,$-108,$-95,$-330,$578,$51,$-108
2016-07-31,$505,$97,$69,$166,$63,$-100,-,$182,$310,$981,$-50,-,$3,$208,$-483,$-275,-,$-322,$-2,-,$-2,$-196,$-196,$-108,$5,$-301,$358,$48,$-108
2016-04-30,$320,$96,$28,$124,$-288,$-90,-,$208,$37,$481,$-47,-,$-8,$232,$-182,$50,-,$-5,-,-,-,$-858,$-858,$-113,$3,$-968,$-492,$48,$-113
2016-01-31,$286,$96,$69,$165,$113,$-2,-,$63,$-244,$207,$-68,-,-,$241,$-282,$-41,-,$-109,"$-1,205",-,"$-1,205",$-623,$-623,$-115,$10,"$-1,933","$-1,835",$54,$-115
