,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,"$1,404",$343,$-75,$268,"$-1,062",$-207,"$1,863",$-206,$692,"$2,364",$-538,-,-,-,-,-,$74,$-464,$-253,-,$-253,$-152,$-152,$-423,$-13,$-841,"$1,042",-,$-423
2018-03-31,$585,$342,$376,$718,"$1,366","$-1,330",$-552,$-51,$-815,$488,$-328,-,-,-,-,-,$-29,$-357,"$1,502",-,"$1,502","$-3,494","$-3,494",$-372,$-45,"$-2,409","$-2,277",-,$-372
2017-12-31,"$3,255",$352,"$-2,589","$-2,237","$-1,149","$1,052",$689,$210,$913,"$1,931",$-537,-,-,-,-,-,$67,$-470,$-92,-,$-92,$583,$583,$-390,$-10,$91,"$1,572",-,$-390
2017-09-30,$849,$342,$-595,$-253,$-757,$-181,$772,$-123,$-195,$401,$-367,-,-,-,-,-,$-14,$-381,$229,-,$229,$-444,$-444,$-385,$-12,$-612,$-614,-,$-385
2017-06-30,$581,$326,$317,$643,$103,$175,$188,$108,$641,"$1,865",$-458,-,-,-,-,-,$5,$-453,$-246,-,$-246,$-248,$-248,$-390,$-20,$-904,$525,-,$-390
2017-03-31,$563,$320,$-135,$185,$621,"$-1,222",$-496,$-91,"$-1,297",$-549,$-470,-,-,-,-,-,$628,$158,$-61,-,$-61,$-241,$-241,$-350,$-34,$-686,"$-1,075",-,$-350
2016-12-31,$194,$311,$131,$442,"$-1,443",$726,$554,$306,$31,$667,$-813,-,-,-,-,-,$-182,$-995,"$1,275",-,"$1,275",$-210,$-210,$-358,$-4,$703,$374,-,$-358
2016-09-30,$536,$298,$-290,$8,$571,$26,$-487,$51,$339,$883,$-661,-,-,-,-,-,$110,$-551,$-2,-,$-2,$129,$129,$-346,$-11,$-230,$105,-,$-346
2016-06-30,$516,$295,$-251,$44,$-910,$84,"$1,414",$-194,$595,"$1,155",$-620,-,-,-,-,-,$-130,$-750,$34,-,$34,$432,$432,$-346,$12,$132,$509,-,$-346
2016-03-31,$398,$285,$39,$324,$524,$-620,$98,$-310,$-464,$258,$-750,-,-,-,-,-,$-112,$-862,$-50,-,$-50,$-387,$-387,$-307,$-39,$-783,"$-1,351",-,$-307
2015-12-31,$666,$286,$873,"$1,159",$-29,$903,"$-1,164",$159,$-328,"$1,497","$-2,478",-,-,-,-,-,$-44,"$-2,522",$-8,-,$-8,$-348,$-348,$-314,$-47,$-717,"$-1,748",-,$-314
2015-09-30,"$1,592",$275,$-397,$-122,"$1,240",$-300,"$-1,530",$105,$-33,"$1,437",$-992,-,-,-,-,-,$28,$-964,$-14,-,$-14,$-375,$-375,$-310,-,$-699,$-267,-,$-310
2015-06-30,"$1,025",$280,$454,$734,$-766,$87,$743,$190,$-332,"$1,427","$-1,213",-,-,-,-,-,$-1,"$-1,214",$-9,-,$-9,$-334,$-334,$-316,$16,$-643,$-301,-,$-316
2015-03-31,$997,$258,$-375,$-117,"$1,684",$-834,$-349,$-130,$472,"$1,352","$-1,081",-,-,-,-,-,$43,"$-1,038",$274,-,$274,$-40,$-40,$-278,$-14,$-58,$183,-,$-278
2014-12-31,"$1,158",$279,$-357,$-78,"$1,416","$2,251","$-3,622",$-221,$-208,$872,"$-1,126",-,-,-,-,-,$658,$-468,"$2,468",-,"$2,468",$-532,$-532,$-287,-,"$1,649","$2,099",-,$-287
2014-09-30,"$1,189",$255,$-187,$68,"$1,101",$-772,"$-1,369",$-61,$-828,$429,"$-1,514",-,-,-,-,-,$133,"$-1,381",$-13,-,$-13,$-481,$-481,$-282,$-2,$-778,"$-1,848",-,$-282
2014-06-30,$872,$245,$-180,$65,$-910,"$1,003",$163,$98,$-107,$830,$-561,-,-,-,-,-,$200,$-361,$-9,-,$-9,$-608,$-608,$-290,$29,$-878,$-370,-,$-290
2014-03-31,"$1,578",$240,$-543,$-303,$619,"$-2,567","$1,505",$-132,$123,"$1,398",$-572,-,-,-,-,-,$486,$-86,$-8,-,$-8,$-660,$-660,$-233,$-454,"$-1,355",$-74,-,$-233
2013-12-31,$833,$249,$207,$456,$-54,"$1,391","$-1,657",$110,$-392,$897,$-623,-,-,-,-,-,$126,$-497,$-5,-,$-5,$-634,$-634,$-241,$-2,$-882,$-542,-,$-241
2013-09-30,$540,$239,$94,$333,$124,$315,$383,$64,"$1,076","$1,949",$-408,-,-,-,-,-,"$1,050",$642,$-510,-,$-510,$-271,$-271,$-189,$-1,$-971,"$1,722",-,$-189
2013-06-30,$960,$235,$-23,$212,$128,$775,$-831,$-83,$-204,$968,$-366,-,-,-,-,-,$100,$-266,$-502,-,$-502,$-543,$-543,$-193,$-3,"$-1,241",$-533,-,$-193
2013-03-31,"$1,410",$248,$155,$403,$283,"$-2,443","$2,465",$-71,$400,"$2,213",$-382,-,-,-,-,-,$59,$-323,$-3,-,$-3,$-388,$-388,$-194,-,$-585,"$1,279",-,$-194
2012-12-31,$710,$244,$733,$977,$545,"$2,313","$-2,897",$218,$-382,"$1,305",$-874,-,-,-,-,-,$7,$-867,"$-1,004",-,"$-1,004",$-221,$-221,$-162,$6,"$-1,381",$-956,-,$-162
2012-09-30,"$1,601",$236,$-90,$146,"$-1,341",$-207,"$1,945",$-105,$171,"$1,918",$-339,-,-,-,-,-,$-81,$-420,$-8,-,$-8,$-90,$-90,$-125,$27,$-196,"$1,326",-,$-125
2012-06-30,"$1,182",$230,$48,$278,"$1,955",$-528,"$-2,029",$22,$-26,"$1,434",$-270,-,-,-,-,-,$234,$-36,"$1,809",-,"$1,809",$2,$2,-,$-108,"$1,703","$3,104",-,-
2012-03-31,$638,$221,$-317,$-96,"$-1,291","$-1,518","$1,996",$-183,$-903,$-361,$-218,-,-,-,-,-,$6,$-212,"$5,787",-,"$5,787",-,-,-,"$-5,214",$573,-,-,-
2011-12-31,"$2,012",$246,"$-1,174",$93,$708,"$2,662","$-1,808",$360,"$1,645","$2,731",$-369,-,-,-,-,-,"$2,704","$2,335",$-6,-,$-6,-,-,-,"$-5,060","$-5,066",-,-,$-1
2011-09-30,"$1,051",$227,$542,$769,$-724,$-211,$23,$-91,"$-1,083",$737,$-260,-,-,-,-,-,$274,$14,$-7,-,$-7,-,-,-,$-744,$-751,-,-,-
2011-06-30,"$1,040",$232,$-79,$153,$280,"$1,072",$268,$229,"$1,845","$3,038",$-228,-,-,-,-,-,$504,$276,$-7,-,$-7,-,-,-,"$-3,307","$-3,314",-,-,-
2011-03-31,$677,$224,$-310,$-86,$-453,"$-2,903","$1,572",$-470,"$-2,091","$-1,500",$-165,-,-,-,-,-,$32,$-133,$-6,-,$-6,-,-,-,"$1,639","$1,633",-,-,-
2010-12-31,$261,$-1,-,$-1,-,-,-,-,$-596,"$1,146","$1,311",-,-,-,-,-,$10,"$1,321",-,-,$-1,-,-,-,"$-2,466","$-2,467",-,-,-
2009-12-31,"$-2,186",$-26,-,$-26,-,-,-,-,"$1,651","$-1,930",$112,-,-,-,-,-,$-88,$24,-,-,$5,-,-,-,"$1,901","$1,906",-,-,-
2008-12-31,"$2,665",$929,-,$929,-,-,-,-,"$-1,254","$2,876","$-2,573",-,-,-,-,-,$576,"$-1,997",-,-,$-30,-,-,-,$-849,$-879,-,-,-
