,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2011-12-31,$618,"$1,179",$-112,"$1,067",$765,-,$-424,"$-1,787","$-1,446",$351,$-25,-,-,"$1,205",$54,"$1,259",$-319,$915,-,-,-,"$-1,120","$-1,120",$-165,$1,"$-1,284",$-17,-,$-165
2011-09-30,$333,"$1,176",$-28,"$1,148",$124,-,$217,"$-1,164",$-823,$917,$-6,-,-,$216,$-506,$-290,$-122,$-418,-,-,-,$-370,$-370,$-171,$6,$-535,$-42,-,$-171
2011-06-30,$-364,"$1,167",$-144,"$1,023",$-368,-,$220,$131,$-17,$268,$-5,-,-,$628,$-503,$125,$5,$125,$-8,-,$-8,$-181,$-181,$-174,$4,$-359,$34,-,$-174
2011-03-31,$839,"$1,156",$11,"$1,167",$51,-,$175,"$-1,215",$-989,$633,$-30,-,-,$-31,$526,$495,$65,$530,-,-,-,$-980,$-980,$-155,$7,"$-1,128",$39,-,$-155
2010-12-31,$894,"$1,161",$-137,"$1,024",$748,-,$-355,"$-1,757","$-1,364",$662,$-16,-,-,$-633,"$1,001",$368,$112,$464,$349,-,$349,"$-1,416","$-1,416",$-161,$2,"$-1,226",$-98,-,$-161
2010-09-30,"$1,005","$1,163",$-173,$990,$380,-,$148,"$-1,418",$-890,"$1,341",$-7,-,-,"$-1,116",$887,$-229,$-317,$-553,$-25,-,$-25,$-569,$-569,$-169,$1,$-762,$32,-,$-169
2010-06-30,$670,"$1,145",$-65,"$1,080",$157,-,$184,"$-1,459","$-1,118",$520,$-4,-,-,$848,$565,"$1,413",$-163,"$1,246",$-250,-,$-250,"$-1,323","$-1,323",$-175,$1,"$-1,747",$15,-,$-175
2010-03-31,$647,"$1,145",$6,"$1,151",$-11,-,$86,"$-1,163","$-1,088",$531,$6,-,-,$202,$724,$926,$20,$952,-,-,-,"$-1,322","$-1,322",$-168,$4,"$-1,486",$-4,-,$-168
2009-12-31,"$1,285","$1,144",$-107,"$1,037",$799,-,$-348,"$-1,679","$-1,228","$1,027",$-3,-,-,"$1,715",$-918,$797,$-248,$546,-,-,-,"$-1,435","$-1,435",$-175,$4,"$-1,606",$-31,-,$-175
2009-09-30,$935,"$1,154",$7,"$1,161",$637,-,$25,"$-1,418",$-756,"$1,415",$-3,-,-,$-122,$-354,$-476,$156,$-323,$-2,-,$-2,$-923,$-923,$-168,$2,"$-1,091",$4,-,$-168
2009-06-30,$740,"$1,162",$-8,"$1,154",$221,-,$163,$-975,$-591,$976,$-4,-,-,$-772,$390,$-382,$-153,$-539,$494,-,$494,$-733,$-733,$-172,$1,$-410,$37,-,$-172
2009-03-31,$662,"$1,150",$430,"$1,580",$123,-,$64,"$-1,321","$-1,134",$813,$-5,-,-,$-451,$-441,$-892,$314,$-583,$-141,-,$-141,$-17,$-17,$-178,$1,$-335,$-105,-,$-178
2008-12-31,$801,"$1,169",$390,"$1,559","$1,008",-,$-420,"$-2,255","$-1,667",$565,$-7,-,-,$-466,$19,$-447,$291,$-163,$-149,-,$-149,$-96,$-96,$-179,$2,$-422,$-37,-,$-179
2008-09-30,$214,"$1,203",$260,"$1,463",$409,-,$38,"$-1,240",$-793,$942,$-6,-,-,$407,$-252,$155,$-565,$-416,$-3,-,$-3,$-277,$-277,$-177,$1,$-456,$58,-,$-177
2008-06-30,$942,"$1,162",$-18,"$1,144",$-167,$-2,$97,"$-1,025","$-1,097",$704,$9,-,-,$-667,$441,$-226,$-60,$-277,$496,-,$496,$-723,$-723,$-180,$3,$-404,$21,-,$-180
2008-03-31,$967,"$1,167",$37,"$1,204",$244,$2,$15,"$-1,358","$-1,097",$927,$-9,-,-,$320,$412,$732,$-29,$694,$-400,-,$-400,"$-1,011","$-1,011",$-179,$4,"$-1,586",$37,-,$-179
2007-12-31,"$1,063","$1,172",$-144,"$1,028",$609,$3,$-260,"$-1,250",$-898,"$1,347",$-4,-,-,$-498,$43,$-455,$122,$-337,-,-,-,$-947,$-947,$-185,$1,"$-1,131",$-120,-,$-185
2007-09-30,"$1,198","$1,153",$-49,"$1,104",$831,$1,$28,"$-1,469",$-609,"$2,015",$-6,-,-,$-368,$-93,$-461,$-467,$-934,$-488,-,$-488,$-581,$-581,$-189,$4,"$-1,254",$-171,-,$-189
2007-06-30,"$1,254","$1,118",$75,"$1,193",$163,$-3,$275,"$-1,290",$-855,"$1,057",$-27,-,-,$407,$-892,$-485,$-258,$-770,$618,-,$618,$-543,$-543,$-193,$12,$-106,$184,-,$-193
2007-03-31,"$1,086","$1,074",$-376,$698,$565,$-1,$60,"$-1,326",$-702,$867,$-26,-,-,$-103,$-458,$-561,$102,$-485,$375,-,$375,$-670,$-670,$-175,$8,$-462,$-81,-,$-175
2006-12-31,"$1,189","$1,068",$-5,"$1,063",$595,-,$-162,"$-1,397",$-964,"$1,656",$-52,-,-,"$1,283","$-1,251",$32,$-13,$-33,$-760,-,$-760,$-609,$-609,$-178,$25,"$-1,522",$102,-,$-178
2006-09-30,"$1,043","$1,071",$54,"$1,125",$588,-,$87,"$-1,233",$-558,"$1,707",$-9,-,-,"$-1,275",$239,"$-1,036",$-252,"$-1,297",$-42,-,$-42,$-106,$-106,$-181,$1,$-328,$83,-,$-181
2006-06-30,$970,"$1,011",$-240,$771,$12,$2,$272,"$-1,384","$-1,098",$849,$-6,-,-,$-160,"$-1,123","$-1,283",$-65,"$-1,354",$786,-,$786,$-205,$-205,$-182,$4,$403,$-99,-,$-182
2006-03-31,"$1,006",$997,$165,"$1,162",$746,$4,$103,"$-1,978","$-1,125",$562,$-8,-,-,$67,$-891,$-824,$452,$-380,$-4,-,$-4,$16,$16,$-161,$3,$-146,$36,-,$-161
2005-12-31,$179,"$1,021",$-446,$575,$-97,-,$-237,$-294,$-628,$477,$-22,-,-,"$1,172",$-845,$327,$-857,$-552,$107,-,$107,$29,$29,$-161,$-3,$-28,$-105,-,$-161
2005-09-30,$162,$943,$-344,$599,$-912,-,$43,"$1,663",$794,"$1,381",$32,-,-,"$-1,155","$-1,098","$-2,253",$-285,"$-2,506",$-41,-,$-41,$497,$497,$-160,-,$296,$-296,-,$-160
2005-06-30,"$1,069","$1,019",$542,"$1,561",$246,$6,$-41,"$-1,316","$-1,105",$703,$-14,-,-,$-855,"$-1,096","$-1,951",$220,"$-1,745",$-479,-,$-479,$23,$23,$-157,$-13,$-626,$197,-,$-157
2005-03-31,$212,$960,$799,"$1,759",$320,-,$-148,"$-1,241","$-1,069","$1,052",$-8,-,-,$980,"$-1,799",$-819,$175,$-652,$-2,-,$-2,$24,$24,$-150,$17,$-111,$279,-,$-150
