,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$155.278,$245.836,$-74.429,$171.407,$-53.834,-,-,-,$-71.513,$255.172,$130.395,-,-,-,$-14.033,$-14.033,$-98.179,$18.183,$-139.77,-,$-139.77,-,-,$-255.117,$-19.776,$-414.663,$-134.291,$7.38,$-255.117
2020-09-30,$394.978,$257.833,$-317.316,$-59.483,$-55.622,-,-,-,$-37.527,$297.968,"$1,427.401",-,-,-,$-195.22,$-195.22,$-44.616,"$1,187.565",$-758.999,-,$-758.999,-,-,$-253.268,$-149.619,"$-1,161.886",$329.091,$6.565,$-253.268
2020-06-30,$159.216,$268.655,$-92.079,$176.576,$11.589,-,-,-,$63.967,$399.759,"$1,099.718",-,-,-,$-19.308,$-19.308,$-87.978,$992.432,$429.79,-,$429.79,$-3.344,$-3.344,$-256.169,$-130.291,$39.986,"$1,433.177",$7.29,$-256.169
2020-03-31,$329.38,$277.456,$-208.233,$69.223,$43.284,-,-,-,$13.254,$411.857,$292.433,-,-,-,$-0.753,$-0.753,$-141.932,$149.748,$-729.257,-,$-729.257,$591.001,$591.001,$-354.678,$-51.361,$-544.295,$7.3,$7.083,$-354.678
2019-12-31,$240.136,$265.656,$-94.648,$171.008,$-55.163,-,-,-,$-85.076,$326.068,"$-1,093.122",-,-,-,$53.808,$53.808,$48.848,$-990.466,$720.625,-,$720.625,$370.02,$370.02,$-352.744,$-28.218,$709.683,$55.031,$4.546,$-352.744
2019-09-30,$647.932,$275.825,$-508.831,$-233.006,$-4.938,-,-,-,$-59.508,$355.418,"$1,513.35",-,-,-,$24.105,$24.105,$-64.416,"$1,473.039","$-1,407.917",-,"$-1,407.917",$38.949,$38.949,$-352.869,$-131.5,"$-1,853.337",$-28.983,$5.309,$-352.869
2019-06-30,$150.04,$251.819,$4.014,$255.833,$21.931,-,-,-,$104.714,$510.587,"$-2,634.369",-,-,-,$-40.163,$-40.163,$-54.1,"$-2,728.632","$2,448.114",-,"$2,448.114",$113.613,$113.613,$-352.296,$-36.422,"$2,173.009",$-47.721,$7.663,$-352.296
2019-03-31,$292.302,$249.924,$-145.715,$104.209,$-25.248,-,-,-,$-52.616,$343.895,$252.796,-,-,-,$-38.242,$-38.242,$-17.286,$197.268,$-621.693,-,$-621.693,$533.543,$533.543,$-342.803,$-21.252,$-452.205,$91.31,$7.529,$-342.803
2018-12-31,$124.696,$248.348,$15.412,$263.76,$17.052,-,-,-,$-15.66,$372.796,$-201.565,-,-,-,$9.392,$9.392,$-61.005,$-253.178,$-289.855,-,$-289.855,$547.164,$547.164,$-342.589,$4.089,$-81.191,$34.844,$4.846,$-342.589
2018-09-30,$84.226,$247.896,$-20.597,$227.299,$4.443,-,-,-,$61.199,$372.724,"$-2,421.126",-,-,-,$132.436,$132.436,$25.146,"$-2,263.544","$2,038.915",-,"$2,038.915",$232.223,$232.223,$-335.415,$-35.874,"$1,899.849",$8.902,$6.075,$-335.415
2018-06-30,$167.273,$240.733,$25.606,$266.339,$-21.257,-,-,-,$36.168,$469.78,$-240.006,-,-,-,$-39.402,$-39.402,$-11.418,$-290.826,$217.051,-,$217.051,$2.974,$2.974,$-335.351,$-49.615,$-164.941,$8.264,$5.168,$-335.351
2018-03-31,$453.555,$233.09,$-312.885,$-79.795,$5.591,-,-,-,$-5.116,$368.644,$417.318,-,-,-,$54.86,$54.86,$-51.101,$421.077,$-481.329,-,$-481.329,$7.214,$7.214,$-335.508,$-25.726,$-835.349,$-45.184,$11.557,$-335.508
2017-12-31,$-89.743,$243.061,$153.336,$396.397,$109.961,-,-,-,$-34.941,$271.713,$588.384,-,$-805.264,-,$98.5,$98.5,$-127.457,$-245.837,$256.846,-,$256.846,$90.995,$90.995,$-332.996,$-29.265,$-14.42,$13.992,$2.643,$-332.996
2017-09-30,$89.304,$234.576,$-24.565,$210.011,$-82.668,-,-,-,$19.04,$318.355,$-417.831,-,-,-,$62.535,$62.535,$-0.926,$-356.222,$35.41,-,$35.41,$106.541,$106.541,$-332.266,$23.185,$-167.13,$-192.33,$6.79,$-332.266
2017-06-30,$203.442,$229.316,$-33.966,$195.35,$9.264,-,-,-,$59.791,$458.583,$-148.799,-,-,-,$13.813,$13.813,$-28.548,$-163.534,$-185.428,-,$-185.428,$304.8,$304.8,$-330.561,$-28.162,$-239.351,$64.504,$4.763,$-330.561
2017-03-31,$337.61,$231.645,$-190.136,$41.509,$-13.071,-,-,-,$6.407,$385.526,$873.269,-,-,-,$-8.365,$-8.365,$55.27,$920.174,$-932.902,-,$-932.902,$119.651,$-167.849,$-329.794,$-62.081,"$-1,492.626",$-184.083,$4.906,$-329.794
2016-12-31,$351.109,$231.279,$-175.691,$55.588,$17.52,-,-,-,$-47.801,$358.896,$959.083,-,-,$21.218,$51.577,$72.795,$75.815,"$1,107.693",$-996.25,-,$-996.25,$14.127,$14.127,$-328.489,$-28.572,"$-1,339.184",$116.821,$8.251,$-328.489
2016-09-30,$354.738,$220.369,$-154.046,$66.323,$-32.548,-,-,-,$3.45,$424.511,$-882.113,-,-,$-24.56,$2.312,$-22.248,$-25.34,$-929.701,$445.702,-,$445.702,$361.035,$361.035,$-324.57,$-13.707,$468.46,$-37.968,$5.401,$-324.57
2016-06-30,$210.749,$228.694,$-16.717,$211.977,$-4.825,-,-,-,$52.322,$475.048,$-221.307,-,-,$3.736,$107.603,$111.339,$-9.503,$-119.471,$41.148,-,$41.148,$65.599,$65.599,$-323.744,$-19.169,$-236.166,$110.636,$7.031,$-323.744
2016-03-31,$165.474,$230.044,$-3.199,$226.845,$1.816,-,-,-,$-11.71,$380.609,$-273.246,-,-,$-0.394,$66.523,$66.129,$-34.847,$-241.964,$43.353,-,$43.353,$93.433,$93.433,$-322.122,$41.409,$-143.927,$-4.959,$8.186,$-322.122
2015-12-31,$149.415,$225.088,$-19.954,$205.134,$43.453,-,-,-,$-8.274,$346.275,$-851.901,-,-,$-10.512,$-89.273,$-99.785,$-44.747,$-996.433,$930.881,-,$930.881,$113.741,$113.741,$-308.515,$-28.734,$707.373,$50.951,$5.189,$-308.515
2015-09-30,$199.254,$209.202,$-22.893,$186.309,$-0.927,-,-,-,$31.415,$416.978,$-297.176,-,-,$-1.91,$35.51,$33.6,$-19.624,$-283.2,$23.31,-,$23.31,$79.631,$79.631,$-307.001,$149.288,$-54.772,$74.1,$5.477,$-307.001
2015-06-30,$330.458,$210.697,$-186.841,$23.856,$-19.056,-,-,-,$38.85,$393.164,$-399.25,-,-,$14.082,$-11.052,$3.03,$-16.454,$-412.674,$298.695,-,$298.695,$72.803,$72.803,$-305.696,$-33.908,$31.894,$15.669,$11.124,$-305.696
