,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,$197.6,$24.7,$28.5,$53.2,$-9.8,$8.3,$17.5,$3.8,$68.5,$319.3,$-19.3,-,$-200,-,-,-,$12.1,$-207.2,-,$2.4,$2.4,$-58.9,$-58.9,$-66.7,$-7.8,$-131,$-18.8,$12.3,$-66.7
2020-12-31,$213.8,$25.2,$27.8,$53,$-10.6,$37.8,$7.5,$5.7,$50.8,$317.6,$-26.1,-,$-35.4,-,-,-,$-12.1,$-73.6,-,$0.5,$0.5,$-39.4,$-39.4,$-66.8,$-5.9,$-111.6,$135.9,$7,$-66.8
2020-09-30,$184.7,$23.9,$13.9,$37.8,$-54,$28.4,$18.4,$2.8,$1.5,$224,$-9.6,-,-,-,-,-,$-9.2,$-18.8,-,$2.3,$2.3,$-42.4,$-42.4,$-58.8,$-6.2,$-105.1,$101.3,$5.6,$-58.8
2020-06-30,$105.9,$23.8,$30.8,$54.6,$78.2,$-8.2,$-10,$-34.3,$93.1,$253.6,$-10.9,-,-,-,-,-,$-34.7,$-45.6,$489.9,$-148.1,$341.8,$12.3,$12.3,$-58.7,$-5.9,$289.5,$500.4,$5.8,$-58.7
2020-03-31,$142,$23.8,$18.9,$42.7,$34.3,$-23.8,$1.9,$4.4,$28.7,$213.4,$-17.2,-,$-6.1,-,-,-,$-26.5,$-49.8,-,$-41.9,$-41.9,$-49,$-49,$-59,$-7.2,$-157.1,$1.3,$1.1,$-59
2019-12-31,$175,$23.9,$46.7,$70.6,$-7.3,$0.3,$-11.8,$-13.2,$-48.9,$196.7,$-20.2,-,$0.3,-,-,-,$-21.5,$-41.4,-,$-29.3,$-29.3,$-46,$-46,$-59,$-4.9,$-139.2,$17,$5.1,$-59
2019-09-30,$169.2,$22.9,$20.2,$43.1,$-12.3,$-44.5,$-7.4,$-5.9,$-81.2,$131.1,$-29.7,-,$-29.6,-,-,-,$-17.5,$-76.8,-,$65.1,$65.1,$-58.1,$-58.1,$-52.3,$-4.2,$-49.5,$3.5,$4.6,$-52.3
2019-06-30,$184.9,$23,$29.7,$52.7,$-10.9,$-19.6,$14.8,$-10.4,$-92.1,$145.5,$-27.8,-,$-8,-,-,-,$-29.4,$-65.2,-,$25.6,$25.6,$-40.3,$-40.3,$-52.5,$-5.9,$-73.1,$7.6,$6.8,$-52.5
2019-03-31,$182.1,$22.6,$30.5,$53.1,$14.8,$-33.2,$1.8,$-13.6,$-33.9,$201.3,$-20,-,$-1.3,-,-,-,$-17.4,$-38.7,-,$-43.8,$-43.8,$-42.6,$-42.6,$-52.8,$-8.4,$-147.6,$15.5,$7.3,$-52.8
2018-12-31,$179.3,$22.9,$44.4,$67.3,$-21.2,$10.7,$2.3,$8.5,$-30.7,$215.9,$-22,-,-,-,-,-,$-38.8,$-60.8,-,$20.8,$20.8,$-98.3,$-98.3,$-53.1,$-4.5,$-135.1,$18.7,$4.6,$-53.1
