,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$151.897,$22.595,$17.943,$40.538,$-32.736,$-24.959,-,$18.701,$29.96,$222.395,$-37.442,-,-,$-40,$40,-,$-0.416,$-37.858,$-11.215,-,$-11.215,$-220.556,$-220.556,$-60.832,$-0.219,$-292.822,$-107.767,$9.31,$-60.832
2020-09-30,$99.129,$16.605,$4.64,$21.245,$-0.056,-,-,$38.253,$38.197,$158.571,$-17.426,-,-,-,-,-,$0.568,$-16.858,$-68.803,-,$-68.803,$1.725,$1.725,$-30.827,$-4.757,$-102.662,$39.547,$4.905,$-30.827
2020-06-30,$118.668,$16.041,$-16.83,$-0.789,$0.003,-,-,$-1.412,$-1.409,$116.47,$-16.259,-,-,-,$-40,$-40,$-0.059,$-56.318,$46.809,-,$46.809,$14.696,$14.696,$-30.186,$-0.183,$31.136,$91.996,$5.115,$-30.186
2020-03-31,$121.602,$15.323,$-24.527,$-9.204,$1.589,-,-,$-18.629,$-17.04,$95.358,$-17.467,-,-,-,-,-,$-0.426,$-17.893,$-10.849,-,$-10.849,$-69.485,$-69.485,$-0.08,$-1.644,$-82.058,$-5.554,$4.914,$-0.08
2019-12-31,$129.327,$20.408,$-5.111,$15.297,$-20.479,$-6.741,-,$-11.187,$27.73,$172.354,$-40.369,-,$-3.423,-,-,-,$19.075,$-24.717,$674.775,-,$674.775,$-590.916,$-590.916,$-52.117,$-8.229,$23.513,$171.212,$6.996,$-52.117
2019-09-30,$86.373,$14.222,$3.119,$17.341,$0.224,-,-,$19.105,$19.329,$123.043,$-15.391,-,-,-,-,-,$14.781,$-0.61,$-8.974,-,$-8.974,$-92.864,$-92.864,$-26.918,$-3.253,$-132.009,$-9.548,$4.68,$-26.918
2019-06-30,$92.359,$15.157,$-2.313,$12.844,$0.456,-,-,$-1.104,$-0.648,$104.555,$-5.325,-,-,-,-,-,$14.758,$9.433,$-33.918,-,$-33.918,$1.444,$1.444,$-26.59,$-0.1,$-59.164,$54.811,$3.981,$-26.59
2019-03-31,$92.65,$14.891,$-2.439,$12.452,$0.094,-,-,$-8.198,$-8.104,$96.998,$-12.222,-,-,-,-,-,$0.262,$-11.96,$-48.968,-,$-48.968,$-3.607,$-3.607,$-0.09,$-2.467,$-55.132,$30.03,$4.608,$-0.09
2018-12-31,$111.642,$19.347,$3.909,$23.256,$-17.273,$-12.455,-,$16.828,$-2.89,$131.652,$-54.66,-,-,-,$-20,$-20,$51.766,$-22.894,$55.979,-,$55.979,$-161.157,$-161.157,$-45.446,$-0.113,$-150.737,$-42.282,$7.132,$-45.446
2018-09-30,$84.095,$13.572,$-8.64,$4.932,-,-,-,$18.535,$18.535,$107.807,$-19.894,-,-,-,$-15,$-15,$13.315,$-21.579,$-8.934,-,$-8.934,$-105.362,$-105.362,$-23.182,$-4.531,$-142.009,$-55.884,$4.217,$-23.182
2018-06-30,$77.408,$16.533,$-0.456,$16.077,-,-,-,$-22.617,$-22.617,$71.036,$-23.32,-,-,-,$-35.152,$-35.152,$24.827,$-33.645,$326.945,-,$326.945,$-217.495,$-217.495,$-23.459,$-8.226,$77.765,$114.976,$5.38,$-23.459
2018-03-31,$88.827,$12.246,$-1.416,$10.83,-,-,-,$-15.924,$-15.924,$83.676,$-13.647,-,-,-,-,-,$3.508,$-10.139,$-8.078,-,$-8.078,$-97.366,$-97.366,$-0.079,$-2.299,$-107.822,$-34.237,$6.063,$-0.079
2017-12-31,$93.327,$15.867,$-3.671,$12.196,$-22.926,$1.527,-,$7.005,$7.873,$113.162,$-44.31,-,-,-,-,-,$-0.858,$-45.168,$-8.1,-,$-8.1,$-49.447,$-49.447,$-39.668,$-0.063,$-97.278,$-29.567,$6.442,$-39.668
