,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-13.9,$111.7,$53.6,$165.3,$227.7,$106.6,$103,$-18.1,$403.4,$554.8,$-18.4,-,$-11.6,-,$47.6,$47.6,$14.2,$31.8,-,$-68.7,$-68.7,-,-,-,$-101.7,$-170.4,$563.8,$4.5,-
2020-09-30,$6.4,$108.5,$76.1,$184.6,$130.8,$34.9,$-43.5,$-91,$-22.9,$168.1,$-75.1,-,-,-,-,-,-,$-75.1,$-364.3,$-418.9,$-783.2,-,-,-,-,$-783.2,$-565.5,$6.8,-
2020-06-30,$15.3,$106.6,$15.3,$121.9,$40.1,$-28.5,$-36.9,$-188.9,$-231.1,$-93.9,$-76.3,-,-,-,-,-,$12.5,$-63.8,$163.6,$-99.8,$63.8,-,-,$-59.2,$-134.3,$-129.7,$-189.9,$17.9,$-59.2
2020-03-31,"$-3,245.7",$120.4,"$3,279.4","$3,399.8",$-50.5,$-30.2,$-4.2,$-75.3,$-126.2,$27.9,$-76,-,$2.5,-,-,-,-,$-73.5,-,$8.5,$8.5,-,-,-,$-7.4,$1.1,$-190.8,$18.3,-
2019-12-31,"$-2,430.3",$131.1,"$2,384.8","$2,515.9",$-16.7,$21,$6.7,$404.5,$473.5,$559.1,$-83.8,-,$13.9,-,$-11.9,$-11.9,$19.2,$-62.6,-,$291.7,$291.7,-,-,$-58.1,$-119.1,$114.5,$685.8,$9.1,$-58.1
2019-09-30,$-115.3,$141.6,$277.3,$418.9,$59.8,$-55.7,$124.4,$-361.3,$-209.7,$93.9,$-93.6,-,-,-,-,-,$23.9,$-69.7,-,$213.4,$213.4,$-2.6,$-2.6,$-58.1,$-223.1,$-70.4,$-116.9,$16.6,$-58.1
2019-06-30,$113.7,$117.5,$125,$242.5,$-214.6,$-73.4,$43.6,$51.5,$-282.1,$74.1,$-91.9,-,-,-,$18.9,$18.9,$22.5,$-50.5,-,$-161.5,$-161.5,$-57.1,$-57.1,$-116.6,$-45.7,$-380.9,$-344,$16.7,$-116.6
2019-03-31,$19.8,$119.4,$23,$142.4,$131.8,$-61.5,$-148.6,$16.7,$-40.8,$121.4,$-177.3,-,-,-,$-59.7,$-59.7,-,$-237,$96.2,$-335.9,$-239.7,$-33,$-33,-,$-174.9,$-447.6,$-574.7,$20.9,-
2018-12-31,"$-2,246.5",$137.9,"$2,140.4","$2,278.3",$-638.2,$-79.8,$-310.5,"$1,254.9",$127.5,$159.3,$-101.3,-,$-0.7,-,-,-,-,$-102,$-2.5,$181.9,$179.4,$-58.4,$-58.4,$-58.9,$-103.9,$-41.8,$-13.3,$-4.7,$-58.9
2018-09-30,$134.2,$142,$-15.7,$126.3,$147.7,$-105.4,$-26.1,$-121.8,$-120,$140.5,$-118.7,-,$-9.2,-,-,-,$5.4,$-122.5,-,$218.5,$218.5,$-157.9,$-157.9,$-59,$1.3,$2.9,$-2.1,$11.2,$-59
