,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$337.466,$870.564,$250.89,"$1,121.454",$-464.105,$30.633,$427.206,$-269.643,$-337.4,"$1,121.238",$-838.177,-,-,$201.329,-,$201.329,-,$-636.848,$-6.135,-,$-6.135,$6.246,$6.246,$-219.581,$-0.014,$-219.484,$263.372,$32.942,$-219.581
2020-09-30,$-42.467,$823.05,$442.181,"$1,265.231",$-260.829,$7.439,$-37.755,$206.096,$-11.567,"$1,213.553",$-340.564,-,-,$6.091,-,$6.091,-,$-334.473,$-4.864,-,$-4.864,$-9.764,$-9.764,$-217.142,-,$-231.77,$649.055,$33.811,$-217.142
2020-06-30,$-909.384,$706.679,$853.939,"$1,560.618",$469.294,$-18.095,"$-1,618.276",$610.764,$-562.795,$88.074,$-431.006,-,-,$-414.236,-,$-414.236,-,$-845.242,$479.028,-,$479.028,$8.146,$8.146,$-217.042,$-2.635,$267.497,$-490.351,$39.571,$-217.042
2020-03-31,$9.813,"$1,000.06",$511.478,"$1,511.538",$722.163,$102.67,$433.558,$-139.864,"$1,063.922","$2,584.918","$-1,663.025",-,-,$132.082,-,$132.082,-,"$-1,530.943",$-3.621,-,$-3.621,$-4.589,$-4.589,$-167.058,-,$-175.268,$878.88,$40.072,$-167.058
2019-12-31,$636.521,$959.208,$432.033,"$1,391.241",$-85.937,$34.686,$34.286,$-152.475,$-217.365,"$1,807.204","$-1,263.411",-,-,$76.384,-,$76.384,$-10,"$-1,197.027",$-3.261,-,$-3.261,$5.474,$5.474,$-167.349,-,$-165.136,$444.867,$42.415,$-167.349
2019-09-30,$615.122,$953.597,$391.404,"$1,345.001",$63.891,$66.857,$7.4,$-73.89,$99.025,"$2,061.664","$-1,473.087",-,-,$16.621,-,$16.621,-,"$-1,456.466",$-3.235,-,$-3.235,$-12.972,$-12.972,$-166.17,$-0.092,$-182.469,$422.62,$54.67,$-166.17
2019-06-30,$847.841,$957.304,$194.618,"$1,151.922",$239.25,$7.72,$-67.229,$568.094,$686.117,"$2,686.543","$-1,560.349",-,-,$-72.325,-,$-72.325,-,"$-1,632.674",$-903.213,-,$-903.213,$6.137,$6.137,$-127.135,$-4.924,"$-1,029.135",$24.675,$38.566,$-127.135
2019-03-31,$635.426,$879.595,$266.075,"$1,145.67",$-308.996,$-18.979,$194.082,$-155.408,$-174.303,"$1,607.769","$-1,985.387",-,-,$94.381,-,$94.381,-,"$-1,891.006",$-3.19,-,$-3.19,$-5.845,$-5.845,$-127.546,-,$-136.581,$-419.824,$39.087,$-127.546
2018-12-31,$892.768,$919.963,$154.122,"$1,074.085",$185.349,$-108.591,$-98.178,$207.571,$130.581,"$2,085.228","$-1,086.295",-,-,$-205.599,-,$-205.599,-,"$-1,291.894",$-353.167,-,$-353.167,$3.564,$3.564,$-126.97,-,$-476.573,$281.502,$39.047,$-126.97
2018-09-30,"$1,190.952",$918.18,$272.596,"$1,190.776",$-243.778,$-94.598,$81.548,$122.316,$-193.938,"$2,189.597","$-1,645.866",-,-,$-122.791,-,$-122.791,$-19.993,"$-1,788.65",$-1.698,-,$-1.698,$-25.582,$-25.582,$-107.465,$0.028,$-134.717,$265.917,$49.001,$-107.465
2018-06-30,$696.731,$848.674,$388.194,"$1,236.868",$-200.097,$-85.42,$402.325,$-123.36,$-5.967,"$1,941.617","$-1,678.486",-,-,$45.295,-,$45.295,-,"$-1,633.191",$-1.683,-,$-1.683,$-5.555,$-5.555,$-106.584,$-0.028,$-113.85,$192.121,$31.803,$-106.584
2018-03-31,$638.589,$748.591,$326.245,"$1,074.836",$-109.654,$-106.799,$53.652,$-19.93,$-160.781,"$1,552.166","$-1,438.382",-,-,$-18.045,-,$-18.045,-,"$-1,456.427",$-1.671,-,$-1.671,$-15.323,$-15.323,$-97.026,$0.057,$-113.963,$-18.134,$35.486,$-97.026
2017-12-31,"$2,430.468",$881.745,"$-1,279.2",$-397.455,$-366.686,$-156.874,$211.298,$-384.951,$-711.183,"$1,327.548","$-1,021.521",-,-,$-210.404,-,$-210.404,-,"$-1,231.925",$-1.658,-,$-1.658,$-3.368,$-3.368,$-97.27,$0.039,$-102.257,$-11.91,$32.312,$-97.27
2017-09-30,$100.541,$846.222,$200.799,"$1,047.021",$-129.231,$-11.545,$36.19,$-66.441,$-181.87,$961.363,"$-1,077.72",-,-,$41.331,-,$41.331,-,"$-1,036.389",$-601.646,-,$-601.646,$-27.13,$-27.13,$-96.277,$-0.096,$-725.149,$-803.305,$43.476,$-96.277
2017-06-30,$23.053,$865.384,$134.916,"$1,000.3",$75.098,$-30.865,$56.278,$-47.844,$52.156,"$1,078.376",$-898.482,-,-,$15.814,-,$15.814,-,$-882.668,$-1.632,-,$-1.632,$4.202,$4.202,$-96.277,-,$-93.707,$102.877,$27.601,$-96.277
