,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$170.364,$94.695,$-124.483,$-29.788,-,-,-,$-13.082,$-13.082,$127.494,$10.569,$-298.207,-,-,-,-,$-11.077,$-298.715,$237.827,-,$237.827,$68.091,$68.091,$-96.054,$15.182,$225.046,$53.825,-,$-96.054
2020-09-30,$72.516,$90.933,$-16.62,$74.313,-,-,-,$30.955,$30.955,$177.784,$-125.746,$-85.465,-,-,-,-,$-12.256,$-223.467,$45.622,-,$45.622,$43.087,$43.087,$-87.883,$-0.341,$0.485,$-45.198,-,$-87.883
2020-06-30,$40.22,$88.962,$-0.772,$88.19,-,-,-,$18.198,$18.198,$146.608,$-172.677,-,-,-,-,-,$-2.681,$-175.358,$-84.595,-,$-84.595,$71.213,$71.213,$-87.352,$-2.403,$-103.137,$-131.887,-,$-87.352
2020-03-31,$19.66,$87.578,$14.05,$101.628,-,-,-,$-6.738,$-6.738,$114.55,$-238.947,-,-,-,-,-,$80.266,$-158.681,$217.24,-,$217.24,$5.465,$5.465,$-87.345,$-22.177,$113.183,$69.052,-,$-87.345
2019-12-31,$87.522,$86.233,$-53.55,$32.683,-,-,-,$-18.394,$-18.394,$101.811,$-248.648,$-63.592,-,-,-,-,$0.994,$-311.246,$143.325,-,$143.325,$50.089,$50.089,$-87.163,$-25.917,$80.334,$-129.101,-,$-87.163
2019-09-30,$228.531,$85.409,$-184.494,$-99.085,-,-,-,$16.849,$16.849,$146.295,$236.083,$-146.632,-,-,-,-,$-1.616,$87.835,$-70.866,-,$-70.866,$180.544,$180.544,$-78.457,$-31.846,$-0.625,$233.505,-,$-78.457
2019-06-30,$71.668,$84.563,$-33.912,$50.651,-,-,-,$20.914,$20.914,$143.233,$-213.586,-,-,-,-,-,$88.229,$-125.357,$11.163,-,$11.163,$37.636,$37.636,$-77.988,$6.172,$-23.017,$-5.141,-,$-77.988
2019-03-31,$44.923,$77.554,$2.975,$80.529,-,-,-,$-10.893,$-10.893,$114.559,$-223.739,-,-,-,-,-,$17.433,$-206.306,$167.335,-,$167.335,$4.492,$4.492,$-77.742,$-5.687,$88.398,$-3.349,-,$-77.742
2018-12-31,$64.426,$81.565,$-37.317,$44.248,-,-,-,$4.084,$4.084,$112.758,$-110.317,$-139.193,-,-,-,-,$-15.336,$-264.846,$23.644,-,$23.644,$4.322,$4.322,$-79.495,$-43.667,$-95.196,$-247.284,-,$-79.495
2018-09-30,$53.523,$80.318,$-11.677,$68.641,-,-,-,$18.867,$18.867,$141.031,$-334.953,-,-,-,-,-,$-6.594,$-341.547,$223.962,-,$223.962,$29.215,$29.215,$-70.295,$47.793,$230.675,$30.159,-,$-70.295
2018-06-30,$195.671,$77.254,$-160.367,$-83.113,-,-,-,$4.898,$4.898,$117.456,$121.764,$-186.113,-,-,-,-,$114.648,$50.299,$-80.029,-,$-80.029,$0.67,$0.67,$-72.77,$-1.347,$-153.476,$14.279,-,$-72.77
