,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$535.8,$75.1,$1,$76.1,$44.1,$105.3,-,$-19.6,$228.6,$840.5,$-77.5,-,-,$-41.2,$38.1,$-3.1,-,$-80.6,$-32.7,-,$-32.7,$-98.6,$-98.6,-,$57.5,$-73.8,$706.1,$85.5,-
2020-09-30,$578.1,$75.2,$135.9,$211.1,$-45.9,$4.8,-,$-37.5,$33.6,$822.8,$-10.8,-,"$-1,274.2",$17.6,-,$17.6,-,"$-1,267.4",$-32.6,-,$-32.6,$-64.3,$-64.3,-,$-10.5,$-107.4,$-544.4,$70.6,-
2020-06-30,"$-1,068.1","$2,143.1",$-213.7,"$1,929.4",$-16.7,$-52.4,-,$18.1,$-71.3,$790,$-6.2,-,-,$24.3,$-3.6,$20.7,-,$14.5,$-32.7,-,$-32.7,$-243.6,$-243.6,-,$-16.2,$-292.5,$517.1,$67.4,-
2020-03-31,$557.6,$89.3,$127.4,$216.7,$-120.9,$37.3,-,$-72.9,$-224.7,$549.6,$-12.2,-,$-837.7,$118.4,$-34.5,$83.9,-,$-766,$-32.6,-,$-32.6,$-104.3,$-104.3,-,$-1.3,$-138.2,$-367.8,$57.6,-
2019-12-31,$889,$90.6,$-322.9,$-232.3,$-120.1,$-54.3,-,$11.2,$-139.6,$517.1,$-30,-,-,$22.7,$63.7,$86.4,$-0.1,$56.3,$-32.6,-,$-32.6,$-55.7,$-55.7,-,$28.6,$-59.7,$520.6,$60.2,-
2019-09-30,$467.6,$92.5,$-144.1,$-51.6,$-2.7,$-81.9,-,$84.6,$183.5,$599.5,$-41.9,$-8,-,$61.5,$-19.9,$41.6,$-0.2,$-8.5,$-32.7,-,$-32.7,$-331.9,$-331.9,-,$-1.3,$-365.9,$218.3,$59.2,-
2019-06-30,$459.8,$96.5,$132.4,$228.9,$-101.1,$-12.8,-,$-68.2,$-150.3,$538.4,$-46.8,-,-,$5.8,-,$5.8,-,$-41,$-32.7,-,$-32.7,$-27.3,$-27.3,-,$-1.1,$-61.1,$438.4,$60.9,-
2019-03-31,$587.9,$97.2,$-81.9,$15.3,$-95.3,$-11.2,-,$-58.6,$-173.3,$429.9,$-36,$-8,-,$90.5,$-43.8,$46.7,$0.2,$2.9,-,$-250,$-250,$-1.1,$-1.1,-,$-1.3,$-252.4,$179,$56.7,-
2018-12-31,$-45,$111.9,$48.1,$160,$-11.4,$-61.9,-,$-70.5,$-31.6,$83.4,$-42.4,-,-,$95.4,-,$95.4,$-0.8,$52.2,-,-,-,$-41.4,$-41.4,-,$44.5,$3.1,$138.1,$52.1,-
2018-09-30,$330.9,$104.9,$47,$151.9,$-60.4,$30.8,-,$-29.4,$-95.7,$387.1,$-41.2,-,-,$144.9,-,$144.9,$1,$104.7,-,-,-,$16.8,$16.8,-,$-5.8,$11,$498.3,$45.7,-
