,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-31,"$3,194","$2,292","$-7,346","$-5,054","$-11,732","$-15,755",-,"$1,830","$-20,905","$-22,765",-,-,-,"$3,632","$-2,264","$1,368","$19,144","$20,512","$-3,961","$3,775",$-186,$-285,$-269,$-778,"$21,328","$20,095","$17,842",$429,$-398
2020-09-30,"$2,219","$2,382",$424,"$2,806","$-33,296","$22,510",-,"$-2,570","$-13,601","$-8,576",-,-,-,"$9,985","$8,186","$18,171","$24,487","$42,658","$-16,340","$-5,261","$-21,601",$56,$56,$-655,"$-27,615","$-49,815","$-15,733",$384,$-399
2020-06-30,"$-2,332","$2,194","$13,984","$16,178","$-8,316","$16,046",-,"$-1,537","$2,273","$16,119",-,-,-,"$7,176","$33,016","$40,192","$63,495","$103,687","$-8,242","$-31,804","$-40,046",$243,$243,"$-2,397","$34,088","$-8,112","$111,694",$371,"$-2,023"
2020-03-31,$505,"$1,868","$10,777","$12,645","$-6,025","$20,413",-,"$-11,198","$4,123","$17,273",-,-,-,"$15,675","$-10,275","$5,400","$-49,703","$-44,303","$1,332","$-12,223","$-10,891","$-3,198","$-3,700","$-2,312","$53,492","$36,589","$9,559",$582,"$-2,032"
2019-12-31,"$2,924","$2,135","$-5,400","$-3,265","$-6,462","$4,962",-,"$12,788","$12,764","$12,423",-,-,-,$911,"$3,881","$4,792","$-7,318","$-2,526","$-1,895","$-19,396","$-21,291","$-7,645","$-7,645","$-2,466","$14,024","$-17,378","$-7,481",$389,"$-2,080"
2019-09-30,"$4,812","$1,840","$-1,361",$479,"$-15,216","$2,327",-,"$-13,450","$-18,266","$-12,975",-,-,-,"$9,068","$-11,573","$-2,505","$-4,876","$-7,381","$-12,454","$8,564","$-3,890","$-7,334","$-8,884","$-2,458","$19,892","$4,660","$-15,696",$497,"$-2,164"
2019-06-30,"$6,338","$1,651","$2,322","$3,973","$-16,254","$7,808",-,"$4,045","$-10,980",$-669,-,-,-,"$-13,498","$6,223","$-7,275","$-3,423","$-10,698","$1,294","$8,747","$10,041","$-4,837","$-4,837","$-2,374","$23,996","$26,826","$15,459",$486,"$-1,957"
2019-03-31,"$5,967","$1,449",$641,"$2,090","$-7,222","$6,969",-,$688,$-106,"$7,951",-,-,-,"$-18,414","$4,695","$-13,719","$4,693","$-9,026","$5,440",$810,"$6,250","$-4,639","$-4,639","$-2,291","$-22,564","$-23,244","$-24,319",$902,"$-1,997"
2018-12-31,"$6,154","$1,371","$4,372","$5,743","$-4,952","$10,345",-,$-282,"$3,137","$15,034",-,-,$10,"$3,264","$-8,285","$-5,021","$-13,234","$-18,245","$5,052",$336,"$5,388","$-7,546","$-7,546","$-2,373","$21,506","$16,975","$13,764",$396,"$-1,962"
2018-09-30,"$6,086","$1,387","$-1,929",$-542,"$-9,361","$8,338",-,"$1,548","$1,114","$6,658",-,-,$-10,"$-3,287",$-199,"$-3,486","$3,276",$-220,"$2,975",$955,"$3,930","$-7,280","$-9,430","$-2,347","$-2,517","$-10,364","$-3,926",$573,"$-2,008"
2018-06-30,"$5,309","$1,404","$-3,183","$-1,779","$-12,635","$5,510",-,"$5,982","$-4,379",$-849,-,-,-,"$-5,727","$4,027","$-1,700","$2,250",$550,"$-4,889","$6,405","$1,516","$-2,859","$-2,859","$-2,309","$-34,995","$-38,647","$-38,946",$494,"$-1,855"
2018-03-31,"$5,327","$1,431",$-842,$589,"$-7,826","$10,861",-,"$2,523","$9,314","$15,230",-,-,-,"$4,566",$-822,"$3,744","$6,417","$10,161","$3,892","$-5,165","$-1,273","$-2,647","$-2,647","$-2,285","$-32,738","$-38,943","$-13,552",$792,"$-1,867"
2017-12-31,"$6,241","$1,612","$-2,610",$-998,"$-8,861","$4,933",-,"$-3,491","$-4,968",$275,-,-,$23,"$-12,935","$-10,668","$-23,603","$-4,356","$-27,936","$-15,482","$9,365","$-6,117","$-2,932","$-2,932","$-2,278","$29,724","$18,397","$-9,264",$451,"$-1,875"
2017-09-30,"$4,600","$1,316","$2,072","$3,388","$-4,083","$3,570",-,$-966,"$1,544","$9,532",-,-,$-20,"$1,541",$-231,"$1,310","$5,362","$6,652","$-1,920","$-1,459","$-3,379","$-2,418","$-2,418","$-2,309",$828,"$-7,278","$8,906",$409,"$-1,890"
2017-06-30,"$5,894","$1,241","$3,066","$4,307","$-20,821","$10,374",-,"$-3,813","$-14,527","$-4,326",-,-,$43,"$2,292","$5,538","$7,830","$2,158","$10,031","$-20,863","$7,178","$-13,685","$-2,137","$-1,460","$-2,255","$-19,690","$-37,090","$-31,385",$446,"$-1,856"
2017-03-31,"$5,725","$1,237","$1,194","$2,431","$-12,193","$14,628",-,"$2,917","$4,982","$13,138",-,-,$-46,"$-12,395","$1,849","$-10,546","$8,693","$-1,899","$1,038","$-1,064",$-26,"$-1,603","$-1,603","$-2,267","$18,947","$15,051","$26,290",$740,"$-1,859"
2016-12-31,"$5,304","$1,372","$-3,272","$-1,900","$-26,127","$32,535",-,"$-3,273","$1,422","$4,826",-,-,$-787,"$12,549","$-35,349","$-22,800","$-9,144","$-32,731","$11,477","$-28,080","$-16,603","$-2,137","$-2,137","$-2,256","$30,605","$9,609","$-18,296",$471,"$-1,863"
2016-09-30,"$5,654","$1,365",$622,"$1,987","$-26,148","$14,268",-,$-54,"$-10,038","$-2,397",-,-,$-810,"$-2,804","$-31,988","$-34,792","$-4,082","$-39,684","$10,339","$4,152","$14,491","$-1,610","$-1,610","$-2,279","$30,359","$40,961","$-1,120",$298,"$-1,870"
2016-06-30,"$5,573",$938,"$1,404","$2,342","$-18,488","$4,272",-,$350,"$-15,250","$-7,335",-,-,$-83,"$5,026","$-13,912","$-8,886","$-10,169","$-19,138","$14,422","$12,555","$26,977","$-1,898",$-772,"$-2,259","$3,850","$27,796","$1,323",$460,"$-1,881"
2016-03-31,"$5,514","$1,295","$2,417","$3,712","$-7,509","$12,234",-,"$-9,027","$-3,312","$5,914",-,-,"$-28,904","$-30,518","$14,919","$-15,599","$-5,863","$-50,366","$19,411","$10,175","$29,586","$-1,550",$-575,"$-2,244","$17,658","$44,425",$-27,$716,"$-1,858"
2015-12-31,"$5,623",$892,"$-1,054",$-162,"$-7,308","$2,454",$-79,"$-1,895","$-9,358","$-3,897",-,$96,$-3,"$-15,319","$-5,815","$-21,134","$-13,761","$-34,802","$15,306","$9,459","$24,765","$-2,381","$-2,381","$-2,234","$20,265","$40,415","$1,716",$433,"$-1,871"
2015-09-30,"$5,983",$838,"$-1,405",$-567,"$-10,857","$20,508",$-107,"$-2,846","$13,521","$18,937",-,$-51,-,"$-22,591","$-5,821","$-28,412","$-15,844","$-44,307","$4,660","$5,106","$9,766","$-1,695",$-720,"$-2,246","$16,278","$23,078","$-2,292",$347,"$-1,882"
2015-06-30,"$5,786",$831,$-128,$703,"$-16,249","$14,015",$110,"$3,612","$-8,140","$-1,651",-,$-24,-,"$59,070","$-17,842","$41,228","$-26,406","$14,798","$-3,915","$5,271","$1,356","$-1,596","$-1,596","$-2,220","$-10,793","$-13,253",$-106,$470,"$-1,885"
2015-03-31,"$5,884",$727,"$-1,774","$-1,047","$-10,679","$5,777",$76,"$-1,328","$-2,322","$2,515",-,$-21,-,"$-33,026","$-9,947","$-42,973",$70,"$-42,924",$-354,"$14,174","$13,820","$-1,978",$19,"$-2,126","$28,918","$40,631",$222,$708,"$-1,762"
2014-12-31,"$5,792",$582,$54,$636,"$-7,527","$1,996",$-238,"$3,782","$-3,563","$2,865",-,$119,-,"$3,503","$-20,861","$-17,358","$-15,866","$-33,105","$-2,165",$493,"$-1,672","$-2,481","$-2,481","$-2,081","$38,013","$31,779","$1,539",$387,"$-1,774"
2014-09-30,"$5,955",$630,$-414,$216,"$-6,827","$9,567",$-88,"$-1,012","$8,891","$15,062",-,$-47,-,"$-21,614","$-12,776","$-34,390","$-8,093","$-42,530","$16,730",$-424,"$16,306","$-2,166","$-1,386","$-2,145","$12,090","$24,865","$-2,603",$381,"$-1,787"
2014-06-30,"$5,786",$732,"$1,003","$1,735","$-9,876","$-1,511",$105,"$-3,035","$-10,760","$-3,239",-,$-32,$-174,"$-14,789","$-6,290","$-21,079","$-13,235","$-34,520","$12,864","$4,158","$17,022","$-2,519",$-524,"$-2,020","$24,185","$38,663",$904,$452,"$-1,802"
2014-03-31,"$6,075",$571,$805,"$1,376","$-3,432","$4,190",$221,"$-3,135","$-4,610","$2,841",-,$-40,-,"$-8,878","$-3,304","$-12,182","$-6,003","$-18,225","$-1,104","$3,808","$2,704",$-408,$-408,"$-1,897","$14,797","$15,196",$-188,$692,"$-1,545"
2013-12-31,"$5,713",$785,"$3,343","$4,128","$3,778","$4,505",$-42,"$4,426","$4,582","$14,423",-,$-64,-,"$-31,765","$-6,341","$-38,106","$-12,567","$-50,737","$2,048",$-55,"$1,993","$-1,089",$-261,"$-1,748","$37,321","$37,305",$991,$385,"$-1,544"
2013-09-30,"$5,683",$865,$-141,$724,"$3,415","$11,209",$-188,"$-1,806","$14,696","$21,103",-,$-59,-,"$-33,372","$-13,791","$-47,163","$-14,557","$-61,779","$26,120","$-3,132","$22,988","$-1,542",$165,"$-1,886","$20,398","$41,665",$989,$396,"$-1,559"
2013-06-30,"$5,608",$809,"$-2,949","$-2,140",$623,"$14,789",$42,"$-3,282","$9,510","$12,978",-,$134,-,"$-4,861","$-4,539","$-9,400","$-5,553","$-14,819","$-1,050","$-3,710","$-4,760",$-762,$-762,"$-1,746","$10,831","$3,563","$1,722",$514,"$-1,566"
2013-03-31,"$5,220",$834,$-702,$132,"$-13,168","$13,135",$156,"$2,126","$3,785","$9,137",-,$396,-,"$-8,186","$-17,677","$-25,863",$-690,"$-26,157",$686,"$3,507","$4,193",$261,$871,"$-1,590","$7,903","$11,377","$-5,643",$625,"$-1,284"
2012-12-31,"$5,297",$724,"$-2,195","$-1,471","$-7,266","$19,313",$-165,"$4,256","$4,525","$8,351",-,$-43,$-3,"$-36,871",$139,"$-36,732","$-17,336","$-54,114","$-3,124","$5,218","$2,094","$-1,231",$-596,"$-1,231","$50,370","$50,637","$4,874",$395,"$-1,065"
2012-09-30,"$5,030",$699,"$1,601","$2,300","$-12,040","$21,175",$7,"$-6,357","$7,478","$14,808",-,$-42,"$-5,231","$-25,807",$-447,"$-26,254","$-6,530","$-38,057","$4,714","$-4,066",$648,$193,$935,"$-1,451","$23,292","$23,424",$175,$264,"$-1,164"
2012-06-30,"$4,721",$735,"$3,465","$4,200","$-9,693","$21,472",$-110,"$-2,696","$10,555","$19,476",-,$215,"$1,338",$-492,"$1,865","$1,373","$-17,684","$-14,758","$-5,750","$5,059",$-691,"$-1,605","$-1,605","$-1,324","$-1,287","$-4,907",$-189,$500,"$-1,171"
