,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$119.607,$57.318,$-24.068,$33.25,$-269.71,-,-,$220.288,$107.591,$260.448,$-23.043,-,-,-,-,-,-,$-23.043,$-0.127,-,$-0.127,$-95.913,$-95.913,-,$-2.159,$-98.199,$158.868,$6.232,-
2020-09-30,$16.964,$12.81,$118.932,$131.742,$107.995,-,-,$-61.599,$95.207,$243.913,$-14.98,-,-,-,-,-,-,$-14.98,$-0.248,-,$-0.248,$1.839,$1.839,-,$-43.863,$-42.272,$197.082,$15.501,-
2020-06-30,$55.077,$88.405,$-11.672,$76.733,$125.463,-,-,$-89.687,$211.358,$343.168,$-21.329,-,-,-,-,-,-,$-21.329,$-200.127,-,$-200.127,$3.38,$3.38,-,$-10.516,$-207.263,$128.783,$15.678,-
2020-03-31,$75.097,$79.195,$50.666,$129.861,$135.661,-,-,$-15.403,$-149.209,$55.749,$-24.536,-,-,-,-,-,-,$-24.536,$-0.967,-,$-0.967,$-67.523,$-67.523,-,-,$-68.49,$-52.986,$25.129,-
2019-12-31,$67.701,$55.292,$28.892,$84.184,$-281.861,-,-,$85.13,$-69.05,$82.835,$-53.315,-,$-23.694,$14.12,-,$14.12,-,$-62.889,$0.033,-,$0.033,$-53.212,$-53.212,-,-,$-53.179,$-25.891,$11.115,-
2019-09-30,$41.388,$11.469,$66.15,$77.619,$74.291,-,-,$19.333,$100.516,$219.523,$-36.222,-,-,-,-,-,-,$-36.222,$0.035,-,$0.035,$-90.72,$-90.72,-,-,$-90.685,$88.274,$12.954,-
2019-06-30,$103.406,$75.502,$-10.764,$64.738,$62.451,-,-,$-32.08,$59.338,$227.482,$-39.419,-,-,-,-,-,-,$-39.419,$-120.965,-,$-120.965,$2.275,$2.275,-,-,$-118.69,$69.183,$13.12,-
2019-03-31,$20.795,$76.013,$8.364,$84.377,$78.39,-,-,$70.187,$-69.576,$35.596,$-20.06,-,$-2.295,-,-,-,-,$-22.355,$16.318,-,$16.318,$-39.756,$-39.756,-,-,$-23.438,$-9.393,$31.819,-
2018-12-31,$84.02,$54.13,$9.477,$63.607,$-287.682,-,-,$50.645,$-102.48,$45.147,$-62.242,-,$6.07,-,-,-,-,$-56.172,$109.318,-,$109.318,$-152.877,$-152.877,-,-,$-43.559,$-54.629,$10.154,-
2018-09-30,$11.753,$69.791,$10.951,$80.742,$91.457,-,-,$16.072,$156.769,$249.264,$-24.505,-,$98.312,-,-,-,-,$73.807,$-261.681,-,$-261.681,$-4.622,$-4.622,-,-,$-266.303,$53.336,$10.718,-
2018-06-30,$46.27,$75.571,$10.038,$85.609,$24.451,-,-,$13.176,$42.144,$174.023,$-22.447,-,$406.542,-,-,-,$-1,$383.095,$-553.796,-,$-553.796,$-64.374,$-64.374,-,-,$-618.17,$-67.674,$14.342,-
2018-03-31,$-19.587,$69.924,$-8.217,$61.707,$56.771,-,-,$36.912,$-39.396,$2.724,$-17.679,-,-,-,-,-,$1,$-16.679,$-304.813,-,$-304.813,$-24.27,$-24.27,-,-,$-329.083,$-339.428,$30.958,-
2017-12-31,$107.307,$73.346,$-106.951,$-33.605,$-353.426,-,-,$223.304,$-51.452,$22.25,$-35.146,-,$-0.01,-,-,-,-,$-35.156,$-64.814,-,$-64.814,$-0.923,$-0.923,-,-,$-65.737,$-81.118,$11.013,-
2017-09-30,$-48.18,$72.325,$-7.089,$65.236,$29.849,-,-,$-35.231,$132.493,$149.549,$-33.992,-,$-37.592,-,-,-,-,$-71.584,$-79.812,-,$-79.812,$-0.514,$-0.514,-,$-0.001,$-80.327,$15.609,$14.357,-
2017-06-30,$-92.281,$92.564,$-35.009,$57.555,$12.98,-,-,$54.778,$147.049,$112.323,$-30.927,-,"$-2,493.013",-,-,-,-,"$-2,523.94","$1,810.188",-,"$1,810.188",$-9.168,$-9.168,-,$-32.397,"$1,768.623",$-638.595,$30.997,-
2017-03-31,$36.433,$16.998,$10.578,$27.576,$-57.919,-,-,$73.33,$-93.614,$-29.605,$-10.7,-,$-111.165,-,-,-,-,$-121.865,$955,-,$955,$-18.956,$-18.956,-,$-18.773,$917.271,$771.808,$22.576,-
2016-12-31,$66.485,$16.436,$18.8,$35.236,$-94.903,-,-,$-27.061,$-18.352,$83.369,$-12.986,-,$-18.833,-,-,-,-,$-31.819,$-40,-,$-40,$-3.753,$-3.753,-,-,$-43.753,$-5.511,$10.533,-
2016-09-30,$30.483,$16.205,$-3.049,$13.156,$46.622,-,-,$-16.454,$76.841,$120.48,$-11.54,-,$0.533,-,-,-,-,$-11.007,$-90,-,$-90,$1.307,$1.307,-,-,$-88.693,$20.681,$9.521,-
2016-06-30,$51.627,$16.982,$12.458,$29.44,$-1.291,-,-,$21.393,$67.385,$148.452,$-18.777,-,$-29.096,-,-,-,-,$-47.873,$-55,-,$-55,$-4.358,$-4.358,-,$-4.975,$-64.333,$41.11,$11.112,-
2016-03-31,$44.987,$15.428,$13.304,$28.732,$-19.089,-,-,$99.829,$-60.388,$13.331,$-6.56,-,$-0.8,-,-,-,-,$-7.36,$65,-,$65,$-42.907,$-42.907,-,-,$22.093,$30.967,$15.495,-
2015-12-31,$65.763,$14.329,$12.599,$26.928,$-101.521,-,-,$-22.018,$-13.437,$79.254,$-10.061,-,$-0.751,-,-,-,-,$-10.812,$-15,-,$-15,$-54.133,$-54.133,-,$2.638,$-66.495,$1.732,$9.169,-
2015-09-30,$30.366,$12.985,$1.461,$14.446,$43.463,-,-,$-30.343,$72.092,$116.904,$-12.453,-,$-195.478,-,-,-,-,$-207.931,$125,-,$125,$-9.799,$-9.799,-,$0.105,$115.306,$13.663,$9.588,-
2015-06-30,$51.155,$10.364,$12.758,$23.122,$3.951,-,-,$30.441,$69.463,$143.74,$-11.982,-,-,-,-,-,-,$-11.982,$50,-,$50,$-115.652,$-115.652,-,$3.561,$-62.091,$75.928,$10.663,-
2015-03-31,$28.351,$10.965,$5.815,$16.78,$9.631,-,-,$72.523,$-39.468,$5.663,$-11.632,-,-,-,-,-,-,$-11.632,$260,-,$260,$-321.966,$-321.966,-,$7.556,$-54.41,$-83.649,$16.729,-
2014-12-31,$59.144,$11.597,$9.042,$20.639,$-113.789,-,-,$-9.147,$-8.613,$71.17,$-12.97,-,$-2.4,-,-,-,-,$-15.37,$35,-,$35,$-43.478,$-43.478,-,$-3.706,$-12.184,$24.082,$9.42,-
2014-09-30,$33.846,$10.922,$-1.941,$8.981,$34.456,-,-,$5.57,$80.024,$122.851,$-6.365,-,-,-,-,-,-,$-6.365,$-5,-,$-5,$-78.377,$-78.377,-,$5,$-78.377,$23.295,$8.808,-
2014-06-30,$53.04,$10.219,$0.835,$11.054,$7.119,-,-,$18.254,$72.194,$136.288,$-9.966,-,$-6.621,-,-,-,-,$-16.587,$20,-,$20,$-108.962,$-108.962,-,$3.129,$-85.833,$34.641,$6.865,-
