,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$2,162",$866,$523,"$1,389",$-581,$345,-,$-627,$289,"$3,798",$-679,-,-,$15,$-73,$-58,$6,$-731,-,$-1,$-1,$-145,$-145,$-641,-,$-787,"$2,358",$98,$-641
2020-09-30,"$1,232",$808,$100,$908,$-470,$149,-,-,$-321,"$2,066",$-496,-,-,$17,-,$17,$7,$-472,"$-1,329",$-28,"$-1,357",$81,$81,$-639,-,"$-1,915",$-283,$100,$-639
2020-06-30,$537,$825,$115,$940,$231,$-550,-,-,$-319,"$1,322",$-642,-,$16,$4,-,$4,$3,$-619,"$1,278",$-20,"$1,258",$53,$53,$-642,$-11,$658,"$1,386",$115,$-642
2020-03-31,$564,$828,$233,"$1,061",$-104,$-437,-,-,$-541,$715,$-360,-,-,$-36,-,$-36,$3,$-393,$-1,$51,$50,$-147,$-147,$-638,-,$-735,$-483,$233,$-638
2019-12-31,"$1,049",$756,$332,"$1,088",$82,$137,-,$-138,$-244,"$2,416",$-434,-,$1,$22,$-82,$-60,$4,$-489,"$-1,076",$-52,"$-1,128",$-489,$-489,$-568,-,"$-2,185",$-231,$85,$-568
2019-09-30,$960,$754,$94,$848,$-22,$-190,-,-,$-212,"$1,948",$-401,-,$-11,$-24,-,$-24,$4,$-432,$-2,$12,$10,$46,$46,$-569,-,$-513,$954,$94,$-569
2019-06-30,"$1,006",$751,$114,$865,$-165,$-254,-,-,$-419,"$1,060",$-468,-,$-34,-,-,-,$4,$-498,$-21,$27,$6,$113,$113,$-568,-,$-449,$115,$114,$-568
2019-03-31,$672,$753,$226,$979,$-170,$-286,-,-,$-456,$712,$-335,-,$-78,$2,-,$2,$15,$-396,$-500,$13,$-487,$-90,$-90,$-565,-,"$-1,142",$-822,$226,$-565
2018-12-31,$654,$763,$374,"$1,137",$90,$-64,-,$23,$582,"$1,765",$-467,-,$-11,$23,$-58,$-35,$17,$-496,"$-4,156",$-48,"$-4,204",$-77,$-77,$-495,-,"$-4,776","$-3,525",$81,$-495
2018-09-30,$563,$813,$83,$896,$-143,$-114,-,-,$-257,"$2,183",$-354,-,-,$19,-,$19,$12,$-323,"$3,012",$-118,"$2,894",$71,$71,$-494,-,"$2,471","$4,304",$83,$-494
