,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$312,$31,$-68,$-37,"$4,953",$13,$254,"$-3,613","$1,607","$1,904",$-25,-,$-218,-,$-180,$-180,$-700,"$-1,123",$-26,-,$-26,-,-,$-55,$989,$908,"$1,762",$43,$-55
2020-09-30,$209,$35,$-23,$12,$1,$-92,"$-1,621","$2,894","$1,182","$1,399",$-27,-,-,-,"$-2,119","$-2,119",$181,"$-1,965",$493,-,$493,$-537,$-537,$-51,"$1,430","$1,335",$797,$23,$-51
2020-06-30,$172,$40,$75,$115,$329,$-161,"$-1,316",$565,$-583,$-288,$-26,-,$-5,-,"$-1,213","$-1,213",$314,$-930,$-496,-,$-496,$506,$506,$-51,"$-4,652","$-4,693","$-5,856",$23,$-51
2020-03-31,$169,$63,$194,$257,$-668,$192,"$2,749",$-289,"$1,984","$2,397",$-35,-,-,-,$-860,$-860,$-693,"$-1,588",$493,$-6,$487,$-185,$-185,$-52,"$7,047","$7,297","$8,003",$31,$-52
2019-12-31,$268,$38,$46,$84,$465,$56,$188,$-524,$185,$546,$-36,-,-,-,$-108,$-108,$-358,$-502,$-1,$6,$5,$6,$6,$-51,$694,$654,$719,$43,$-51
2019-09-30,$265,$31,$28,$59,$3,$11,"$1,300",$-929,$385,$678,$-36,-,-,-,$-150,$-150,$-325,$-511,$-1,$-50,$-51,$-150,$-150,$-48,$112,$-137,$19,$24,$-48
2019-06-30,$259,$35,$-5,$30,$92,$-112,$-212,$-182,$-414,$-121,$-43,-,$-5,-,$-19,$-19,$-409,$-476,$-1,$50,$49,$-85,$-85,$-48,$495,$411,$-167,$23,$-48
2019-03-31,$261,$31,$-47,$-16,$143,$-124,$-846,$350,$-477,$-205,$-32,-,-,-,$-74,$-74,$-271,$-377,$-302,-,$-302,$-21,$-21,$-48,$-56,$-427,$-985,$28,$-48
2018-12-31,$249,$29,$181,$210,$444,$-58,$-242,$-378,$-234,$225,$-27,-,-,-,$-140,$-140,$-366,$-533,$299,-,$299,$-457,$-457,$-47,"$1,731","$1,526","$1,163",$37,$-47
2018-09-30,$263,$45,$116,$161,$-347,$-157,$184,$578,$258,$660,$-38,-,-,-,$-45,$-45,$-895,$-978,$-301,$300,$-1,$-29,$-29,$-44,$452,$378,$74,$24,$-44
2018-06-30,$232,$43,$13,$56,$-17,$266,$-954,$27,$-678,$-382,$-26,-,$-91,-,$-118,$-118,$-448,$-683,$298,$-300,$-2,$9,$9,$-36,$759,$730,$-352,$19,$-36
2018-03-31,$243,$9,$67,$76,$-127,$-296,$303,$-23,$-143,$184,$-34,-,$91,-,$-195,$-195,$-603,$-741,$-301,$-330,$-631,$41,$41,$-39,$-39,$-668,"$-1,248",$18,$-39
2017-12-31,$119,$23,$43,$66,-,$-53,$467,$-183,$231,$422,$-36,-,$-159,-,$-226,$-226,$-653,"$-1,074",$299,$-280,$19,$-20,$-20,$-32,"$1,013",$980,$321,$38,$-32
