,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$2,455",$364,$232,$596,$-141,$62,$129,$-204,$124,"$3,175",$-469,-,$-138,-,$-636,$-636,$41,"$-1,202",-,$1,$1,$-444,$-444,$-739,$-463,"$-1,645",$369,$392,$-739
2020-09-30,"$2,960",$339,$418,$757,"$-2,151",$-219,$162,$-19,"$-1,976","$1,741","$2,051",-,$-26,-,"$-2,276","$-2,276",$-87,$-338,$-220,$1,$-219,$153,$153,$-734,$-36,$-836,$587,$313,$-734
2020-06-30,$845,$363,$-54,$309,"$1,229",$-641,$-10,$-113,$718,"$1,872",$-418,-,$-31,-,"$-2,781","$-2,781",$74,"$-3,156",$-11,$1,$-10,$-108,$-108,$-733,$-152,"$-1,003","$-2,283",$296,$-733
2020-03-31,$468,$340,$336,$676,$-345,$-280,$359,$10,$-61,"$1,083",$-345,-,$-53,-,"$-1,175","$-1,175",$7,"$-1,566",-,-,-,"$-1,404","$-1,404",$-705,$-100,"$-2,209","$-2,706",$309,$-705
2019-12-31,$925,$351,$130,$481,$-262,$-17,$396,$-234,$-288,"$1,118",$-296,-,$-75,-,$119,$119,$49,$-203,-,-,-,$-762,$-762,$-710,$-187,"$-1,659",$-730,$294,$-710
2019-09-30,$506,$350,$52,$402,$-78,$368,$-176,$47,$319,"$1,227",$-119,-,$-67,-,$-106,$-106,$-45,$-337,-,$-498,$-498,$-555,$-555,$-711,"$-1,176","$-2,940","$-2,084",$339,$-711
2019-06-30,"$2,149",$353,"$3,104","$3,457","$1,251",$-46,$-94,$-1,$-697,"$4,909",$-248,-,$-67,-,$78,$78,$29,$-208,-,$1,$1,$18,$18,$-755,$-179,$-915,"$3,788",$246,$-755
2019-03-31,$663,$398,$-215,$183,$-215,$-31,$230,$113,$-52,$794,$-170,-,$-62,-,$61,$61,$62,$-109,-,-,-,$149,$149,$-752,$-41,$-644,$69,$222,$-752
2018-12-31,"$1,068",$503,$-421,$82,$415,$-18,$-403,$-210,$-794,$356,$-152,-,$-56,-,$35,$35,$21,$-152,-,$-6,$-6,$-991,$-991,$-750,$-140,"$-1,887","$-1,711",$230,$-750
2018-09-30,$-513,$573,$-244,$329,$264,$92,$202,$-104,$-239,$-423,"$9,029",-,$-134,-,"$-8,984","$-8,984",$-145,$-234,"$-3,942","$-2,183","$-6,125","$-20,939","$-20,939",$-866,$-64,"$-27,994","$-28,673",$224,$-866
