,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2011-06-30,$432,$287,$-23,$264,-,-,-,$89,$89,$771,$-201,-,-,$-17,$4,$-13,-,$-214,$-6,$307,$301,$-273,$-286,$-280,$4,$-261,$323,$19,$-280
2011-03-31,$372,$243,$-210,$33,-,-,-,$-151,$-151,$250,$-234,-,-,$10,$5,$15,$1,$-218,$693,$-20,$673,$-731,$-745,$-269,$9,$-332,$-291,$12,$-269
2010-12-31,$520,$206,$21,$227,$45,$-341,$263,$174,$199,$948,$-348,-,-,$63,$18,$81,$-2,$-269,$198,$-174,$24,$-94,$-108,$-270,$1,$-353,$343,$11,$-270
2010-09-30,$489,$205,$65,$270,-,-,-,$14,$14,$745,$-247,-,-,$-6,$10,$4,$20,$-223,$-177,$18,$-159,$-128,$-141,$-271,$-23,$-594,$-52,$13,$-271
2010-06-30,$523,$209,$-103,$106,-,-,-,$-32,$-32,$587,$-176,-,-,$-1,$9,$8,$-2,$-170,$-8,$138,$130,$-330,$-344,$-275,$-6,$-495,$-84,$24,$-275
2010-03-31,$411,$193,$-90,$103,-,-,-,$-157,$-157,$464,$-184,-,-,$61,$10,$71,$-6,$-119,$-4,$-10,$-14,$-120,$-133,$-250,$-20,$-417,$-129,$4,$-250
2009-12-31,$522,$220,$119,$339,-,-,-,$117,$117,"$1,001",$-269,-,$-293,$24,$9,$33,$-11,$-540,$-239,$-9,$-248,$109,$96,$-249,$-18,$-419,$48,$23,$-249
2009-09-30,$611,$196,$-99,$97,-,-,-,$102,$102,$791,$-160,-,-,$-31,$12,$-19,$27,$-152,$-7,$-217,$-224,$17,$3,$-249,$-10,$-480,$159,$35,$-249
2009-06-30,$430,$190,$-338,$-148,-,-,-,$730,$730,$997,$-186,-,$-154,$-97,$14,$-83,$-4,$-427,$-22,$-331,$-353,$1,$-12,$-248,$19,$-594,$-1,$18,$-248
2009-03-31,$431,$177,$-81,$96,-,-,-,$156,$156,$692,$-208,-,$-11,$57,$5,$62,$-12,$-169,$-8,$245,$237,$-262,$-275,$-240,$-17,$-295,$228,$10,$-240
2008-12-31,$454,$179,$155,$334,-,-,-,$-155,$-155,$678,$-228,-,-,-,$7,$7,$10,$-211,$300,$-598,$-298,$-71,$-84,$-241,$-2,$-625,$-160,$9,$-241
2008-09-30,$448,$196,$-13,$183,-,-,-,$13,$13,$641,$-217,-,$-22,$32,$2,$34,$5,$-200,$-22,$-51,$-73,$-99,$-113,$-241,$-16,$-443,$-22,$13,$-241
2008-06-30,$451,$200,$58,$258,-,-,-,$38,$38,$753,$-212,-,$-59,$-12,$16,$4,$1,$-266,$-28,$45,$17,$-216,$-229,$-244,$-4,$-460,$21,$7,$-244
2008-03-31,$476,$200,$-15,$185,-,-,-,$-231,$-231,$444,$-221,-,$-17,$47,$23,$70,$-2,$-170,$27,$168,$195,$-154,$-161,$-224,$-29,$-219,$52,$18,$-224
2007-12-31,$584.1,$180.6,$-66.1,$114.5,-,-,-,$-34.2,$-34.2,$685.4,$-186.1,-,$-0.3,$-20.6,$24.9,$4.3,$0.5,$-181.6,$9.1,$-318.3,$-309.2,$-205.2,$-33.2,$-225.3,$-4.6,$-572.3,$-66.8,$14.4,$-225.3
2007-09-30,$453.1,$213.5,$71.7,$285.2,-,-,-,$-195.3,$-195.3,$567.6,$-221.9,-,-,$-16.2,$21.7,$5.5,$-1.6,$-218,"$1,788.2",$353.1,"$2,141.3","$-2,156.8","$-2,156.8",$-241.9,$-12.7,$-270.1,$82.6,$11,$-241.9
2007-06-30,$461.8,$198.3,$7,$205.3,-,-,-,$-1.7,$-1.7,$651.5,$-260.2,-,-,$-25.6,$4.9,$-20.7,$-19.4,$-300.3,$-6.6,$48.3,$41.7,$-44.9,$-44.9,$-241.7,$8.1,$-236.8,$115,$23.7,$-241.7
2007-03-31,$452,$214.6,$-48.6,$166,-,-,-,$-98.8,$-98.8,$524.5,$-223.8,-,$-15.7,$39.4,$7.5,$46.9,$-5.5,$-198.1,$-1.7,$-40.1,$-41.8,$-57.1,$-57.1,$-224.1,$-24.8,$-347.8,$-18.8,$13.9,$-224.1
2006-12-31,$483.1,$218.5,$196.1,$414.6,-,-,-,$-49.6,$-49.6,$813.5,$-321.3,-,$-100,$-21.3,$16.6,$-4.7,$7.1,$-418.9,$201.1,$-243.4,$-42.3,$-171.6,$-171.6,$-224.4,$0.5,$-437.8,$-38.2,$14,$-224.4
2006-09-30,$364.2,$214.9,$-65.5,$149.4,-,-,-,$126.5,$126.5,$647.8,$-232.8,-,-,$-33,$12,$-21,$2,$-251.8,$-11.7,$-36.1,$-47.8,$-64.4,$-64.4,$-225.1,$7.7,$-329.6,$61.8,$16.9,$-225.1
2006-06-30,$377.6,$238.6,$30,$268.6,-,-,-,$-62.8,$-62.8,$599.8,$-208.4,-,-,$-27.2,$8.9,$-18.3,$5.1,$-221.6,$-17.1,$-85.8,$-102.9,$-106,$-106,$-225.9,$4.4,$-430.4,$-51.8,$17.6,$-225.9
2006-03-31,$275.1,$261,$-29.6,$231.4,-,-,-,$-9.1,$-9.1,$518.9,$-165.5,-,-,$25.5,$8.5,$34,$-12.2,$-143.7,$-14.3,$-25.7,$-40,$-89,$-89,$-208.6,$-15.6,$-353.2,$25.2,$18.5,$-208.6
2005-12-31,$383.4,$219.9,$31.9,$251.8,$-41.9,$-81.1,$51.1,$135.6,$74.4,$676.1,$-238.6,-,$-17.4,$31.4,$6.4,$37.8,$4.6,$-213.6,$-11.4,$312.2,$300.8,$-494.6,$-494.6,$-212.7,$-4.5,$-411,$50.6,$7.6,$-212.7
2005-09-30,$325.3,$239.6,$88.4,$328,-,-,-,$-69.5,$-69.5,$553,$-174.7,-,-,$50.3,$6,$56.3,$-6.7,$-125.1,$-111.3,$217,$105.7,$-450.5,$-450.5,$-215,$-21.1,$-580.9,$-152.7,$24.8,$-215
2005-06-30,$421.8,$193,$-11.1,$181.9,-,-,-,$-103.6,$-103.6,$474.3,$-140.6,-,-,$9.2,$4.4,$13.6,$-2.6,$-129.6,$5.2,$-306.4,$-301.2,$-176.8,$-176.8,$-216.5,$-7.9,$-702.4,$-367.4,-,$-216.5
2005-03-31,$450.1,$192,$10,$202,-,-,-,$-81.4,$-81.4,$608.4,$-108.9,-,-,$-17.4,$10.5,$-6.9,$-12.1,$-127.9,$-84.5,$301.5,$217,$-254.9,$-254.9,$-194.2,$-3.3,$-235.4,$239.5,-,$-194.2
