,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-208.726,$108.213,$227.407,$335.62,$21.763,-,-,$65.297,$105.986,$232.88,$-196.585,-,$104.797,-,$-2.803,$-2.803,$-116.624,$-211.215,$-52.674,-,$-52.674,$0.295,$291.477,$-38.77,$18.333,$218.366,$240.031,$9.039,$-24.622
2020-09-30,$68.736,$108.337,$-30.395,$77.942,$1.771,-,-,$-247.357,$-223.033,$-76.355,$-156.527,-,$501.119,-,$-2.999,$-2.999,$-94.121,$247.472,$-501.525,-,$-501.525,$0.3,$0.3,$-136.16,$93.265,$-544.12,$-373.003,$6.17,$-123.63
2020-06-30,$-217.352,$91.807,$282.809,$374.616,$-7.926,-,-,$85.881,$59.003,$216.267,$-185.45,-,$245.972,-,$-1.027,$-1.027,$-84.213,$-24.718,$-7.962,-,$-7.962,$0.368,$0.368,$-205.643,$217.721,$4.484,$196.033,$7.703,$-180.581
2020-03-31,$-104.503,$92.707,$196.681,$289.388,$-20.938,-,-,$-104.84,$-133.437,$51.448,$-219.096,-,$191.216,$28.375,$-2.13,$26.245,$-97.704,$-99.339,$550.912,-,$550.912,$4.762,$4.762,$-511.017,$63.411,$108.068,$60.177,$25.765,$-498.486
2019-12-31,$160.676,$92.713,$-82.07,$10.643,$2.122,-,-,$86.683,$93.249,$264.568,$-244.862,-,$568.091,-,$-1.777,$-1.777,$-86.724,$234.728,$-83.655,$-407.126,$-490.781,$4.5,$4.5,$-73.484,$422.044,$-137.721,$361.575,$5.863,$-60.951
2019-09-30,$363.849,$96.692,$-284.413,$-187.721,$-15.351,-,-,$-68.636,$-71.009,$105.119,$-228.268,-,$495.781,$0.462,$-7.905,$-7.443,$-145.033,$115.037,$-42.974,-,$-42.974,$0.357,$0.357,$-154.423,$145.53,$-51.51,$168.646,$5.871,$-141.891
2019-06-30,"$2,596.693",$113.088,"$-2,519.751","$-2,406.663",$-11.924,-,-,$72.536,$38.704,$228.734,$-210.531,-,$261.99,$0.097,"$1,741.086","$1,741.183",$-82.425,"$1,710.217","$-1,254.388",-,"$-1,254.388",$0.535,$0.535,$-187.599,$-330.223,"$-1,771.675",$167.276,$10.52,$-175.067
2019-03-31,$213.044,$116.61,$-179.426,$-62.816,$-0.835,-,-,$-95.701,$-86.11,$64.118,$-199.061,-,$533.996,$167.755,$-0.918,$166.837,$-98.478,$403.294,$-229.814,-,$-229.814,$-7.181,$-8.074,$-138.41,$101.615,$-274.683,$192.729,$31.654,$-125.876
2018-12-31,$97.821,$111.931,$-20.358,$91.573,$-2.87,-,-,$118.4,$125.209,$314.603,$-215.095,-,$140.189,$4.101,$-4.403,$-0.302,$-150.208,$-225.416,$-206.78,-,$-206.78,$-10.138,$-10.138,$-69.315,$-5.859,$-292.092,$-202.905,$5.532,$-56.782
2018-09-30,$219.162,$109.64,$-117.755,$-8.115,$-4.151,-,-,$32.656,$35.731,$246.778,$-139.354,-,$-268.593,-,$-6.065,$-6.065,$16.612,$-397.4,$7.647,-,$7.647,$0.791,$0.791,$-195.507,$45.542,$-141.527,$-292.149,$5.545,$-182.972
2018-06-30,$105.338,$107.885,$18.972,$126.857,$-1.809,-,-,$-223.673,$-256.353,$-24.158,$-157.247,-,$32.194,-,$-19.144,$-19.144,$79.911,$-64.286,$-0.245,-,$-0.245,$0.702,$0.702,$-133.249,$15.127,$-117.665,$-206.109,$6.976,$-119.83
2018-03-31,$0.282,$104.756,$86.632,$191.388,$-5.702,-,-,$59.615,$73.748,$265.418,$-141.092,-,$-44.095,-,$-7.519,$-7.519,$2.086,$-190.62,$40.879,-,$40.879,$2.985,$-467.015,$-136.392,$-9.014,$-571.542,$-496.744,$13.669,$-119.764
2017-12-31,$53.551,$110.943,$55.045,$165.988,$-4.302,-,-,$7.129,$-21.022,$198.517,$-144.685,-,$-18.766,-,$-6.959,$-6.959,$18.388,$-152.022,$372.258,-,$372.258,$4.701,$314.31,$-191.436,$-12.598,$482.534,$529.029,$32.829,$-175.306
2017-09-30,$-10.754,$106.586,$157.807,$264.393,$1.511,-,-,$56.62,$91.769,$345.408,$-151.791,-,$4.363,-,$-5.858,$-5.858,$350.52,$197.234,$-161.025,-,$-161.025,$15.252,$15.252,$-152.575,$-416.209,$-714.557,$-171.915,-,$-136.447
2017-06-30,$147.484,$131.08,$-20.993,$110.087,$1.947,-,-,$-239.227,$-242.639,$14.932,$-165.094,-,$-10.67,-,$-21.041,$-21.041,$101.93,$-94.875,$217.416,-,$217.416,$1.121,$1.121,$-176.231,$12.321,$54.627,$-25.316,-,$-160.102
2017-03-31,$73.847,$134.427,$22.972,$157.399,$2.027,-,-,$68.682,$70.039,$301.285,$-165.59,-,$4.009,-,$-6.679,$-6.679,$11.606,$-156.654,$-4.458,-,$-4.458,$8.22,$8.22,$-150.461,$-14.249,$-160.948,$-16.317,-,$-134.332
2016-12-31,$704.544,$137.704,$-475.686,$-337.982,$-4.884,-,-,$52.503,$56.104,$422.666,$-305.498,-,$15.497,$3.937,$-14.811,$-10.874,$93.811,$-207.064,$99.858,-,$99.858,$1.249,$1.249,$-170.764,$-11.261,$-80.918,$134.684,-,$-154.633
2016-09-30,$100.604,$134.634,$-10.914,$123.72,$-1.745,-,-,$32.871,$29.285,$253.609,$-241.133,-,$7.785,-,$-22.138,$-22.138,$10.382,$-245.104,$115.919,-,$115.919,$3.21,$-243.04,$-154.099,$-1.342,$-282.562,$-274.057,-,$-130.82
2016-06-30,$268.382,$136.589,$-137.008,$-0.419,$1.558,-,-,$-216.108,$-220.69,$47.273,$-242.953,-,$66.859,$-4.379,$-27.471,$-31.85,$2.139,$-205.805,$315.248,-,$315.248,$1.286,$1.286,$-201.12,$-0.9,$114.514,$-44.018,-,$-180.757
2016-03-31,$-91.608,$133.141,$170.66,$303.801,$0.8,-,-,$45.765,$59.339,$271.532,$-204.526,-,$1.929,-,$-63.188,$-63.188,$30.648,$-235.137,$-22.117,-,$-22.117,$2.338,$2.338,$-160.705,$-16.704,$-197.188,$-160.793,-,$-140.341
2015-12-31,$283.544,$112.578,$-188.991,$-76.413,$6.474,-,-,$34.393,$21.435,$228.566,$-229.801,-,$241.155,-,$-90.549,$-90.549,$-172.846,$-252.041,"$1,195.511",-,"$1,195.511",$-5.967,$-5.967,$-148.299,$-48.904,$992.341,$968.866,-,$-127.934
2015-09-30,$235.24,$127.766,$-147.154,$-19.388,$6.943,-,-,$15.473,$43.057,$258.909,$-208.933,-,$33.561,-,$16.494,$16.494,$153.097,$-5.781,$197.897,-,$197.897,$4.529,$4.529,$-155.44,$-28.314,$18.672,$271.8,-,$-135.076
2015-06-30,$215.4,$128.452,$-99.778,$28.674,$-6.026,-,-,$-234.199,$-253.974,$-9.9,$-195.98,-,$-331.123,-,$-137.472,$-137.472,$40.102,$-624.473,$246.317,-,$246.317,$-1.274,$-1.274,$-156.238,$-5.663,$83.142,$-551.231,-,$-135.873
2015-03-31,$125.246,$118.358,$25.392,$143.75,$0.975,-,-,$-62.764,$-74.48,$194.516,$-142.518,-,$284.847,-,$-23.912,$-23.912,$31.454,$149.871,$-107.431,-,$-107.431,$12.018,$12.018,$-198.218,$-181.665,$-475.296,$-130.909,-,$-178.734
2014-12-31,$575.986,$145.326,$-445.042,$-299.716,$-5.507,-,-,$28.299,$30.471,$306.741,$-283.162,-,$-62.521,-,$-59.117,$-59.117,$27.474,$-377.326,$-253.904,$-198.884,$-452.788,$2.333,$2.333,$-169.595,$205.97,$-414.08,$-484.665,-,$-149.229
2014-09-30,$169.197,$125.733,$20.582,$146.315,$-0.42,-,-,$31.042,$65.414,$380.926,$-220.5,-,$123.869,-,$-28.803,$-28.803,$-5.191,$-130.625,$285.09,-,$285.09,$3.613,$3.613,$-216.224,$-10.864,$61.615,$311.916,-,$-195.859
2014-06-30,$165.687,$123.838,$103.59,$227.428,$5.269,-,-,$-230.475,$-254.603,$138.512,$-175.975,-,$-4.196,-,$-46.261,$-46.261,$77.157,$-149.275,$718.039,-,$718.039,$6.39,$6.39,$-296.772,$-202.395,$225.262,$214.499,-,$-276.403
2014-03-31,$98.156,$141.725,$6.674,$148.399,$-7.624,-,-,$38.646,$62.576,$309.131,$-143.756,-,$120.27,-,$-16.633,$-16.633,$122.88,$82.761,$366.802,-,$366.802,$3.098,$3.098,$-167.603,$-20.752,$181.545,$573.437,-,$-147.235
2013-12-31,$-38.759,$130.214,$127.369,$257.583,$20.617,-,-,$14.581,$32.373,$251.197,$-410.326,-,$174.843,$0.033,$-17.676,$-17.643,$-45.198,$-298.324,$-66.792,-,$-66.792,$2.597,$2.367,$-171.529,$-5.952,$-241.906,$-289.033,-,$-151.161
2013-09-30,$132.251,$117.776,$20.35,$138.126,$9.459,-,-,$53.17,$74.415,$344.792,$-120.824,-,$65.173,$217.961,$-153.405,$64.556,$-59.19,$-50.285,$-33.979,-,$-33.979,$0.587,$0.587,$-176.033,$5.586,$-203.839,$90.668,-,$-155.664
2013-06-30,$182.321,$129.029,$-48.391,$80.638,$2.307,-,-,$-206.611,$-233.086,$29.873,$-105.816,-,$335.28,$0.415,$-19.717,$-19.302,$332.838,$543,$-186.623,-,$-186.623,$2.836,$-34.238,$-165.141,$8.961,$-377.041,$195.832,-,$-145.851
2013-03-31,$288.927,$132.103,$-71.113,$60.99,$51.514,-,-,$35.404,$65.01,$414.927,$-92.794,-,$499.369,$160.3,$-39.892,$120.408,$0.702,$527.685,"$-1,030.461",-,"$-1,030.461",$1.302,$29.512,$-331.645,$15.486,"$-1,317.108",$-374.496,-,$-308.484
2012-12-31,$91.893,$124.215,$182.81,$307.025,$-13.827,-,-,$-57.737,$-84.515,$314.403,$-117.963,-,$-563.788,$1.798,$-112.824,$-111.026,$116.503,$-676.274,"$1,142.601",-,"$1,142.601",$1.509,$1.336,$-358.361,$70.73,$856.306,$494.435,-,$-338.419
2012-09-30,$264.156,$120.154,$-93.079,$27.075,$-0.473,-,-,$-52.582,$-44.449,$246.782,$-103.125,-,$50.41,-,$-59.027,$-59.027,$-25.14,$-136.882,$-15.075,-,$-15.075,$0.543,$48.387,$-158.319,$9.628,$-115.379,$-5.479,-,$-139.861
2012-06-30,$58.228,$127.669,$48.284,$175.953,$10.415,-,-,$-273.166,$-277.42,$-43.239,$-76.771,-,$52.913,$58.46,$-10.505,$47.955,$-25.298,$-1.201,$-22.541,-,$-22.541,$1.67,$1.67,$-181.208,$103.523,$-98.556,$-142.996,-,$-163.421
2012-03-31,$280.264,$131.491,$-199.656,$-68.165,$-19.386,-,-,$73.781,$95.004,$307.103,$-64.666,-,$284.968,-,$-46.732,$-46.732,$-1.475,$172.095,$-259.679,-,$-259.679,$-22.037,$-22.037,$-179.854,$-9.822,$-471.392,$7.806,-,$-162.065
2011-12-31,$96.987,$152.942,$23.974,$176.916,$-2.423,-,-,$-74.726,$-138.075,$135.828,$-95.967,-,$-86.434,$51.117,$-185.821,$-134.704,$154.019,$-163.086,$155.013,-,$155.013,$3.307,$3.112,$-184.332,$74.835,$48.628,$21.37,-,$-166.543
2011-09-30,$66.223,$124.728,$48.544,$173.272,$22.77,-,-,$25.389,$67.136,$306.631,$-43.346,-,$4.973,-,$-58.704,$-58.704,$72.145,$-24.932,$-129.793,-,$-129.793,$1.618,$6.117,$-159.06,$-5.295,$-288.031,$-6.332,-,$-142.502
2011-06-30,$130.969,$120.308,$5.61,$125.918,$-1.003,-,-,$-174.29,$-192.949,$63.938,$-78.158,-,$3.59,$4.139,$-110.247,$-106.108,$143.512,$-37.164,$-92.856,-,$-92.856,$5.682,$212.22,$-179.193,$6.209,$-53.62,$-26.846,-,$-165.635
2011-03-31,$445.821,$119.968,$-350.694,$-230.726,$-10.475,-,-,$-39.424,$-18.993,$196.102,$-41.275,-,$127.199,$15.162,$-316.129,$-300.967,$275.464,$60.421,$-259.794,-,$-259.794,$14.9,$14.9,$-164.134,$80.077,$-328.951,$-72.428,-,$-150.575
