,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$145,$153,$48,$201,$121,-,$-80,$53,$92,$438,$-508,-,$-76,-,-,-,$-31,$-615,$8,$237,$245,$3,$3,$-99,$5,$154,$-23,-,$-99
2020-09-30,$264,$154,$93,$247,$-67,-,$-17,$2,$-54,$457,$-444,-,$-19,-,-,-,$-25,$-488,$-13,$125,$112,$4,$4,$-100,$9,$25,$-6,-,$-100
2020-06-30,$176,$152,$41,$193,$-50,-,-,$-31,$-18,$351,$-462,-,$-19,-,-,-,$-27,$-508,$780,$-506,$274,$7,$7,$-100,$-8,$173,$16,-,$-100
2020-03-31,$124,$145,$25,$170,$-4,-,-,$-19,$-114,$180,$-406,-,$-21,-,-,-,$-23,$-450,$717,$139,$856,$-5,$-5,$-90,$7,$768,$498,-,$-90
2019-12-31,$98,$152,$125,$277,$54,-,$-9,$-48,$63,$438,$-508,-,$-150,-,-,-,$-33,$-691,$-3,$313,$310,$2,$2,$-90,$6,$228,$-25,-,$-90
2019-09-30,$240,$144,$72,$216,$-14,-,$-16,$-8,$9,$465,$-402,-,$-5,-,-,-,$-30,$-437,-,$77,$77,$7,$7,$-90,$7,$1,$29,-,$-90
2019-06-30,$170,$142,$36,$178,$-45,-,-,$-31,$-36,$312,$-385,-,$-58,-,-,-,$-23,$-466,"$1,048",$-805,$243,$7,$7,$-91,$-4,$155,$1,-,$-91
2019-03-31,$113,$144,$13,$157,$5,-,-,$-20,$-102,$168,$-311,-,$-22,-,-,-,$-18,$-351,$-10,$237,$227,$-37,$-37,$-82,$2,$110,$-73,-,$-82
2018-12-31,$112,$141,$91,$232,$70,-,$-17,$-51,$50,$394,$-448,-,$-17,-,-,-,$-26,$-491,$-183,$401,$218,$8,$8,$-82,$-4,$140,$43,-,$-82
2018-09-30,$185,$141,$111,$252,$-29,-,-,$28,$30,$467,$-371,-,$-4,-,-,-,$-21,$-396,"$1,119","$-1,087",$32,$2,$2,$-82,$-4,$-52,$19,-,$-82
2018-06-30,$162,$134,$74,$208,$-61,-,-,$-22,$-64,$306,$-374,-,$-369,-,-,-,$-20,$-763,$-108,$468,$360,$190,$190,$-81,$3,$472,$15,-,$-81
2018-03-31,$106,$129,$32,$161,$20,-,-,$5,$-48,$219,$-358,-,$-8,-,-,-,$-20,$-386,$4,$278,$282,$-46,$-46,$-74,$4,$166,$-1,-,$-74
2017-12-31,$-1,$114,$241,$355,$55,-,-,$-40,$75,$429,$-464,-,$-167,-,-,-,$-25,$-656,$-515,$801,$286,$-6,$-6,$-74,$-18,$188,$-39,-,$-74
2017-09-30,$203,$128,$112,$240,$-31,-,-,$60,$53,$496,$-357,-,$-1,-,-,-,$-23,$-381,"$1,000","$-1,014",$-14,$5,$5,$-74,$-3,$-86,$29,-,$-74
2017-06-30,$131,$126,$60,$186,$-54,-,-,$-42,$-70,$247,$-328,-,$-7,-,-,-,$-15,$-350,$18,$137,$155,$6,$6,$-74,$4,$91,$-12,-,$-74
2017-03-31,$93,$124,$65,$189,$51,-,-,$16,$-5,$277,$-270,-,$-2,-,-,-,$-13,$-285,$-4,$131,$127,$-44,$-44,$-67,$-2,$14,$6,-,$-67
2016-12-31,$101,$120,$82,$202,$52,-,-,$113,$41,$344,$-379,-,$-175,-,-,-,$-22,$-576,$427,$-101,$326,$-9,$-9,$-67,$8,$258,$26,-,$-67
2016-09-30,$148,$119,$91,$210,$-70,-,-,$-41,$51,$409,$-328,-,$-5,-,-,-,$-16,$-349,$-7,$1,$-6,$4,$4,$-67,$3,$-66,$-6,-,$-67
2016-06-30,$137,$115,$96,$211,$-62,-,-,$-17,$-72,$276,$-312,-,$-2,-,-,-,$-28,$-342,-,$110,$110,$5,$5,$-66,$3,$52,$-14,-,$-66
2016-03-31,$82,$116,$61,$177,$49,-,-,$-63,$1,$260,$-283,-,$-22,-,-,-,$-18,$-323,$-11,$211,$200,$-52,$-52,$-61,$-3,$84,$21,-,$-61
2015-12-31,$99,$113,$87,$200,$63,-,-,$-34,$40,$339,$-369,-,$-21,-,-,-,$-24,$-414,$-43,$250,$207,$-80,$-80,$-61,$-17,$49,$-26,-,$-61
2015-09-30,$174,$111,$109,$220,$-75,-,$50,-,$44,$438,$-312,-,$-135,-,-,-,$-31,$-478,$474,$-441,$33,$-7,$-7,$-61,$5,$-30,$-70,-,$-61
2015-06-30,$123,$109,$110,$219,$-63,-,$-50,$-7,$-122,$220,$-249,-,$-41,-,-,-,$-31,$-321,$6,$276,$282,$-6,$-6,$-61,$7,$222,$121,-,$-61
2015-03-31,$80,$107,$43,$150,$-9,-,-,$-25,$-32,$198,$-225,-,-,-,-,-,$-21,$-246,$-4,$95,$91,$6,$6,$-56,$8,$49,$1,-,$-56
2014-12-31,$93.393,$104.95,$41.11,$146.06,$15.281,-,$27,$-0.982,$17.285,$256.738,$-277.129,-,$-3.751,-,-,-,$-11.779,$-292.659,$-101.558,$136.328,$34.77,$5.554,$5.554,$-55.152,$-0.415,$-15.243,$-51.164,-,$-55.152
2014-09-30,$152.185,$107.11,$98.785,$205.895,$-23.536,-,-,$-16.412,$31.567,$389.647,$-263.755,-,$-2.38,-,-,-,$-17.032,$-283.167,$367.123,$-388.459,$-21.336,$3.277,$3.277,$-55.458,$9.032,$-64.485,$41.995,-,$-55.458
2014-06-30,$109.299,$106.211,$90.724,$196.935,$-57.052,-,$59.14,$3.895,$-100.493,$205.741,$-208.893,-,$-0.59,-,-,-,$-23.491,$-232.974,$-2.373,$64.211,$61.838,$3.97,$5.17,$-55.422,$17.025,$28.611,$1.378,$-2.711,$-55.422
2014-03-31,$68.123,$105.729,$68.381,$174.11,$3.307,-,$-59.14,$-0.501,$2.641,$244.874,$-192.223,-,$-2.279,-,-,-,$-10.698,$-205.2,$-2.192,$7.92,$5.728,$8.199,$6.999,$-49.968,$1.358,$-35.883,$3.791,$2.711,$-49.968
2013-12-31,$59.429,$105.124,$95.464,$200.588,$29.062,-,$43.577,$-73.3,$-52.693,$207.324,$-314.774,-,$-7.159,-,-,-,$-11.7,$-333.633,$-81.588,$240.55,$158.962,$6.212,$9.132,$-49.446,$2.64,$121.288,$-5.021,$-8.916,$-49.446
2013-09-30,$150.665,$101.612,$130.208,$231.82,$-43.387,-,$3.666,$6.052,$15.994,$398.479,$-234.976,-,$-12.239,-,-,-,$-12.765,$-259.98,$-6.081,$-77.027,$-83.108,$5.008,$5.008,$-49.81,$1.499,$-126.411,$12.088,$2.454,$-49.81
2013-06-30,$101.263,$100.615,$106.825,$207.44,$-83.45,-,$5.035,$-32.74,$-168.131,$140.572,$-216.444,-,$-1.766,-,-,-,$-13.467,$-231.677,$-3.317,$132.676,$129.359,$6.639,$4.919,$-49.744,$5.756,$90.29,$-0.815,$4.42,$-49.744
2013-03-31,$57.643,$99.649,$22.503,$122.152,$18.775,-,$-37.278,$-71.012,$-30.17,$149.625,$-212.806,-,$-2.836,-,-,-,$-12.068,$-227.71,$-1.014,$63.801,$62.787,$8.141,$6.941,-,$5.105,$74.833,$-3.252,$2.042,-
2012-12-31,$55.478,$99.333,$116.903,$216.236,$72.383,-,$36.549,$-120.738,$-51.13,$220.584,$-246.573,-,$-0.227,-,-,-,$49.8,$-197,$90.055,$-27.874,$62.181,$5.798,$5.349,$-88.436,$3.224,$-17.682,$5.902,$2.921,$-88.436
2012-09-30,$153.812,$96.219,$110.888,$207.107,$-33.54,-,$-3.869,$38.181,$57.224,$418.143,$-203.972,-,$-0.04,-,-,-,$-11.013,$-215.025,$-103.121,$-64.113,$-167.234,$9.468,$6.641,$-44.08,$7.167,$-197.506,$5.612,$3.286,$-44.08
2012-06-30,$107.026,$92.329,$46.86,$139.189,$-86.021,-,$2.432,$50.646,$-77.443,$168.772,$-144.299,-,$-44.189,-,-,-,$-11.448,$-199.936,$-151.601,$214.632,$63.031,$2.96,$2.96,$-40.529,$9.119,$34.581,$3.417,$2.995,$-40.529
2012-03-31,$41.754,$92.104,$33.49,$125.594,$12.65,-,$-45.684,$-54.458,$-19.249,$148.099,$228.009,-,$-0.104,-,-,-,$1.7,$229.605,$8.143,$-368.521,$-360.378,$9.634,$8.534,$-40.414,$9.849,$-382.409,$-4.705,$2.268,$-40.414
2011-12-31,$64.848,$89.278,$75.533,$164.811,$20.828,-,$52.209,$-12.26,$2.654,$232.313,$-299.99,-,$-0.839,-,-,-,$-5.567,$-306.396,$-1.196,$105.73,$104.534,$3.503,$1.755,$-40.392,$6.772,$72.669,$-1.414,$10.008,$-40.392
2011-09-30,$137.422,$88.323,$81.786,$170.109,$-10.942,-,$0.343,$-32.234,$6.117,$313.648,$-229.761,-,$-1.612,-,-,-,$0.797,$-230.576,$-4.406,$-42.103,$-46.509,$1.511,$1.377,$-40.358,$4.573,$-80.917,$2.155,-,$-40.358
2011-06-30,$81.11,$87.342,$47.602,$134.944,$-70.775,-,$11.516,$-8.057,$-115.184,$100.87,$-208.882,-,$-3.324,-,-,-,$2.969,$-209.237,$10.406,$127.846,$138.252,$2.158,$2.152,$-38.58,$6.481,$108.305,$-0.062,-,$-38.58
2011-03-31,$26.233,$86.878,$49.388,$136.266,$26.07,-,$-26.244,$-59.498,$-0.973,$161.526,$-176.253,-,$-1.445,-,-,-,$11.51,$-166.188,$-62.339,$94.689,$32.35,$6.694,$6.694,$-38.525,$4.559,$5.078,$0.416,-,$-38.525
2010-12-31,$40.154,$83.505,$-5.843,$77.662,$57.281,-,$13.035,$1.764,$70.09,$187.906,$-243.457,-,$0.028,-,-,-,$2.638,$-240.791,$29.767,$47.858,$77.625,$2.888,$2.81,$-38.476,$0.537,$42.496,$-10.389,$10.334,$-38.476
2010-09-30,$124.114,$84.005,$101.341,$185.346,$-33.891,-,$-8.442,$-15.826,$-19.942,$289.518,$-194.76,-,$-0.098,-,-,-,$20.132,$-174.726,$7.576,$-83.966,$-76.39,$1.958,$1.824,$-38.457,$1.122,$-111.901,$2.891,-,$-38.457
2010-06-30,$72.751,$80.698,$39.862,$120.56,$-73.403,-,$20.162,$9.423,$-71.792,$121.519,$-184.585,-,$-1.044,-,-,-,$-7.815,$-193.444,$-4.584,$117.914,$113.33,$1.064,$1.058,$-36.689,$2.203,$79.902,$7.977,-,$-36.689
2010-03-31,$30.808,$82.056,$43.94,$125.996,$14.036,-,$-18.268,$-26.572,$19.186,$175.99,$-142.595,-,$-0.528,-,-,-,$5.341,$-137.782,$-36.9,$28.396,$-8.504,$0.801,$0.791,$-36.679,$-3.439,$-47.831,$-9.623,-,$-36.679
2009-12-31,$36.371,$61.105,$165.614,$226.719,$34.047,-,$9.175,$-98.862,$-138.485,$124.605,$-192.261,-,$-17.494,-,-,-,$32.355,$-177.4,$203.833,$-101.784,$102.049,$0.506,$0.428,$-36.667,$1.41,$67.22,$14.425,$7.602,$-36.667
2009-09-30,$91.636,$85.127,$52.913,$138.04,$-17.939,-,$-3.351,$-9.987,$13.167,$242.843,$-191.814,-,$-0.65,-,-,-,$23.358,$-169.106,$3.425,$-47.47,$-44.045,$0.573,$0.439,$-36.658,$5.346,$-74.918,$-1.181,-,$-36.658
2009-06-30,$51.989,$83.377,$9.908,$93.285,$-43.188,-,$6.721,$0.854,$-59.065,$86.209,$-203.979,-,-,-,-,-,$49.155,$-154.824,$232.988,$-376.341,$-143.353,$242.785,$242.779,$-31.934,$1.619,$69.111,$0.496,-,$-31.934
