,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$234.37,$161.486,$100.833,$262.319,$-8.682,$-3.904,$36.755,$-40.022,$-11.891,$484.798,$-257.845,-,$-69.416,$-0.312,$-12.728,$-13.04,$2.237,$-338.064,$37.398,-,$37.398,$-437.377,$-437.377,-,$-65.1,$-465.079,$-315.547,$24.241,-
2020-09-30,$217.54,$156.894,$178.272,$335.166,$-27.599,$-7.749,$16.303,$37.225,$-69.979,$482.727,$-145.505,-,$-68.33,$135.016,$-1.512,$133.504,$0.163,$-80.168,"$-1,789.532",-,"$-1,789.532",$-698.136,$-698.136,-,$-133.603,"$-2,621.271","$-2,218.382",$25.092,-
2020-06-30,$254.872,$157.376,$59.355,$216.731,$48.16,$-2.531,$8.187,$20.784,$179.519,$651.122,$-97.628,-,$-10.16,$-140.142,$3.122,$-137.02,$0.294,$-244.514,"$1,222.768",-,"$1,222.768",$-326.301,$-326.301,-,$246.114,"$1,142.581","$1,547.231",$22.255,-
2020-03-31,$287.895,$154.679,$119.628,$274.307,$-32.966,$1.835,$-24.045,$-17.601,$-201.821,$360.381,$-123.424,-,$-34.107,$5.684,$-11.223,$-5.539,$0.445,$-162.625,$465.837,-,$465.837,$2.397,$2.397,-,$-371.242,$96.992,$279.77,$19.87,-
2019-12-31,$302.962,$158.467,$17.911,$176.378,$102.727,$0.639,$22.123,$-5.898,$201.19,$680.53,$-205.59,-,$-23.513,$89.721,$-0.596,$89.125,$1.293,$-138.685,$-29.449,-,$-29.449,$-542.745,$-542.745,-,$-120.493,$-692.686,$-148.423,$20.039,-
2019-09-30,$201.688,$155.915,$148.841,$304.756,$105.753,$-2.023,$-37.775,$38.04,$134.266,$640.71,$-161.027,-,$-11.378,$-95.348,$-2.055,$-97.403,$1.141,$-268.667,$-804.934,-,$-804.934,"$-1,758.718","$-1,758.718",-,$-129.557,"$-2,693.211","$-2,325.269",$18.766,-
2019-06-30,$327.157,$152.242,$86.396,$238.638,$-156.145,$8.218,$-30.35,$112.134,$44.016,$609.811,"$3,662.438",-,$-54.696,$-2.253,$-2.439,$-4.692,-,"$3,603.05","$-1,517.685",-,"$-1,517.685",$-72.488,$-72.488,-,$-45.331,"$-1,635.504","$3,120.976",$16.935,-
2019-03-31,$189.487,$148.528,$95.902,$244.43,$-132.292,$3.324,$-38.537,$15.973,$-292.613,$141.304,$-184.975,-,$-11.274,$0.012,$-4.276,$-4.264,$0.155,$-200.358,$357.197,-,$357.197,$1.517,$1.517,-,$-33.763,$324.951,$146.014,$12.11,-
2018-12-31,$-101.843,$155.157,$352.641,$507.798,$-6.554,$-14.85,$-23.159,$29.444,$-16.563,$389.392,$-266.542,-,$-69.63,$30.713,$-38.931,$-8.218,$0.066,$-344.324,$-146.031,-,$-146.031,$4.774,$4.774,-,$-60.757,$-202.015,$-124.735,$13.456,-
2018-09-30,$-96.668,$146,$320.081,$466.081,$27.124,$16.723,$-48.028,$78.641,$88.26,$457.673,$-212.655,-,$-24.061,$-31.105,$29.995,$-1.11,$0.571,$-237.255,$274.053,-,$274.053,$-350.661,$-350.661,-,$-40.822,$-117.43,$60.007,$39.744,-
2018-06-30,$306.322,$147.079,$9.119,$156.198,$-38.045,$14.011,$98.058,$-54.46,$99.516,$562.036,$-143.828,-,$-72.883,$-0.004,$-7.765,$-7.769,$0.544,$-223.936,$467.109,-,$467.109,$-510.485,$-510.485,-,$-39.987,$-83.362,$32.53,$10.176,-
2018-03-31,$225.229,$142.799,$66.825,$209.624,$-63.701,$57.621,$-62.83,$28.374,$-72.314,$362.539,$-213.908,-,$-16.582,$30.373,$-2.476,$27.897,$2.465,$-200.128,$104.674,-,$104.674,$-291.562,$-291.562,-,$-35.658,$-222.547,$-71.302,$9.685,-
