,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-02-28,"$5,021",$732,"$-1,910","$-1,178",$-174,-,-,$-637,$-139,"$3,704",$-414,-,$-29,"$-2,941",-,"$-2,941",-,"$-3,384","$-1,631",-,"$-1,631","$-3,930","$-3,930",$-699,$131,"$-6,129","$-5,680",$479,$-699
2020-11-30,"$2,442",$731,$378,"$1,109",$186,-,-,"$-1,738","$-2,163","$1,388",$-568,-,-,"$4,420",-,"$4,420",-,"$3,852",-,-,-,"$-3,854","$-3,854",$-717,$17,"$-4,554",$725,$488,$-717
2020-08-31,"$2,251",$701,$679,"$1,380","$1,077",-,-,"$2,125","$2,322","$5,953",$-436,-,-,"$-9,219",-,"$-9,219",-,"$-9,655","$-1,000",-,"$-1,000","$-4,856","$-4,856",$-730,$93,"$-6,493","$-9,963",$428,$-730
2020-05-31,"$3,116",$722,$250,$972,"$-1,636",-,-,$278,$-474,"$3,614",$-433,-,$-13,"$-16,385","$12,575","$-3,810",-,"$-4,256","$19,888",-,"$19,888","$-4,990","$-4,990",$-740,$-25,"$14,133","$13,410",$386,$-740
2020-02-29,"$2,571",$748,$276,"$1,024",$-133,-,-,$-155,$-583,"$3,012",$-396,-,-,$876,-,$876,-,$480,-,-,-,"$-3,389","$-3,389",$-768,$-12,"$-4,169",$-711,$361,$-768
2019-11-30,"$2,311",$748,$205,$953,$-234,-,-,"$-1,922","$-2,751",$513,$-349,-,$-109,"$1,691",-,"$1,691",-,"$1,233","$-2,750",-,"$-2,750","$-4,735","$-4,735",$-767,$-42,"$-8,294","$-6,543",$397,$-767
2019-08-31,"$2,137",$750,$492,"$1,242","$1,313",-,-,"$2,242","$2,621","$6,000",$-386,-,$-2,"$12,774",-,"$12,774",-,"$12,386","$-1,750",-,"$-1,750","$-5,203","$-5,203",$-795,$-54,"$-7,802","$10,569",$446,$-795
2019-05-31,"$3,740",$754,$147,$901,"$-1,378",-,-,$657,$-219,"$4,422",$-413,-,$-33,"$-8,947","$17,299","$8,352",-,"$7,906",-,-,-,"$-5,614","$-5,614",$-806,$-41,"$-6,461","$5,794",$394,$-806
2019-02-28,"$2,745",$741,$-60,$681,$-10,-,-,$-541,$-565,"$2,861",$-443,-,$-17,"$13,659",-,"$13,659",-,"$13,199","$-2,000",-,"$-2,000","$-9,551","$-9,551",$-670,$-18,"$-12,239","$3,896",$427,$-670
2018-11-30,"$2,333",$704,$346,"$1,050",$-274,-,-,"$-2,071","$-2,837",$546,$-421,-,$-263,"$2,604",-,"$2,604",-,"$1,920",-,-,-,"$-9,268","$-9,268",$-714,$-41,"$-10,023","$-7,631",$396,$-714
2018-08-31,"$2,265",$720,$376,"$1,096","$1,390",-,-,"$2,522","$3,361","$6,722",$-383,-,$-50,"$3,965",-,"$3,965",-,"$3,532","$-2,500",-,"$-2,500","$-10,055","$-10,055",$-742,$-36,"$-13,333","$-3,165",$436,$-742
2018-05-31,"$3,276",$702,$470,"$1,172","$-1,366",-,-,$525,$212,"$4,660",$-378,-,"$-1,724","$4,778",$484,"$5,262",-,"$3,160",$-2,-,$-2,"$-4,679","$-4,679",$-778,-,"$-5,459","$2,133",$396,$-778
2018-02-28,"$-4,047",$699,$-548,$151,$48,-,-,$-278,"$7,206","$3,310",$-286,-,-,"$-3,232","$2,261",$-971,-,"$-1,257",-,-,-,"$-3,237","$-3,237",$-783,-,"$-4,020","$-1,823",$389,$-783
