,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2010-12-31,$988,$615,$124,$739,$-983,$-581,$604,$985,$335,"$2,062",$-553,-,-,$189,$-16,$173,$2,$-378,$-849,$621,$-228,$103,$103,$-280,$64,$-341,"$1,327",-,$-280
2010-09-30,$801,$565,$169,$734,$-241,"$-1,066",$647,$-171,$-499,"$1,036",$-295,-,-,$167,$-938,$-771,$124,$-942,"$-1,068",$-194,"$-1,262",$109,$109,$-277,$-56,"$-1,486","$-1,332",-,$-277
2010-06-30,$733,$562,$82,$644,$-723,$-376,$621,$23,$-182,"$1,195",$-84,-,-,$-52,$-57,$-109,$-27,$-220,$-202,$-467,$-669,$58,$58,$-265,$26,$-850,$59,-,$-265
2010-03-31,$236,$554,$94,$648,$-373,$-644,$698,$102,$-168,$716,$-185,-,-,$201,$-104,$97,$33,$-55,"$-2,018",$331,"$-1,687",$26,$26,$-262,$-13,"$-1,936","$-1,329",-,$-262
2009-12-31,$206,$703,$75,$778,$50,$516,$474,$476,$997,"$1,981",$-531,-,-,$124,$12,$136,$-39,$-434,$-449,$-198,$-647,$39,$39,$-263,$3,$-868,$679,-,$-263
2009-09-30,$392,$561,$3,$564,$831,$354,$-171,$-271,$759,"$1,715",$-269,-,-,$745,$-8,$737,$-36,$432,"$-1,406",$-321,"$-1,727",$19,$19,$-261,$6,"$-1,963",$197,-,$-261
2009-06-30,$360,$538,$59,$597,"$1,511",$867,$-775,$-437,$951,"$1,908",$-193,-,-,$724,$-110,$614,$-76,$345,$-38,"$-1,586","$-1,624",$31,$31,$-252,$-4,"$-1,849",$425,-,$-252
2009-03-31,$-131,$534,-,$534,"$1,622",$764,"$-1,406",$-167,$492,$895,$-237,-,-,$688,$29,$717,$23,$503,"$1,497","$-1,779",$-282,-,-,$-253,-,$-535,$830,-,$-253
2008-12-31,$663,$527,$297,$824,$131,$547,$-129,$-668,$-95,"$1,392","$-1,214",-,-,$-309,$18,$-291,$81,"$-1,424",$359,$428,$787,$-77,$-77,$-253,$1,$458,$598,-,$-253
2008-09-30,$876,$501,$-126,$375,$461,$-371,-,$267,$124,"$1,375",$-626,-,-,"$-1,401",$51,"$-1,350",$60,"$-1,916",$504,"$2,039","$2,543",$-342,$-342,$-256,$-8,"$1,937","$1,356",-,$-256
2008-06-30,"$1,124",$480,$56,$536,$-682,$-145,-,$-194,$-461,"$1,199",$-541,-,-,$-940,$-93,"$-1,033",$-136,"$-1,710","$2,228",$-947,"$1,281",$-581,$-581,$-221,$40,$519,$5,-,$-221
2008-03-31,$922,$472,$128,$600,$-455,$-864,-,$40,$-816,$706,$-523,-,-,$-715,$-75,$-790,$192,"$-1,121",$400,$516,$916,$-665,$-665,$-223,$13,$41,$-345,-,$-223
2007-12-31,"$1,012",$496,$124,$620,$49,$-30,$387,$524,$893,"$2,525",$-994,-,-,"$-1,006",$78,$-928,$125,"$-1,797",$568,$21,$589,$-903,$-903,$-228,$-8,$-550,$212,-,$-228
2007-09-30,$927,$452,$38,$490,$-77,$-24,-,$624,$777,"$2,194",$-643,-,-,$-50,$52,$2,$51,$-590,$-223,$-460,$-683,$-380,$-380,$-231,$46,"$-1,248",$348,-,$-231
2007-06-30,$823,$437,$-1,$436,$188,$43,-,$242,$628,"$1,887",$-597,-,-,$-885,$-57,$-942,$145,"$-1,394",$959,"$-1,021",$-62,$-356,$-356,$-193,$71,$-540,$-45,-,$-193
2007-03-31,$816,$412,$1,$413,$739,$-734,-,$256,$120,"$1,349",$-398,-,-,$-154,$-215,$-369,$140,$-627,"$-1,153","$1,107",$-46,$-438,$-438,$-193,$26,$-651,$77,-,$-193
2006-12-31,$882,$382,$87,$469,$17,$75,-,$447,$882,"$2,233",$-840,-,-,$-752,$-41,$-793,$122,"$-1,511",$782,"$-1,041",$-259,$-319,$-319,$-195,$10,$-763,$-23,-,$-195
2006-09-30,$769,$418,$16,$434,$597,$-147,-,$21,$442,"$1,645",$-498,-,-,$-554,$-118,$-672,$34,"$-1,136",$674,$-659,$15,$-413,$-413,$-196,$12,$-582,$-95,-,$-196
2006-06-30,"$1,046",$402,$84,$486,$-299,$-137,-,$178,$-118,"$1,414",$-488,-,-,$54,$-450,$-396,$50,$-834,$184,$758,$942,"$-1,577","$-1,577",$-167,$46,$-756,$-158,-,$-167
2006-03-31,$840,$400,$10,$410,$-463,$-618,-,$122,$-743,$507,$-277,-,-,$-109,$-46,$-155,$117,$-315,$-746,$806,$60,$-485,$-485,$-168,$101,$-492,$-302,-,$-168
2005-12-31,$846,$364,$69,$433,$-449,$226,-,$-292,$-296,$983,$-551,-,-,$-872,$513,$-359,$49,$-861,$777,$77,$854,$-575,$-575,$-169,-,$110,$141,-,$-169
2005-09-30,$667,$369,$24,$393,$221,$-120,-,$-104,$74,"$1,134",$-521,-,-,$-649,$-12,$-661,$37,"$-1,145",$56,$409,$465,$-66,$-66,$-169,-,$230,$218,-,$-169
2005-06-30,$760,$372,$-45,$327,$-514,$-119,-,$223,$-270,$817,$-434,-,-,$-212,$5,$-207,$65,$-576,"$1,153",$-650,$503,$-358,$-358,$-139,-,$6,$232,-,$-139
2005-03-31,$581,$372,$-68,$304,$-228,$-555,-,$-19,$-706,$179,$-272,-,-,$-644,$-70,$-714,$43,$-943,$968,$183,"$1,151",$-203,$-203,$-141,-,$807,$72,-,$-141
