,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$60.458,$28.078,$-46.469,$-18.391,$21.324,$67.28,$-0.815,$39.106,$152.841,$194.908,$-7.54,-,-,-,-,-,-,$-7.54,$-1.888,-,$-1.888,-,-,$-26.053,$-3.444,$-31.385,$174.096,$3.148,$-26.053
2020-09-30,$54.046,$23.189,$-2.225,$20.964,$23.466,$-15.399,$-12.617,$5.468,$19.388,$94.398,$-12.999,-,-,-,-,-,-,$-12.999,$302.423,-,$302.423,-,-,$-26.052,$-5.518,$270.853,$359.473,$5.629,$-26.052
2020-06-30,$10.787,$24.199,$3.226,$27.425,$-18.279,$6.651,$-1.266,$-44.972,$-64.283,$-26.071,$-14.588,-,-,-,-,-,-,$-14.588,$-0.914,-,$-0.914,-,-,$-26.031,$-1.011,$-27.956,$-60.594,$4.164,$-26.031
2020-03-31,$1.49,$25.287,$31.795,$57.082,$19.137,$-43.226,$-7.873,$8.488,$-11.27,$47.302,$-6.573,-,-,-,-,-,-,$-6.573,$-0.106,-,$-0.106,$-32.112,$-32.112,$-26.023,$-5.684,$-63.925,$-48.681,$14.311,$-26.023
2019-12-31,$74.038,$26.45,$-12.832,$13.618,$14.877,$33.222,$36.672,$-12.43,$93.218,$180.874,$-28.88,-,-,-,-,-,-,$-28.88,$-0.121,-,$-0.121,$-9.568,$-9.568,$-24.862,$-1.368,$-35.919,$125.131,$1.375,$-24.862
2019-09-30,$52.931,$24.785,$17.438,$42.223,$1.451,$-16.67,$8.666,$-43.204,$-1.281,$93.873,$-19.538,-,-,-,-,-,-,$-19.538,$-77.906,-,$-77.906,$-5.432,$-5.432,$-24.923,$-0.456,$-108.717,$-50.621,$7.153,$-24.923
2019-06-30,$60.475,$27.203,$0.679,$27.882,$-21.619,$1.868,$-5.261,$15.883,$-77.526,$10.831,$-13.538,-,-,-,-,-,-,$-13.538,$-17.601,-,$-17.601,-,-,$-24.863,$-0.578,$-43.042,$-41.24,$7.745,$-24.863
2019-03-31,$59.496,$27.466,$-4.62,$22.846,$8.174,$-49.478,$-15.399,$1.418,$-43.823,$38.519,$28.573,-,-,-,-,-,-,$28.573,$-15.824,-,$-15.824,-,-,$-24.909,$-3.053,$-43.786,$18.027,$7.609,$-24.909
2018-12-31,$49.202,$27.257,$14.932,$42.189,$-15.967,$17.385,$37.552,$35.69,$73.102,$164.493,$-31.889,-,-,-,-,-,-,$-31.889,$-15.103,-,$-15.103,-,-,$-24.868,$-0.087,$-40.058,$89.741,$5.782,$-24.868
2018-09-30,$29.439,$27.58,$7.706,$35.286,$22.754,$10.715,$-19.413,$-26.772,$18.35,$83.075,$-15.075,-,$-3.663,-,-,-,-,$-18.738,$-17.344,-,$-17.344,-,-,$-24.867,$-3.767,$-45.978,$12.5,$5.735,$-24.867
2018-06-30,$14.787,$28.723,$38.825,$67.548,$-74.085,$-8.815,$49.095,$27.633,$-18.345,$63.99,$-17.949,-,-,-,-,-,-,$-17.949,$-14.907,-,$-14.907,-,-,$-24.855,$-0.631,$-40.393,$-18.215,$4.433,$-24.855
2018-03-31,$16.459,$28.913,$2.971,$31.884,$41.85,$-48.599,$-59.645,$-70.093,$-169.07,$-120.727,$-12.89,-,-,-,-,-,-,$-12.89,$-19.122,-,$-19.122,-,-,$-24.826,$-2.907,$-46.855,$-167.788,$3.962,$-24.826
2017-12-31,$-105.888,$30.51,$179.204,$209.714,$-3.619,$68.997,$80.415,$-14.232,$134.88,$238.706,$-18.524,-,$23.992,-,-,-,-,$5.468,$-20.345,-,$-20.345,-,-,$-24.821,$-3.973,$-49.139,$201.302,$2.529,$-24.821
2017-09-30,$48.742,$30.549,$-17.455,$13.094,$-7.243,$-3.078,$-12.084,$-16.746,$-36.076,$25.76,$-10.579,-,$26.937,-,-,-,-,$16.358,$-25.28,-,$-25.28,-,-,$-24.833,$-3.639,$-53.752,$-3.018,$4.548,$-24.833
2017-06-30,$42.185,$28.77,$-98.511,$-69.741,$3.612,$9.833,$4.812,$25.739,$70.229,$42.673,$-11.569,-,$181.838,-,-,-,-,$170.269,$-15.447,-,$-15.447,-,-,$-24.794,$-3.395,$-43.636,$179.378,$4.436,$-24.794
2017-03-31,$19.289,$28.625,$17.664,$46.289,$67.466,$-27.11,$-60.74,$-5.257,$-61.651,$3.927,$-15.495,-,-,-,-,-,-,$-15.495,$-10.599,-,$-10.599,-,-,$-24.785,$-3.442,$-38.826,$-41.379,$11.307,$-24.785
2016-12-31,$61.912,$29.453,$-35.945,$-6.492,$-32.891,$84.354,$27.774,$41.331,$114.116,$169.536,$-22.562,-,-,-,-,-,-,$-22.562,$-4.597,-,$-4.597,-,-,$-24.786,$-0.077,$-29.46,$106.292,$0.247,$-24.786
