,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-165,$130,$-243,$-113,$337,-,-,"$-2,229",$-299,$-577,$-64,-,-,-,$-2,$-2,-,$-66,-,-,-,$-4,$-4,-,-,$-4,$-635,$76,-
2020-09-30,$801,$703,$-410,$293,$-251,-,-,$103,$-174,$920,$-72,-,-,-,-,-,-,$-72,-,$-56,$-56,$-5,$-5,-,-,$-61,$794,$85,-
2020-06-30,$122,$131,$-483,$-352,$45,-,-,$739,$352,$122,$-70,-,-,-,"$1,112","$1,112",-,"$1,042","$2,864",$56,"$2,920",$-13,$-13,-,$-33,"$2,874","$4,040",$83,-
2020-03-31,$-699,$620,$598,"$1,218",$760,-,-,$-524,$-899,$-380,$-80,-,-,-,"$1,813","$1,813",-,"$1,733",-,-,-,"$-1,281","$-1,281",-,-,"$-1,281",$51,$11,-
2019-12-31,"$1,171",$132,$-41,$91,$119,-,-,$10,$-185,"$1,077",$-87,-,-,$-672,$855,$183,-,$96,-,-,-,"$-1,347","$-1,347",-,$3,"$-1,344",$-153,$80,-
2019-09-30,"$1,950",$132,$114,$246,$81,-,-,$293,$-345,"$1,851",$-82,-,-,-,$847,$847,-,$765,-,$-37,$-37,"$-1,349","$-1,349",-,$-3,"$-1,389","$1,209",$83,-
2019-06-30,$979,$133,$136,$269,$-499,-,-,$86,$539,"$1,787",$-88,-,$-9,-,"$4,177","$4,177",-,"$4,080",-,$-213,$-213,"$-2,718","$-2,718",-,$-8,"$-2,939","$2,922",$84,-
2019-03-31,$765,$130,$-195,$-65,$-24,-,-,"$-1,087",$-550,$150,$-111,-,-,-,"$2,220","$2,220",-,"$2,109",-,$225,$225,"$-2,773","$-2,773",-,-,"$-2,548",$-291,$78,-
2018-12-31,$646,$123,$521,$644,$131,-,-,$33,$-206,"$1,084",$-86,-,$-134,"$-2,686","$3,315",$629,-,$409,-,$21,$21,"$-1,861","$-1,861",-,$1,"$-1,839",$-349,$105,-
2018-09-30,"$1,767",$122,$94,$216,$-58,-,-,$363,$-19,"$1,964",$-121,-,-,-,$164,$164,-,$43,-,$1,$1,"$-2,205","$-2,205",-,-,"$-2,204",$-214,$76,-
2018-06-30,$978,$120,$61,$181,$-296,-,-,$90,$491,"$1,650",$-104,-,$-139,-,$370,$370,-,$127,-,$3,$3,"$-1,187","$-1,187",-,$1,"$-1,183",$563,$79,-
2018-03-31,$607,$120,$54,$174,$-96,-,-,$-677,$-141,$640,$-131,-,-,-,"$1,767","$1,767",-,"$1,636","$-1,487",-,"$-1,487",$-718,$-718,-,-,"$-2,205",$82,$71,-
2017-12-31,$-555.223,$117.052,$90.439,$207.491,$209.184,-,-,"$1,266.083","$1,521.307","$1,173.575","$-2,536.191",-,$-0.195,"$-6,941","$8,918.444","$1,977.444",-,$-558.942,$-181.259,-,$-181.259,$-709.201,$-709.201,-,$-10,$-900.46,$-284.864,$68.452,-
2017-09-30,"$1,720.391",$115.751,$98.299,$214.05,$-145.639,-,-,$330.534,$-47.85,"$1,886.591",$915.224,-,$-552.315,-,"$-2,468.541","$-2,468.541",-,"$-2,105.632",$972.01,$-4.599,$967.411,$-566.339,$-566.339,-,-,$401.072,$212.498,$66.501,-
2017-06-30,$720.209,$106.075,$64.114,$170.189,$-255.117,-,-,$17.988,$330.818,"$1,221.216",$727.052,-,$-0.484,-,"$-1,371.18","$-1,371.18",-,$-644.612,$-83.469,$4.599,$-78.87,$-344.142,$-344.142,-,-,$-423.012,$200.425,$66.988,-
2017-03-31,$455.623,$103.122,$48.148,$151.27,$-78.428,-,-,$-453.605,$-226.275,$380.618,$605.915,-,$-0.006,-,"$-1,498.723","$-1,498.723",-,$-892.814,"$1,051.718",-,"$1,051.718",$-208.318,$-208.318,-,-,$843.4,$352.941,$59.059,-
2016-12-31,$673.921,$99.713,$37.116,$136.829,$186.295,-,-,$109.065,$286.081,"$1,096.831",$-51.924,-,$0.305,"$3,684","$-4,762.833","$-1,078.833",-,"$-1,130.452",$0.295,-,$0.295,$-254.92,$-254.92,-,-,$-254.625,$-341.055,$74.869,-
2016-09-30,$506.017,"$1,038.78",$88.936,"$1,127.716",$-126.148,-,-,$172.474,$-113.79,"$1,519.943",$-54.377,-,$-48.51,"$-2,176.868",$716.495,"$-1,460.373",-,"$-1,563.26",-,-,-,$-230.28,$-230.28,-,-,$-230.28,$-271.415,$54.115,-
2016-06-30,$580.638,$96.79,$66.36,$163.15,$-152.443,-,-,$42.077,$278.68,"$1,022.468",$-60.443,-,$-0.072,"$2,176.868","$-2,902.92",$-726.052,-,$-786.567,$992.205,$-100,$892.205,$-273.896,$-273.896,-,-,$618.309,$836.541,$54.982,-
2016-03-31,$374.424,$91.717,$115.588,$207.305,$-191.704,-,-,$-339.616,$-236.971,$344.758,$-53.256,-,$-0.723,-,$201.258,$201.258,-,$147.279,$2.5,$100,$102.5,$-236.904,$-236.904,-,-,$-134.404,$379.929,$66.034,-
2015-12-31,$504.269,$89.248,$185.998,$275.246,$220.91,-,-,$7.835,$202.849,$982.364,$-47.278,-,$-4.674,"$5,084.238","$-6,252.774","$-1,168.537",-,"$-1,220.488",$788.585,-,$788.585,$-819.743,$-819.743,-,$-90.935,$-122.093,$-364.43,$75.065,-
2015-09-30,"$1,196.732",$87.406,$40.71,$128.116,$-1.664,-,-,$200.553,$-15.048,"$1,309.8",$-42.286,-,$-89.727,-,$37.665,$37.665,$0.225,$-94.123,-,-,-,"$-1,274.489","$-1,274.489",-,$11.759,"$-1,262.73",$-47.291,$58.799,-
2015-06-30,$517.032,$86.869,$58.543,$145.412,$-167.347,-,-,$2.676,$39.932,$702.376,$-53.088,-,$-19.775,$-880.774,$-485.289,"$-1,366.063",$-0.17,"$-1,439.096",$-1.438,-,$-1.438,$-674.208,$-674.208,-,$14.933,$-660.713,"$-1,366.865",$60.736,-
2015-03-31,$333.327,$83.236,$28.382,$111.618,$-120.593,-,-,$-316.584,$-235.962,$208.983,$-31.263,-,$-26.162,$880.774,"$-1,969.292","$-1,088.518",$5.123,"$-1,140.82","$1,464.258",-,"$1,464.258",$-299.548,$-299.548,-,$49.538,"$1,214.248",$107.163,$54.533,-
2014-12-31,$451.831,$88.621,$61.284,$149.905,$171.148,-,-,$-11.917,$153.544,$755.28,$-40.779,-,$-0.282,"$18,230.135","$-20,255.242","$-2,025.111",$-9.309,"$-2,075.481",$-20.675,-,$-20.675,$-500.967,$-500.967,-,$25.468,$-496.174,"$-1,904.706",$67.172,-
2014-09-30,"$1,062.253",$73.652,$73.503,$147.155,$-40.398,-,-,$226.49,$82.724,"$1,292.132",$-28.739,-,"$-2,395.034","$-13,406.046","$14,008.065",$602.019,$4.033,"$-1,817.721","$2,278.122",-,"$2,278.122",$-145.382,$-145.382,-,$-14.324,"$2,118.416","$1,539.825",$46.969,-
2014-06-30,$576.451,$53.373,$60.165,$113.538,$-218.803,-,-,$53.478,$-0.008,$689.981,$-32.255,-,$-98.417,"$6,038.445","$-4,305.033","$1,733.412",$-26.574,"$1,576.166",$-59.381,-,$-59.381,$1.327,$1.327,-,$6.723,$-51.331,"$2,215.749",$35.739,-
2014-03-31,$331.218,$52.134,$55.307,$107.441,$-94.156,-,-,$-315.107,$-261.655,$177.004,$-29.731,-,$-2.633,$39.966,-,$39.966,$-48.457,$-40.855,$-58.449,-,$-58.449,$-88.967,$-88.967,-,$5.499,$-141.917,$-1.844,$39.412,-
2013-12-31,$378.077,$55.16,$58.168,$113.328,$172.389,-,-,$-10.539,$63.068,$554.473,$-27.487,-,$-0.361,"$10,049.876","$-9,955.8",$94.076,$-27.102,$39.126,$-415.579,-,$-415.579,$4.79,$4.79,-,$5.297,$-405.492,$193.9,$50.288,-
2013-09-30,$832.989,$54.213,$54.265,$108.478,$-40.978,-,-,$117.04,$28.997,$970.464,$-20.477,-,$-0.713,"$-1,184.684",-,"$-1,184.684",$-9.552,"$-1,215.426",$-0.008,-,$-0.008,$-446.223,$-446.223,-,$-5.33,$-451.561,$-666.12,$35.006,-
2013-06-30,$437.44,$40.586,$42.86,$83.446,$-127.821,-,-,$60.419,$72.496,$593.382,$-21.43,-,$-330.742,$-591.18,-,$-591.18,$-26.613,$-969.965,$980,-,$980,$-467.59,$-467.59,-,$12.104,$524.514,$151.004,$34.978,-
2013-03-31,$244.292,$31.632,$18.813,$50.445,$-115.162,-,-,$-184.57,$-111.62,$183.117,$-15.051,-,$-0.102,$17.271,-,$17.271,$-18.12,$-16.002,-,-,-,$-75.415,$-75.415,-,$4.443,$-70.972,$74.861,$21.826,-
2012-12-31,$289.595,$30.039,$27.95,$57.989,$127.383,-,-,$83.885,$149.235,$496.819,$-16.208,-,$-19.99,"$-1,553.083","$1,720.864",$167.781,$6.257,$137.84,-,-,-,$-1.596,$-1.596,-,$-7.722,$-9.318,$637.879,$19.993,-
2012-09-30,$599.972,$28.32,$24.897,$53.217,$-55.939,-,-,$4.325,$21.756,$674.945,$-10.527,-,$-0.442,"$1,119.181","$-1,720.864",$-601.683,$14.373,$-598.279,$-0.001,-,$-0.001,$0.733,$0.733,-,$-0.097,$0.635,$85.684,$17.672,-
2012-06-30,$352.654,$27.836,$29.436,$57.272,$-118.486,-,-,$48.721,$21.68,$431.606,$-14.726,-,$-0.143,$-743.08,-,$-743.08,$27.176,$-730.773,-,-,-,$-61.374,$-61.374,-,$8.379,$-52.995,$-379.289,$17.73,-
2012-03-31,$181.816,$23.978,$25.442,$49.42,$-58.235,-,-,$-143.86,$-48.856,$182.38,$-13.697,-,$-13.286,$-376.101,-,$-376.101,$31.583,$-371.501,"$1,000",-,"$1,000",$-253.18,$-253.18,-,$-16.287,$730.533,$559.239,$16.64,-
2011-12-31,$225.956,$19.891,$37.705,$57.596,$76.294,-,-,$3.83,$-1.711,$281.841,$-17.063,-,$-0.219,$-75.171,-,$-75.171,$25.838,$-66.615,-,-,-,$-0.491,$-0.491,-,$6.045,$5.554,$211.67,$25.438,-
2011-09-30,$472.884,$19.911,$30.504,$50.415,$-47.871,-,-,$-2.812,$37.17,$560.469,$-11.693,-,$-0.899,$-719.483,-,$-719.483,$-5.948,$-738.023,-,-,-,$-3.557,$-3.557,-,$2.823,$-0.734,$-190.083,$13.415,-
2011-06-30,$256.278,$19.525,$26.913,$46.438,$-97.729,-,-,$-8.248,$-79.433,$223.283,$-9.798,-,$-0.87,$-126.735,-,$-126.735,$-17.778,$-155.181,$-0.213,-,$-0.213,$-11.089,$-11.089,-,$2.653,$-8.649,$60.175,$13.231,-
2011-03-31,$104.013,$18.271,$25.182,$43.453,$-56.487,-,-,$7.477,$128.753,$276.219,$-8.279,-,$-66.204,$145.555,-,$145.555,$-16.021,$55.051,-,-,-,$-156.718,$-156.718,-,$9.52,$-147.198,$192.107,$14.11,-
2010-12-31,$135.111,$19.912,$25.023,$44.935,$83.48,-,-,$1.539,$-0.129,$179.917,$-8.122,-,$-1.433,$-377.277,-,$-377.277,$-5.174,$-392.006,$-0.003,-,$-0.003,$-2.664,$-2.664,-,$41.1,$38.433,$-174.154,$19.768,-
2010-09-30,$224.56,$21.169,$36.36,$57.529,$-27.239,-,-,$4.459,$23.275,$305.364,$-4.238,-,-,$-37.556,-,$-37.556,$12.275,$-29.519,$-122.023,-,$-122.023,$0.944,$0.944,-,$2.64,$-118.439,$177.086,$21.254,-
2010-06-30,$114.596,$18.865,$32.619,$51.484,$-65.293,-,-,$-13.6,$21.239,$187.319,$-5.402,-,$-108.472,$-12.711,-,$-12.711,$18.486,$-108.099,$-74.987,-,$-74.987,$8.672,$8.672,-,$0.283,$-66.032,$7.26,$15.465,-
2010-03-31,$53.875,$13.96,$30.37,$44.33,$-20.223,-,-,$3.004,$6.492,$104.697,$-4.831,-,$-2.5,$-313.819,-,$-313.819,$9.676,$-311.474,$476.612,-,$476.612,$-106.335,$-106.335,-,$-11.282,$358.995,$146.634,$11.909,-
2009-12-31,$78.455,$14.307,$13.332,$27.639,$51.165,-,-,$-7.959,$40.171,$146.265,$-5.204,-,$-1.5,-,$-250.323,$-250.323,$-5.03,$-262.057,$-75.075,-,$-75.075,$30.778,$30.778,-,$0.569,$-43.728,$-160.332,$7.944,-
2009-09-30,$318.983,$15.232,$-159.755,$-144.523,$-18.61,-,-,$9.17,$20.719,$195.179,$-1.788,-,-,-,$-81.982,$-81.982,$-0.014,$-83.784,$-85.542,-,$-85.542,$1.975,$1.975,-,$0.238,$-83.329,$29.024,$10.869,-
2009-06-30,$67.011,$15.248,$21.234,$36.482,$-39.392,-,-,$2.299,$-9.436,$94.057,$-5.023,-,-,-,$-40.502,$-40.502,$0.289,$-45.236,$-16,-,$-16,$5.165,$5.165,-,$0.065,$-10.77,$42.189,$11.265,-
2009-03-31,$25.023,$15.074,$17.851,$32.925,$-15.93,-,-,$0.135,$16.216,$74.164,$-3.091,-,-,-,$-108.251,$-108.251,$0.959,$-110.383,$-20.505,-,$-20.505,$-11.905,$-11.905,-,$1.277,$-31.133,$-73.29,$10.593,-
2008-12-31,$34.146,$16.779,$19.095,$35.874,$38.072,-,-,$-1.466,$10.333,$80.353,$-5.437,-,$-0.006,$22.247,$-70.221,$-47.974,$-0.167,$-53.584,$-74.534,-,$-74.534,$0.919,$0.919,-,$0.496,$-73.119,$-48.836,$11.452,-
2008-09-30,$86.289,$17.574,$21.507,$39.081,$-17.878,-,-,$0.022,$-23.454,$101.916,$-5.858,-,$-0.062,-,$37.873,$37.873,$-123.055,$-91.102,$-52.559,-,$-52.559,$-0.164,$-0.164,-,$5.464,$-47.259,$-57.682,$10.054,-
2008-06-30,$50.992,$19.123,$16.586,$35.709,$-37.382,-,-,$-1.631,$3.201,$89.902,$-4.173,-,$-0.068,-,$-45.105,$-45.105,$-30.473,$-79.819,$-49.85,-,$-49.85,$2.21,$2.21,-,$0.527,$-47.113,$-37.167,$9.077,-
2008-03-31,$14.197,$18.786,$11.485,$30.271,$-25.7,-,-,$2.712,$-1.086,$43.382,$-2.854,-,$-0.463,-,$77.453,$77.453,$-1.536,$72.6,-,-,-,$-1.907,$-1.907,-,$0.55,$-1.357,$122.876,$9.939,-
2007-12-31,$20.857,$39.874,$-4.94,$34.934,$29.341,-,-,$-1.728,$10.89,$66.681,$-4.937,-,$-14.58,$-151.252,$42.197,$-109.055,$16.379,$-112.193,-,-,-,$3.208,$3.208,-,$2.138,$5.346,$-38.149,$5.494,-
2007-09-30,$104.364,$9.916,$-35.362,$-25.446,$-24.793,-,-,$-1.311,$-17.232,$61.686,$-5.505,-,-,$27.219,$-95.858,$-68.639,$-0.003,$-74.147,-,-,-,$5.956,$5.956,-,$-0.328,$5.628,$-3.013,$4.127,-
2007-06-30,$34.572,$9.805,$9.714,$19.519,$-23.671,-,-,$22.126,$-45.196,$8.895,$-3.29,-,-,$-0.013,$-22.397,$-22.41,$-15.078,$-40.778,-,-,-,$1.854,$1.854,-,$0.284,$2.138,$-28.467,$3.466,-
2007-03-31,$-14.716,$9.268,$-7.393,$1.875,$-5.104,-,-,$-24.582,$31.594,$18.753,$-2.217,-,-,$7.996,-,$7.996,$-0.16,$5.619,-,-,-,$6.164,$6.164,-,$0.169,$6.333,$31.411,$3.166,-
2006-12-31,$13.232,$9.78,$5.641,$15.421,$7.313,-,-,$0.29,$3.144,$31.797,$-3.223,-,-,$-87.227,$92.123,$4.896,$15.346,$17.019,$45,-,$45,$24.157,$24.157,-,$-5.819,$63.338,$114.907,$4.651,-
2006-09-30,$48.816,$9.34,$-18.42,$-9.08,$-7.086,-,-,$1.702,$-4.901,$34.835,$-3.34,-,-,$152.038,$-111.953,$40.085,$3.493,$40.238,$300,-,$300,$-145.254,$-145.254,-,$-40.352,$114.394,$189.899,$3.543,-
2006-06-30,$12.517,$9.066,$6.16,$15.226,$-17.208,-,-,$0.377,$-2.641,$25.102,$-4.213,-,$-1.894,$12.838,-,$12.838,$-0.283,$6.448,-,-,-,$3.865,$3.865,-,-,$3.865,$36.864,$3.717,-
2006-03-31,$-0.099,$8.645,$2.502,$11.147,$-4.197,-,-,$-3.662,$9.299,$20.347,$-2.075,-,$-1.21,$-12.757,-,$-12.757,$1.328,$-14.714,-,-,-,$-4.474,$-4.474,-,-,$-4.474,$1.566,$3.017,-
2005-12-31,$3.79,$8.469,$2.398,$10.867,$5.237,-,-,$6.1,$-1.12,$13.537,$-2.996,-,$-1.358,$-19.769,$18.708,$-1.061,$0.295,$-5.12,-,-,-,$-27.439,$-27.439,-,-,$-27.439,$-19.748,$1.195,-
2005-09-30,$171.571,$8.369,$-157.674,$-149.305,$2.091,-,-,$-0.992,$-9.823,$12.443,$-1.831,-,$-132.802,$84.843,-,$84.843,$-0.578,$-50.368,-,-,-,$19.242,$19.242,-,-,$19.242,$-18.181,$1.271,-
2005-06-30,$12.376,$5.771,$1.879,$7.65,$-7.408,-,-,$1.515,$-6.057,$13.969,$-2.061,-,-,$4.593,-,$4.593,$1.797,$4.329,-,-,-,$1.562,$1.562,-,-,$1.562,$18.199,$0.989,-
2005-03-31,$4.992,$6.169,$0.194,$6.363,$-8.259,-,-,$-0.448,$11.338,$22.693,$-4.142,-,$-1,$-19.188,-,$-19.188,$-0.288,$-24.618,-,-,-,$1.143,$1.143,-,-,$1.143,$-1.199,$0.714,-
