,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,"$1,716","$1,290",$-138,"$1,152",-,-,-,$199,$199,"$3,382",$-583,-,$-372,"$1,633",-,"$1,633",$-5,$673,"$-2,005","$2,070",$65,"$-1,527","$-1,527","$-1,311",$-194,"$-2,967",$826,$90,"$-1,311"
2018-03-31,$741,"$1,137",$700,"$1,837",-,-,-,"$-1,473","$-1,473","$1,155",$-450,-,-,$522,-,$522,$-269,$-197,"$-1,003",$-1,"$-1,004",$-336,$-336,"$-1,299",$-83,"$-2,722","$-1,610",$80,"$-1,299"
2017-12-31,"$-1,038","$1,167","$3,427","$4,594",$297,$-145,$254,"$4,049",$242,"$4,019",$-715,-,$-49,$789,-,$789,$-83,$-58,$-802,"$-1,988","$-2,790","$-1,684","$-1,684","$-1,283",$-28,"$-5,785","$-1,805",$80,"$-1,283"
2017-09-30,$-51,"$1,154",$742,"$1,896",-,-,-,"$-2,922","$-2,922","$-1,171",$-441,-,-,"$1,053",-,"$1,053",$59,$671,-,"$1,986","$1,986",$-86,$-86,"$-1,283",$-81,$536,$115,$76,"$-1,283"
2017-06-30,"$1,951","$1,162",$-85,"$1,077",-,-,-,$198,$198,"$3,317",$-393,-,$-41,$-807,-,$-807,$114,"$-1,127",$-1,"$-3,808","$-3,809","$-1,039","$-1,039","$-1,307",$-63,"$-6,218","$-3,922",$82,"$-1,307"
2017-03-31,"$1,556","$1,193",$100,"$1,293",-,-,-,"$-2,535","$-2,535",$286,$-339,-,$-306,"$3,890",-,"$3,890",$-52,"$3,193",$-300,"$3,784","$3,484",$-706,$-706,"$-1,294",$-23,"$1,461","$5,193",$74,"$-1,294"
2016-12-31,$-587,"$1,185","$2,620","$3,805",$-619,$206,$278,"$2,430",$401,"$3,632",$-551,-,$-2,"$-2,514",-,"$-2,514",$504,"$-2,563","$1,079",$-909,$170,$-867,$-867,"$-1,271",$-9,"$-1,977","$-1,392",$75,"$-1,271"
2016-09-30,"$2,189","$1,175",$137,"$1,312",-,-,-,$-564,$-564,"$2,971",$-409,-,$-621,$183,-,$183,$-43,$-890,$-35,$918,$883,$-436,$-436,"$-1,274",$-8,$-835,"$1,299",$77,"$-1,274"
2016-06-30,"$1,209","$1,550",$320,"$1,870",-,-,-,"$-1,563","$-1,563","$1,600",$-375,-,$-10,"$-1,220",-,"$-1,220",$107,"$-1,498","$-1,500",$-9,"$-1,509",$-481,$-481,"$-1,300",$-76,"$-3,366","$-3,108",$80,"$-1,300"
2016-03-31,"$1,130","$1,561",$275,"$1,836",-,-,-,$-875,$-875,"$2,173",$-279,-,$-147,"$2,253",-,"$2,253",$-86,"$1,741",$-851,-,$-851,$-711,$-711,"$-1,279",$-25,"$-2,866","$1,192",$68,"$-1,279"
2015-12-31,$982,"$1,560","$1,126","$2,686",$-480,$805,$-37,$505,$519,"$4,246",$-493,-,$129,$-374,-,$-374,$121,$-617,$-1,$-14,$-15,"$-1,130","$-1,130","$-1,263",$2,"$-2,406",$976,$78,"$-1,263"
2015-09-30,"$1,831","$1,570",$-439,"$1,131",-,-,-,$223,$223,"$3,311",$-316,-,$16,$99,-,$99,$140,$-61,$-2,$3,$1,"$-1,224","$-1,224","$-1,272",$-44,"$-2,539",$626,$75,"$-1,272"
2015-06-30,$688,"$1,608",$655,"$2,263",-,-,-,$-392,$-392,"$2,697",$-271,-,$25,"$2,759",-,"$2,759",$12,"$2,525",$-4,"$-3,706","$-3,710",$-574,$-574,"$-1,302",$-11,"$-5,597","$-1,058",$83,"$-1,302"
2015-03-31,$958,"$1,637",$-244,"$1,393",-,-,-,$-618,$-618,"$2,284",$-203,-,"$-7,598","$1,248",-,"$1,248",$-52,"$-6,605","$5,039","$2,177","$7,216",$-773,$-773,"$-1,280",$-8,"$5,155",$539,$63,"$-1,280"
2014-12-31,"$7,327","$1,573","$-11,289","$-9,716",$-554,$79,$593,$-858,$874,"$-1,035",$-490,"$-1,000","$13,891","$-5,406",-,"$-5,406",$209,"$7,204","$-3,465","$-3,537","$-7,002","$-1,441","$-1,441","$-1,336",$7,"$-9,772","$-3,929",$69,"$-1,336"
2014-09-30,$843,"$1,611",$80,"$1,691",-,-,-,"$2,068","$2,068","$4,348",$-320,-,"$-3,210",$-146,-,$-146,$-46,"$-3,722",$-2,"$4,963","$4,961","$-2,423","$-2,423","$-1,282",$23,"$1,279","$1,627",$75,"$-1,282"
2014-06-30,"$2,033","$1,753",$-979,$774,-,-,-,$-415,$-415,"$2,315",$-302,-,$25,$-85,-,$-85,$313,$-49,$-1,"$-5,035","$-5,036","$-2,043","$-2,043","$-1,339",$49,"$-8,369","$-6,085",$78,"$-1,339"
2014-03-31,"$1,731","$1,754",$-306,"$1,448",-,-,-,$-703,$-703,"$2,361",$-205,-,$533,"$-4,193",-,"$-4,193",$58,"$-3,807",$-3,"$3,149","$3,146",$-236,$-236,"$-1,290",-,"$1,620",$207,$56,"$-1,290"
2013-12-31,$815,"$1,954",$585,"$2,539",$436,$-365,$522,$925,$-300,"$3,026",$-429,-,$-200,"$1,561",-,"$1,561",$245,"$1,177","$-1,260",$-310,"$-1,570",$205,$205,"$-1,380",$121,"$-2,624","$1,531",$66,"$-1,380"
2013-09-30,"$1,151","$1,705",$-137,"$1,568",-,-,-,"$1,315","$1,315","$3,949",$-355,-,-,"$-1,631",-,"$-1,631",$-51,"$-2,037",-,"$-1,551","$-1,551",$-47,$-47,"$-1,259",$-58,"$-2,915","$-1,000",$68,"$-1,259"
2013-06-30,$935,"$1,655",$338,"$1,993",-,-,-,$-636,$-636,"$2,338",$-413,-,-,$-774,-,$-774,$52,"$-1,135","$6,458",$822,"$7,280","$-4,976","$-4,976","$-1,332",$-2,$970,"$2,066",$75,"$-1,332"
2013-03-31,"$1,616","$1,674",$-102,"$1,572",-,-,-,"$-1,173","$-1,173","$2,341",$-351,-,-,$-849,-,$-849,$47,"$-1,153",$-506,$880,$374,$-488,$-488,"$-1,306",$-1,"$-1,421",$-427,$67,"$-1,306"
2012-12-31,$949,"$1,661",$932,"$2,593",$349,$-482,$-302,$-609,"$-1,795","$1,809",$-778,-,-,"$-3,774",-,"$-3,774",$154,"$-4,398",$40,$904,$944,$-902,$-902,"$-1,400",$140,"$-1,218","$-3,909",$78,"$-1,400"
2012-09-30,"$1,763","$1,723",$112,"$1,835",-,-,-,$-282,$-282,"$3,139",$-414,-,-,"$-1,457",-,"$-1,457",$32,"$-1,839","$2,502","$-1,917",$585,$5,$5,"$-1,277",$-51,$-738,$608,$88,"$-1,277"
2012-06-30,"$1,820","$1,804",$-191,"$1,613",-,-,-,$-585,$-585,"$2,920",$-431,-,-,$101,-,$101,$32,$-298,-,"$1,003","$1,003",$-307,$-307,"$-1,280",$-2,$-586,"$2,096",$93,"$-1,280"
2012-03-31,"$1,767","$1,790",-,"$1,790",-,-,-,"$-1,474","$-1,474","$2,154",$-331,-,-,$72,-,$72,$-11,$-270,$-2,$634,$632,$-77,$-77,"$-1,279",$-1,$-725,"$1,125",$76,"$-1,279"
2011-12-31,"$1,543","$1,861",$-599,"$1,262","$-1,168",$-678,$182,$395,$-102,"$3,233",$-603,-,-,"$-1,230",-,"$-1,230",$149,"$-1,684",$-270,$-280,$-550,$-435,$-435,"$-1,285",$39,"$-2,231",$-722,$82,"$-1,285"
2011-09-30,"$1,724","$1,903",$-120,"$1,783",-,-,-,$821,$821,"$4,577",$-431,-,-,$230,-,$230,$-62,$-263,$-12,$-40,$-52,"$-1,013","$-1,013","$-1,175",$-4,"$-2,244","$1,911",$87,"$-1,175"
2011-06-30,"$2,054","$1,832",$-382,"$1,450",-,-,-,$-418,$-418,"$2,852",$-365,-,$-356,$-318,-,$-318,$-9,"$-1,048","$-1,265","$1,593",$328,$-189,$-189,"$-1,176",$-220,"$-1,257",$647,$107,"$-1,176"
2011-03-31,"$1,071","$1,831",$108,"$1,939",-,-,-,"$-1,067","$-1,067","$1,721",$-324,-,$306,$142,-,$142,$-19,$105,-,$-197,$-197,$37,$37,"$-1,175",$163,"$-1,172",$795,$93,"$-1,175"
2010-12-31,$-500,"$1,866","$1,875","$3,741","$-1,089","$1,990",$124,"$-1,040",$148,"$3,539",$-660,-,$-104,$-536,-,$-536,$293,"$-1,007","$1,347","$-1,483",$-136,$50,$50,"$-1,294",$85,"$-1,295","$1,026",$109,"$-1,294"
2010-09-30,$372,"$1,880",$-264,"$1,616",-,-,-,$787,$787,"$2,592",$-338,-,$-11,$435,-,$435,$108,$194,$-63,$-85,$-148,$-220,$-220,"$-1,181",$-76,"$-1,625","$1,208",$126,"$-1,181"
2010-06-30,$780,"$1,948",$-709,"$1,239",-,-,-,"$1,057","$1,057","$3,325",$-337,-,$-10,$125,-,$125,$686,$464,$-4,$-962,$-966,"$-1,255","$-1,255","$-1,189",$-53,"$-3,463",$430,$142,"$-1,189"
2010-03-31,$330,"$1,687",$250,"$1,937",-,-,-,"$-1,062","$-1,062","$1,366",$-343,-,$-131,"$-2,660",-,"$-2,660",$-14,"$-3,148",$-622,"$2,620","$1,998",$195,$195,"$-1,189",$-62,$942,"$-1,075",$132,"$-1,189"
2009-12-31,"$6,522.6","$1,249.7","$-8,013.7","$-6,764",$165,"$1,211",$-45,"$5,524.6","$2,487.6","$2,242.5",$-557.4,-,"$-12,843",$277,-,$277,$258.9,"$-12,864.5",$-0.3,"$-1,018.2","$-1,018.5",$178.2,$178.2,"$-1,068.2",$59.4,"$-1,849.1","$-12,505.6",$133.2,"$-1,068.2"
2009-09-30,"$3,455.3",$393.7,"$-1,588.1","$-1,194.4",-,-,-,"$-2,272.7","$-2,272.7",$-312.1,$-303.3,-,-,"$4,409.5",-,"$4,409.5","$7,905.4","$12,011.6",$-17.2,"$-1,618.1","$-1,635.3",$4.8,$4.8,$-803.9,$62,"$-2,372.4","$9,359.3",$84.7,$-803.9
2009-06-30,"$1,588.3",$489.3,$496.1,$985.4,-,-,-,"$-1,503.2","$-1,503.2",$749,$-365.2,-,-,"$2,110.4",-,"$2,110.4",$873.6,"$2,618.8","$4,228",$-297.4,"$3,930.6",$2.6,$2.6,$-803.4,$-154.4,"$2,975.4","$6,440.5",$83.8,$-803.4
2009-03-31,"$1,455.8",$443.3,$137.7,$581,-,-,-,"$-1,414.7","$-1,414.7",$712.6,$-235.1,-,$-130,"$1,074.1",-,"$1,074.1",$681.1,"$1,390.1",$-7.5,$511.7,$504.2,$0.4,$0.4,$-803.5,$-93,$-391.9,"$1,648.8",$113.3,$-803.5
2008-12-31,"$1,674.5",$473.8,$574.8,"$1,048.6",$-889,$-452,-,"$1,564.2","$-1,952.8","$1,011.1",$-383.7,-,-,$-203,-,$-203,$136.9,$-449.8,$-0.3,$-693.3,$-693.6,$-208.1,$-208.1,$-931.4,$77.2,"$-1,755.9","$-1,352",$62.5,$-931.4
2008-09-30,"$1,123.9",$391.2,$-142.7,$248.5,-,-,-,$-188.2,$-188.2,"$1,652",$-281.7,-,-,"$-1,021.4",-,"$-1,021.4","$-1,974.9","$-3,278",$-9,"$1,815.9","$1,806.9",$-956.1,$-956.1,$-816.9,$70.7,$104.6,"$-1,625.1",$86.7,$-816.9
2008-06-30,"$1,799.1",$374.9,$293.3,$668.2,-,-,-,"$-1,100","$-1,100","$1,380.6",$-291.2,-,-,$142.4,-,$142.4,$139.8,$-9,$-0.1,$760,$759.9,$-160.7,$-160.7,$-821.9,$-65.4,$-288.1,"$1,055.8",$107.8,$-821.9
2008-03-31,"$3,334.5",$391.1,$-341.4,$49.7,-,-,-,$-742,$-742,"$2,528.3",$-341.4,-,-,$181,-,$181,"$2,063.2","$1,902.8","$-1,382.6",$-22.6,"$-1,405.2","$-1,298.1","$-1,298.1",$-830.8,$-49.5,"$-3,583.6",$953.3,$91,$-830.8
2007-12-31,"$-1,509.5",$499,$814.2,"$1,313.2",$-290.7,$-40.7,$117.7,"$-1,262.7","$2,750","$2,347.8",$-284.7,-,-,$-396.3,-,$-396.3,$-166.8,$-847.8,$-36.4,$-149.7,$-186.1,$-429.9,$-429.9,$-950,$170.9,"$-1,395.1",$127.8,$79.4,$-950
2007-09-30,"$1,525.6",$488.7,$59.1,$547.8,-,-,-,$924.4,$924.4,"$3,025.9",$-253.2,-,-,$216.1,-,$216.1,$-33.1,$-70.2,$-302.4,$-196.5,$-498.9,$41.4,$41.4,$-826.3,$19.3,"$-1,264.5","$1,738.8",$72.6,$-826.3
2007-06-30,"$1,676.4",$500.1,$-354.5,$145.6,-,-,-,"$1,112.4","$1,112.4","$2,954.4",$-272.4,-,$-1.9,$31.9,-,$31.9,$-368.2,$-610.6,$-1.7,$-139.6,$-141.3,$56.9,$56.9,$-825.2,$-80.6,$-990.2,"$1,367.6",$81.2,$-825.2
2007-03-31,"$1,704.3",$500.4,$-74.4,$426,-,-,-,$-642.8,"$-3,430.9","$-1,328.9",$-200.7,-,"$-1,134",$875.8,-,$875.8,$-822.5,"$-1,281.4",$-854.8,$497.2,$-357.6,$-199.5,$-199.5,$-826.6,$167.4,"$-1,216.3","$-3,812.8",$97,$-826.6
2006-12-31,$473.9,$543,$449.8,$992.8,$-709.3,$226.5,$16.4,$601.7,$458.7,"$1,776.1",$-295.5,-,$-404.9,$-944.3,-,$-944.3,$-49.6,"$-1,694.3",$749.4,$83.8,$833.2,$-222.2,$-222.2,$-828.6,$-202.8,$-420.4,$-307.4,$66.5,$-828.6
2006-09-30,$940.6,$563.3,$-649.9,$-86.6,-,-,-,$527.5,$527.5,"$1,481.1",$-224,-,-,"$-1,743.5",-,"$-1,743.5",$-0.7,"$-1,968.2",$-504.8,-,$-504.8,$-222.1,$-222.1,$-830.9,$54.5,"$-1,503.3","$-1,991.2",$63.7,$-830.9
2006-06-30,"$1,499.3",$538.7,$491.2,"$1,029.9",-,-,-,$-479.3,$-479.3,"$2,201.2",$-263.1,-,-,"$-2,462.6",-,"$-2,462.6",$-0.4,"$-2,726.1",$5.1,$-258.1,$-253,$-242.1,$-242.1,$-833.3,$-130.4,"$-1,458.8","$-1,973.9",$61,$-833.3
2006-03-31,"$1,520",$623.4,$-108.8,$514.6,-,-,-,$-757.4,$-757.4,"$1,306.8",$-197.6,-,-,"$1,702.9",-,"$1,702.9",$-0.4,"$1,504.9",$-0.8,"$-1,348.5","$-1,349.3",$54,$54,$-829.8,$-96.6,"$-2,221.7",$601.9,$121.3,$-829.8
2005-12-31,"$1,119.7",$505.9,$-397.5,$108.4,$345.9,$125.6,$63.6,$-164.7,"$1,271.8","$2,264.8",$-406.6,-,-,"$5,160.8",-,"$5,160.8",$-1,"$4,753.2",$-0.7,$773.1,$772.4,$-229.4,$-229.4,$-833.3,$-59.7,$-350,"$6,667.3",$14.5,$-833.3
2005-09-30,"$1,420.9",$423.1,$50.4,$473.5,-,-,-,$228,$228,"$2,227.6",$-333.7,-,-,$78.3,-,$78.3,$-1.3,$-256.7,$-506.1,$692.3,$186.2,$-251.2,$-251.2,$-836.3,$-65.5,$-966.8,"$1,000.4",$11.8,$-836.3
2005-06-30,$720.6,$399.3,$-97.6,$301.7,-,-,-,$579.7,$579.7,"$1,776.7",$-319.2,-,-,$-700.7,-,$-700.7,$-0.5,"$-1,020.4",$7.5,$-119.5,$-112,$-244.4,$-244.4,$-839.1,$33.6,"$-1,161.9",$-472,$12,$-839.1
2005-03-31,"$1,370.1",$379.8,$-114.2,$265.6,-,-,-,$-407.7,$-407.7,"$1,339.4",$-343.2,-,-,$-865.4,-,$-865.4,$-0.3,"$-1,208.9",$484.4,$-49.7,$434.7,$-153.8,$-153.8,$-841.1,$-1.5,$-561.7,$-489.2,$9.7,$-841.1
