,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-31,$312.15,$38.87,$-181.25,$-142.38,$2.018,-,$305.501,$-131.321,$225.219,$479.741,$214.215,-,-,$-63.076,$-310.126,$-373.202,$-86.777,$-245.764,$-356.06,-,$-356.06,$-34.498,$-34.498,$-21.325,$-37.76,$-449.643,$-199.081,$11.816,$-21.325
2020-09-30,$151.678,$32.13,$-110.757,$-78.627,$28.567,-,$501.482,$-112.353,$417.696,$557.094,$-20.268,-,-,$60.943,$-578.443,$-517.5,$16.92,$-520.848,$147.659,-,$147.659,$-12.957,$-12.957,$-21.402,$-14.325,$98.975,$140.621,$12.111,$-21.402
2020-06-30,$71.26,$39.002,$15.997,$54.999,$-107.034,-,$420.935,$-109.697,$204.204,$427.281,$-14.298,-,-,$9.996,$893.663,$903.659,$-33.875,$855.486,$293.028,-,$293.028,$-92.96,$-92.96,$-21.351,$-3.936,$174.781,"$1,465.814",$14.048,$-21.351
2020-03-31,$-4.418,$25.063,$136.673,$161.736,$-97.169,-,$364.087,$-66.788,$200.13,$152.57,$-38.886,-,-,$-34.378,$1.929,$-32.449,$102.157,$30.822,$4.259,-,$4.259,$-205.942,$-205.942,$-20.069,$-0.204,$-221.956,$-58.698,$11.683,$-20.069
2019-12-31,$119.306,$71.38,$65.978,$137.358,$17.716,-,$133.491,$-45.19,$93.487,$348.749,$-28.869,-,-,$-51.776,$-159.898,$-211.674,$7.622,$-232.921,$283.023,-,$283.023,$-18.225,$-18.225,$-178.156,$-0.641,$86.001,$211.16,$10.834,$-178.156
2019-09-30,$165.207,$-9.282,$-28.662,$-37.944,$16.904,-,$175.127,$-16.208,$175.823,$392.398,$-49.763,-,-,$35.524,$-433.606,$-398.082,$193.278,$-254.567,$-448.409,-,$-448.409,-,-,$-111.733,$-15.202,$-575.344,$-445.624,$11.1,$-111.733
2019-06-30,$216.709,$23.865,$-140.604,$-116.739,$-67.321,-,$350.027,$-105.353,$177.353,$324.316,$-72.377,-,-,$41.107,$40.252,$81.359,$11.844,$20.826,-,-,-,-,-,$-18.302,$-4.572,$-22.874,$320.746,$12.512,$-18.302
2019-03-31,$180.722,$27.424,$-28.164,$-0.74,$-156.45,-,$254.964,$-45.757,$52.757,$78.33,$-56.2,-,-,$-22.011,$134.602,$112.591,$-14.6,$41.791,-,-,-,-,-,-,$-0.976,$-0.976,$119.826,$14.828,-
2018-12-31,$132.357,$54.567,$7.829,$62.396,$63.534,-,$16.309,$-40.033,$27.86,$277.675,$-73.932,-,-,$-1.339,$-37.964,$-39.303,$-74.546,$-187.781,$91.156,-,$91.156,$-17.951,$-17.951,$-158.82,$-13.502,$-99.117,$-1.764,$8.063,$-158.82
2018-09-30,$161.92,$20.169,$-112.886,$-92.717,$45.485,-,$111.798,$-40.396,$116.887,$223.162,$-41.267,-,-,$-41.04,$-239.409,$-280.449,$11.677,$-310.039,$-1.933,-,$-1.933,-,-,$-18.258,$-2.475,$-22.666,$-91.836,$8.806,$-18.258
2018-06-30,$180.076,$27.345,$-160.931,$-133.586,$-78.34,-,$58.36,$10.57,$-9.41,$139.397,$-98.022,-,$-6.637,$-11.859,$88.637,$76.778,$-57.059,$-84.94,$19.046,-,$19.046,-,-,$-60.857,$-1.219,$-43.03,$-45.401,$10.288,$-60.857
2018-03-31,$166.396,$29.027,$-27.702,$1.325,$-74.492,-,$236.69,$-106.733,$55.465,$-20.035,$-350.703,-,-,$58.5,$124.966,$183.466,$35.753,$-131.484,$181.769,-,$181.769,$-6.799,$-6.799,$-17.016,$-0.544,$157.41,$6.132,$9.434,$-17.016
2017-12-31,$154.589,$34.819,$-67.676,$-32.857,$44.668,-,$-101.55,$-0.424,$-31.447,$189.025,$-118.484,-,-,$-44.35,$286.853,$242.503,$-23.406,$100.613,$8.751,-,$8.751,$-19.429,$-19.429,$-94.828,$-2.208,$-107.714,$176.474,$8.607,$-94.828
2017-09-30,$162.054,$33.458,$-163.008,$-129.55,$47.407,-,$302.06,$-70.98,$278.487,$297,$-33.713,-,$0.776,$-64.485,$-349.958,$-414.443,$237.617,$-209.763,$-0.313,-,$-0.313,$-28.378,$-28.378,$-77.613,$-2.575,$-108.879,$-14.357,$9.375,$-77.613
2017-06-30,$109.004,$26.546,$-130.272,$-103.726,$-100.583,-,$118.273,$-33.12,$-15.43,$149.386,$-138.394,-,-,$126.497,$-11.133,$115.364,$68.471,$45.441,-,-,-,-,-,$-15.758,$0.021,$-15.737,$179.961,$11.728,$-15.758
