,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$183.1,$101.3,$26.1,$127.4,$110.6,$3.3,$-33.2,$-25.1,$55.6,$366.1,$-108.9,-,-,-,-,-,$-109.1,$-218,$-1.3,-,$-1.3,$-0.6,$-0.6,$-35.5,-,$-37.4,$110.7,$7.6,$-35.5
2020-09-30,$294.5,$98.8,$-47.6,$51.2,$12.9,$-0.9,$-0.3,$-46.6,$-34.9,$310.8,$-75.1,-,$61.6,-,-,-,$-7.4,$-20.9,$-130.6,-,$-130.6,-,-,$-35.4,$-0.3,$-166.3,$123.6,$2.7,$-35.4
2020-06-30,$217.6,$98.4,$10.6,$109,$-127.6,$-12.1,$-5.4,$85,$-60.1,$266.5,$-71.6,-,$-0.3,-,-,-,$-3.4,$-75.3,$-510.8,-,$-510.8,$0.9,$0.9,$-34.6,$-0.6,$-545.1,$-353.9,$7.2,$-34.6
2020-03-31,$25.9,$95,$13.8,$108.8,$10.2,$-9.6,$4.9,$-33.5,$-28,$106.7,$-104.1,-,$15.9,-,-,-,$-7.3,$-95.5,$490.2,-,$490.2,$-62.5,$-62.5,$-34.8,$-1.1,$391.8,$403,$12.5,$-34.8
2019-12-31,$131.1,$94.5,$15.8,$110.3,$190.2,$-41.3,$-40,$-34,$74.9,$316.3,$-110.5,-,$1.4,-,-,-,$-0.1,$-109.2,$-158.4,-,$-158.4,$-42.2,$-42.2,$-34.6,-,$-235.2,$-28.1,$5.7,$-34.6
2019-09-30,$248.6,$95,$26.3,$121.3,$-53.5,$-2.1,$29.3,$-27.5,$-53.8,$316.1,$-75.6,-,$1,-,-,-,$-0.2,$-74.8,$-195.9,-,$-195.9,$-15.3,$-15.3,$-34.6,-,$-245.8,$-4.5,$6.1,$-34.6
2019-06-30,$189.4,$92.8,$10.5,$103.3,$-161,$-0.7,$16.2,$68.6,$-76.9,$215.8,$-77.3,-,$3,-,-,-,$-0.1,$-74.4,$-45.8,-,$-45.8,$-48.6,$-48.6,$-30.2,$-0.6,$-125.2,$16.2,$8.8,$-30.2
2019-03-31,$42.9,$89.2,$16.4,$105.6,$-26.1,$16.4,$20.4,$-41.3,$-30.6,$117.9,$-130.1,-,$3,-,-,-,$-0.4,$-127.5,$39,-,$39,$-6.5,$-6.5,$-30.4,-,$2.1,$-7.5,$13.5,$-30.4
2018-12-31,$94.504,$90.8,$28.457,$119.257,$121.576,$-13.985,$-22.895,$-34.895,$49.801,$263.562,$-113.845,-,$4.238,-,-,-,$0.029,$-109.578,$-90.972,-,$-90.972,$-41.2,$-41.2,$-30.21,$-0.699,$-163.081,$-9.097,$6.216,$-30.21
2018-09-30,$180.353,$89.655,$60.843,$150.498,$25.427,$-0.882,$-1.271,$-150.62,$-127.346,$203.505,$-73.885,-,$10.247,-,-,-,$0.347,$-63.291,$-10.878,-,$-10.878,$-60.678,$-60.678,$-30.395,$-18.081,$-120.032,$20.182,$5.986,$-30.395
