,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,$719,$179,$-51,$128,$-53,$39,$64,$-3,$77,$924,$-120,-,$2,-,-,-,$-29,$-147,-,$799,$799,$-250,$-250,$-306,$40,$283,$967,-,$-306
2018-03-31,$489,$191,$20,$211,$-108,$-23,$-32,$-26,$-203,$497,$-98,-,$-271,-,-,-,$-24,$-393,-,$-279,$-279,$-250,$-250,$-307,$24,$-812,$-652,-,$-307
2017-12-31,$394,$187,$26,$213,$188,$-149,$-129,$14,$-160,$447,$-96,-,$-278,-,-,-,$-18,$-392,$-251,"$1,061",$810,$-500,$-500,$-311,$-30,$-31,$34,-,$-311
2017-09-30,$510,$182,$18,$200,$-144,$157,$142,$12,$144,$854,$-176,-,-,-,-,-,$-1,$-177,$-1,$-499,$-500,-,-,$-309,$-5,$-814,$-78,$110,$-309
2017-06-30,$425,$171,$-90,$81,$-71,$12,$93,$-35,$142,$648,$-106,-,"$-2,935",-,-,-,$-59,"$-3,100",$-1,"$1,092","$1,091",$-280,$-280,$-309,$3,$505,"$-1,899",-,$-309
2017-03-31,$300,$140,$-280,$-140,$-22,$-34,$19,$1,$12,$172,$-94,-,-,-,-,-,"$1,127","$1,033",$-1,$-3,$-4,$-120,$-120,$-310,$72,$-362,$888,-,$-310
2016-12-31,$315,$143,$-82,$61,$212,$-103,$-119,$10,$-138,$238,$-100,-,$-16,-,-,-,"$3,874","$3,758",$-251,"$-2,315","$-2,566",-,-,$-311,$-43,"$-2,920",$969,-,$-311
2016-09-30,$445,$142,$198,$340,$-91,$142,$71,$-24,$172,$957,$-146,-,$-70,-,-,-,$-37,$-253,$-2,$-636,$-638,$-46,$-46,$-305,$-6,$-995,$-334,-,$-305
2016-06-30,$489,$140,$68,$208,$-59,$-6,$32,$20,$21,$718,$-91,-,$-51,-,-,-,$-43,$-185,$1,$-12,$-11,-,-,$-306,$-8,$-325,$194,-,$-306
2016-03-31,$377,$142,$145,$287,$-46,$-10,$75,$-18,$55,$719,$-86,-,$-5,-,-,-,$66,$-25,$-2,$-157,$-159,$-48,$-48,$-306,$-1,$-514,$213,-,$-306
2015-12-31,$353,$144,$145,$289,$358,$-68,$-200,$18,$-155,$487,$-124,-,$-6,-,-,-,$-33,$-163,$-251,$861,$610,$-507,$-507,$-310,$-4,$-211,$55,-,$-310
2015-09-30,$651,$-40,$141,$101,$-232,$254,$31,$37,$349,"$1,101",$-72,-,$339,-,-,-,$-223,$44,-,$-600,$-600,$-460,$-460,$-309,$-7,"$-1,376",$-339,-,$-309
2015-06-30,$574,$201,$-276,$-75,$65,$-14,$23,$-137,-,$499,$-157,-,$-97,-,-,-,-,$-254,$747,$91,$838,$-690,$-690,$-313,$8,$-157,$137,-,$-313
2015-03-31,$979,$205,$-488,$-283,$-26,$-56,$-33,$-23,$-338,$358,$-152,-,"$1,389",-,-,-,$-60,"$1,177",-,$-145,$-145,$-842,$-842,$-321,$39,"$-1,269",$134,-,$-321
2014-12-31,$529,$207,$27,$234,$434,$-195,$-277,$-17,$-192,$571,$-207,-,$-143,-,-,-,$-26,$-376,$-251,$999,$748,$-509,$-509,$-326,$-59,$-146,$-27,-,$-326
2014-09-30,$415,$-54,$731,$677,$-270,$151,$179,$106,$316,"$1,408",$-78,-,$99,-,-,-,$-154,$-133,$-6,$-511,$-517,$-265,$-265,$-300,$-2,"$-1,084",$100,-,$-300
2014-06-30,$738,$204,$-40,$164,$-191,$-19,$128,$-57,$116,"$1,018",$-176,-,$-38,-,-,-,$-52,$-266,$-1,$43,$42,$-187,$-187,$-304,$18,$-431,$325,-,$-304
2014-03-31,$554,$210,$30,$240,$-148,$-74,$76,$-13,$-219,$575,$-161,-,-,-,-,-,$-44,$-205,$-7,$703,$696,$-206,$-206,$-302,$-557,$-369,$-13,-,$-302
2013-12-31,$477,$209,$59,$268,$446,$-161,$-151,$25,$-54,$691,$-236,-,$-308,-,-,-,$-11,$-555,$-314,$387,$73,$-390,$-390,$-304,$-54,$-675,$-538,-,$-304
2013-09-30,$808,$228,$109,$337,$-288,$279,$77,$-2,$301,"$1,446",$-241,-,$1,-,-,-,$-19,$-259,$-3,$101,$98,$-537,$-537,$-293,$-3,$-735,$465,-,$-293
2013-06-30,$214,$676,$22,$698,$-214,$6,$176,$-21,$78,$990,$-140,-,$-20,-,-,-,$-28,$-188,$-251,$252,$1,$-302,$-302,$-295,$-2,$-598,$195,-,$-295
2013-03-31,$578,$205,$9,$214,$-29,$-31,$17,$4,$-218,$574,$-97,-,-,-,-,-,$-26,$-123,$493,$-403,$90,$-158,$-158,$-296,$22,$-342,$88,-,$-296
2012-12-31,$466,$206,$86,$292,$447,$-171,$-256,$-13,$-119,$639,$-200,-,$3,-,-,-,$-22,$-219,$-264,$424,$160,$-113,$-113,$-297,$-8,$-258,$160,-,$-297
2012-09-30,$300,$734,$1,$735,$-357,$255,$135,$93,$276,"$1,311",$-237,-,$116,-,-,-,$-39,$-160,$-3,$-554,$-557,$-270,$-270,$-290,$16,"$-1,101",$75,-,$-290
2012-06-30,$787,$211,$-18,$193,$-366,$-8,$239,$-73,$-134,$846,$-141,-,$-11,-,-,-,$3,$-149,$-6,$11,$5,$-198,$-198,$-293,$-8,$-494,$139,-,$-293
2012-03-31,$556,$202,$-7,$195,$-239,$-57,$88,$-35,$-189,$562,$-157,-,$-167,-,-,-,$-33,$-357,$1,$225,$226,$-85,$-85,$-294,$19,$-134,$77,-,$-294
2011-12-31,$381,$204,$42,$246,$426,$-239,$-319,$34,$-293,$334,$-130,-,-,-,-,-,$-10,$-140,$-250,$666,$416,$-244,$-244,$-294,$-48,$-170,$24,-,$-294
2011-09-30,$774,$236,$77,$313,$-181,$252,$69,$-14,$168,"$1,255",$-244,-,$99,-,-,-,$-30,$-175,$-2,$-13,$-15,$-440,$-440,$-258,$-10,$-723,$271,-,$-258
2011-06-30,$698,$215,$12,$227,$-176,$-76,$134,$-4,$-22,$903,$-195,-,$-42,-,-,-,$-9,$-246,-,$91,$91,$-319,$-319,$-259,$1,$-486,$188,-,$-259
2011-03-31,$567,$216,$-13,$203,$-185,$-67,$174,$-23,$-17,$753,$-126,-,$-147,-,-,-,$-17,$-290,$-24,$-9,$-33,$-125,$-125,$-261,$22,$-397,$100,-,$-261
2010-12-31,$491,$219,$42,$261,$67,$-97,$-183,$82,$-430,$322,$-82,-,$-39,-,-,-,$-16,$-137,$-30,$116,$86,$-51,$-51,$-261,$-55,$-281,$-99,-,$-261
2010-09-30,$761,$211,$17,$228,$-113,$75,$191,$-2,$281,"$1,270",$-224,-,$-625,-,-,-,$-13,$-862,$-633,"$-1,349","$-1,982",$-29,$-29,$-253,$-42,"$-2,306","$-1,832",-,$-253
2010-06-30,$601,$203,$-96,$107,$-222,$-72,$147,$-50,$-5,$703,$-122,-,$-32,-,-,-,$-14,$-168,$5,"$1,022","$1,027",$-47,$-47,$-252,$60,$788,"$1,265",-,$-252
2010-03-31,$418,$206,$-10,$196,$-63,$-141,$188,$4,$18,$632,$-89,-,$-39,-,-,-,$-7,$-135,$-14,$63,$49,$-24,$-24,$-253,$64,$-164,$319,-,$-253
2009-12-31,$437,$196,$39,$235,$57,$-22,$-28,$-21,$15,$687,$-89,-,"$-1,301",-,-,-,$38,"$-1,352",$560,$662,"$1,222",-,-,$-251,$-15,$956,$280,-,$-251
2009-09-30,$520,$185,$96,$281,$172,$252,$91,$26,$551,"$1,352",$-143,-,$-37,-,-,-,$-24,$-204,$-6,$-724,$-730,-,-,$-249,$-22,"$-1,001",$178,-,$-249
2009-06-30,$398,$184,$-90,$94,$219,$282,$-117,$40,$424,$916,$-116,-,$-302,-,-,-,$-19,$-437,$512,$-846,$-334,-,-,$-247,$-51,$-632,$-125,-,$-247
2009-03-31,$382,$182,$-26,$156,$181,$210,$-259,$61,$-39,$499,$-140,-,$-162,-,-,-,$49,$-253,$246,$-82,$164,$-285,$-285,$-250,$-8,$-379,$-161,-,$-250
2008-12-31,$471,$176,$-12,$164,$439,$-164,$-424,$-85,$-316,$319,$-132,-,$-271,-,-,-,$-12,$-415,$-184,$968,$784,$-433,$-433,$-252,$-35,$64,$-109,-,$-252
2008-09-30,$762,$177,$32,$209,$-96,$115,$174,$20,$324,"$1,295",$-253,-,$52,-,-,-,$-140,$-341,$-251,$-253,$-504,$-393,$-393,$-232,$-9,"$-1,138",$-280,-,$-232
2008-06-30,$612,$180,$62,$242,$-227,$-2,$145,$-57,$-27,$827,$-155,-,$28,-,-,-,$-26,$-153,$-8,$86,$78,$-244,$-244,$-235,-,$-401,$290,-,$-235
2008-03-31,$547,$179,$34,$213,$-113,$-33,$124,$-18,$-12,$748,$-179,-,$-63,-,-,-,$-15,$-257,$398,$-362,$36,$-289,$-289,$-236,$16,$-473,$61,-,$-236
2007-12-31,$565,$171,$-6,$165,$143,$-170,$-244,$74,$-307,$423,$-127,-,$-377,-,-,-,$183,$-321,-,"$1,050","$1,050",$-194,$-194,$-237,$-61,$558,$698,-,$-237
2007-09-30,$623,$165,$36,$201,$-97,$117,$226,$84,$418,"$1,242",$-261,-,$-108,-,-,-,$34,$-335,$-2,$-809,$-811,$-225,$-225,$-208,$-2,"$-1,246",$-323,-,$-208
2007-06-30,$574,$163,$-21,$142,$-147,$101,$90,$-27,$183,$899,$-144,-,$-15,-,-,-,$-14,$-173,$248,$-389,$-141,$-150,$-150,$-208,$1,$-498,$237,-,$-208
2007-03-31,$494,$167,$24,$191,$-172,$52,$15,$-27,$-137,$548,$-155,-,$-172,-,-,-,$43,$-284,$-2,$128,$126,$-195,$-195,$-210,$12,$-267,$4,-,$-210
2006-12-31,$445,$161,$48,$209,$67,$-174,$-227,$6,$-327,$327,$-121,-,-,-,-,-,$43,$-78,$247,$270,$517,$-283,$-283,$-211,$-6,$17,$280,-,$-211
2006-09-30,$526,$153,$124,$277,$-21,$-5,$264,$10,$221,"$1,024",$-247,-,$-44,-,-,-,$109,$-182,$-5,$-83,$-88,$-451,$-451,$-180,$-6,$-725,$115,-,$-180
2006-06-30,$486,$160,$-29,$131,$-135,$-60,$64,$8,$3,$620,$-140,-,$-439,-,-,-,$15,$-564,$-3,$483,$480,$-300,$-300,$-183,$23,$20,$91,-,$-183
2006-03-31,$434,$153,$75,$228,$-114,$-84,$86,$-37,$-113,$549,$-113,-,$-212,-,-,-,$18,$-307,$2,$-49,$-47,$-70,$-70,$-184,$32,$-269,$-20,-,$-184
2005-12-31,$399,$141,$42,$183,$24,$-125,$-90,$55,$-263,$319,$-101,-,$-57,-,-,-,$-5,$-163,$-254,$-262,$-516,$-41,$-41,$-183,$-17,$-757,$-609,-,$-183
2005-09-30,$419,$142,$49,$191,$-84,$66,$219,$-37,$269,$879,$-168,-,$-174,-,-,-,$9,$-333,$243,$-752,$-509,$-199,$-199,$-172,$5,$-875,$-331,-,$-172
2005-06-30,$358,$144,$-21,$123,$-80,$53,$-14,$-4,$125,$606,$-118,-,$-95,-,-,-,$-5,$-218,$-601,$658,$57,$-242,$-242,$-173,$-5,$-363,$-42,-,$-173
2005-03-31,$645,$276,$65,$341,$-97,$-111,$-44,$-3,$-284,$702,$-232,-,$-97,-,-,-,$-16,$-345,$-16,$414,$398,$-227,$-227,$-349,$15,$-163,$260,-,$-349
