,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,"$2,329","$1,526",$-132,"$1,394",$31,-,$8,"$-1,057",$13,"$3,736",$-155,-,-,-,$-13,$-13,-,$-168,-,-,-,"$-1,722","$-1,722",$-487,$-2,"$-2,211","$1,062",$89,$-487
2018-03-31,"$2,605","$1,442",$69,"$1,511",$33,-,$25,"$-1,439","$-1,200","$2,916",$-213,-,$-196,-,$-21,$-21,-,$-430,-,-,-,"$-2,022","$-2,022",$-490,-,"$-2,512",$100,$85,$-490
2017-12-31,"$2,522","$1,471",$-875,$596,$-146,-,$-51,$-750,$-305,"$2,813",$-141,-,-,-,$-566,$-566,-,$-707,"$-1,750",-,"$-1,750","$-1,725","$-1,725",$-458,$-88,"$-4,021","$-1,835",$68,$-458
2017-09-30,"$2,140","$-3,072","$4,582","$1,510",$-20,-,$41,"$-1,312",$-774,"$2,876",$-183,-,-,$4,$-673,$-669,-,$-852,"$2,488",-,"$2,488","$-1,700","$-1,700",$-390,$-18,$380,"$2,546",$52,$-390
2017-06-30,"$2,059","$1,279",$87,"$1,366",$6,-,$12,$125,$112,"$3,537",$-195,-,-,-,$-486,$-486,-,$-681,-,-,-,"$-1,660","$-1,660",$-394,$-7,"$-2,061","$1,010",$67,$-394
2017-03-31,$430,"$1,162","$2,956","$4,118",$49,-,$19,"$-3,871","$-4,152",$396,$-146,-,$-302,-,"$3,133","$3,133",-,"$2,685",-,$-566,$-566,"$-1,545","$-1,545",$-396,$-6,"$-2,513",$603,$71,$-396
2016-12-31,"$2,070","$1,187","$-1,088",$99,$-89,-,$-102,$201,$339,"$2,508",$-171,-,-,-,$-246,$-246,-,$-417,-,$566,$566,"$-1,837","$-1,837",$-399,$-60,"$-1,730",$205,$45,$-399
2016-09-30,"$1,931","$-2,275","$3,317","$1,042",$27,-,$78,$-508,$-521,"$2,452",$-141,-,-,-,$-616,$-616,-,$-757,-,-,-,"$-1,661","$-1,661",$-339,$9,"$-1,991",$-268,$69,$-339
2016-06-30,$412,$959,$-501,$458,$5,-,$-1,$-854,$-567,$303,$-132,-,"$-9,068",-,$887,$887,-,"$-8,313",-,-,-,"$-1,685","$-1,685",$-335,$36,"$-1,984","$-10,056",$55,$-335
2016-03-31,"$1,707",$910,$-11,$899,$-22,-,$-34,"$-1,474","$-1,766",$840,$-124,-,$-14,-,"$4,486","$4,486",-,"$4,348",-,-,-,"$-1,730","$-1,730",$-336,$-16,"$-2,082","$3,106",$58,$-336
2015-12-31,"$1,941",$908,$-202,$706,$-75,-,-,$-898,$-668,"$1,979",$-126,-,-,-,"$-6,068","$-6,068",-,"$-6,194","$15,971",-,"$15,971","$-1,986","$-1,986",$-340,$-111,"$13,534","$9,319",$39,$-340
2015-09-30,"$1,512","$-1,940","$2,908",$968,$45,-,$39,$-737,$-746,"$1,734",$-138,-,-,-,$-21,$-21,-,$-159,-,-,-,$14,$14,$-292,$74,$-204,"$1,371",$48,$-292
2015-06-30,"$1,697",$800,$174,$974,$10,-,$-8,$-403,$-560,"$2,111",$-74,-,$-93,-,$-552,$-552,-,$-719,-,-,-,"$-1,033","$-1,033",$-294,$43,"$-1,284",$108,$46,$-294
2015-03-31,"$1,550",$801,$249,"$1,050",$4,-,$-54,"$-1,026","$-1,622",$978,$-88,-,-,-,$167,$167,-,$79,-,-,-,"$-1,036","$-1,036",$-294,$227,"$-1,103",$-46,$48,$-294
2014-12-31,"$1,569",$833,$-38,$795,$-78,-,$10,"$-1,019",$-603,"$1,761",$-104,-,-,-,$-532,$-532,-,$-636,-,-,-,$-773,$-773,$-297,$58,"$-1,012",$114,$45,$-297
2014-09-30,"$1,073",$880,"$-2,103","$-1,223",$2,-,$30,"$1,728","$1,943","$1,793",$-227,-,$-15,-,$-257,$-257,-,$-499,-,-,-,$-746,$-746,$-248,$-386,"$-1,380",$-87,$42,$-248
2014-06-30,"$1,360",$747,$42,$789,$16,-,$-18,$-307,$-207,"$1,942",$-109,-,$-134,-,$-93,$-93,-,$-336,-,-,-,"$-1,129","$-1,129",$-251,$12,"$-1,368",$238,$41,$-251
2014-03-31,"$1,598",$694,$-357,$337,$8,-,$12,$-919,$-6,"$1,929",$-97,-,-,-,$267,$267,-,$170,-,-,-,"$-1,099","$-1,099",$-253,"$-1,048","$-2,400",$-301,$44,$-253
2013-12-31,"$1,407",$706,$15,$721,$-79,-,$-80,$-761,$-587,"$1,541",$-120,-,-,-,$-156,$-156,-,$-276,-,-,-,"$-1,053","$-1,053",$-254,$-23,"$-1,330",$-65,$45,$-254
2013-09-30,"$1,192",$786,$6,$792,$18,-,$35,$-764,$61,"$2,045",$-138,-,-,-,$328,$328,-,$190,-,-,-,"$-1,301","$-1,301",$-211,$10,"$-1,502",$733,$40,$-211
2013-06-30,"$1,225",$622,$22,$644,$23,-,$20,$-451,$288,"$2,157",$-122,-,-,-,$-783,$-783,-,$-905,$-1,-,$-1,$-967,$-967,$-216,$8,"$-1,176",$76,$41,$-216
2013-03-31,"$1,270",$665,$25,$690,$-1,-,$-16,$-733,$-316,"$1,644",$-111,-,-,-,$527,$527,-,$416,-,-,-,"$-1,806","$-1,806",$-217,$6,"$-2,017",$43,$50,$-217
2012-12-31,"$1,293",$645,"$1,632","$2,277",$-78,-,$1,$-733,"$-6,394","$-2,824",$-100,-,-,-,$-765,$-765,-,$-865,$-5,-,$-5,"$-1,183","$-1,183",$-220,"$4,357","$2,949",$-740,$48,$-220
2012-09-30,"$1,662",$652,$-229,$423,$70,-,$41,$-440,$-716,"$1,369",$-106,-,-,-,$-365,$-365,-,$-471,-,-,-,$-111,$-111,$-147,$-135,$-393,$516,$35,$-147
2012-06-30,"$-1,839",$698,"$2,895","$3,593",$-136,-,$36,$-479,$-497,"$1,257",$-108,-,$-3,-,"$-1,062","$-1,062",-,"$-1,173",-,-,-,$-427,$-427,$-148,$15,$-560,$-484,$36,$-148
2012-03-31,"$1,292",$577,$-204,$373,$-26,-,$-12,$-108,$-568,"$1,097",$-61,-,-,-,$-903,$-903,-,$-964,$-1,-,$-1,$33,$33,$-148,$79,$-37,$100,$38,$-148
2011-12-31,"$1,027",$561,$17,$578,$-69,-,$-82,$-461,$-319,"$1,286",$-99,-,-,-,$293,$293,-,$194,$-5,-,$-5,$-31,$-31,$-152,"$-1,477","$-1,665",$-185,$38,$-152
2011-09-30,$878,$653,$27,$680,$-9,-,$76,$-787,$-690,$868,$-117,-,-,-,"$-1,757","$-1,757",-,"$-1,874",$-35,-,$-35,$-388,$-388,$-103,$76,$-450,"$-1,473",$32,$-103
2011-06-30,"$1,004",$522,$-135,$387,$-8,-,$4,$-59,$4,"$1,395",$-89,-,$-106,-,$-34,$-34,-,$-229,$-4,-,$-4,"$-1,040","$-1,040",$-105,$74,"$-1,075",$88,$32,$-105
2011-03-31,$880,$521,$95,$616,$-11,-,$-9,$-616,$-893,$603,$-72,-,$-162,-,$111,$111,-,$-123,$-5,-,$-5,$-217,$-217,$-107,$-329,$-658,$-172,$42,$-107
2010-12-31,$884,$472,$105,$577,$-51,-,$-42,$-389,$-455,"$1,006",$-75,-,-,-,$2,$2,-,$-73,$-10,-,$-10,$-280,$-280,$-108,$-723,"$-1,121",$-183,$48,$-108
2010-09-30,$773,$499,$6,$505,$50,-,$41,$-448,$-385,$893,$-95,-,"$-1,805",$4,$2,$6,-,"$-1,894",$-5,-,$-5,$-316,$-316,$-90,$71,$-340,"$-1,338",$36,$-90
2010-06-30,$716,$456,$31,$487,$1,-,$16,$-88,$4,"$1,218",$-65,-,-,-,$3,$3,-,$-62,$-4,-,$-4,$15,$15,$-93,$-425,$-507,$645,$34,$-93
2010-03-31,$712,$434,$104,$538,$34,-,$-9,$-548,$-642,$609,$-41,-,-,$66,$5,$71,-,$30,$-5,-,$-5,$-219,$-219,$-92,$73,$-243,$400,$29,$-92
2009-12-31,$763,$436,$96,$532,$-92,-,$-69,$-386,"$-1,312",$-29,$-37,-,-,$19,$40,$59,-,$22,$-10,-,$-10,$-424,$-424,$-93,$75,$-452,$-457,$32,$-93
2009-09-30,$514,$387,$36,$423,$-25,-,$50,$-472,"$-1,146",$-209,$-101,-,-,-,$976,$976,-,$875,$-42,-,$-42,$12,$12,$-78,$-152,$-260,$417,$31,$-78
2009-06-30,$729,$401,$-449,$-48,$-47,-,$34,$-135,$-332,$349,$-69,-,-,$44,$24,$68,-,$-1,$-4,-,$-4,$18,$18,$-79,$542,$477,$837,$20,$-79
2009-03-31,$535,$351,$183,$534,$6,-,$-21,$-320,$-836,$233,$-68,-,-,$65,$58,$123,-,$55,$-6,-,$-6,$2,$2,$-80,$548,$464,$750,$32,$-80
2008-12-31,$574,$321,$238,$559,$-36,-,$-66,$-219,$-948,$185,$-68,-,-,$775,$194,$969,-,$901,$-2,-,$-2,"$-2,646","$-2,646",$-81,$-703,"$-3,432","$-2,366",$32,$-81
2008-09-30,$-356,$358,"$1,068","$1,426",-,-,$50,$-440,$-796,$274,$-92,-,-,$-983,$50,$-933,-,"$-1,025",$-4,-,$-4,-,-,$-93,$70,$-27,$-783,$27,$-93
2008-06-30,$422,$331,$115,$446,$-21,-,$-6,$-155,$-243,$625,$-86,-,-,-,$116,$116,-,$30,$-4,-,$-4,$-116,$-116,-,$186,$66,$721,$28,-
2008-03-31,$314,$396,$454,$850,$26,-,$35,$-538,"$-1,714",$-550,$-166,-,-,-,$464,$464,-,$298,$-4,-,$-4,"$5,770","$5,770",-,"$-2,171","$3,595","$3,343",$19,-
2007-12-31,$424,$313,$30,$343,$-29,-,$-89,$-498,$-585,$182,$-67,-,"$1,002",-,$316,$316,-,"$1,251",$-10,-,$-10,-,-,-,-,$-10,"$1,423",-,-
2007-09-30,"$-1,684.09",$-302.36,"$1,969",$-335.36,$-15,-,$25,$-313,$-508.95,$-37.86,$-83.96,-,$-2.02,-,$-183,$-181.25,-,$-267.24,$-10,$-36.65,$27,-,-,-,-,$-9.65,$-314.75,-,-
2007-06-30,$223,$142,$7,$149,$-13,-,$10,$-224,$-215,$157,$-31,-,-,-,$86,$86,-,$55,$-8,-,$-8,-,-,-,-,$-8,$204,-,-
2007-03-31,$180,$168,$-1,$167,$-4,-,$-13,$-126,$-138,$209,$-29,-,-,-,$-150,$-150,-,$-179,$-10,-,$-10,-,-,-,-,$-10,$20,-,-
2006-12-31,$205,$129,$27,$156,$3,-,$-42,$-166,$-184,$177,$-16,-,-,-,$-56,$-56,-,$-72,$-9,-,$-9,-,-,-,-,$-9,$96,-,-
