,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2015-06-30,$581.491,$268.189,$51.586,$319.775,$43.064,$2.384,$-0.469,$8.695,$-54.028,$847.238,$-351.681,-,-,-,-,-,$-0.217,$-351.898,$514.618,-,$514.618,$-63.054,$-63.054,$-522.063,$-13.838,$-84.337,$412.215,$14.99,$-522.063
2015-03-31,$611.038,$273.419,$58.274,$331.693,$20.321,$-0.65,$-18.156,$-0.793,$-208.436,$734.295,$-366.919,-,-,-,-,-,$-0.332,$-367.251,$-624.95,-,$-624.95,$6.138,$6.138,$-830.612,$4.335,"$-1,445.089","$-1,099.854",$12.201,$-830.612
2014-12-31,$877.929,$275.564,$61.414,$336.978,$-82.384,$1.193,$4.155,$1.315,$0.597,"$1,215.504",$-385.466,-,-,-,-,-,$-0.313,$-385.779,$185.153,-,$185.153,$-230.212,$-230.212,$-403.457,$4.167,$-444.349,$359.305,$10.22,$-403.457
2014-09-30,$860.499,$273.072,$31.937,$305.009,$-9.683,$-0.171,$-8.081,$-27.896,$61.144,"$1,226.652",$-265.802,-,-,-,-,-,$-0.246,$-266.048,$-365.82,-,$-365.82,$-296.491,$-296.491,$-403.157,$-33.678,"$-1,099.146",$-145.618,$11.597,$-403.157
2014-06-30,$852.844,$285.965,$65.801,$351.766,$206.154,$-1.622,$-13.447,$2.631,$53.607,"$1,258.217",$-274.546,-,-,-,-,-,$-0.389,$-274.935,$70.005,-,$70.005,$-392.049,$-392.049,$-672.735,$-1.346,$-996.125,$-10.675,$10.081,$-672.735
2014-03-31,$996.728,$284.399,$79.848,$364.247,$-77.087,$0.6,$12.373,$-6.05,$-228.348,"$1,132.627",$-251.186,-,-,-,-,-,$0.948,$-250.238,$491.662,-,$491.662,$-702.248,$-702.248,$-917.651,$-53.143,"$-1,181.38",$-297.012,$16.102,$-917.651
2013-12-31,$769.731,$277.932,$75.261,$353.193,$24.324,$-0.861,$4.771,$-27.126,$155.705,"$1,278.629",$-267.187,$-0.014,-,-,-,-,$0.495,$-266.706,$35.895,-,$35.895,$-326.396,$-326.396,$-290.739,$-37.808,$-619.048,$391.294,$13.575,$-290.739
2013-09-30,$809.298,$272.087,$72.172,$344.259,$-94.225,$-0.401,$-6.605,$-1.482,$-16.981,"$1,136.576",$-206.47,-,-,-,-,-,$-0.345,$-206.815,$242.115,-,$242.115,$-187.643,$-187.643,$-291.557,$-0.713,$-237.798,$694.979,$13.294,$-291.557
2013-06-30,$671.673,$273.976,$66.521,$340.497,$95.263,$1.031,$-11.381,$-21.543,$126.519,"$1,138.689",$-195.534,$-45.857,-,-,-,-,$-0.238,$-241.629,$-273.357,-,$-273.357,$10.88,$10.88,$-495.617,$1.582,$-756.512,$134.393,$11.891,$-495.617
2013-03-31,$703.974,$275.673,$75.722,$351.395,$-234.417,$1.344,$26.992,$1.111,$-169.851,$885.518,$-196.765,-,-,-,-,-,$-0.294,$-197.059,$-334.578,-,$-334.578,$11.955,$11.955,$-497.994,$1.525,$-819.092,$-133.018,$14.617,$-497.994
2012-12-31,$571.343,$273.309,$92.522,$365.831,$-166.372,$-1.329,$-43.772,$-54.374,$-52.25,$884.924,$-385.813,-,-,-,-,-,$1.41,$-384.403,$717.583,-,$717.583,$15.87,$15.87,"$-2,472.046",$-0.698,"$-1,739.291","$-1,232.649",$15.16,"$-2,472.046"
2012-09-30,$444.98,$249.127,$87.245,$336.372,$-189.439,$-1.696,$14.749,$21.282,$-26.838,$754.514,$-326.478,-,-,-,-,-,$-0.263,$-326.741,$-8.521,-,$-8.521,$7.324,$7.324,$-207.995,$-18.624,$-227.816,$223.415,$17.401,$-207.995
2012-06-30,$286.381,$240.255,$178.587,$418.842,$-96.292,$-0.588,$29.455,$-17.66,$45.645,$750.868,$-336.535,-,-,-,-,-,$-0.259,$-336.794,$-451.043,-,$-451.043,$4.527,$4.527,$-387.079,$-100.028,$-933.623,$-534.36,$13.701,$-387.079
2012-03-31,$579.109,$215.052,$112.754,$327.806,$-223.358,$-4.742,$0.356,$-27.785,$-239.464,$667.451,$-397.499,-,-,-,-,-,$-0.195,$-397.694,$-306.231,-,$-306.231,$547.427,$547.427,$-385.658,$-0.114,$-144.576,$153.642,$19.166,$-385.658
2011-12-31,$524.352,$218.861,$113.618,$332.479,$-286.315,$-1.554,$0.652,$-8.621,$-123.508,$733.323,$-420.282,-,-,-,-,-,$214.298,$-205.984,$300.628,-,$300.628,$5.943,$-774.806,$-19.922,$-78.75,$-572.85,$-48.857,$15.472,$-19.922
2011-09-30,$505.172,$216.909,$58.13,$275.039,$-205.478,$1.759,$11.199,$0.227,$67.439,$847.65,$-365.838,$0.475,-,-,-,-,$223.416,$-141.947,$-139.885,-,$-139.885,$10.984,$-48.638,$-21.083,$-6.019,$-215.625,$472.469,$13.953,$-21.083
2011-06-30,$489.092,$226.796,$69.854,$296.65,$-178.059,$-1.807,$4.61,$-18.444,$-122.597,$663.145,$-386.869,$-0.246,-,-,-,-,$216.718,$-170.397,$-137.797,-,$-137.797,$6.819,$5.743,$-25.082,$-0.057,$-157.193,$345.165,$13.05,$-25.082
2011-03-31,$364.503,$213.974,$93.63,$307.604,$-119.311,$-1.239,$-26.026,$-3.135,$-253.729,$418.378,$-329.411,$-0.329,-,-,-,-,$149.962,$-179.778,$-121.721,-,$-121.721,$14.271,$-6.474,$-19.598,-,$-147.793,$96.86,$20.239,$-19.598
2010-12-31,$386.407,$205.481,$85.448,$290.929,$-113.332,$-4.462,$12.358,$-44.264,$-15.183,$662.153,$-329.933,$-0.704,-,-,-,-,$148.539,$-182.098,$-78.137,-,$-78.137,$235.568,$228.989,$-23.35,$-0.142,$127.36,$642.369,$15.469,$-93.4
2010-09-30,$268.834,$206.989,$151.424,$358.413,$-115.011,$-1.022,$-19.373,$0.202,$-57.154,$570.093,$-522.692,$-1.294,-,-,$173.774,$173.774,$-859.731,"$-1,209.943",$-456.787,-,$-456.787,$2.478,$2.478,$-23.35,$-11.458,$-489.117,"$-1,124.123",$13.62,-
2010-06-30,$78.548,$191.931,$52.37,$244.301,$-112.651,$-1.596,$32.121,$-1.831,$32.262,$355.111,$-585.731,$-43.305,-,-,$0.204,$0.204,$205.501,$-423.331,$-93.388,-,$-93.388,$3.85,$3.85,$-23.35,$-53.544,$-166.432,$-233.01,$13.839,-
2010-03-31,$47.814,$168.306,$31.676,$199.982,$8.07,$2.139,$4.164,$-21.941,$34.998,$282.794,$-535.89,-,-,-,$-173.978,$-173.978,$-182.575,$-892.443,$-575.27,-,$-575.27,$0.073,$0.073,$-23.35,$-0.821,$-599.368,"$-1,203.571",$15.093,-
2009-12-31,$-74.017,$168.803,$104.482,$273.285,$-117.936,$-0.926,$3.905,$-99.427,$-93.074,$106.194,$-553.509,-,-,-,-,-,$114.024,$-439.485,$-152.993,-,$-152.993,$0.064,$0.064,$-23.35,"$2,390.781","$2,214.502","$1,863.571",$12.631,-
2009-09-30,$-80.617,$161.102,$114.59,$275.692,$-36.801,$1.026,$-9.617,$-1.55,$29.498,$224.573,$-512.65,-,-,-,-,-,$-39.215,$-551.865,$897.806,-,$897.806,-,-,$-23.35,$-40.328,$834.128,$506.812,$12.009,-
2009-06-30,$-178.263,$154.613,$115.368,$269.981,$-41.246,$0.009,$19.819,$65.656,$70.413,$162.131,$-498.693,-,-,-,-,-,$-86.319,$-585.012,$276.889,-,$276.889,-,-,$-23.524,$-4.431,$248.934,$-173.439,$9.309,-
2009-03-31,$-35.846,$153.388,$45.505,$198.893,$17.237,$1.65,$-2.719,$-39.999,$-17.332,$145.715,$-523.841,-,-,-,-,-,$90.14,$-433.701,$32.854,-,$32.854,$-0.013,$-0.013,$-24.473,$0.041,$8.409,$-279.691,$11.596,-
2008-12-31,$-111.606,$155.734,$80.612,$236.346,$-70.264,$-1.54,$-25.345,$-63.057,$-217.011,$-92.271,$-880.612,-,-,-,-,-,$43.747,$-836.865,$601.071,-,$601.071,"$1,053.696","$2,081.041",-,$1.979,"$2,684.091","$1,762.188",$14.635,-
2008-09-30,$-32.491,$142.358,$-22.063,$120.295,$-71.23,$-2.377,$-7.47,$-22.696,$-64.053,$23.751,$-998.065,-,-,-,-,-,$-51.295,"$-1,049.36","$1,497.458",-,"$1,497.458",$0.399,$0.399,-,$-1.814,"$1,496.043",$474.205,$15.386,-
2008-06-30,$-12.994,$134.112,$22.424,$156.536,$-22.38,$-0.829,$4.131,$-46.072,$-22.585,$120.957,$-966.79,-,-,-,-,-,$252.707,$-714.083,$533.989,-,$533.989,$1.414,$1.414,-,$3.253,$538.656,$-53.592,$14.012,-
2008-03-31,$-11.234,$128.709,$51.973,$180.682,$-74.551,$-4.133,$0.456,$-14.075,$-97.013,$72.435,$-943.541,-,-,-,-,-,$-27.115,$-970.656,$732.775,-,$732.775,$5.02,$5.02,-,$151.568,$889.363,$-1.788,$9.821,-
2007-12-31,$39.883,$95.317,$26.096,$121.413,$-36.741,$-3.988,$30.905,$-44.026,$-19.603,$141.693,"$-1,071.636",-,-,-,-,-,$-138.406,"$-1,210.042",$249.963,-,$249.963,$6.36,$6.36,-,$4.202,$260.525,$-822.497,$10.41,-
2007-09-30,$-48.507,$66.938,$1.941,$68.879,$-37.52,$-2.837,$16.084,$-170.135,$21.554,$41.926,"$-1,030.018",$-50,-,-,-,-,$785.151,$-294.867,$143.135,-,$143.135,$12.381,$12.381,-,$-4.834,$150.682,$-105.456,$9.822,-
2007-06-30,$34.398,$46.509,$10.388,$56.897,$-2.933,$-0.025,$-4.158,$1.788,$34.671,$125.966,$-927.085,-,-,-,-,-,$-489.04,"$-1,416.125","$2,695.458",-,"$2,695.458",$1.498,$1.498,-,$-62.488,"$2,634.468","$1,345.578",$8.544,-
2007-03-31,$90.914,$39.326,$15.646,$54.972,$37.313,$-0.761,$5.154,$-138.165,$-94.535,$51.351,$-764.964,-,-,-,-,-,$398.571,$-366.393,$270.719,-,$270.719,$9.983,$9.983,-,$1.009,$281.711,$-28.541,$4.448,-
2006-12-31,$113.64,$39.636,$5.963,$45.599,$-77.618,$-0.628,$6.958,$29.555,$14.876,$174.115,$-638.399,-,-,-,-,-,$341.508,$-296.891,$145.567,$-48.667,$96.9,$3.363,$3.363,-,$-2.992,$97.271,$-25.643,$4.545,-
2006-09-30,$97.251,$29.426,$6.098,$35.524,$-18.883,$-0.843,$-1.603,$-608.408,$-600.791,$-468.016,$-556.417,-,-,-,-,-,$382.808,$-173.609,$840.36,$20.392,$860.752,$0.683,$0.683,-,$-8.077,$853.358,$211.71,$4.459,-
2006-06-30,$109.329,$25.815,$10.72,$36.535,$18.19,$-0.175,$1.424,$-214.923,$-194.509,$-48.645,$-436.242,-,-,-,-,-,$-987.095,"$-1,423.337","$1,460.144",$15.4,"$1,475.544",$1.316,$1.316,-,$-41.056,"$1,435.804",$-35.278,$2.862,-
2006-03-31,$121.783,$25.907,$15.151,$41.058,$-28.661,$-0.678,$9.456,$-6.857,$-17.015,$145.826,$-294.233,-,-,-,-,-,$-47.786,$-342.019,$41.178,$12.875,$54.053,$1.864,$1.864,-,$0.632,$56.549,$-139.569,$2.862,-
2005-12-31,$110.049,$28.178,$21.528,$49.706,$-33.474,$-0.98,$6.146,$0.165,$1.964,$161.719,$-278.466,-,-,-,-,-,$-56.925,$-335.391,$57.245,$-17.7,$39.545,$-0.174,$-0.174,-,$0.487,$39.858,$-133.057,$0.075,-
2005-09-30,$80.096,$28.64,$9.733,$38.373,$9.892,$-0.218,$-25.364,$-0.015,$26.201,$144.67,$-208.59,-,-,-,-,-,$-203.28,$-411.87,$188.716,$18.3,$207.016,-,-,-,$-0.107,$206.909,$-60.291,$0.075,-
2005-06-30,$86.429,$22.211,$16.211,$38.422,$8.591,$-0.435,$26.494,$1.006,$79.553,$204.404,$-221.401,-,-,-,-,-,$-0.7,$-222.101,$-110.646,$-0.6,$-111.246,-,-,-,$-20.474,$-131.72,$-149.417,-,-
2005-03-31,$7.112,$21.515,$103.084,$124.599,$-22.563,$-0.324,$-5.856,$-4.361,$-52.588,$79.123,$-152.164,-,-,-,-,-,$-4.481,$-156.645,$-292.22,-,$-292.22,-,-,$-21.052,$-104.493,$-417.765,$-495.287,-,$-21.052
