,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-33.137,$-218.081,$25.589,$-192.492,$-1.873,-,-,$14.458,$19.216,$-218.03,$202.176,-,-,-,-,-,$24.468,$226.644,$-300.595,$275,$-25.595,$10.004,$10.004,$198.866,$5.937,$189.212,$197.826,-,$198.866
2020-09-30,$-24.815,$98.249,-,$98.249,-,-,-,$5.626,$3.879,$81.519,$-180.7,-,-,-,-,-,$-15.199,$-195.899,$-428.007,-,$-428.007,-,-,$-66.169,$434.539,$-59.637,$-174.017,-,$-66.169
2020-06-30,$43.204,$97.689,$-47.238,$50.451,-,-,-,$11.911,$9.032,$106.941,$-55.698,-,-,-,-,-,$-6.358,$-62.056,$707.031,$-593.845,$113.186,-,-,$-66.139,$-24.24,$22.807,$67.692,-,$-66.139
2020-03-31,$8.977,$100.476,$0.034,$100.51,-,-,-,$-31.995,$-35.228,$77.416,$-97.575,-,-,-,-,-,$-0.439,$-98.014,$-22.622,$318.845,$296.223,$-10.004,$-10.004,$-66.558,$-1.949,$217.712,$197.114,-,$-66.558
2019-12-31,$-365.148,$-218.551,$351.162,$132.611,$1.652,-,-,$21.098,$22.147,$-220.819,$-133.33,-,-,-,-,-,$-263.521,$-396.851,$-273.014,$226.655,$-46.359,$20.682,$145.682,$202.886,$300.146,$602.355,$-15.315,-,$199.639
2019-09-30,$3.97,$97.538,$-1.146,$96.392,-,-,-,$7.457,$4.361,$108.709,$-204.124,-,-,-,-,-,$-9.406,$-213.53,$485.409,$-294.96,$190.449,-,-,$-63.352,$5.042,$132.139,$27.318,-,$-63.352
2019-06-30,$69.996,$91.924,$-64.31,$27.614,-,-,-,$-10.603,$-12.43,$88.422,$-52.076,-,-,-,-,-,$-2.803,$-54.879,$-188.21,$224.96,$36.75,-,$-125,$-64.28,$-13.495,$-166.025,$-132.482,-,$-63.181
2019-03-31,$291.295,$93.565,$-291.473,$-197.908,-,-,-,$-17.952,$-14.971,$81.617,$254.301,-,-,-,-,-,$-1.897,$252.404,$-19.58,$-90.36,$-109.94,$-20.682,$-20.682,$-75.254,$-2.351,$-208.227,$125.794,-,$-73.106
2018-12-31,$-703.352,$-236.417,$679.059,$442.642,$0.427,-,-,$9.683,$23.032,$-249.44,$-280.801,-,-,$-3.242,-,$-3.242,$7.077,$-276.966,$267.799,$67.16,$334.959,-,-,$207.931,$21.477,$564.367,$37.961,-,$201.486
2018-09-30,$603.917,$96.406,$-626.233,$-529.827,-,-,-,$7.548,$33.755,$117.3,$536.074,-,-,$3.242,-,$3.242,$-6.507,$532.809,$-395.997,$-220.17,$-616.167,-,-,$-67.348,$-1.235,$-684.75,$-34.641,-,$-65.2
2018-06-30,$7.156,$97.485,$-0.31,$97.175,-,-,-,$2.256,$-2.051,$104.303,$-122.654,-,-,-,-,-,$0.595,$-122.059,$-50.882,$141.535,$90.653,-,-,$-66.881,$-6.107,$17.665,$-0.091,-,$-64.732
2018-03-31,$95.69,$92.548,$-53.195,$39.353,-,-,-,$-19.487,$-54.004,$81.323,$-170.463,-,-,-,-,-,$-1.165,$-171.628,$154.351,$11.475,$165.826,-,-,$-73.702,$-5.329,$86.795,$-3.51,-,$-71.554
2017-12-31,$286.189,$103.014,$-256.21,$-153.196,$-15.841,-,-,$19.216,$-27.978,$96.923,$290.948,-,-,$0.43,-,$0.43,$-2.474,$288.904,$-262.518,$-289.06,$-551.578,-,$250.674,$-69.509,$-6.469,$-376.882,$8.945,$7.877,$-67.36
