,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$66.564,$81.784,$-25.061,$56.723,$33.313,$60.695,$6.33,$52.948,$175.783,$299.07,$-68.737,-,-,-,-,-,-,$-68.737,$-11.917,$0.226,$-11.691,-,-,$-82.311,$0.441,$-93.561,$176.346,$8.621,$-82.311
2020-09-30,$86.231,$83.332,$-25.464,$57.868,$38.146,$24.477,$-40.672,$-60.921,$62.533,$206.632,$-26.527,-,-,-,-,-,$-14.597,$-41.124,$-111.805,$0.468,$-111.337,-,-,$-80.173,$-11.91,$-203.42,$-28.408,$8.195,$-80.173
2020-06-30,$87.366,$79.649,$-8.04,$71.609,$0.853,$-66.68,$93.9,$-57.587,$32.476,$191.451,$-34.853,-,-,-,-,-,-,$-34.853,$-11.695,$-1.292,$-12.987,-,-,$-80.062,$-14.312,$-107.361,$63.55,$10.358,$-80.062
2020-03-31,$127.211,$80.595,$6.202,$86.797,$-133.291,$-0.568,$-31.635,$52.929,$-197.063,$16.945,$-44.488,-,-,-,-,-,$1.739,$-42.749,$-11.584,$0.169,$-11.415,-,-,$-80.038,$-15.775,$-107.228,$-175.561,$8.624,$-80.038
2019-12-31,$80.378,$87.901,$-22.182,$65.719,$82.433,$22.011,$94.796,$-45.425,$169.833,$315.93,$-68.024,-,-,-,-,-,-,$-68.024,$-54.476,$-1.032,$-55.508,$-0.2,$-0.2,$-80.033,$-3.508,$-139.249,$119.891,$8.056,$-80.033
2019-09-30,$129.807,$80.615,$-5.131,$75.484,$64.233,$-12.595,$-31.687,$-35.508,$-7.172,$198.119,$-31.433,$-6.07,$-0.001,-,-,-,$25.9,$-11.604,$-53.368,$0.003,$-53.365,-,-,$-77.899,$-0.111,$-131.375,$49.234,$8.126,$-77.899
2019-06-30,$138.869,$73.039,$-9.902,$63.137,$-31.176,$-46.826,$-16.633,$23.295,$-64.322,$137.684,$-40.77,-,$-15.169,-,-,-,-,$-55.939,$-11.261,$-2.887,$-14.148,-,-,$-77.799,$-30.307,$-122.254,$-42.309,$10.696,$-77.799
2019-03-31,$111.214,$81.775,$-8.929,$72.846,$-55.935,$-24.719,$8.988,$-16.872,$-136.828,$47.232,$-53.639,-,$-33.895,-,-,-,$-2.765,$-90.299,$-36.156,$2.895,$-33.261,$0.2,$0.2,$-77.779,$-1.339,$-112.179,$-151.393,$7.604,$-77.779
2018-12-31,$15.5,$77.798,$2.037,$79.835,$43.24,$-24.936,$72.334,$46.845,$140.282,$235.617,$-60.458,$-3.326,"$-4,857.321",-,-,-,$10.157,"$-4,910.948",$242.513,$-113.41,$129.103,$-0.871,$-0.871,$-66.9,$-11.724,$49.608,"$-4,625.937",$7.36,$-66.9
2018-09-30,$95.717,$31.026,$41.683,$72.709,$6.765,$-24.765,$-10.059,$2.659,$-21.637,$146.789,$-34.657,-,-,-,-,-,$1.837,$-32.82,"$2,637.604",$2.224,"$2,639.828","$2,268.965","$2,268.965",$-54.494,$-8.667,"$4,845.632","$4,952.036",$6.868,$-54.494
2018-06-30,$99.148,$31.584,$-0.821,$30.763,$-38.662,$-37.755,$1.296,$-29.219,$-63.347,$66.564,$-33.991,-,-,-,-,-,$-0.237,$-34.228,-,$56.571,$56.571,$-4.858,$-4.858,$-54.404,$-7.231,$-9.922,$17.147,$7.553,$-54.404
2018-03-31,$129.416,$33.384,$8.599,$41.983,$-61.301,$-30.185,$-8.435,$-27.75,$-182.794,$-11.395,$-32.812,-,$-0.022,-,-,-,$-2.405,$-35.239,-,$53.688,$53.688,$-10.617,$-10.617,$-54.42,$-3.266,$-14.615,$-62.77,$7.62,$-54.42
2017-12-31,$-40.155,$32.521,$66.251,$98.772,$26.094,$-25.122,$49.674,$52.511,$132.65,$191.267,$-36.791,-,$-1.024,-,-,-,$1.065,$-36.75,-,$-40.497,$-40.497,$-4.858,$-4.858,$-54.44,$-0.259,$-100.054,$52.044,$6.418,$-54.44
2017-09-30,$110.261,$29.641,$-3.032,$26.609,$-17.365,$10.439,$2.919,$-19.04,$4.698,$141.568,$-30.363,-,-,-,-,-,$-0.79,$-31.153,$-250,$14.403,$-235.597,-,-,$-50.494,$-0.024,$-286.115,$-175.384,$7.256,$-50.494
2017-06-30,$109.795,$29.003,$-50.017,$-21.014,$-16.722,$-4.119,$-21.501,$-22.669,$-49.355,$39.426,$-19.637,-,$-53.211,-,-,-,$3.009,$-69.839,$498.25,$-186.327,$311.923,$-15.27,$-15.27,$-50.507,$-19.468,$226.678,$191.319,$7.074,$-50.507
2017-03-31,$115.764,$26.802,$-35.445,$-8.643,$-60.858,$-0.109,$-1.978,$5.39,$-88.626,$18.495,$-26.043,-,$-138.093,-,-,-,$1.948,$-162.188,-,$207.922,$207.922,$-37.612,$-37.612,$-50.677,$-2.7,$116.933,$-23.925,$5.819,$-50.677
2016-12-31,$79.917,$27.36,$1.314,$28.674,$14.526,$15.612,$21.881,$20.131,$99.711,$208.302,$-53.041,-,$-236.836,-,-,-,$0.649,$-289.228,-,$-2.75,$-2.75,$-33.076,$-33.076,$-50.846,$-1.046,$-87.718,$-174.738,$5.116,$-50.846
2016-09-30,$89.777,$25.366,$-7.457,$17.909,$34.291,$7.111,$-0.356,$-1.467,$61.855,$169.541,$-26.909,-,-,-,-,-,$0.921,$-25.988,$-125,$9.818,$-115.182,$-22.334,$-22.334,$-44.588,$0.016,$-182.088,$-41.262,$5.697,$-44.588
2016-06-30,$116.734,$23.046,$-12.103,$10.943,$-9.706,$-10.527,$0.208,$12.16,$4.676,$132.353,$-18.46,-,-,-,-,-,$-0.641,$-19.101,-,$-13.54,$-13.54,$-31.376,$-31.376,$-44.637,$-6.019,$-95.572,$11.115,$7.844,$-44.637
2016-03-31,$118.603,$26.697,-,$26.697,$-60.655,$3.256,$-29.375,$-17.441,$-105.357,$39.943,$-21.146,-,-,-,-,-,-,$-21.146,$555.559,$-124.602,$430.957,$-39.844,$-39.844,$-44.826,$-15.336,$330.951,$346.889,$5.93,$-44.826
2015-12-31,$79.167,$24.498,$-2.339,$22.159,$16.851,$-5.973,$34.791,$34.704,$71.294,$172.62,$-33.527,-,$0.045,-,-,-,$2.393,$-31.089,-,$-111.962,$-111.962,$-40.358,$-40.358,$-44.995,$-34.596,$-231.911,$-90.288,$4.805,$-44.995
2015-09-30,$106.448,$24.058,$-3.249,$20.809,$-16.234,$-21.821,$27.148,$-8.663,$1.12,$128.377,$-26.779,-,$-304.634,-,-,-,$0.32,$-331.093,$-86.162,$280.281,$194.119,$-42.422,$-42.422,$-37.948,$0.096,$113.845,$-104.978,$5.495,$-37.948
2015-06-30,$105.374,$21.056,$7.967,$29.023,$-29.438,$-23.006,$22.716,$14.969,$0.445,$134.842,$-18.491,-,$-188.835,-,-,-,$10.283,$-197.043,$86.162,$-30.548,$55.614,$-28.094,$-28.094,$-37.956,$3.011,$-7.425,$-66.435,$7.473,$-37.956
2015-03-31,$128.258,$19.985,$-34.695,$-14.71,$-62.891,$13.172,$4.618,$-21.881,$-82.072,$31.476,$-17.931,-,-,-,-,-,-,$-17.931,-,$0.265,$0.265,$-10.433,$-10.433,$-37.971,$8.597,$-39.542,$-34.884,$5.387,$-37.971
2014-12-31,$90.135,$20.676,$7.969,$28.645,$45.294,$-18.433,$21.862,$48.854,$82.107,$200.887,$-44.573,-,-,-,-,-,$3.776,$-40.797,$-0.491,$-0.594,$-1.085,$-35.247,$-35.247,$-38.126,$0.25,$-74.208,$73.737,$3.021,$-38.126
2014-09-30,$107.416,$19.547,$-22.602,$-3.055,$2.307,$-23.459,$28.372,$30.999,$59.112,$163.473,$-37.144,-,-,-,-,-,-,$-37.144,$4.1,$6.82,$10.92,$-18.013,$-18.013,$-31.696,$0.292,$-38.497,$77.983,$5.593,$-31.696
2014-06-30,$110.285,$26.301,$6.067,$32.368,$-8.667,$2.441,$-18.842,$7.618,$-23.616,$119.037,$-26.376,-,$-0.1,-,-,-,$5.442,$-21.034,-,$0.797,$0.797,$-13.87,$-13.87,$-31.674,$4.45,$-40.297,$58.269,$9.339,$-31.674
